
                             A:A1 PI: HOST-1 N  A:A2 PI: HOST-1 N  ALLAE Whole Model  ALLCD Whole Model  ALLDMD Whole Mode  ALLFD Whole Model  ALLIE Whole Model  ALLKE Whole Model  ALLPD Whole Model  ALLSE Whole Model  ALLVD Whole Model  ALLWK Whole Model                     ETOTAL Whole Mode  LE:LE11 PI: HOST-  LE:LE22 PI: HOST-  RF:RF1 PI: HOST-1  RF:RF2 PI: HOST-1  S:S11 PI: HOST-1   S:S22 PI: HOST-1   U:U1 PI: HOST-1 N  U:U2 PI: HOST-1 N
                  X                 : 1                : 1                 -1                 -1                l-1                 -1                 -1                 -1                 -1                 -1                 -1                 -1          DT Whole Model-1         l-1          1 E: 1 Centroid    1 E: 1 Centroid          N: 1               N: 1          E: 1 Centroid      E: 1 Centroid           : 1                : 1       
                3.11111E-03       -2.9982E+03         0.              -691.389E-06          0.                 0.                 0.                94.7488E+06       246.088E+03          0.                94.7488E+06       113.177E+03         94.9123E+06       111.111E-06        195.712E+03         -9.199E-03         30.637E-03          0.                 1.50893E+09        7.07955E+06        6.14345E+09       -9.15683E-03       31.1111E-03 
                3.22222E-03        7.59257E+03        0.               288.232E-06          0.                 0.                 0.               101.564E+06        239.142E+03          0.               101.564E+06        114.058E+03        101.721E+06        111.111E-06        196.326E+03         -9.62366E-03       31.714E-03          0.                 1.55493E+09      -32.2277E+06         6.33733E+09       -9.57751E-03       32.2222E-03 
                3.33333E-03        7.47363E+03        0.              -172.796E-06          0.                 0.                 0.               108.608E+06        219.915E+03          0.               108.608E+06        116.002E+03        108.748E+06        111.111E-06        196.347E+03         -9.95384E-03       32.7898E-03         0.                 1.60723E+09      -34.4617E+06         6.55221E+09       -9.90447E-03       33.3333E-03 
                3.44444E-03       -2.24292E+03        0.                 1.99172E-03        0.                 0.                 0.               115.88E+06         214.517E+03          0.               115.88E+06         120.445E+03        116.019E+06        111.111E-06        195.779E+03        -10.1909E-03        33.8645E-03         0.                 1.66481E+09      -94.464E+03          6.78774E+09      -10.1391E-03        34.4444E-03 
                3.55556E-03       -8.13821E+03        0.              -922.402E-06          0.                 0.                 0.               123.386E+06        225.873E+03          0.               123.386E+06        124.974E+03        123.54E+06         111.111E-06        196.528E+03        -10.456E-03         34.9381E-03         0.                 1.71979E+09       23.1487E+06         7.0167E+09       -10.4015E-03        35.5556E-03 
                3.66667E-03       -2.90171E+03        0.                -1.32796E-03        0.                 0.                 0.               131.119E+06        240.795E+03          0.               131.119E+06        127.155E+03        131.292E+06        111.111E-06        195.872E+03        -10.8227E-03        36.0104E-03         0.                 1.76817E+09        6.16141E+06        7.22259E+09      -10.7644E-03        36.6667E-03 
                3.77778E-03        5.66701E+03        0.               288.902E-06          0.                 0.                 0.               139.085E+06        236.78E+03           0.               139.085E+06        128.323E+03        139.254E+06        111.111E-06        196.188E+03        -11.2258E-03        37.0817E-03         0.                 1.81478E+09      -25.3443E+06         7.42012E+09      -11.163E-03         37.7778E-03 
                3.88889E-03        6.12664E+03        0.                57.8883E-06         0.                 0.                 0.               147.278E+06        221.731E+03          0.               147.278E+06        130.305E+03        147.433E+06        111.111E-06        196.277E+03        -11.5582E-03        38.1518E-03         0.                 1.86612E+09      -29.0798E+06         7.63321E+09      -11.4917E-03        38.8889E-03 
                4.E-03            -1.40368E+03        0.               462.744E-06          0.                 0.                 0.               155.696E+06        216.645E+03          0.               155.696E+06        134.218E+03        155.851E+06        111.111E-06        195.902E+03        -11.8143E-03        39.2207E-03         0.                 1.92183E+09       -2.6825E+06         7.86312E+09      -11.7448E-03        40.E-03     
                4.11111E-03       -6.37602E+03        0.              -462.133E-06          0.                 0.                 0.               164.345E+06        225.311E+03          0.               164.345E+06        138.316E+03        164.512E+06        111.111E-06        196.411E+03        -12.088E-03         40.2885E-03         0.                 1.97573E+09       16.6701E+06         8.08883E+09      -12.0152E-03        41.1111E-03 
                4.22222E-03       -2.50645E+03        0.              -231.303E-06          0.                 0.                 0.               173.22E+06         236.985E+03          0.               173.22E+06         140.634E+03        173.402E+06        111.111E-06        196.033E+03        -12.4414E-03        41.3552E-03         0.                 2.02441E+09        4.30659E+06        8.29648E+09      -12.3643E-03        42.2222E-03 
                4.33333E-03        4.34403E+03        0.                 1.50515E-03        0.                 0.                 0.               182.323E+06        234.412E+03          0.               182.323E+06        142.053E+03        182.503E+06        111.111E-06        196.223E+03        -12.8263E-03        42.4207E-03         0.                 2.07145E+09      -20.7096E+06         8.49684E+09      -12.7444E-03        43.3333E-03 
                4.44444E-03        4.89449E+03        0.              -231.486E-06          0.                 0.                 0.               191.652E+06        222.716E+03          0.               191.652E+06        144.115E+03        191.822E+06        111.111E-06        196.326E+03        -13.157E-03         43.4851E-03         0.                 2.12214E+09      -24.3135E+06         8.70908E+09      -13.0708E-03        44.4445E-03 
                4.55556E-03     -999.169              0.              -231.673E-06          0.                 0.                 0.               201.205E+06        218.404E+03          0.               201.205E+06        147.676E+03        201.375E+06        111.111E-06        196.045E+03        -13.4265E-03        44.5484E-03         0.                 2.17632E+09       -3.76448E+06        8.93465E+09      -13.3368E-03        45.5556E-03 
                4.66667E-03       -4.99646E+03        0.               463.82E-06           0.                 0.                 0.               210.984E+06        225.203E+03          0.               210.984E+06        151.406E+03        211.164E+06        111.111E-06        196.384E+03        -13.7087E-03        45.6105E-03         0.                 2.22912E+09       11.709E+06          9.15715E+09      -13.6152E-03        46.6667E-03 
                4.77778E-03       -1.98071E+03        0.               406.058E-06          0.                 0.                 0.               220.988E+06        234.202E+03          0.               220.988E+06        153.774E+03        221.18E+06         111.111E-06        196.164E+03        -14.0535E-03        46.6715E-03         0.                 2.27778E+09        2.12912E+06        9.36549E+09      -13.9552E-03        47.7778E-03 
                4.88889E-03        3.41923E+03        0.                -1.62397E-03        0.                 0.                 0.               231.217E+06        232.247E+03          0.               231.217E+06        155.401E+03        231.408E+06        111.111E-06        196.297E+03        -14.4232E-03        47.7314E-03         0.                 2.32512E+09      -17.5199E+06         9.56807E+09      -14.3197E-03        48.8889E-03 
                5.E-03             3.82645E+03        0.               464.329E-06          0.                 0.                 0.               241.67E+06         223.169E+03          0.               241.67E+06         157.557E+03        241.854E+06        111.111E-06        196.344E+03        -14.7502E-03        48.7902E-03         0.                 2.37531E+09      -20.2692E+06         9.77986E+09      -14.6419E-03        50.E-03     




