
                             A:A1 PI: HOST-1 N  A:A2 PI: HOST-1 N  ALLAE Whole Model  ALLCD Whole Model  ALLDMD Whole Mode  ALLFD Whole Model  ALLIE Whole Model  ALLKE Whole Model  ALLPD Whole Model  ALLSE Whole Model  ALLVD Whole Model  ALLWK Whole Model                     ETOTAL Whole Mode  LE:LE11 PI: HOST-  LE:LE22 PI: HOST-  RF:RF1 PI: HOST-1  RF:RF2 PI: HOST-1  S:S11 PI: HOST-1   S:S22 PI: HOST-1   U:U1 PI: HOST-1 N  U:U2 PI: HOST-1 N
                  X                 : 1                : 1                 -1                 -1                l-1                 -1                 -1                 -1                 -1                 -1                 -1                 -1          DT Whole Model-1         l-1          1 E: 1 Centroid    1 E: 1 Centroid          N: 1               N: 1          E: 1 Centroid      E: 1 Centroid           : 1                : 1       
                7.02948E-03     -173.719              0.               228.406E-06          0.                 0.                 0.                 4.9172E+06         2.27897E+03        0.                 4.9172E+06         2.15075E+03        4.91968E+06      113.379E-06          1.95012E+03       -2.10305E-03        7.00488E-03        0.               349.075E+06        -22.968E+03          1.4015E+09        -2.10081E-03        7.02948E-03
                7.25624E-03       84.8551             0.               256.946E-06          0.                 0.                 0.                 5.23874E+06        2.32533E+03        0.                 5.23874E+06        2.20447E+03        5.24132E+06      113.379E-06          1.9496E+03        -2.17297E-03        7.23007E-03        0.               360.088E+06       -891.832E+03          1.44605E+09       -2.17064E-03        7.25624E-03
                7.59637E-03     -125.551              0.              -713.773E-06          0.                 0.                 0.                 5.74003E+06        2.28026E+03        0.                 5.74003E+06        2.29224E+03        5.74265E+06      113.379E-06          1.94934E+03       -2.27256E-03        7.56767E-03        0.               376.962E+06       -191.744E+03          1.51404E+09       -2.26995E-03        7.59638E-03
                7.82313E-03       42.2104             0.              -913.729E-06          0.                 0.                 0.                 6.08688E+06        2.31919E+03        0.                 6.08688E+06        2.34708E+03        6.0896E+06       113.379E-06          1.94911E+03       -2.34163E-03        7.79267E-03        0.               388.013E+06       -756.16E+03           1.55874E+09       -2.33887E-03        7.82313E-03
                8.04989E-03       45.2072             0.              -571.088E-06          0.                 0.                 0.                 6.44385E+06        2.27376E+03        0.                 6.44385E+06        2.40214E+03        6.44657E+06      113.379E-06          1.9494E+03        -2.40933E-03        8.01763E-03        0.               399.172E+06       -816.768E+03          1.60375E+09       -2.4065E-03         8.04989E-03
                8.27664E-03      -96.1238             0.                -1.82775E-03        0.                 0.                 0.                 6.81093E+06        2.30601E+03        0.                 6.81093E+06        2.46288E+03        6.81375E+06      113.379E-06          1.94922E+03       -2.47558E-03        8.24264E-03        0.               410.402E+06       -260.544E+03          1.64913E+09       -2.47252E-03        8.27665E-03
                8.5034E-03       106.187              0.               228.509E-06          0.                 0.                 0.                 7.18812E+06        2.29645E+03        0.                 7.18812E+06        2.5152E+03         7.19098E+06      113.379E-06          1.94961E+03       -2.54512E-03        8.46749E-03        0.               421.425E+06         -1.02614E+06        1.69369E+09       -2.54182E-03        8.5034E-03 
                8.84354E-03      -78.9435             0.                28.5792E-06         0.                 0.                 0.                 7.77285E+06        2.30291E+03        0.                 7.77285E+06        2.60407E+03        7.77581E+06      113.379E-06          1.94952E+03       -2.64458E-03        8.80467E-03        0.               438.232E+06       -325.952E+03          1.7616E+09        -2.64112E-03        8.84354E-03
                9.0703E-03        76.889              0.              -685.632E-06          0.                 0.                 0.                 8.17529E+06        2.29522E+03        0.                 8.17529E+06        2.6574E+03         8.17829E+06      113.379E-06          1.95018E+03       -2.71364E-03        9.02939E-03        0.               449.269E+06       -905.968E+03          1.80624E+09       -2.71E-03           9.07029E-03
                9.29705E-03      -47.4478             0.               457.143E-06          0.                 0.                 0.                 8.58782E+06        2.28541E+03        0.                 8.58782E+06        2.71611E+03        8.59087E+06      113.379E-06          1.9504E+03        -2.78007E-03        9.25408E-03        0.               460.471E+06       -469.128E+03          1.8515E+09        -2.7762E-03         9.29705E-03
                9.52381E-03       13.2294             0.               457.164E-06          0.                 0.                 0.                 9.01044E+06        2.3047E+03         0.                 9.01044E+06        2.77222E+03        9.01357E+06      113.379E-06          1.95017E+03       -2.84808E-03        9.47879E-03        0.               471.552E+06       -662.192E+03          1.89637E+09       -2.84401E-03        9.52381E-03
                9.75057E-03       22.8903             0.                10.3755E-09         0.                 0.                 0.                 9.44314E+06        2.28524E+03        0.                 9.44314E+06        2.82766E+03        9.44631E+06      113.379E-06          1.95002E+03       -2.91573E-03        9.70338E-03        0.               482.66E+06        -728.352E+03          1.9413E+09        -2.91146E-03        9.75056E-03
               10.0907E-03         7.15196            0.               228.643E-06          0.                 0.                 0.                10.1111E+06         2.30224E+03        0.                10.1111E+06         2.91356E+03       10.1144E+06       113.379E-06          1.95162E+03       -3.01673E-03       10.0401E-03         0.               499.329E+06       -634.816E+03          2.00878E+09       -3.01221E-03       10.0907E-03 
               10.3175E-03        30.0167             0.                85.7488E-06         0.                 0.                 0.                10.569E+06          2.28682E+03        0.                10.569E+06          2.96893E+03       10.5723E+06       113.379E-06          1.95066E+03       -3.08451E-03       10.2646E-03         0.               510.418E+06       -748.832E+03          2.05367E+09       -3.07974E-03       10.3175E-03 
               10.5442E-03       -43.0617             0.              -686.038E-06          0.                 0.                 0.                11.0369E+06         2.29492E+03        0.                11.0369E+06         3.027E+03         11.0403E+06       113.379E-06          1.95027E+03       -3.15125E-03       10.489E-03          0.               521.552E+06       -472.416E+03          2.09877E+09       -3.14624E-03       10.5442E-03 
               10.771E-03         34.945              0.                15.094E-09          0.                 0.                 0.                11.5149E+06         2.29579E+03        0.                11.5149E+06         3.08189E+03       11.5184E+06       113.379E-06          1.95094E+03       -3.21942E-03       10.7134E-03         0.               532.597E+06       -749.44E+03           2.14354E+09       -3.21423E-03       10.771E-03  
               11.1111E-03       -37.0965             0.               228.735E-06          0.                 0.                 0.                12.2508E+06         2.29398E+03        0.                12.2508E+06         3.16781E+03       12.2543E+06       113.379E-06          1.95197E+03       -3.31994E-03       11.0499E-03         0.               549.268E+06       -494.4E+03            2.21108E+09       -3.31444E-03       11.1111E-03 
               11.3379E-03        32.5782             0.                -1.0293E-03         0.                 0.                 0.                12.754E+06          2.29477E+03        0.                12.754E+06          3.22286E+03       12.7575E+06       113.379E-06          1.95061E+03       -3.388E-03         11.2741E-03         0.               560.302E+06       -747.168E+03          2.25583E+09       -3.38228E-03       11.3379E-03 
               11.5646E-03       -15.5042             0.                28.6022E-06         0.                 0.                 0.                13.2672E+06         2.28635E+03        0.                13.2672E+06         3.27992E+03       13.2708E+06       113.379E-06          1.95149E+03       -3.45486E-03       11.4983E-03         0.               571.399E+06       -571.52E+03           2.30081E+09       -3.44897E-03       11.5646E-03 
               11.7914E-03        -7.40227            0.               -85.7937E-06         0.                 0.                 0.                13.7904E+06         2.29797E+03        0.                13.7904E+06         3.33645E+03       13.7941E+06       113.379E-06          1.9521E+03        -3.5223E-03        11.7224E-03         0.               582.461E+06       -585.464E+03          2.3457E+09        -3.51614E-03       11.7914E-03 
               12.0181E-03        14.2859             0.               228.807E-06          0.                 0.                 0.                14.3237E+06         2.28846E+03        0.                14.3237E+06         3.39182E+03       14.3274E+06       113.379E-06          1.95052E+03       -3.59002E-03       11.9465E-03         0.               593.513E+06       -694.864E+03          2.39053E+09       -3.58353E-03       12.0181E-03 
               12.3583E-03       758.249E-03          0.                 1.14425E-03        0.                 0.                 0.                15.1424E+06         2.29604E+03        0.                15.1424E+06         3.47683E+03       15.1462E+06       113.379E-06          1.95105E+03       -3.69088E-03       12.2826E-03         0.               610.105E+06       -615.768E+03          2.45788E+09       -3.68413E-03       12.3583E-03 
               12.585E-03         26.6877             0.              -686.527E-06          0.                 0.                 0.                15.7007E+06         2.28749E+03        0.                15.7007E+06         3.53236E+03       15.7046E+06       113.379E-06          1.95275E+03       -3.75839E-03       12.5065E-03         0.               621.134E+06       -722.112E+03          2.50266E+09       -3.75138E-03       12.585E-03  
               12.8118E-03       -34.1546             0.                57.2517E-06         0.                 0.                 0.                16.2691E+06         2.29257E+03        0.                16.2691E+06         3.58969E+03       16.273E+06        113.379E-06          1.95042E+03       -3.82524E-03       12.7304E-03         0.               632.214E+06       -510.336E+03          2.54765E+09       -3.81789E-03       12.8118E-03 
               13.0385E-03        24.444              0.               457.833E-06          0.                 0.                 0.                16.8474E+06         2.29309E+03        0.                16.8474E+06         3.64479E+03       16.8514E+06       113.379E-06          1.94959E+03       -3.89314E-03       12.9543E-03         0.               643.219E+06       -716.48E+03           2.59237E+09       -3.88556E-03       13.0385E-03 
               13.2653E-03        -4.7052             0.               686.804E-06          0.                 0.                 0.                17.4358E+06         2.28679E+03        0.                17.4358E+06         3.70137E+03       17.4399E+06       113.379E-06          1.95097E+03       -3.96014E-03       13.1781E-03         0.               654.272E+06       -605.44E+03           2.63727E+09       -3.95236E-03       13.2653E-03 
               13.6054E-03        15.9613             0.              -114.465E-06          0.                 0.                 0.                18.3372E+06         2.29198E+03        0.                18.3372E+06         3.78513E+03       18.3413E+06       113.379E-06          1.95123E+03       -4.06129E-03       13.5138E-03         0.               670.799E+06       -686.96E+03           2.70446E+09       -4.05303E-03       13.6054E-03 
               13.8322E-03        -2.49316            0.                 1.517E-03          0.                 0.                 0.                18.9505E+06         2.28669E+03        0.                18.9505E+06         3.8416E+03        18.9547E+06       113.379E-06          1.95129E+03       -4.12832E-03       13.7374E-03         0.               681.828E+06       -615.568E+03          2.7493E+09        -4.11983E-03       13.8322E-03 
               14.059E-03         -5.51236            0.               343.557E-06          0.                 0.                 0.                19.5739E+06         2.29444E+03        0.                19.5739E+06         3.89787E+03       19.5782E+06       113.379E-06          1.9509E+03        -4.19561E-03       13.961E-03          0.               692.845E+06       -598.944E+03          2.79412E+09       -4.18686E-03       14.0589E-03 
               14.2857E-03        19.4245             0.                 1.03058E-03        0.                 0.                 0.                20.2073E+06         2.28757E+03        0.                20.2073E+06         3.95318E+03       20.2116E+06       113.379E-06          1.9495E+03        -4.26312E-03       14.1846E-03         0.               703.844E+06       -699.192E+03          2.83886E+09       -4.25406E-03       14.2857E-03 
               14.5125E-03       -16.7602             0.               114.529E-06          0.                 0.                 0.                20.8506E+06         2.29024E+03        0.                20.8506E+06         4.00994E+03       20.855E+06        113.379E-06          1.94912E+03       -4.32999E-03       14.4082E-03         0.               714.872E+06       -564.416E+03          2.88372E+09       -4.32062E-03       14.5125E-03 
               14.8526E-03         9.99312            0.               572.685E-06          0.                 0.                 0.                21.8344E+06         2.28814E+03        0.                21.8344E+06         4.09323E+03       21.8388E+06       113.379E-06          1.95102E+03       -4.4311E-03        14.7434E-03         0.               731.355E+06       -659.136E+03          2.95084E+09       -4.42133E-03       14.8526E-03 
               15.0794E-03       -10.2578             0.              -171.814E-06          0.                 0.                 0.                22.5027E+06         2.28898E+03        0.                22.5027E+06         4.14973E+03       22.5072E+06       113.379E-06          1.95099E+03       -4.49811E-03       14.9668E-03         0.               742.356E+06       -580.544E+03          2.99563E+09       -4.48805E-03       15.0793E-03 
               15.3061E-03        -1.35115            0.               687.349E-06          0.                 0.                 0.                23.1809E+06         2.29102E+03        0.                23.1809E+06         4.20538E+03       23.1855E+06       113.379E-06          1.9523E+03        -4.56545E-03       15.1902E-03         0.               753.339E+06       -629.568E+03          3.04037E+09       -4.55502E-03       15.3061E-03 
               15.5329E-03         4.05894            0.                30.7336E-09         0.                 0.                 0.                23.8692E+06         2.28714E+03        0.                23.8692E+06         4.26114E+03       23.8738E+06       113.379E-06          1.95216E+03       -4.63259E-03       15.4135E-03         0.               764.317E+06       -639.544E+03          3.0851E+09        -4.62188E-03       15.5329E-03 
               15.7596E-03        -3.23208            0.               229.194E-06          0.                 0.                 0.                24.5673E+06         2.29123E+03        0.                24.5673E+06         4.31719E+03       24.572E+06        113.379E-06          1.95182E+03       -4.69972E-03       15.6368E-03         0.               775.302E+06       -604.72E+03           3.12987E+09       -4.68872E-03       15.7596E-03 
               16.0998E-03         1.14187            0.                25.6114E-09         0.                 0.                 0.                25.6333E+06         2.28655E+03        0.                25.6333E+06         4.40078E+03       25.638E+06        113.379E-06          1.95483E+03       -4.80056E-03       15.9716E-03         0.               791.757E+06       -624.704E+03          3.19696E+09       -4.78905E-03       16.0998E-03 
               16.3265E-03        -4.33644            0.               916.819E-06          0.                 0.                 0.                26.3564E+06         2.28958E+03        0.                26.3564E+06         4.45685E+03       26.3612E+06       113.379E-06          1.95215E+03       -4.8676E-03        16.1947E-03         0.               802.721E+06       -607.056E+03          3.24168E+09       -4.85575E-03       16.3265E-03 
               16.5533E-03        11.1553             0.               343.913E-06          0.                 0.                 0.                27.0894E+06         2.28884E+03        0.                27.0894E+06         4.5122E+03        27.0942E+06       113.379E-06          1.95059E+03       -4.93487E-03       16.4178E-03         0.               813.672E+06       -666.288E+03          3.28635E+09       -4.9227E-03        16.5533E-03 
               16.78E-03          -3.45564            0.                 1.20355E-03        0.                 0.                 0.                27.8323E+06         2.28636E+03        0.                27.8323E+06         4.56827E+03       27.8372E+06       113.379E-06          1.95294E+03       -5.00181E-03       16.6408E-03         0.               824.636E+06       -604.224E+03          3.33109E+09       -4.98935E-03       16.78E-03   
               17.0068E-03        -6.61029            0.               257.924E-06          0.                 0.                 0.                28.5852E+06         2.29069E+03        0.                28.5852E+06         4.62405E+03       28.5901E+06       113.379E-06          1.95196E+03       -5.06898E-03       16.8639E-03         0.               835.589E+06       -600.576E+03          3.37579E+09       -5.05615E-03       17.0068E-03 
               17.3469E-03        -5.17401            0.              -229.281E-06          0.                 0.                 0.                29.7331E+06         2.28498E+03        0.                29.7331E+06         4.7074E+03        29.7382E+06       113.379E-06          1.95253E+03       -5.16962E-03       17.1982E-03         0.               852.005E+06       -603.776E+03          3.44281E+09       -5.15631E-03       17.3469E-03 
               17.5737E-03        -1.80755            0.               458.633E-06          0.                 0.                 0.                30.5108E+06         2.28974E+03        0.                30.5108E+06         4.76327E+03       30.5159E+06       113.379E-06          1.9536E+03        -5.23666E-03       17.4211E-03         0.               862.937E+06       -603.52E+03           3.48748E+09       -5.223E-03         17.5737E-03 
               17.8005E-03         5.13949            0.               688.013E-06          0.                 0.                 0.                31.2984E+06         2.28632E+03        0.                31.2984E+06         4.81854E+03       31.3036E+06       113.379E-06          1.95323E+03       -5.30383E-03       17.6439E-03         0.               873.865E+06       -649.856E+03          3.53211E+09       -5.28977E-03       17.8004E-03 
               18.0272E-03        -5.28931            0.               917.429E-06          0.                 0.                 0.                32.0959E+06         2.28668E+03        0.                32.0959E+06         4.87455E+03       32.1012E+06       113.379E-06          1.95245E+03       -5.37077E-03       17.8667E-03         0.               884.798E+06       -609.632E+03          3.57678E+09       -5.35634E-03       18.0272E-03 
               18.254E-03        165.841E-03          0.               917.49E-06           0.                 0.                 0.                32.9034E+06         2.28875E+03        0.                32.9034E+06         4.93005E+03       32.9086E+06       113.379E-06          1.95127E+03       -5.43789E-03       18.0894E-03         0.               895.719E+06       -614.272E+03          3.62144E+09       -5.42314E-03       18.254E-03  
               18.5941E-03        -6.79344            0.              -630.824E-06          0.                 0.                 0.                34.1331E+06         2.28504E+03        0.                34.1331E+06         5.01323E+03       34.1384E+06       113.379E-06          1.95358E+03       -5.53835E-03       18.4234E-03         0.               912.094E+06       -607.232E+03          3.68838E+09       -5.52304E-03       18.5941E-03 
               18.8209E-03        -3.34948            0.                -1.43385E-03        0.                 0.                 0.                34.9653E+06         2.28786E+03        0.                34.9653E+06         5.06894E+03       34.9707E+06       113.379E-06          1.95318E+03       -5.60536E-03       18.646E-03          0.               923.E+06          -607.712E+03          3.733E+09         -5.58968E-03       18.8209E-03 
               19.0476E-03        15.6422             0.               688.384E-06          0.                 0.                 0.                35.8074E+06         2.28596E+03        0.                35.8074E+06         5.12414E+03       35.8128E+06       113.379E-06          1.95707E+03       -5.67254E-03       18.8685E-03         0.               933.892E+06       -672.032E+03          3.77757E+09       -5.65652E-03       19.0476E-03 
               19.2744E-03        -6.55766            0.               458.969E-06          0.                 0.                 0.                36.6593E+06         2.28551E+03        0.                36.6593E+06         5.18001E+03       36.6648E+06       113.379E-06          1.95333E+03       -5.73931E-03       19.091E-03          0.               944.804E+06       -602.16E+03           3.82222E+09       -5.72286E-03       19.2744E-03 
               19.5011E-03       961.968E-03          0.                 5.06407E-09        0.                 0.                 0.                37.5212E+06         2.28797E+03        0.                37.5212E+06         5.2353E+03        37.5267E+06       113.379E-06          1.95298E+03       -5.80633E-03       19.3135E-03         0.               955.695E+06       -627.008E+03          3.86681E+09       -5.78947E-03       19.5011E-03 
               19.8413E-03        -7.94547            0.              -315.575E-06          0.                 0.                 0.                38.8325E+06         2.28616E+03        0.                38.8325E+06         5.31859E+03       38.8381E+06       113.379E-06          1.95737E+03       -5.90673E-03       19.647E-03          0.               972.033E+06       -589.184E+03          3.93372E+09       -5.88937E-03       19.8413E-03 
               20.068E-03         14.2608             0.              -688.59E-06           0.                 0.                 0.                39.719E+06          2.28597E+03        0.                39.719E+06          5.37366E+03       39.7247E+06       113.379E-06          1.95604E+03       -5.97386E-03       19.8693E-03         0.               982.9E+06         -673.664E+03          3.97824E+09       -5.95609E-03       20.068E-03  
               20.2948E-03        -7.00459            0.               344.346E-06          0.                 0.                 0.                40.6154E+06         2.28441E+03        0.                40.6154E+06         5.42931E+03       40.6212E+06       113.379E-06          1.95137E+03       -6.04058E-03       20.0916E-03         0.               993.788E+06       -606.88E+03           4.02284E+09       -6.02235E-03       20.2948E-03 
               20.5215E-03        -2.50523            0.                -1.14787E-03        0.                 0.                 0.                41.5217E+06         2.28707E+03        0.                41.5217E+06         5.48465E+03       41.5275E+06       113.379E-06          1.95128E+03       -6.10747E-03       20.3138E-03         0.                 1.00466E+09     -608.08E+03           4.0674E+09        -6.08887E-03       20.5215E-03 
               20.8617E-03        -3.81419            0.                 2.18131E-03        0.                 0.                 0.                42.8996E+06         2.28384E+03        0.                42.8996E+06         5.56766E+03       42.9055E+06       113.379E-06          1.95321E+03       -6.20786E-03       20.6471E-03         0.                 1.02096E+09     -611.968E+03          4.13423E+09       -6.18864E-03       20.8617E-03 
               21.0884E-03       216.326E-03          0.              -516.648E-06          0.                 0.                 0.                43.8305E+06         2.28639E+03        0.                43.8305E+06         5.623E+03         43.8364E+06       113.379E-06          1.95686E+03       -6.2748E-03        20.8692E-03         0.                 1.03182E+09     -620.16E+03           4.17877E+09       -6.25517E-03       21.0884E-03 
