
                             A:A1 PI: HOST-1 N  A:A2 PI: HOST-1 N  ALLAE Whole Model  ALLCD Whole Model  ALLDMD Whole Mode  ALLFD Whole Model  ALLIE Whole Model  ALLKE Whole Model  ALLPD Whole Model  ALLSE Whole Model  ALLVD Whole Model  ALLWK Whole Model                     ETOTAL Whole Mode  LE:LE11 PI: HOST-  LE:LE22 PI: HOST-  RF:RF1 PI: HOST-1  RF:RF2 PI: HOST-1  S:S11 PI: HOST-1   S:S22 PI: HOST-1   U:U1 PI: HOST-1 N  U:U2 PI: HOST-1 N
                  X                 : 1                : 1                 -1                 -1                l-1                 -1                 -1                 -1                 -1                 -1                 -1                 -1          DT Whole Model-1         l-1          1 E: 1 Centroid    1 E: 1 Centroid          N: 1               N: 1          E: 1 Centroid      E: 1 Centroid           : 1                : 1       
                1.E-03            61.5877E+03         0.               689.246E-06          0.                 0.                 0.                61.5849E+06         1.42366E+06        0.                61.5849E+06       276.088E+03         62.0183E+06       111.111E-06          1.26643E+06       -8.03988E-03       24.6926E-03         0.                 1.18377E+09     -240.886E+06          4.80716E+09       -8.00764E-03       25.E-03     
                1.11111E-03       16.4546E+03         0.              -688.671E-06          0.                 0.                 0.                75.7241E+06         1.25184E+06        0.                75.7241E+06       305.213E+03         76.0566E+06       111.111E-06          1.22449E+06       -8.46862E-03       27.399E-03          0.                 1.34314E+09      -89.5132E+06         5.4378E+09        -8.43282E-03       27.7778E-03 
                1.22222E-03      -45.7777E+03         0.               288.951E-06          0.                 0.                 0.                91.4815E+06         1.29919E+06        0.                91.4815E+06       372.266E+03         91.9063E+06       111.111E-06          1.24669E+06       -8.69259E-03       30.098E-03          0.                 1.50979E+09      142.393E+06          6.11274E+09       -8.65487E-03       30.5556E-03 
                1.33333E-03      -43.4337E+03         0.                 1.38513E-03        0.                 0.                 0.               108.663E+06          1.57054E+06        0.               108.663E+06        399.205E+03        109.388E+06        111.111E-06          1.24473E+06       -9.48697E-03       32.7898E-03         0.                 1.63692E+09      149.627E+06          6.65722E+09       -9.44207E-03       33.3333E-03 
                1.44444E-03       15.2541E+03         0.               346.353E-06          0.                 0.                 0.               127.233E+06          1.69607E+06        0.               127.233E+06        399.293E+03        128.103E+06        111.111E-06          1.22531E+06      -10.8239E-03        35.4744E-03         0.                 1.73172E+09      -58.1993E+06         7.07833E+09      -10.7655E-03        36.1111E-03 
                1.55556E-03       49.2944E+03         0.               -57.5048E-06         0.                 0.                 0.               147.372E+06          1.43678E+06        0.               147.372E+06        400.383E+03        147.956E+06        111.111E-06          1.25235E+06      -11.9719E-03        38.1518E-03         0.                 1.84194E+09     -192.759E+06          7.54082E+09      -11.9006E-03        38.8889E-03 
                1.66667E-03       16.2717E+03         0.               347.038E-06          0.                 0.                 0.               168.773E+06          1.2761E+06         0.               168.773E+06        423.646E+03        169.246E+06        111.111E-06          1.22677E+06      -12.5049E-03        40.822E-03          0.                 1.99014E+09      -84.7574E+06         8.13907E+09      -12.4271E-03        41.6667E-03 
                1.77778E-03      -35.0618E+03         0.              -115.679E-06          0.                 0.                 0.               191.678E+06          1.31158E+06        0.               191.678E+06        476.557E+03        192.228E+06        111.111E-06          1.23874E+06      -12.8347E-03        43.4851E-03         0.                 2.14662E+09      103.764E+06          8.78089E+09      -12.7527E-03        44.4444E-03 
                1.88889E-03      -35.4055E+03         0.               464.164E-06          0.                 0.                 0.               215.993E+06          1.52033E+06        0.               215.993E+06        502.18E+03         216.776E+06        111.111E-06          1.23953E+06      -13.6033E-03        46.1412E-03         0.                 2.27214E+09      117.536E+06          9.32312E+09      -13.5112E-03        47.2222E-03 
                2.E-03            11.4921E+03         0.              -115.989E-06          0.                 0.                 0.               241.674E+06          1.61833E+06        0.               241.674E+06        504.383E+03        242.571E+06        111.111E-06          1.22654E+06      -14.8161E-03        48.7901E-03         0.                 2.37082E+09      -46.5485E+06         9.76526E+09      -14.7068E-03        50.E-03     




