8.21770e-05 1.25912e+03  2.50458e+04 2.50458e+04 
1.64354e-04 1.24918e+04  8.23840e+04 9.33966e+04 
2.46523e-04 2.96297e+04  1.63337e+05 1.93084e+05 
3.28677e-04 3.19813e+04  2.84563e+05 3.16923e+05 
4.10809e-04 1.71622e+04  4.48937e+05 4.65149e+05 
4.92924e-04 3.94861e+03  6.41856e+05 6.44749e+05 
5.75029e-04 3.75676e+02  8.64242e+05 8.64515e+05 
6.57130e-04 7.26443e+02  1.12886e+06 1.12927e+06 
7.39231e-04 5.99030e+03  1.43200e+06 1.43701e+06 
8.21326e-04 1.83545e+04  1.76253e+06 1.78054e+06 
9.03410e-04 2.66596e+04  2.12535e+06 2.15246e+06 
9.85477e-04 2.09716e+04  2.52900e+06 2.54989e+06 
1.06753e-03 9.01520e+03  2.96771e+06 2.97602e+06 
1.14956e-03 2.28522e+03  3.43564e+06 3.43763e+06 
1.23159e-03 1.12703e+03  3.93932e+06 3.94045e+06 
1.31362e-03 3.51598e+03  4.48247e+06 4.48556e+06 
1.39564e-03 1.11895e+04  5.05814e+06 5.06890e+06 
1.47765e-03 2.00598e+04  5.66395e+06 5.68422e+06 
1.55965e-03 2.08344e+04  6.30612e+06 6.32723e+06 
1.64163e-03 1.30582e+04  6.98541e+06 6.99822e+06 
1.72360e-03 5.32320e+03  7.69651e+06 7.70153e+06 
1.80556e-03 2.28697e+03  8.44019e+06 8.44248e+06 
1.88751e-03 2.92239e+03  9.22102e+06 9.22385e+06 
1.96946e-03 7.32511e+03  1.00371e+07 1.00442e+07 
2.05140e-03 1.44762e+04  1.08845e+07 1.08990e+07 
2.13333e-03 1.83593e+04  1.17652e+07 1.17838e+07 
2.21525e-03 1.50110e+04  1.26821e+07 1.26971e+07 
2.29715e-03 8.39092e+03  1.36328e+07 1.36411e+07 
2.37904e-03 4.08863e+03  1.46157e+07 1.46198e+07 
2.46092e-03 3.27888e+03  1.56333e+07 1.56366e+07 
2.54279e-03 5.55306e+03  1.66865e+07 1.66920e+07 
2.62466e-03 1.05930e+04  1.77726e+07 1.77831e+07 
2.70652e-03 1.51901e+04  1.88909e+07 1.89063e+07 
2.78837e-03 1.50714e+04  2.00438e+07 2.00591e+07 
2.87020e-03 1.06322e+04  2.12312e+07 2.12418e+07 
2.95202e-03 6.13134e+03  2.24512e+07 2.24573e+07 
3.03384e-03 4.19959e+03  2.37046e+07 2.37088e+07 
3.11564e-03 4.99215e+03  2.49927e+07 2.49977e+07 
3.19744e-03 8.23736e+03  2.63146e+07 2.63228e+07 
3.27923e-03 1.23317e+04  2.76688e+07 2.76812e+07 
3.36101e-03 1.39795e+04  2.90563e+07 2.90705e+07 
3.44277e-03 1.17618e+04  3.04779e+07 3.04898e+07 
3.52453e-03 7.95065e+03  3.19327e+07 3.19407e+07 
3.60627e-03 5.41296e+03  3.34203e+07 3.34258e+07 
3.68800e-03 5.12657e+03  3.49417e+07 3.49469e+07 
3.76973e-03 6.99351e+03  3.64969e+07 3.65039e+07 
3.85145e-03 1.01696e+04  3.80848e+07 3.80950e+07 
3.93316e-03 1.24568e+04  3.97053e+07 3.97180e+07 
4.01486e-03 1.19385e+04  4.13593e+07 4.13715e+07 
4.09654e-03 9.24859e+03  4.30466e+07 4.30559e+07 
4.17822e-03 6.65650e+03  4.47665e+07 4.47733e+07 
4.25988e-03 5.64778e+03  4.65195e+07 4.65253e+07 
4.34154e-03 6.48486e+03  4.83060e+07 4.83125e+07 
4.42319e-03 8.72181e+03  5.01253e+07 5.01341e+07 
4.50483e-03 1.09771e+04  5.19770e+07 5.19882e+07 
4.58646e-03 1.15046e+04  5.38616e+07 5.38733e+07 
4.66808e-03 9.95446e+03  5.57793e+07 5.57894e+07 
4.74968e-03 7.71914e+03  5.77295e+07 5.77373e+07 
