8.21770e-05 8.02306e+07  3.87395e+07 3.87395e+07 
1.64354e-04 9.95938e+07  1.23590e+08 1.42429e+08 
2.46208e-04 1.25461e+08  2.40877e+08 2.87969e+08 
3.27383e-04 1.21442e+08  4.18714e+08 4.61350e+08 
4.07761e-04 9.44771e+07  6.49729e+08 6.63414e+08 
4.87533e-04 7.94301e+07  9.06319e+08 9.06183e+08 
5.67052e-04 7.80059e+07  1.20274e+09 1.20265e+09 
6.46573e-04 8.01300e+07  1.55626e+09 1.55664e+09 
7.26076e-04 9.52196e+07  1.94296e+09 1.95812e+09 
8.05291e-04 1.12845e+08  2.35483e+09 2.38944e+09 
8.83929e-04 1.06227e+08  2.81195e+09 2.83917e+09 
9.61919e-04 8.67255e+07  3.30343e+09 3.31001e+09 
1.03946e-03 7.86328e+07  3.81421e+09 3.81415e+09 
1.11684e-03 7.83202e+07  4.36247e+09 4.36238e+09 
1.19422e-03 8.34834e+07  4.95087e+09 4.95460e+09 
1.27149e-03 9.78725e+07  5.55978e+09 5.57877e+09 
1.34839e-03 1.02965e+08  6.19610e+09 6.22081e+09 
1.42476e-03 9.05498e+07  6.86556e+09 6.87664e+09 
1.50065e-03 8.01723e+07  7.55292e+09 7.55404e+09 
1.57630e-03 7.84090e+07  8.26401e+09 8.26423e+09 
1.65190e-03 8.08868e+07  9.00948e+09 9.01125e+09 
1.72743e-03 9.04516e+07  9.77619e+09 9.78771e+09 
1.80269e-03 9.66010e+07  1.05629e+10 1.05813e+10 
1.87752e-03 8.91376e+07  1.13762e+10 1.13863e+10 
1.95193e-03 8.06362e+07  1.22060e+10 1.22078e+10 
2.02610e-03 7.87080e+07  1.30550e+10 1.30555e+10 
2.10019e-03 8.07789e+07  1.39316e+10 1.39335e+10 
2.17420e-03 8.78707e+07  1.48270e+10 1.48362e+10 
2.24797e-03 9.16296e+07  1.57401e+10 1.57535e+10 
2.32136e-03 8.57732e+07  1.66741e+10 1.66811e+10 
2.39441e-03 8.00573e+07  1.76222e+10 1.76237e+10 
2.46727e-03 7.90699e+07  1.85885e+10 1.85893e+10 
2.50000e-03 7.97193e+07  1.90304e+10 1.90318e+10 
