5.72372e-05 6.33112e+05  4.04848e+05 4.04848e+05 
1.93082e-03 1.27627e+06  1.82485e+08 1.83243e+08 
1.98718e-03 1.03260e+06  1.93160e+08 1.93638e+08 
2.04356e-03 8.62040e+05  2.04081e+08 2.04366e+08 
2.09995e-03 8.28818e+05  2.15263e+08 2.15505e+08 
2.15634e-03 9.06470e+05  2.26755e+08 2.27067e+08 
2.21269e-03 1.03029e+06  2.38553e+08 2.38993e+08 
2.26902e-03 1.12464e+06  2.50658e+08 2.51205e+08 
2.32535e-03 1.14431e+06  2.63078e+08 2.63654e+08 
2.38165e-03 1.12029e+06  2.75758e+08 2.76319e+08 
2.43792e-03 1.11521e+06  2.88641e+08 2.89218e+08 
2.49421e-03 1.12725e+06  3.01800e+08 3.02402e+08 
2.55043e-03 1.12063e+06  3.15314e+08 3.15889e+08 
2.60663e-03 1.12811e+06  3.29149e+08 3.29704e+08 
2.66281e-03 1.19669e+06  3.43199e+08 3.43826e+08 
2.71895e-03 1.26957e+06  3.57482e+08 3.58196e+08 
2.77500e-03 1.24237e+06  3.72063e+08 3.72746e+08 
2.83103e-03 1.10580e+06  3.86955e+08 3.87483e+08 
2.88712e-03 9.52872e+05  4.02097e+08 4.02466e+08 
2.94319e-03 8.58971e+05  4.17475e+08 4.17764e+08 
2.99924e-03 8.28352e+05  4.33179e+08 4.33444e+08 
3.05528e-03 8.72090e+05  4.49224e+08 4.49525e+08 
3.11131e-03 1.02433e+06  4.65503e+08 4.65953e+08 
3.16734e-03 1.23477e+06  4.81964e+08 4.82640e+08 
3.22334e-03 1.36144e+06  4.98684e+08 4.99500e+08 
3.27925e-03 1.32402e+06  5.15738e+08 5.16506e+08 
3.33512e-03 1.18377e+06  5.33106e+08 5.33708e+08 
3.39102e-03 1.05727e+06  5.50716e+08 5.51180e+08 
3.44691e-03 1.00665e+06  5.68527e+08 5.68957e+08 
3.50279e-03 1.00979e+06  5.86587e+08 5.87047e+08 
3.55866e-03 1.01001e+06  6.04963e+08 6.05429e+08 
3.61451e-03 9.89718e+05  6.23651e+08 6.24079e+08 
3.67034e-03 9.83696e+05  6.42585e+08 6.42993e+08 
3.72618e-03 1.01537e+06  6.61735e+08 6.62178e+08 
3.78200e-03 1.05663e+06  6.81156e+08 6.81644e+08 
3.83779e-03 1.08319e+06  7.00884e+08 7.01387e+08 
3.89355e-03 1.12387e+06  7.20854e+08 7.21392e+08 
3.94924e-03 1.19358e+06  7.40994e+08 7.41624e+08 
4.00491e-03 1.22737e+06  7.61383e+08 7.62073e+08 
4.06056e-03 1.16185e+06  7.82117e+08 7.82737e+08 
4.11617e-03 1.04341e+06  8.03150e+08 8.03621e+08 
4.17177e-03 9.77779e+05  8.24365e+08 8.24755e+08 
4.22736e-03 9.93596e+05  8.45739e+08 8.46162e+08 
4.28294e-03 1.02016e+06  8.67395e+08 8.67862e+08 
4.33854e-03 9.99936e+05  8.89421e+08 8.89861e+08 
4.39413e-03 9.66539e+05  9.11745e+08 9.12133e+08 
4.44970e-03 9.83880e+05  9.34252e+08 9.34659e+08 
4.50525e-03 1.05117e+06  9.56938e+08 9.57430e+08 
4.56080e-03 1.11264e+06  9.79885e+08 9.80446e+08 
4.61631e-03 1.13831e+06  1.00313e+09 1.00371e+09 
4.67178e-03 1.14971e+06  1.02663e+09 1.02721e+09 
4.72718e-03 1.16702e+06  1.05033e+09 1.05092e+09 
4.78256e-03 1.16600e+06  1.07425e+09 1.07485e+09 
4.83794e-03 1.10898e+06  1.09844e+09 1.09900e+09 
4.89330e-03 1.00720e+06  1.12291e+09 1.12335e+09 
4.94862e-03 9.23507e+05  1.14758e+09 1.14793e+09 
5.00392e-03 9.04430e+05  1.17244e+09 1.17279e+09 
5.05921e-03 9.35682e+05  1.19757e+09 1.19795e+09 
5.11451e-03 9.82303e+05  1.22301e+09 1.22343e+09 
5.16980e-03 1.04552e+06  1.24872e+09 1.24918e+09 
5.22505e-03 1.14072e+06  1.27461e+09 1.27517e+09 
5.28029e-03 1.23253e+06  1.30067e+09 1.30134e+09 
5.33551e-03 1.24514e+06  1.32699e+09 1.32768e+09 
5.39067e-03 1.14962e+06  1.35358e+09 1.35417e+09 
5.44583e-03 1.00454e+06  1.38044e+09 1.38088e+09 
5.50099e-03 8.96561e+05  1.40751e+09 1.40783e+09 
5.55610e-03 8.67124e+05  1.43478e+09 1.43508e+09 
5.61120e-03 9.09728e+05  1.46230e+09 1.46264e+09 
5.66630e-03 1.00578e+06  1.49006e+09 1.49050e+09 
5.72140e-03 1.12545e+06  1.51805e+09 1.51861e+09 
5.77648e-03 1.20894e+06  1.54626e+09 1.54691e+09 
5.83153e-03 1.19802e+06  1.57473e+09 1.57537e+09 
5.88655e-03 1.10103e+06  1.60345e+09 1.60398e+09 
5.94155e-03 9.95589e+05  1.63238e+09 1.63280e+09 
5.99653e-03 9.51173e+05  1.66148e+09 1.66187e+09 
6.05148e-03 9.68020e+05  1.69079e+09 1.69121e+09 
6.10641e-03 1.00339e+06  1.72037e+09 1.72083e+09 
6.16132e-03 1.03631e+06  1.75023e+09 1.75071e+09 
6.21619e-03 1.07967e+06  1.78029e+09 1.78080e+09 
6.27106e-03 1.13174e+06  1.81052e+09 1.81108e+09 
6.32592e-03 1.14807e+06  1.84096e+09 1.84154e+09 
6.38076e-03 1.08780e+06  1.87166e+09 1.87217e+09 
6.43558e-03 9.77333e+05  1.90263e+09 1.90302e+09 
6.49040e-03 8.96228e+05  1.93381e+09 1.93412e+09 
6.54520e-03 8.93339e+05  1.96516e+09 1.96549e+09 
6.59997e-03 9.45255e+05  1.99673e+09 1.99713e+09 
6.65474e-03 1.00892e+06  2.02857e+09 2.02904e+09 
6.70949e-03 1.08056e+06  2.06066e+09 2.06118e+09 
6.76423e-03 1.17145e+06  2.09292e+09 2.09353e+09 
6.81893e-03 1.24756e+06  2.12534e+09 2.12604e+09 
6.87360e-03 1.24107e+06  2.15800e+09 2.15869e+09 
6.92825e-03 1.13162e+06  2.19093e+09 2.19149e+09 
6.98287e-03 9.82777e+05  2.22408e+09 2.22447e+09 
7.03747e-03 8.76605e+05  2.25738e+09 2.25767e+09 
7.09206e-03 8.34640e+05  2.29085e+09 2.29112e+09 
7.14663e-03 8.30222e+05  2.32459e+09 2.32487e+09 
7.20118e-03 8.59667e+05  2.35861e+09 2.35890e+09 
7.25572e-03 9.56464e+05  2.39283e+09 2.39321e+09 
7.31024e-03 1.12348e+06  2.42719e+09 2.42775e+09 
7.36474e-03 1.28501e+06  2.46173e+09 2.46247e+09 
7.41923e-03 1.33940e+06  2.49652e+09 2.49732e+09 
7.47370e-03 1.25596e+06  2.53159e+09 2.53229e+09 
7.52813e-03 1.09842e+06  2.56685e+09 2.56737e+09 
7.58256e-03 9.52385e+05  2.60227e+09 2.60264e+09 
7.63696e-03 8.54364e+05  2.63785e+09 2.63814e+09 
7.69135e-03 8.01798e+05  2.67369e+09 2.67391e+09 
7.74573e-03 8.03743e+05  2.70978e+09 2.71000e+09 
7.80010e-03 8.82714e+05  2.74607e+09 2.74637e+09 
7.85445e-03 1.02504e+06  2.78253e+09 2.78298e+09 
7.90879e-03 1.16312e+06  2.81919e+09 2.81980e+09 
7.96310e-03 1.22899e+06  2.85608e+09 2.85676e+09 
8.01740e-03 1.21315e+06  2.89318e+09 2.89384e+09 
8.07166e-03 1.15356e+06  2.93046e+09 2.93105e+09 
8.12590e-03 1.07986e+06  2.96789e+09 2.96842e+09 
8.18011e-03 9.96142e+05  3.00555e+09 3.00599e+09 
8.23429e-03 9.17071e+05  3.04344e+09 3.04379e+09 
8.28844e-03 8.84939e+05  3.08153e+09 3.08183e+09 
8.34257e-03 9.26886e+05  3.11977e+09 3.12011e+09 
8.39669e-03 1.01070e+06  3.15818e+09 3.15861e+09 
8.45081e-03 1.06906e+06  3.19681e+09 3.19732e+09 
8.50491e-03 1.06763e+06  3.23569e+09 3.23619e+09 
8.55900e-03 1.03169e+06  3.27479e+09 3.27525e+09 
8.61308e-03 1.00439e+06  3.31406e+09 3.31449e+09 
8.66714e-03 9.98851e+05  3.35349e+09 3.35393e+09 
8.72118e-03 1.00251e+06  3.39313e+09 3.39358e+09 
8.77521e-03 1.01141e+06  3.43299e+09 3.43344e+09 
8.82922e-03 1.03607e+06  3.47304e+09 3.47351e+09 
8.88321e-03 1.07360e+06  3.51326e+09 3.51377e+09 
8.93716e-03 1.09716e+06  3.55367e+09 3.55420e+09 
8.99108e-03 1.08545e+06  3.59428e+09 3.59480e+09 
9.04499e-03 1.05002e+06  3.63508e+09 3.63556e+09 
9.09888e-03 1.01801e+06  3.67605e+09 3.67650e+09 
9.15276e-03 9.94756e+05  3.71719e+09 3.71763e+09 
9.20664e-03 9.62410e+05  3.75855e+09 3.75896e+09 
9.26047e-03 9.18506e+05  3.80014e+09 3.80049e+09 
9.31427e-03 8.96178e+05  3.84190e+09 3.84221e+09 
9.36804e-03 9.30028e+05  3.88380e+09 3.88414e+09 
9.42180e-03 1.00988e+06  3.92585e+09 3.92629e+09 
9.47557e-03 1.08630e+06  3.96812e+09 3.96864e+09 
9.52933e-03 1.12299e+06  4.01064e+09 4.01120e+09 
9.58307e-03 1.12719e+06  4.05334e+09 4.05391e+09 
9.63679e-03 1.12151e+06  4.09620e+09 4.09677e+09 
9.69048e-03 1.10335e+06  4.13922e+09 4.13977e+09 
9.74415e-03 1.05242e+06  4.18242e+09 4.18293e+09 
9.79780e-03 9.72972e+05  4.22584e+09 4.22625e+09 
9.85143e-03 9.05785e+05  4.26945e+09 4.26978e+09 
9.90507e-03 8.88293e+05  4.31322e+09 4.31352e+09 
9.95870e-03 9.15629e+05  4.35717e+09 4.35750e+09 
1.00000e-02 9.46506e+05  4.39115e+09 4.39152e+09 
