1.23266e-04 1.27653e+06  1.33847e+06 1.33847e+06 
2.46531e-04 1.83894e+06  3.87644e+06 4.66856e+06 
3.69606e-04 1.56354e+06  8.78817e+06 9.17670e+06 
4.92435e-04 1.16641e+06  1.52537e+07 1.52301e+07 
6.15171e-04 1.15963e+06  2.36382e+07 2.36177e+07 
7.37921e-04 1.46241e+06  3.39970e+07 3.42902e+07 
8.60591e-04 1.70004e+06  4.58468e+07 4.64840e+07 
9.83048e-04 1.31555e+06  5.98135e+07 5.99351e+07 
1.10533e-03 1.16056e+06  7.51953e+07 7.52133e+07 
1.22757e-03 1.25001e+06  9.26749e+07 9.27398e+07 
1.34978e-03 1.56444e+06  1.11652e+08 1.12126e+08 
1.47185e-03 1.47982e+06  1.32473e+08 1.32829e+08 
1.59373e-03 1.21344e+06  1.54934e+08 1.54989e+08 
1.71550e-03 1.19175e+06  1.79079e+08 1.79121e+08 
1.83724e-03 1.38073e+06  2.05008e+08 2.05250e+08 
1.95890e-03 1.51636e+06  2.32463e+08 2.32891e+08 
2.08039e-03 1.30883e+06  2.61688e+08 2.61847e+08 
2.20173e-03 1.19658e+06  2.92406e+08 2.92466e+08 
2.32301e-03 1.27169e+06  3.24892e+08 3.25016e+08 
2.44423e-03 1.44867e+06  3.58893e+08 3.59241e+08 
2.56533e-03 1.38573e+06  3.94537e+08 3.94801e+08 
2.68627e-03 1.23241e+06  4.31710e+08 4.31804e+08 
2.80711e-03 1.23077e+06  4.70474e+08 4.70567e+08 
2.92789e-03 1.36130e+06  5.10821e+08 5.11061e+08 
3.04859e-03 1.40694e+06  5.52672e+08 5.52973e+08 
3.16913e-03 1.28021e+06  5.96073e+08 5.96219e+08 
3.28956e-03 1.22674e+06  6.40947e+08 6.41041e+08 
3.40992e-03 1.29902e+06  6.87387e+08 6.87556e+08 
3.53020e-03 1.38494e+06  7.35278e+08 7.35556e+08 
3.65035e-03 1.31812e+06  7.84672e+08 7.84865e+08 
3.77038e-03 1.24044e+06  8.35494e+08 8.35604e+08 
3.89032e-03 1.26613e+06  8.87807e+08 8.87943e+08 
4.01020e-03 1.34803e+06  9.41558e+08 9.41792e+08 
4.12996e-03 1.33527e+06  9.96742e+08 9.96960e+08 
4.24960e-03 1.26001e+06  1.05333e+09 1.05346e+09 
4.36914e-03 1.25345e+06  1.11134e+09 1.11146e+09 
4.48861e-03 1.31475e+06  1.17076e+09 1.17095e+09 
4.60798e-03 1.33432e+06  1.23155e+09 1.23177e+09 
4.72724e-03 1.27720e+06  1.29373e+09 1.29388e+09 
4.84639e-03 1.25204e+06  1.35725e+09 1.35738e+09 
4.96547e-03 1.29113e+06  1.42216e+09 1.42233e+09 
5.08445e-03 1.32344e+06  1.48840e+09 1.48861e+09 
5.20333e-03 1.28796e+06  1.55598e+09 1.55614e+09 
5.32210e-03 1.25563e+06  1.62487e+09 1.62500e+09 
5.44079e-03 1.27652e+06  1.69509e+09 1.69524e+09 
5.55939e-03 1.30967e+06  1.76661e+09 1.76680e+09 
5.67789e-03 1.29203e+06  1.83943e+09 1.83960e+09 
5.79629e-03 1.26030e+06  1.91352e+09 1.91366e+09 
5.91460e-03 1.26831e+06  1.98890e+09 1.98904e+09 
6.03282e-03 1.29687e+06  2.06555e+09 2.06572e+09 
6.15096e-03 1.29115e+06  2.14345e+09 2.14362e+09 
6.26898e-03 1.26396e+06  2.22259e+09 2.22273e+09 
6.38692e-03 1.26396e+06  2.30297e+09 2.30311e+09 
6.50478e-03 1.28642e+06  2.38459e+09 2.38476e+09 
6.62254e-03 1.28741e+06  2.46743e+09 2.46759e+09 
6.74021e-03 1.26589e+06  2.55147e+09 2.55161e+09 
6.85779e-03 1.26161e+06  2.63672e+09 2.63686e+09 
6.97528e-03 1.27837e+06  2.72317e+09 2.72332e+09 
7.09268e-03 1.28243e+06  2.81080e+09 2.81096e+09 
7.20999e-03 1.26612e+06  2.89961e+09 2.89975e+09 
7.32721e-03 1.26010e+06  2.98958e+09 2.98971e+09 
7.44434e-03 1.27224e+06  3.08072e+09 3.08086e+09 
7.56139e-03 1.27719e+06  3.17301e+09 3.17316e+09 
7.67835e-03 1.26503e+06  3.26644e+09 3.26658e+09 
7.79521e-03 1.25878e+06  3.36101e+09 3.36114e+09 
7.91199e-03 1.26748e+06  3.45671e+09 3.45685e+09 
8.02869e-03 1.27216e+06  3.55353e+09 3.55367e+09 
8.14530e-03 1.26305e+06  3.65146e+09 3.65159e+09 
8.26182e-03 1.25736e+06  3.75049e+09 3.75062e+09 
8.37826e-03 1.26363e+06  3.85063e+09 3.85077e+09 
8.49461e-03 1.26753e+06  3.95185e+09 3.95200e+09 
8.61088e-03 1.26057e+06  4.05416e+09 4.05430e+09 
8.72706e-03 1.25575e+06  4.15754e+09 4.15767e+09 
8.84315e-03 1.26035e+06  4.26199e+09 4.26213e+09 
8.95917e-03 1.26331e+06  4.36751e+09 4.36764e+09 
9.07510e-03 1.25782e+06  4.47407e+09 4.47420e+09 
9.19094e-03 1.25396e+06  4.58169e+09 4.58181e+09 
9.30670e-03 1.25741e+06  4.69034e+09 4.69047e+09 
9.42238e-03 1.25946e+06  4.80003e+09 4.80016e+09 
9.53798e-03 1.25500e+06  4.91074e+09 4.91087e+09 
9.65349e-03 1.25203e+06  5.02247e+09 5.02259e+09 
9.76893e-03 1.25468e+06  5.13522e+09 5.13534e+09 
9.88428e-03 1.25590e+06  5.24897e+09 5.24910e+09 
9.99955e-03 1.25219e+06  5.36372e+09 5.36384e+09 
1.01147e-02 1.25002e+06  5.47946e+09 5.47958e+09 
1.02298e-02 1.25207e+06  5.59620e+09 5.59632e+09 
1.03449e-02 1.25259e+06  5.71391e+09 5.71403e+09 
1.04598e-02 1.24946e+06  5.83260e+09 5.83272e+09 
1.05747e-02 1.24796e+06  5.95225e+09 5.95237e+09 
1.06895e-02 1.24953e+06  6.07287e+09 6.07299e+09 
1.08042e-02 1.24947e+06  6.19444e+09 6.19456e+09 
1.09188e-02 1.24684e+06  6.31697e+09 6.31709e+09 
1.10334e-02 1.24589e+06  6.44043e+09 6.44055e+09 
1.11478e-02 1.24704e+06  6.56484e+09 6.56496e+09 
1.12622e-02 1.24652e+06  6.69018e+09 6.69030e+09 
1.13765e-02 1.24435e+06  6.81645e+09 6.81656e+09 
1.14908e-02 1.24381e+06  6.94363e+09 6.94375e+09 
1.16049e-02 1.24457e+06  7.07174e+09 7.07185e+09 
1.17190e-02 1.24373e+06  7.20075e+09 7.20086e+09 
1.18330e-02 1.24198e+06  7.33067e+09 7.33078e+09 
1.19470e-02 1.24174e+06  7.46148e+09 7.46159e+09 
1.20608e-02 1.24212e+06  7.59319e+09 7.59330e+09 
1.21746e-02 1.24109e+06  7.72579e+09 7.72590e+09 
1.22883e-02 1.23974e+06  7.85927e+09 7.85938e+09 
1.24019e-02 1.23967e+06  7.99362e+09 7.99373e+09 
1.25155e-02 1.23970e+06  8.12885e+09 8.12896e+09 
1.26290e-02 1.23860e+06  8.26495e+09 8.26506e+09 
1.27424e-02 1.23761e+06  8.40191e+09 8.40201e+09 
1.28557e-02 1.23759e+06  8.53972e+09 8.53983e+09 
1.29690e-02 1.23732e+06  8.67839e+09 8.67850e+09 
1.30822e-02 1.23625e+06  8.81790e+09 8.81801e+09 
1.31953e-02 1.23556e+06  8.95826e+09 8.95837e+09 
1.33083e-02 1.23550e+06  9.09945e+09 9.09956e+09 
1.34213e-02 1.23500e+06  9.24148e+09 9.24158e+09 
1.35342e-02 1.23404e+06  9.38433e+09 9.38444e+09 
1.36470e-02 1.23358e+06  9.52801e+09 9.52811e+09 
1.37597e-02 1.23341e+06  9.67250e+09 9.67261e+09 
1.38724e-02 1.23276e+06  9.81781e+09 9.81791e+09 
1.39850e-02 1.23197e+06  9.96393e+09 9.96403e+09 
1.40976e-02 1.23163e+06  1.01108e+10 1.01109e+10 
1.42100e-02 1.23133e+06  1.02586e+10 1.02587e+10 
1.43224e-02 1.23062e+06  1.04071e+10 1.04072e+10 
1.44347e-02 1.23000e+06  1.05564e+10 1.05565e+10 
1.45470e-02 1.22971e+06  1.07065e+10 1.07066e+10 
1.46592e-02 1.22927e+06  1.08574e+10 1.08575e+10 
1.47713e-02 1.22859e+06  1.10090e+10 1.10091e+10 
1.48833e-02 1.22811e+06  1.11614e+10 1.11615e+10 
1.49953e-02 1.22779e+06  1.13146e+10 1.13147e+10 
1.51072e-02 1.22727e+06  1.14686e+10 1.14687e+10 
1.52190e-02 1.22666e+06  1.16233e+10 1.16234e+10 
1.53308e-02 1.22627e+06  1.17788e+10 1.17789e+10 
1.54425e-02 1.22590e+06  1.19350e+10 1.19351e+10 
1.55541e-02 1.22534e+06  1.20920e+10 1.20921e+10 
1.56657e-02 1.22483e+06  1.22497e+10 1.22498e+10 
1.57772e-02 1.22447e+06  1.24082e+10 1.24083e+10 
1.58886e-02 1.22403e+06  1.25674e+10 1.25675e+10 
1.60000e-02 1.22349e+06  1.27274e+10 1.27274e+10 
1.61112e-02 1.22306e+06  1.28880e+10 1.28881e+10 
1.62225e-02 1.22269e+06  1.30494e+10 1.30495e+10 
1.63336e-02 1.22221e+06  1.32115e+10 1.32116e+10 
1.64447e-02 1.22173e+06  1.33744e+10 1.33744e+10 
1.65558e-02 1.22134e+06  1.35379e+10 1.35380e+10 
1.66667e-02 1.22094e+06  1.37022e+10 1.37022e+10 
1.67776e-02 1.22046e+06  1.38671e+10 1.38672e+10 
1.68884e-02 1.22003e+06  1.40328e+10 1.40329e+10 
1.69992e-02 1.21966e+06  1.41991e+10 1.41992e+10 
1.71099e-02 1.21923e+06  1.43662e+10 1.43663e+10 
1.72205e-02 1.21878e+06  1.45340e+10 1.45340e+10 
1.73311e-02 1.21839e+06  1.47024e+10 1.47025e+10 
1.74416e-02 1.21800e+06  1.48715e+10 1.48716e+10 
1.75521e-02 1.21757e+06  1.50413e+10 1.50414e+10 
1.76624e-02 1.21716e+06  1.52118e+10 1.52119e+10 
1.77727e-02 1.21678e+06  1.53830e+10 1.53831e+10 
1.78830e-02 1.21638e+06  1.55548e+10 1.55549e+10 
1.79932e-02 1.21597e+06  1.57273e+10 1.57274e+10 
1.81033e-02 1.21559e+06  1.59005e+10 1.59006e+10 
1.82134e-02 1.21521e+06  1.60743e+10 1.60744e+10 
1.83234e-02 1.21481e+06  1.62488e+10 1.62489e+10 
1.84333e-02 1.21442e+06  1.64240e+10 1.64240e+10 
1.85432e-02 1.21406e+06  1.65997e+10 1.65998e+10 
1.86530e-02 1.21368e+06  1.67762e+10 1.67763e+10 
1.87627e-02 1.21329e+06  1.69533e+10 1.69534e+10 
1.88724e-02 1.21293e+06  1.71310e+10 1.71311e+10 
1.89821e-02 1.21256e+06  1.73094e+10 1.73095e+10 
1.90916e-02 1.21219e+06  1.74884e+10 1.74885e+10 
1.92011e-02 1.21182e+06  1.76680e+10 1.76681e+10 
1.93106e-02 1.21147e+06  1.78483e+10 1.78484e+10 
1.94200e-02 1.21111e+06  1.80292e+10 1.80293e+10 
1.95293e-02 1.21074e+06  1.82107e+10 1.82108e+10 
1.96385e-02 1.21040e+06  1.83929e+10 1.83930e+10 
1.97477e-02 1.21005e+06  1.85757e+10 1.85757e+10 
1.98569e-02 1.20969e+06  1.87590e+10 1.87591e+10 
1.99660e-02 1.20935e+06  1.89430e+10 1.89431e+10 
2.00000e-02 1.20924e+06  1.90006e+10 1.90007e+10 
