6.16328e-05 4.63094e+04  2.86961e+04 2.86961e+04 
1.23266e-04 6.70952e+04  7.35411e+04 1.00511e+05 
1.84885e-04 9.60479e+04  1.20239e+05 1.87909e+05 
2.46485e-04 1.03210e+05  2.00221e+05 2.74151e+05 
3.08079e-04 9.52753e+04  3.04435e+05 3.62694e+05 
3.69677e-04 8.79983e+04  4.22447e+05 4.70129e+05 
4.31256e-04 7.91692e+04  5.72132e+05 6.10246e+05 
4.92823e-04 7.20795e+04  7.52530e+05 7.84019e+05 
5.54384e-04 7.41502e+04  9.44739e+05 9.82132e+05 
6.15934e-04 7.57711e+04  1.15377e+06 1.19532e+06 
6.77485e-04 6.73956e+04  1.39263e+06 1.42272e+06 
7.39047e-04 5.89468e+04  1.65308e+06 1.67187e+06 
8.00609e-04 5.70487e+04  1.93537e+06 1.95209e+06 
8.62158e-04 5.92555e+04  2.24942e+06 2.26712e+06 
9.23701e-04 7.19193e+04  2.58049e+06 2.61247e+06 
9.85247e-04 9.13477e+04  2.92126e+06 2.97850e+06 
1.04679e-03 9.68730e+04  3.29334e+06 3.35697e+06 
1.10832e-03 8.82985e+04  3.69543e+06 3.74636e+06 
1.16984e-03 8.05779e+04  4.11040e+06 4.15235e+06 
1.23134e-03 7.20381e+04  4.54994e+06 4.58286e+06 
1.29283e-03 6.32744e+04  5.01902e+06 5.04208e+06 
1.35431e-03 6.44129e+04  5.50154e+06 5.52793e+06 
1.41579e-03 6.88311e+04  6.00272e+06 6.03530e+06 
1.47727e-03 6.50925e+04  6.53503e+06 6.56158e+06 
1.53875e-03 5.94084e+04  7.09138e+06 7.10979e+06 
1.60023e-03 6.22992e+04  7.66419e+06 7.68601e+06 
1.66170e-03 7.29037e+04  8.25840e+06 8.29312e+06 
1.72317e-03 8.44502e+04  8.87829e+06 8.92699e+06 
1.78463e-03 9.21535e+04  9.51923e+06 9.57815e+06 
1.84609e-03 9.05941e+04  1.01808e+07 1.02387e+07 
1.90754e-03 7.83238e+04  1.08668e+07 1.09092e+07 
1.96898e-03 6.42281e+04  1.15741e+07 1.15985e+07 
2.03042e-03 5.62791e+04  1.23035e+07 1.23180e+07 
2.09186e-03 5.68345e+04  1.30570e+07 1.30726e+07 
2.15329e-03 6.58804e+04  1.38286e+07 1.38576e+07 
2.21471e-03 7.47689e+04  1.46214e+07 1.46629e+07 
2.27613e-03 7.41682e+04  1.54425e+07 1.54813e+07 
2.33755e-03 6.88830e+04  1.62843e+07 1.63140e+07 
2.39896e-03 6.72625e+04  1.71420e+07 1.71691e+07 
2.46037e-03 6.88750e+04  1.80250e+07 1.80539e+07 
2.52176e-03 7.26951e+04  1.89348e+07 1.89684e+07 
2.58314e-03 7.96826e+04  1.98616e+07 1.99055e+07 
2.64451e-03 8.39557e+04  2.08055e+07 2.08573e+07 
2.70589e-03 7.81012e+04  2.17766e+07 2.18210e+07 
2.76726e-03 6.61084e+04  2.27736e+07 2.28014e+07 
2.82862e-03 5.83577e+04  2.37890e+07 2.38065e+07 
2.88999e-03 5.85737e+04  2.48235e+07 2.48419e+07 
2.95135e-03 6.41241e+04  2.58814e+07 2.59071e+07 
3.01270e-03 7.15235e+04  2.69619e+07 2.69970e+07 
