1.14474e-04 6.92584e+04  6.04700e+04 6.04700e+04 
2.28949e-04 9.15697e+04  2.00421e+05 2.25781e+05 
3.43403e-04 1.09070e+05  4.22013e+05 4.69386e+05 
4.57793e-04 9.15110e+04  7.56878e+05 7.82426e+05 
5.72147e-04 7.06092e+04  1.17534e+06 1.17783e+06 
6.86504e-04 6.65007e+04  1.67640e+06 1.67669e+06 
8.00857e-04 6.89467e+04  2.28687e+06 2.28819e+06 
9.15208e-04 8.41978e+04  2.98423e+06 3.00207e+06 
1.02954e-03 9.99880e+04  3.76193e+06 3.79921e+06 
1.14384e-03 9.12066e+04  4.64318e+06 4.66962e+06 
1.25810e-03 7.36474e+04  5.61422e+06 5.62071e+06 
1.37234e-03 6.76207e+04  6.66786e+06 6.66929e+06 
1.48657e-03 6.92095e+04  7.82249e+06 7.82499e+06 
1.60080e-03 7.99449e+04  9.06829e+06 9.08205e+06 
1.71501e-03 9.31104e+04  1.03959e+07 1.04255e+07 
1.82920e-03 8.96874e+04  1.18201e+07 1.18455e+07 
1.94335e-03 7.60195e+04  1.33360e+07 1.33457e+07 
2.05748e-03 6.91897e+04  1.49358e+07 1.49389e+07 
2.17160e-03 6.98040e+04  1.66308e+07 1.66344e+07 
2.28571e-03 7.75342e+04  1.84179e+07 1.84295e+07 
2.39980e-03 8.81111e+04  2.02887e+07 2.03127e+07 
2.51387e-03 8.76911e+04  2.22515e+07 2.22750e+07 
2.62791e-03 7.75825e+04  2.43058e+07 2.43176e+07 
2.74193e-03 7.08316e+04  2.64451e+07 2.64501e+07 
2.85593e-03 7.05860e+04  2.86760e+07 2.86807e+07 
2.96992e-03 7.62120e+04  3.09983e+07 3.10087e+07 
3.08389e-03 8.45634e+04  3.34055e+07 3.34256e+07 
3.19785e-03 8.56631e+04  3.59019e+07 3.59233e+07 
3.31177e-03 7.84464e+04  3.84887e+07 3.85017e+07 
3.42567e-03 7.23120e+04  4.11612e+07 4.11678e+07 
3.53956e-03 7.14433e+04  4.39229e+07 4.39286e+07 
3.65343e-03 7.55367e+04  4.67746e+07 4.67845e+07 
3.76729e-03 8.20796e+04  4.97120e+07 4.97293e+07 
3.88113e-03 8.38261e+04  5.27368e+07 5.27562e+07 
3.99494e-03 7.87983e+04  5.58504e+07 5.58640e+07 
4.10873e-03 7.35245e+04  5.90500e+07 5.90579e+07 
4.22250e-03 7.22885e+04  6.23371e+07 6.23438e+07 
4.33626e-03 7.52448e+04  6.57128e+07 6.57225e+07 
4.45000e-03 8.03523e+04  6.91742e+07 6.91897e+07 
4.56373e-03 8.22632e+04  7.27219e+07 7.27396e+07 
4.67743e-03 7.88169e+04  7.63570e+07 7.63707e+07 
4.79110e-03 7.44498e+04  8.00777e+07 8.00867e+07 
4.90476e-03 7.30619e+04  8.38848e+07 8.38923e+07 
5.01840e-03 7.51748e+04  8.77791e+07 8.77888e+07 
5.13203e-03 7.91539e+04  9.17588e+07 9.17730e+07 
5.24564e-03 8.09815e+04  9.58238e+07 9.58401e+07 
5.35922e-03 7.86415e+04  9.99749e+07 9.99886e+07 
5.47279e-03 7.51159e+04  1.04211e+08 1.04221e+08 
5.58633e-03 7.37307e+04  1.08533e+08 1.08541e+08 
5.69986e-03 7.52256e+04  1.12940e+08 1.12950e+08 
5.81337e-03 7.83213e+04  1.17433e+08 1.17446e+08 
5.92687e-03 7.99525e+04  1.22009e+08 1.22025e+08 
6.04034e-03 7.83687e+04  1.26671e+08 1.26685e+08 
6.15379e-03 7.55698e+04  1.31418e+08 1.31428e+08 
6.26722e-03 7.42834e+04  1.36248e+08 1.36257e+08 
6.38064e-03 7.53338e+04  1.41164e+08 1.41174e+08 
6.49404e-03 7.77398e+04  1.46163e+08 1.46176e+08 
6.60742e-03 7.91358e+04  1.51247e+08 1.51261e+08 
6.72078e-03 7.80599e+04  1.56414e+08 1.56427e+08 
6.83411e-03 7.58610e+04  1.61665e+08 1.61675e+08 
6.94743e-03 7.47234e+04  1.66999e+08 1.67008e+08 
7.06074e-03 7.54602e+04  1.72417e+08 1.72427e+08 
7.17402e-03 7.73292e+04  1.77919e+08 1.77931e+08 
7.28729e-03 7.84902e+04  1.83503e+08 1.83517e+08 
7.40054e-03 7.77509e+04  1.89170e+08 1.89183e+08 
7.51376e-03 7.60333e+04  1.94921e+08 1.94931e+08 
7.62697e-03 7.50620e+04  2.00753e+08 2.00763e+08 
7.74016e-03 7.55820e+04  2.06669e+08 2.06679e+08 
7.85334e-03 7.70339e+04  2.12667e+08 2.12679e+08 
7.96649e-03 7.79790e+04  2.18747e+08 2.18760e+08 
8.07963e-03 7.74605e+04  2.24910e+08 2.24922e+08 
8.19274e-03 7.61219e+04  2.31154e+08 2.31165e+08 
8.30584e-03 7.53143e+04  2.37480e+08 2.37490e+08 
8.41892e-03 7.56869e+04  2.43888e+08 2.43898e+08 
8.53198e-03 7.68156e+04  2.50378e+08 2.50389e+08 
8.64502e-03 7.75715e+04  2.56948e+08 2.56961e+08 
8.75805e-03 7.71969e+04  2.63601e+08 2.63613e+08 
8.87105e-03 7.61535e+04  2.70334e+08 2.70345e+08 
8.98404e-03 7.54960e+04  2.77148e+08 2.77158e+08 
9.09701e-03 7.57697e+04  2.84043e+08 2.84054e+08 
9.20996e-03 7.66480e+04  2.91019e+08 2.91031e+08 
9.32289e-03 7.72433e+04  2.98076e+08 2.98088e+08 
9.43580e-03 7.69623e+04  3.05213e+08 3.05225e+08 
9.54870e-03 7.61473e+04  3.12430e+08 3.12441e+08 
9.66157e-03 7.56213e+04  3.19727e+08 3.19738e+08 
9.77443e-03 7.58290e+04  3.27105e+08 3.27115e+08 
9.88727e-03 7.65134e+04  3.34562e+08 3.34574e+08 
1.00000e-02 7.69752e+04  3.42093e+08 3.42105e+08 
