1.14474e-04 2.62298e+03
2.28949e-04 3.49363e+03
3.43399e-04 3.49497e+03
4.57771e-04 3.51392e+03
5.72143e-04 4.57032e+03
6.86508e-04 8.83802e+03
8.00872e-04 1.17240e+04
9.15225e-04 1.18743e+04
1.02955e-03 1.18842e+04
1.14382e-03 1.19966e+04
1.25808e-03 1.40216e+04
1.37234e-03 1.73339e+04
1.48659e-03 1.86474e+04
1.60082e-03 1.86864e+04
1.71502e-03 1.87124e+04
1.82919e-03 1.93957e+04
1.94334e-03 2.17474e+04
2.05748e-03 2.39144e+04
2.17162e-03 2.45023e+04
2.28572e-03 2.45798e+04
2.39980e-03 2.48258e+04
2.51386e-03 2.60793e+04
2.62790e-03 2.81857e+04
2.74193e-03 2.94746e+04
2.85594e-03 2.98106e+04
2.96993e-03 2.99991e+04
3.08389e-03 3.06201e+04
3.19783e-03 3.21484e+04
3.31176e-03 3.37604e+04
3.42568e-03 3.45371e+04
3.53957e-03 3.48375e+04
3.65344e-03 3.52270e+04
3.76729e-03 3.61978e+04
3.88112e-03 3.76829e+04
3.99494e-03 3.88264e+04
4.10874e-03 3.93703e+04
4.22251e-03 3.97443e+04
4.33627e-03 4.03867e+04
4.45000e-03 4.15450e+04
4.56372e-03 4.28062e+04
4.67742e-03 4.36276e+04
4.79111e-03 4.41090e+04
4.90477e-03 4.46245e+04
5.01841e-03 4.54860e+04
5.13203e-03 4.66491e+04
5.24563e-03 4.76565e+04
5.35922e-03 4.83077e+04
5.47279e-03 4.88256e+04
5.58634e-03 4.95061e+04
5.69986e-03 5.04864e+04
5.81337e-03 5.15379e+04
5.92687e-03 5.23499e+04
6.04034e-03 5.29447e+04
6.15379e-03 5.35529e+04
6.26722e-03 5.43693e+04
6.38064e-03 5.53588e+04
6.49404e-03 5.62666e+04
6.60742e-03 5.69658e+04
6.72078e-03 5.75779e+04
6.83412e-03 5.82903e+04
6.94744e-03 5.91775e+04
7.06074e-03 6.01039e+04
7.17403e-03 6.08934e+04
7.28729e-03 6.15520e+04
7.40054e-03 6.22203e+04
7.51377e-03 6.30146e+04
7.62697e-03 6.39052e+04
7.74017e-03 6.47458e+04
7.85334e-03 6.54641e+04
7.96649e-03 6.61321e+04
8.07963e-03 6.68645e+04
8.19274e-03 6.76979e+04
8.30584e-03 6.85479e+04
8.41892e-03 6.93159e+04
8.53198e-03 7.00084e+04
8.64503e-03 7.07116e+04
8.75805e-03 7.14912e+04
8.87105e-03 7.23218e+04
8.98404e-03 7.31178e+04
9.09701e-03 7.38421e+04
9.20996e-03 7.45410e+04
9.32289e-03 7.52824e+04
9.43580e-03 7.60809e+04
9.54870e-03 7.68826e+04
9.66158e-03 7.76335e+04
9.77443e-03 7.83428e+04
9.88727e-03 7.90636e+04
1.00000e-02 7.98298e+04
