1.64354e-05 1.14366e+06  3.09613e+04 3.09613e+04 
1.77976e-03 1.20466e+06  1.92527e+08 1.92598e+08 
1.79597e-03 1.19591e+06  1.95987e+08 1.96048e+08 
1.81219e-03 1.19016e+06  1.99479e+08 1.99533e+08 
1.82840e-03 1.18709e+06  2.03003e+08 2.03053e+08 
1.84462e-03 1.18652e+06  2.06560e+08 2.06609e+08 
1.86083e-03 1.18837e+06  2.10149e+08 2.10200e+08 
1.87704e-03 1.19272e+06  2.13770e+08 2.13827e+08 
1.89325e-03 1.19972e+06  2.17422e+08 2.17487e+08 
1.90946e-03 1.20961e+06  2.21106e+08 2.21182e+08 
1.92567e-03 1.22259e+06  2.24819e+08 2.24910e+08 
1.94188e-03 1.23881e+06  2.28561e+08 2.28671e+08 
1.95808e-03 1.25826e+06  2.32331e+08 2.32463e+08 
1.97429e-03 1.28074e+06  2.36128e+08 2.36286e+08 
1.99049e-03 1.30584e+06  2.39951e+08 2.40139e+08 
2.00669e-03 1.33287e+06  2.43802e+08 2.44020e+08 
2.02289e-03 1.36097e+06  2.47678e+08 2.47930e+08 
2.03909e-03 1.38904e+06  2.51582e+08 2.51866e+08 
2.05529e-03 1.41592e+06  2.55514e+08 2.55829e+08 
2.07148e-03 1.44038e+06  2.59473e+08 2.59816e+08 
2.08767e-03 1.46125e+06  2.63462e+08 2.63829e+08 
2.10386e-03 1.47751e+06  2.67480e+08 2.67866e+08 
2.12004e-03 1.48837e+06  2.71528e+08 2.71927e+08 
2.13622e-03 1.49330e+06  2.75607e+08 2.76012e+08 
2.15240e-03 1.49212e+06  2.79717e+08 2.80121e+08 
2.16858e-03 1.48496e+06  2.83858e+08 2.84253e+08 
2.18476e-03 1.47228e+06  2.88029e+08 2.88410e+08 
2.20093e-03 1.45481e+06  2.92231e+08 2.92591e+08 
2.21710e-03 1.43350e+06  2.96461e+08 2.96797e+08 
2.23326e-03 1.40943e+06  3.00721e+08 3.01028e+08 
2.24943e-03 1.38373e+06  3.05008e+08 3.05286e+08 
2.26559e-03 1.35752e+06  3.09323e+08 3.09571e+08 
2.28175e-03 1.33183e+06  3.13665e+08 3.13883e+08 
2.29791e-03 1.30750e+06  3.18034e+08 3.18224e+08 
2.31406e-03 1.28523e+06  3.22430e+08 3.22594e+08 
2.33022e-03 1.26547e+06  3.26853e+08 3.26994e+08 
2.34637e-03 1.24852e+06  3.31304e+08 3.31425e+08 
2.36252e-03 1.23447e+06  3.35782e+08 3.35888e+08 
2.37867e-03 1.22328e+06  3.40290e+08 3.40382e+08 
2.39482e-03 1.21486e+06  3.44826e+08 3.44908e+08 
2.41096e-03 1.20904e+06  3.49392e+08 3.49468e+08 
2.42711e-03 1.20566e+06  3.53988e+08 3.54060e+08 
2.44325e-03 1.20462e+06  3.58614e+08 3.58685e+08 
2.45940e-03 1.20585e+06  3.63270e+08 3.63343e+08 
2.47554e-03 1.20935e+06  3.67957e+08 3.68033e+08 
2.49168e-03 1.21516e+06  3.72673e+08 3.72756e+08 
2.50782e-03 1.22336e+06  3.77418e+08 3.77511e+08 
2.52396e-03 1.23399e+06  3.82192e+08 3.82297e+08 
2.54010e-03 1.24705e+06  3.86994e+08 3.87113e+08 
2.55623e-03 1.26244e+06  3.91823e+08 3.91960e+08 
2.57237e-03 1.27995e+06  3.96679e+08 3.96836e+08 
2.58850e-03 1.29920e+06  4.01561e+08 4.01741e+08 
2.60463e-03 1.31968e+06  4.06470e+08 4.06674e+08 
2.62076e-03 1.34074e+06  4.11405e+08 4.11633e+08 
2.63689e-03 1.36161e+06  4.16367e+08 4.16619e+08 
2.65301e-03 1.38148e+06  4.21356e+08 4.21631e+08 
2.66913e-03 1.39949e+06  4.26371e+08 4.26667e+08 
2.68525e-03 1.41483e+06  4.31415e+08 4.31729e+08 
2.70137e-03 1.42682e+06  4.36486e+08 4.36814e+08 
2.71749e-03 1.43490e+06  4.41587e+08 4.41924e+08 
2.73360e-03 1.43870e+06  4.46715e+08 4.47057e+08 
2.74971e-03 1.43809e+06  4.51873e+08 4.52214e+08 
2.76582e-03 1.43316e+06  4.57059e+08 4.57395e+08 
2.78193e-03 1.42419e+06  4.62274e+08 4.62599e+08 
2.79803e-03 1.41170e+06  4.67518e+08 4.67828e+08 
2.81413e-03 1.39630e+06  4.72789e+08 4.73082e+08 
2.83023e-03 1.37876e+06  4.78088e+08 4.78360e+08 
2.84633e-03 1.35985e+06  4.83414e+08 4.83664e+08 
2.86242e-03 1.34036e+06  4.88767e+08 4.88995e+08 
2.87851e-03 1.32103e+06  4.94146e+08 4.94352e+08 
2.89460e-03 1.30249e+06  4.99552e+08 4.99736e+08 
2.91069e-03 1.28526e+06  5.04985e+08 5.05148e+08 
2.92678e-03 1.26975e+06  5.10443e+08 5.10589e+08 
2.94286e-03 1.25623e+06  5.15929e+08 5.16059e+08 
2.95895e-03 1.24483e+06  5.21442e+08 5.21559e+08 
2.97503e-03 1.23563e+06  5.26982e+08 5.27089e+08 
2.99111e-03 1.22861e+06  5.32550e+08 5.32649e+08 
3.00719e-03 1.22374e+06  5.38147e+08 5.38239e+08 
3.02327e-03 1.22095e+06  5.43771e+08 5.43861e+08 
3.03934e-03 1.22018e+06  5.49424e+08 5.49513e+08 
3.05542e-03 1.22141e+06  5.55106e+08 5.55196e+08 
3.07149e-03 1.22461e+06  5.60815e+08 5.60909e+08 
3.08756e-03 1.22978e+06  5.66553e+08 5.66653e+08 
3.10364e-03 1.23689e+06  5.72318e+08 5.72426e+08 
3.11971e-03 1.24592e+06  5.78111e+08 5.78229e+08 
3.13577e-03 1.25677e+06  5.83930e+08 5.84061e+08 
3.15184e-03 1.26928e+06  5.89776e+08 5.89921e+08 
3.16791e-03 1.28323e+06  5.95648e+08 5.95810e+08 
3.18397e-03 1.29826e+06  6.01546e+08 6.01725e+08 
3.20003e-03 1.31396e+06  6.07470e+08 6.07667e+08 
3.21609e-03 1.32981e+06  6.13420e+08 6.13635e+08 
3.23215e-03 1.34525e+06  6.19396e+08 6.19629e+08 
3.24821e-03 1.35968e+06  6.25398e+08 6.25648e+08 
3.26426e-03 1.37252e+06  6.31426e+08 6.31691e+08 
3.28032e-03 1.38323e+06  6.37481e+08 6.37758e+08 
3.29637e-03 1.39133e+06  6.43563e+08 6.43849e+08 
3.31241e-03 1.39649e+06  6.49672e+08 6.49964e+08 
3.32846e-03 1.39849e+06  6.55808e+08 6.56103e+08 
3.34450e-03 1.39727e+06  6.61971e+08 6.62265e+08 
3.36054e-03 1.39294e+06  6.68161e+08 6.68450e+08 
3.37658e-03 1.38574e+06  6.74379e+08 6.74659e+08 
3.39262e-03 1.37602e+06  6.80623e+08 6.80892e+08 
3.40865e-03 1.36426e+06  6.86894e+08 6.87150e+08 
3.42468e-03 1.35099e+06  6.93192e+08 6.93432e+08 
3.44071e-03 1.33676e+06  6.99515e+08 6.99739e+08 
3.45674e-03 1.32213e+06  7.05865e+08 7.06071e+08 
3.47277e-03 1.30762e+06  7.12240e+08 7.12430e+08 
3.48879e-03 1.29369e+06  7.18641e+08 7.18815e+08 
3.50481e-03 1.28072e+06  7.25068e+08 7.25227e+08 
3.52084e-03 1.26901e+06  7.31521e+08 7.31666e+08 
3.53685e-03 1.25877e+06  7.38000e+08 7.38133e+08 
3.55287e-03 1.25016e+06  7.44505e+08 7.44628e+08 
3.56889e-03 1.24324e+06  7.51037e+08 7.51152e+08 
3.58490e-03 1.23805e+06  7.57595e+08 7.57704e+08 
3.60091e-03 1.23460e+06  7.64180e+08 7.64285e+08 
3.61693e-03 1.23287e+06  7.70792e+08 7.70895e+08 
3.63294e-03 1.23284e+06  7.77431e+08 7.77534e+08 
3.64895e-03 1.23447e+06  7.84097e+08 7.84202e+08 
3.66495e-03 1.23775e+06  7.90790e+08 7.90898e+08 
3.68096e-03 1.24263e+06  7.97509e+08 7.97623e+08 
3.69696e-03 1.24904e+06  8.04254e+08 8.04376e+08 
3.71297e-03 1.25691e+06  8.11026e+08 8.11157e+08 
3.72897e-03 1.26610e+06  8.17823e+08 8.17965e+08 
3.74497e-03 1.27642e+06  8.24646e+08 8.24799e+08 
3.76097e-03 1.28761e+06  8.31494e+08 8.31661e+08 
3.77696e-03 1.29938e+06  8.38367e+08 8.38548e+08 
3.79296e-03 1.31137e+06  8.45266e+08 8.45460e+08 
3.80895e-03 1.32317e+06  8.52190e+08 8.52398e+08 
3.82494e-03 1.33436e+06  8.59139e+08 8.59360e+08 
3.84093e-03 1.34451e+06  8.66114e+08 8.66346e+08 
3.85692e-03 1.35323e+06  8.73114e+08 8.73357e+08 
3.87291e-03 1.36015e+06  8.80140e+08 8.80390e+08 
3.88889e-03 1.36499e+06  8.87191e+08 8.87447e+08 
3.90487e-03 1.36757e+06  8.94269e+08 8.94528e+08 
3.92085e-03 1.36780e+06  9.01372e+08 9.01631e+08 
3.93683e-03 1.36568e+06  9.08501e+08 9.08758e+08 
3.95280e-03 1.36135e+06  9.15656e+08 9.15908e+08 
3.96878e-03 1.35502e+06  9.22837e+08 9.23082e+08 
3.98475e-03 1.34698e+06  9.30043e+08 9.30279e+08 
4.00071e-03 1.33760e+06  9.37275e+08 9.37500e+08 
4.01668e-03 1.32726e+06  9.44532e+08 9.44745e+08 
4.03265e-03 1.31637e+06  9.51815e+08 9.52015e+08 
4.04861e-03 1.30532e+06  9.59122e+08 9.59309e+08 
4.06457e-03 1.29447e+06  9.66454e+08 9.66629e+08 
4.08053e-03 1.28415e+06  9.73812e+08 9.73974e+08 
4.09649e-03 1.27462e+06  9.81194e+08 9.81346e+08 
4.11244e-03 1.26609e+06  9.88602e+08 9.88744e+08 
4.12839e-03 1.25874e+06  9.96035e+08 9.96168e+08 
4.14435e-03 1.25267e+06  1.00349e+09 1.00362e+09 
4.16030e-03 1.24794e+06  1.01098e+09 1.01110e+09 
4.17625e-03 1.24461e+06  1.01849e+09 1.01860e+09 
4.19220e-03 1.24268e+06  1.02602e+09 1.02614e+09 
4.20814e-03 1.24214e+06  1.03358e+09 1.03370e+09 
4.22409e-03 1.24299e+06  1.04117e+09 1.04128e+09 
4.24003e-03 1.24519e+06  1.04878e+09 1.04890e+09 
4.25597e-03 1.24869e+06  1.05642e+09 1.05654e+09 
4.27191e-03 1.25344e+06  1.06408e+09 1.06421e+09 
4.28785e-03 1.25933e+06  1.07177e+09 1.07190e+09 
4.30379e-03 1.26626e+06  1.07948e+09 1.07962e+09 
4.31973e-03 1.27406e+06  1.08722e+09 1.08737e+09 
4.33566e-03 1.28253e+06  1.09498e+09 1.09514e+09 
4.35160e-03 1.29144e+06  1.10277e+09 1.10294e+09 
4.36753e-03 1.30052e+06  1.11058e+09 1.11076e+09 
4.38346e-03 1.30947e+06  1.11841e+09 1.11861e+09 
4.39938e-03 1.31799e+06  1.12627e+09 1.12648e+09 
4.41531e-03 1.32575e+06  1.13416e+09 1.13437e+09 
4.43123e-03 1.33247e+06  1.14207e+09 1.14229e+09 
4.44716e-03 1.33789e+06  1.15000e+09 1.15023e+09 
4.46308e-03 1.34179e+06  1.15796e+09 1.15819e+09 
4.47900e-03 1.34404e+06  1.16594e+09 1.16618e+09 
4.49491e-03 1.34455e+06  1.17395e+09 1.17418e+09 
4.51083e-03 1.34332e+06  1.18199e+09 1.18222e+09 
4.52674e-03 1.34042e+06  1.19004e+09 1.19027e+09 
4.54265e-03 1.33599e+06  1.19813e+09 1.19835e+09 
4.55856e-03 1.33024e+06  1.20623e+09 1.20645e+09 
4.57446e-03 1.32340e+06  1.21436e+09 1.21457e+09 
4.59037e-03 1.31577e+06  1.22252e+09 1.22272e+09 
4.60627e-03 1.30762e+06  1.23070e+09 1.23089e+09 
4.62217e-03 1.29925e+06  1.23890e+09 1.23908e+09 
4.63807e-03 1.29094e+06  1.24713e+09 1.24730e+09 
4.65396e-03 1.28294e+06  1.25539e+09 1.25555e+09 
4.66986e-03 1.27547e+06  1.26366e+09 1.26382e+09 
4.68575e-03 1.26871e+06  1.27196e+09 1.27211e+09 
4.70164e-03 1.26281e+06  1.28029e+09 1.28043e+09 
4.71754e-03 1.25787e+06  1.28864e+09 1.28877e+09 
4.73342e-03 1.25399e+06  1.29702e+09 1.29714e+09 
4.74931e-03 1.25120e+06  1.30541e+09 1.30554e+09 
4.76520e-03 1.24953e+06  1.31384e+09 1.31396e+09 
4.78108e-03 1.24898e+06  1.32229e+09 1.32241e+09 
4.79696e-03 1.24956e+06  1.33076e+09 1.33088e+09 
4.81285e-03 1.25122e+06  1.33926e+09 1.33938e+09 
4.82873e-03 1.25393e+06  1.34778e+09 1.34791e+09 
4.84460e-03 1.25762e+06  1.35633e+09 1.35646e+09 
4.86048e-03 1.26221e+06  1.36490e+09 1.36503e+09 
4.87636e-03 1.26758e+06  1.37349e+09 1.37363e+09 
4.89223e-03 1.27360e+06  1.38211e+09 1.38226e+09 
4.90810e-03 1.28010e+06  1.39075e+09 1.39091e+09 
4.92397e-03 1.28690e+06  1.39942e+09 1.39958e+09 
4.93984e-03 1.29378e+06  1.40811e+09 1.40828e+09 
4.95571e-03 1.30052e+06  1.41682e+09 1.41700e+09 
4.97158e-03 1.30689e+06  1.42556e+09 1.42575e+09 
4.98744e-03 1.31267e+06  1.43432e+09 1.43451e+09 
5.00330e-03 1.31763e+06  1.44310e+09 1.44330e+09 
5.01916e-03 1.32159e+06  1.45191e+09 1.45212e+09 
5.03502e-03 1.32442e+06  1.46074e+09 1.46095e+09 
5.05087e-03 1.32600e+06  1.46960e+09 1.46981e+09 
5.06673e-03 1.32628e+06  1.47848e+09 1.47869e+09 
5.08258e-03 1.32527e+06  1.48738e+09 1.48759e+09 
5.09843e-03 1.32302e+06  1.49631e+09 1.49652e+09 
5.11428e-03 1.31963e+06  1.50526e+09 1.50546e+09 
5.13013e-03 1.31526e+06  1.51423e+09 1.51443e+09 
5.14597e-03 1.31008e+06  1.52323e+09 1.52342e+09 
5.16181e-03 1.30429e+06  1.53225e+09 1.53244e+09 
5.17766e-03 1.29810e+06  1.54130e+09 1.54148e+09 
5.19350e-03 1.29174e+06  1.55037e+09 1.55054e+09 
5.20933e-03 1.28542e+06  1.55946e+09 1.55962e+09 
5.22517e-03 1.27931e+06  1.56857e+09 1.56873e+09 
5.24100e-03 1.27360e+06  1.57771e+09 1.57786e+09 
5.25684e-03 1.26842e+06  1.58688e+09 1.58702e+09 
5.27267e-03 1.26391e+06  1.59606e+09 1.59620e+09 
5.28850e-03 1.26014e+06  1.60527e+09 1.60541e+09 
5.30432e-03 1.25720e+06  1.61450e+09 1.61464e+09 
5.32015e-03 1.25512e+06  1.62376e+09 1.62389e+09 
5.33597e-03 1.25393e+06  1.63304e+09 1.63317e+09 
5.35180e-03 1.25364e+06  1.64234e+09 1.64247e+09 
5.36762e-03 1.25423e+06  1.65167e+09 1.65180e+09 
5.38344e-03 1.25568e+06  1.66102e+09 1.66115e+09 
5.39926e-03 1.25795e+06  1.67040e+09 1.67053e+09 
5.41508e-03 1.26098e+06  1.67979e+09 1.67993e+09 
5.43089e-03 1.26468e+06  1.68922e+09 1.68936e+09 
5.44671e-03 1.26895e+06  1.69866e+09 1.69881e+09 
5.46252e-03 1.27367e+06  1.70813e+09 1.70828e+09 
5.47833e-03 1.27871e+06  1.71762e+09 1.71777e+09 
5.49414e-03 1.28391e+06  1.72713e+09 1.72729e+09 
5.50995e-03 1.28910e+06  1.73667e+09 1.73684e+09 
5.52575e-03 1.29411e+06  1.74623e+09 1.74640e+09 
5.54156e-03 1.29878e+06  1.75581e+09 1.75599e+09 
5.55736e-03 1.30293e+06  1.76541e+09 1.76560e+09 
5.57316e-03 1.30642e+06  1.77504e+09 1.77523e+09 
5.58896e-03 1.30911e+06  1.78469e+09 1.78488e+09 
5.60476e-03 1.31092e+06  1.79437e+09 1.79456e+09 
5.62055e-03 1.31178e+06  1.80406e+09 1.80426e+09 
5.63635e-03 1.31166e+06  1.81378e+09 1.81398e+09 
5.65214e-03 1.31059e+06  1.82352e+09 1.82372e+09 
5.66793e-03 1.30861e+06  1.83329e+09 1.83348e+09 
5.68372e-03 1.30580e+06  1.84308e+09 1.84327e+09 
5.69950e-03 1.30229e+06  1.85289e+09 1.85307e+09 
5.71529e-03 1.29820e+06  1.86272e+09 1.86290e+09 
5.73107e-03 1.29370e+06  1.87258e+09 1.87275e+09 
5.74685e-03 1.28894e+06  1.88246e+09 1.88263e+09 
5.76263e-03 1.28409e+06  1.89236e+09 1.89252e+09 
5.77841e-03 1.27929e+06  1.90228e+09 1.90244e+09 
5.79419e-03 1.27469e+06  1.91223e+09 1.91238e+09 
5.80996e-03 1.27042e+06  1.92220e+09 1.92235e+09 
5.82573e-03 1.26659e+06  1.93219e+09 1.93234e+09 
5.84150e-03 1.26329e+06  1.94221e+09 1.94235e+09 
5.85727e-03 1.26059e+06  1.95225e+09 1.95238e+09 
5.87304e-03 1.25854e+06  1.96231e+09 1.96244e+09 
5.88881e-03 1.25718e+06  1.97239e+09 1.97252e+09 
5.90457e-03 1.25653e+06  1.98249e+09 1.98263e+09 
5.92034e-03 1.25658e+06  1.99262e+09 1.99275e+09 
5.93610e-03 1.25733e+06  2.00277e+09 2.00291e+09 
5.95186e-03 1.25873e+06  2.01295e+09 2.01308e+09 
5.96762e-03 1.26075e+06  2.02314e+09 2.02328e+09 
5.98338e-03 1.26333e+06  2.03336e+09 2.03350e+09 
5.99913e-03 1.26639e+06  2.04361e+09 2.04375e+09 
6.01489e-03 1.26984e+06  2.05387e+09 2.05401e+09 
6.03064e-03 1.27357e+06  2.06415e+09 2.06431e+09 
6.04639e-03 1.27748e+06  2.07446e+09 2.07462e+09 
6.06214e-03 1.28143e+06  2.08479e+09 2.08495e+09 
6.07789e-03 1.28529e+06  2.09515e+09 2.09531e+09 
6.09363e-03 1.28893e+06  2.10552e+09 2.10569e+09 
6.10938e-03 1.29223e+06  2.11592e+09 2.11609e+09 
6.12512e-03 1.29507e+06  2.12634e+09 2.12651e+09 
6.14086e-03 1.29735e+06  2.13678e+09 2.13696e+09 
6.15660e-03 1.29899e+06  2.14724e+09 2.14742e+09 
6.17234e-03 1.29994e+06  2.15773e+09 2.15791e+09 
6.18808e-03 1.30015e+06  2.16823e+09 2.16842e+09 
6.20381e-03 1.29963e+06  2.17876e+09 2.17894e+09 
6.21954e-03 1.29841e+06  2.18932e+09 2.18950e+09 
6.23527e-03 1.29654e+06  2.19989e+09 2.20007e+09 
6.25100e-03 1.29410e+06  2.21049e+09 2.21066e+09 
6.26673e-03 1.29117e+06  2.22110e+09 2.22127e+09 
6.28245e-03 1.28787e+06  2.23174e+09 2.23191e+09 
6.29818e-03 1.28432e+06  2.24240e+09 2.24257e+09 
6.31390e-03 1.28063e+06  2.25309e+09 2.25325e+09 
6.32962e-03 1.27693e+06  2.26379e+09 2.26395e+09 
6.34534e-03 1.27333e+06  2.27452e+09 2.27467e+09 
6.36106e-03 1.26993e+06  2.28527e+09 2.28542e+09 
6.37677e-03 1.26683e+06  2.29604e+09 2.29618e+09 
6.39249e-03 1.26411e+06  2.30683e+09 2.30697e+09 
6.40820e-03 1.26183e+06  2.31765e+09 2.31779e+09 
6.42391e-03 1.26004e+06  2.32849e+09 2.32862e+09 
6.43962e-03 1.25878e+06  2.33935e+09 2.33948e+09 
6.45533e-03 1.25807e+06  2.35023e+09 2.35036e+09 
6.47103e-03 1.25791e+06  2.36113e+09 2.36126e+09 
6.48674e-03 1.25830e+06  2.37205e+09 2.37219e+09 
6.50244e-03 1.25921e+06  2.38300e+09 2.38313e+09 
6.51814e-03 1.26062e+06  2.39397e+09 2.39410e+09 
6.53384e-03 1.26247e+06  2.40496e+09 2.40509e+09 
6.54954e-03 1.26471e+06  2.41597e+09 2.41611e+09 
6.56524e-03 1.26726e+06  2.42700e+09 2.42714e+09 
6.58093e-03 1.27005e+06  2.43806e+09 2.43820e+09 
6.59663e-03 1.27298e+06  2.44913e+09 2.44928e+09 
6.61232e-03 1.27596e+06  2.46023e+09 2.46038e+09 
6.62801e-03 1.27890e+06  2.47135e+09 2.47151e+09 
6.64370e-03 1.28168e+06  2.48249e+09 2.48265e+09 
6.65939e-03 1.28422e+06  2.49365e+09 2.49381e+09 
6.67508e-03 1.28642e+06  2.50483e+09 2.50500e+09 
6.69076e-03 1.28821e+06  2.51604e+09 2.51621e+09 
6.70644e-03 1.28953e+06  2.52727e+09 2.52743e+09 
6.72212e-03 1.29032e+06  2.53851e+09 2.53868e+09 
6.73780e-03 1.29057e+06  2.54978e+09 2.54995e+09 
6.75348e-03 1.29027e+06  2.56107e+09 2.56124e+09 
6.76916e-03 1.28943e+06  2.57238e+09 2.57255e+09 
6.78483e-03 1.28809e+06  2.58372e+09 2.58388e+09 
