
                             A:A1 PI: HOST-1 N  A:A1 PI: TRUSS-1   A:A2 PI: HOST-1 N  A:A2 PI: TRUSS-1   ALLAE Whole Model  ALLCD Whole Model  ALLDMD Whole Mode  ALLFD Whole Model  ALLIE Whole Model  ALLKE Whole Model  ALLPD Whole Model  ALLSE Whole Model  ALLVD Whole Model  ALLWK Whole Model  ETOTAL Whole Mode  LE:LE11 PI: HOST-  LE:LE11 PI: HOST-  LE:LE11 PI: TRUSS  LE:LE22 PI: HOST-  LE:LE22 PI: HOST-  LE:LE22 PI: TRUSS  RF:RF1 PI: HOST-1  RF:RF1 PI: TRUSS-  RF:RF2 PI: HOST-1  RF:RF2 PI: TRUSS-  S:S11 PI: HOST-1   S:S11 PI: HOST-1   S:S11 PI: TRUSS-1  S:S22 PI: HOST-1   S:S22 PI: HOST-1   S:S22 PI: TRUSS-1  U:U1 PI: HOST-1 N  U:U1 PI: TRUSS-1   U:U2 PI: HOST-1 N  U:U2 PI: TRUSS-1   V:V1 PI: HOST-1 N  V:V1 PI: TRUSS-1   V:V2 PI: HOST-1 N  V:V2 PI: TRUSS-1 
                  X                 : 1                N: 1               : 1                N: 1                -1                 -1                l-1                 -1                 -1                 -1                 -1                 -1                 -1                 -1                l-1          1 E: 1 Centroid    1 E: 2 Centroid    -1 E: 1 Centroid   1 E: 1 Centroid    1 E: 2 Centroid    -1 E: 1 Centroid         N: 1              1 N: 1              N: 1              1 N: 1         E: 1 Centroid      E: 2 Centroid       E: 1 Centroid     E: 1 Centroid      E: 2 Centroid       E: 1 Centroid          : 1                N: 1               : 1                N: 1               : 1                N: 1               : 1                N: 1      

                0.                -2.17612E+03     -426.57               0.               853.14               0.                 0.                 0.                 0.                 0.                54.2344E+03         0.                 0.                 0.                 0.                54.2344E+03         0.                 0.                 0.                 0.                29.8023E-09         0.                 0.                 0.                 2.43998E+06        0.                 0.                 0.                 0.                 0.                 0.                 0.                 0.                 0.                 0.                 0.                 0.                 0.                 5.                 0.         
              113.636E-06        -15.1011E+03        -2.94749E+03        0.                14.35E+03           0.                 0.                 0.                 0.                44.5428E+03        63.6485E+03         0.                44.5428E+03         5.03431E+03       51.0556E+03        62.1699E+03       -10.6404E-06        -3.69369E-06      422.388E-06        560.829E-06          7.26094E-06        0.                 0.                 0.                42.3603E+06         0.                60.5613E+06      -564.973E+03         84.475E+06        148.441E+06          1.12991E+06        0.               -14.0504E-06        -2.7542E-06       568.182E-06          5.50839E-06     -981.658E-03       -191.708E-03          5.               863.813E-03  
              227.273E-06         -6.51276E+03       -2.47586E+03        0.                13.2811E+03         0.                 0.                 0.                 0.                97.857E+03        117.002E+03          0.                97.857E+03          5.61514E+03      161.431E+03         59.0434E+03      -169.67E-06         -57.8984E-06       721.075E-06        874.19E-06         261.735E-06          0.                 0.                 0.                52.5984E+06         0.                35.564E+06          7.90186E+06      144.227E+06        196.141E+06         57.0803E+06         0.              -223.104E-06        -43.57E-06           1.13636E-03      196.321E-06         -2.20972         -499.853E-03          5.                 2.43376    
              340.909E-06         13.9182E+03       129.464              0.                 1.19946E+03        0.                 0.                 0.                 0.               172.862E+03        152.06E+03           0.               172.862E+03          7.5558E+03       276.657E+03         55.8219E+03      -404.549E-06       -172.57E-06         905.58E-06         959.286E-06        744.601E-06          0.                 0.                 0.                42.5895E+06         0.               -44.974E+06         19.5032E+06       181.118E+06        164.821E+06        160.587E+06          0.              -516.259E-06       -116.357E-06          1.70455E-03      558.636E-06         -1.78895         -633.171E-03          5.                 3.25652    
              454.545E-06         21.234E+03          1.90988E+03        0.                -7.95466E+03        0.                 0.                 0.                 0.               305.187E+03        128.163E+03          0.               305.187E+03          9.0506E+03       382.031E+03         60.3698E+03      -527.995E-06       -323.256E-06          1.07969E-03        1.02365E-03        1.24787E-03        0.                 0.                 0.                42.502E+06          0.               -84.9837E+06        19.6057E+06       215.936E+06        153.692E+06        261.271E+06          0.              -629.684E-06       -187.473E-06          2.27273E-03      936.44E-06         208.339E-03       -517.299E-03          5.                 2.87271    
              568.182E-06          5.61331E+03        1.23585E+03        0.                -6.27509E+03        0.                 0.                 0.                 0.               451.309E+03        104.72E+03           0.               451.309E+03          9.72108E+03      510.236E+03         55.5146E+03      -463.806E-06       -473.695E-06          1.32211E-03        1.22485E-03        1.61402E-03        0.                 0.                 0.                67.5243E+06         0.               -37.1223E+06         3.97166E+06      264.425E+06        222.641E+06        325.13E+06           0.              -468.909E-06       -233.925E-06          2.84091E-03        1.21152E-03        1.73376         -338.565E-03          5.                 2.0642     
              681.818E-06        -16.419E+03       -641.909              0.               784.184              0.                 0.                 0.                 0.               653.696E+03         88.0101E+03         0.               653.696E+03         13.453E+03        697.192E+03         57.9676E+03      -342.509E-06       -599.682E-06          1.61851E-03        1.53379E-03        1.87226E-03        0.                 0.                 0.               102.85E+06           0.                45.1814E+06       -14.6599E+06       323.694E+06        333.817E+06        365.6E+06            0.              -235.648E-06       -264.419E-06          3.40909E-03        1.40558E-03        1.1198          -304.818E-03          5.                 1.75221    
              795.455E-06        -21.3819E+03        -1.31866E+03        0.                 3.04721E+03        0.                 0.                 0.                 0.               890.581E+03         95.6769E+03         0.               890.581E+03         15.3573E+03       942.026E+03         59.5896E+03      -358.24E-06        -696.423E-06          1.90803E-03        1.8293E-03         2.14401E-03        0.                 0.                 0.               124.034E+06          0.                73.1958E+06       -20.5207E+06       381.598E+06        409.706E+06        416.414E+06          0.              -214.409E-06       -303.202E-06          3.97727E-03        1.60975E-03       -1.02798         -416.214E-03          5.                 1.96991    
              909.091E-06         -5.21871E+03      -60.7962             0.                -1.61092E+03        0.                 0.                 0.                 0.                 1.13694E+06      115.935E+03          0.                 1.13694E+06       15.855E+03          1.21554E+06       53.1883E+03      -560.15E-06        -770.866E-06          2.17118E-03        2.07226E-03        2.46808E-03        0.                 0.                 0.               126.17E+06           0.                23.5922E+06       -11.7928E+06       434.244E+06        428.54E+06         486.434E+06          0.              -469.279E-06       -359.013E-06          4.54545E-03        1.85328E-03       -2.53937         -494.592E-03          5.                 2.05151    
                1.02273E-03       13.4216E+03         1.48806E+03        0.                -5.66386E+03        0.                 0.                 0.                 0.                 1.44701E+06       93.8543E+03         0.                 1.44701E+06       17.2299E+03         1.50119E+06       56.9004E+03      -810.267E-06       -830.46E-06           2.44818E-03        2.34294E-03        2.76423E-03        0.                 0.                 0.               127.713E+06          0.               -41.3933E+06      -550.415E+03        489.645E+06        443.665E+06        552.409E+06          0.              -791.539E-06       -415.609E-06          5.11364E-03        2.07601E-03       -2.0733          -413.497E-03          5.                 1.63817    
                1.13636E-03       15.1708E+03         1.36984E+03        0.                -2.29772E+03        0.                 0.                 0.                 0.                 1.7887E+06        68.5847E+03         0.                 1.7887E+06        17.7321E+03         1.81651E+06       58.5026E+03      -944.641E-06       -881.953E-06          2.77373E-03        2.71073E-03        2.9631E-03         0.                 0.                 0.               146.708E+06          0.               -50.6515E+06         2.59658E+06      554.757E+06        511.657E+06        594.067E+06          0.              -940.483E-06       -452.99E-06           5.68182E-03        2.22559E-03     -448.728E-03       -251.116E-03          5.                 1.18581    
                1.25E-03         798.991           -374.953              0.                 5.6773E+03         0.                 0.                 0.                 0.                 2.14847E+06       77.7266E+03         0.                 2.14847E+06       19.7055E+03         2.19042E+06       55.4789E+03      -944.558E-06       -937.285E-06          3.11901E-03        3.11787E-03        3.1225E-03         0.                 0.                 0.               179.254E+06          0.                -3.6635E+06      -306.85E+03         623.792E+06        621.252E+06        624.202E+06          0.              -893.523E-06       -472.681E-06          6.25E-03           2.34551E-03      458.647E-03       -194.588E-03          5.                 1.37783    
                1.36364E-03      -11.9404E+03        -1.79011E+03        0.                 9.04297E+03        0.                 0.                 0.                 0.                 2.55531E+06      105.629E+03          0.                 2.55531E+06       21.9414E+03         2.62616E+06       56.7271E+03      -932.597E-06         -1.01326E-03        3.41535E-03        3.42741E-03        3.37925E-03        0.                 0.                 0.               205.053E+06          0.                36.6362E+06       103.592E+03        683.061E+06        707.322E+06        675.796E+06          0.              -836.245E-06       -497.214E-06          6.81818E-03        2.53874E-03     -174.387E-03       -317.603E-03          5.                 2.21421    
                1.47727E-03       -9.60725E+03       -1.28508E+03        0.                 3.2197E+03         0.                 0.                 0.                 0.                 2.99312E+06      134.19E+03           0.                 2.99312E+06       22.5725E+03         3.09504E+06       54.8447E+03        -1.01788E-03       -1.11842E-03        3.63404E-03        3.58168E-03        3.79114E-03        0.                 0.                 0.               211.836E+06          0.                21.631E+06          7.18814E+06      726.801E+06        729.174E+06        762.398E+06          0.              -933.156E-06       -544.864E-06          7.38636E-03        2.84874E-03       -1.39869         -492.33E-03           5.                 2.91095    
                1.59091E-03        2.8925E+03       554.378              0.                -6.14495E+03        0.                 0.                 0.                 0.                 3.47576E+06      124.492E+03          0.                 3.47576E+06       23.7681E+03         3.56823E+06       55.7848E+03        -1.17855E-03       -1.24035E-03        3.82502E-03        3.68076E-03        4.25808E-03        0.                 0.                 0.               209.357E+06          0.               -28.7272E+06        14.1178E+06       765.008E+06        718.771E+06        859.913E+06          0.                -1.15413E-03     -609.108E-06          7.95455E-03        3.20032E-03       -1.78021         -533.847E-03          5.                 2.74475    
                1.70455E-03       10.3125E+03         1.67131E+03        0.                -9.43314E+03        0.                 0.                 0.                 0.                 3.99423E+06       88.4687E+03         0.                 3.99423E+06       24.4422E+03         4.04911E+06       58.03E+03          -1.30696E-03       -1.35147E-03        4.06867E-03        3.88519E-03        4.61938E-03        0.                 0.                 0.               217.467E+06          0.               -54.537E+06         13.0643E+06       813.745E+06        744.168E+06        931.54E+06           0.                -1.33775E-03     -666.193E-06          8.52273E-03        3.47255E-03       -1.02992         -407.387E-03          5.                 1.85963    
                1.81818E-03        5.56195E+03      872.006              0.                -3.59564E+03        0.                 0.                 0.                 0.                 4.52526E+06       73.1118E+03         0.                 4.52526E+06       25.3423E+03         4.56935E+06       54.3672E+03        -1.34706E-03       -1.43187E-03        4.39321E-03        4.25135E-03        4.81898E-03        0.                 0.                 0.               243.453E+06          0.               -27.7302E+06         5.16423E+06      878.642E+06        833.463E+06        966.715E+06          0.                -1.3882E-03      -701.695E-06          9.09091E-03        3.62296E-03     -127.964E-03       -262.88E-03           5.                 1.11936    
                1.93182E-03       -3.42338E+03     -890.263              0.                 4.99985E+03        0.                 0.                 0.                 0.                 5.1041E+06        77.0303E+03         0.                 5.1041E+06        27.8569E+03         5.1546E+06        54.3786E+03        -1.35553E-03       -1.48989E-03        4.74838E-03        4.6789E-03         4.95697E-03        0.                 0.                 0.               274.939E+06          0.                18.3524E+06        -1.22287E+06      949.68E+06         946.617E+06        990.474E+06          0.                -1.36683E-03     -725.938E-06          9.65909E-03        3.72695E-03       -6.45402E-03     -263.917E-03          5.                 1.19914    
                2.04545E-03       -4.96155E+03       -1.65579E+03        0.                 7.95262E+03        0.                 0.                 0.                 0.                 5.72995E+06       95.6088E+03         0.                 5.72995E+06       29.2551E+03         5.79882E+06       55.9866E+03        -1.42324E-03       -1.55648E-03        5.0606E-03         5.02077E-03        5.1806E-03         0.                 0.                 0.               295.001E+06          0.                31.7585E+06        -1.02522E+06        1.01213E+09        1.02301E+09        1.03531E+09        0.                -1.38967E-03     -761.677E-06         10.2273E-03         3.89549E-03     -482.87E-03        -408.579E-03          5.                 1.93508    
                2.15909E-03        1.7942E+03      -649.617              0.                 3.57049E+03        0.                 0.                 0.                 0.                 6.38169E+06      117.521E+03          0.                 6.38169E+06       29.7492E+03         6.47392E+06       55.0318E+03        -1.56095E-03       -1.65693E-03        5.30467E-03        5.22619E-03        5.54029E-03        0.                 0.                 0.               300.851E+06          0.                 2.49918E+06        1.84426E+06        1.06094E+09        1.04655E+09        1.10896E+09        0.                -1.47657E-03     -818.797E-06         10.7955E-03         4.16674E-03     -662.833E-03       -539.568E-03          5.                 2.5898     
                2.27273E-03        6.49237E+03      960.866              0.                -2.53539E+03        0.                 0.                 0.                 0.                 7.06731E+06      118.465E+03          0.                 7.06731E+06       30.4508E+03         7.16076E+06       55.4727E+03        -1.68786E-03       -1.78684E-03        5.51809E-03        5.37046E-03        5.96101E-03        0.                 0.                 0.               305.054E+06          0.               -29.6909E+06       403.114E+03          1.10362E+09        1.05609E+09        1.19222E+09        0.                -1.54031E-03     -884.306E-06         11.3636E-03         4.48408E-03     -192.006E-03       -521.883E-03          5.                 2.64861    
