
                             A:A1 PI: HOST-1 N  A:A1 PI: TRUSS-1   A:A2 PI: HOST-1 N  A:A2 PI: TRUSS-1   ALLAE Whole Model  ALLCD Whole Model  ALLDMD Whole Mode  ALLFD Whole Model  ALLIE Whole Model  ALLKE Whole Model  ALLPD Whole Model  ALLSE Whole Model  ALLVD Whole Model  ALLWK Whole Model  ETOTAL Whole Mode  LE:LE11 PI: HOST-  LE:LE11 PI: TRUSS  LE:LE22 PI: HOST-  LE:LE22 PI: TRUSS   RF:RF1 PI: HOST-1  RF:RF1 PI: TRUSS-  RF:RF2 PI: HOST-1  RF:RF2 PI: TRUSS-  S:S11 PI: HOST-1   S:S11 PI: TRUSS-1  :S22 PI: HOST-1   S:S22 PI: TRUSS-1    U:U1 PI: HOST-1 N  U:U1 PI: TRUSS-1   U:U2 PI: HOST-1 N  U:U2 PI: TRUSS-1   V:V1 PI: HOST-1 N  V:V1 PI: TRUSS-1   V:V2 PI: HOST-1 N  V:V2 PI: TRUSS-1 
                  X                 : 1                N: 1               : 1                N: 1                -1                 -1                l-1                 -1                 -1                 -1                 -1                 -1                 -1                 -1                l-1          1 E: 1 Centroid    -1 E: 1 Centroid   1 E: 1 Centroid    -1 E: 1 Centroid          N: 1              1 N: 1              N: 1              1 N: 1         E: 1 Centroid       E: 1 Centroid    E: 1 Centroid       E: 1 Centroid            : 1                N: 1               : 1                N: 1               : 1                N: 1               : 1                N: 1      
																																																																																																																																								
              490.798E-06         12.0529E+03         6.02647E+03        0.                 0.                 0.                 0.                 0.                 0.               729.835E+03         66.3887E+03         0.               729.835E+03          6.83237E+03      747.893E+03         55.1633E+03      -885.998E-06          2.45104E-03        2.45104E-03        0.                  0.                 0.               138.701E+06          0.               -58.0256E+06       490.26E+06        455.306E+06          0.                -885.593E-06       -442.796E-06          2.45399E-03        0.                -1.58501         -792.506E-03          5.                 0.         
              552.147E-06         10.1421E+03         5.07105E+03        0.                 0.                 0.                 0.                 0.                 0.               919.237E+03         59.1184E+03         0.               919.237E+03          7.52531E+03      930.265E+03         55.6159E+03      -960.573E-06          2.75696E-03        2.75685E-03        0.                  0.                 0.               158.566E+06          0.               -51.4326E+06       551.459E+06       520.442E+06          0.                -960.151E-06       -480.075E-06          2.76074E-03        0.              -904.183E-03       -452.092E-03          5.                 0.         
              613.497E-06          5.1662E+03         2.5831E+03         0.                 0.                 0.                 0.                 0.                 0.                 1.12844E+06       56.4214E+03         0.                 1.12844E+06        8.942E+03          1.1383E+06        55.5002E+03      -997.057E-06          3.0628E-03         3.0628E-03         0.                  0.                 0.               180.536E+06          0.               -30.155E+06        612.647E+06       594.371E+06          0.                -996.536E-06       -498.268E-06          3.06748E-03        0.              -434.603E-03       -217.302E-03          5.                 0.         
              674.847E-06         -1.20566E+03     -602.834              0.                 0.                 0.                 0.                 0.                 0.                 1.36224E+06       56.0317E+03         0.                 1.36224E+06       10.9601E+03         1.37383E+06       55.3949E+03        -1.01402E-03        3.36854E-03        3.36854E-03        0.                  0.                 0.               203.379E+06          0.                -1.40214E+06      673.811E+06       672.766E+06          0.                  -1.01348E-03     -506.738E-06          3.37423E-03        0.              -313.115E-03       -156.557E-03          5.                 0.         
              736.196E-06         -6.93842E+03       -3.46921E+03        0.                 0.                 0.                 0.                 0.                 0.                 1.62253E+06       56.9706E+03         0.                 1.62253E+06       13.0194E+03         1.63704E+06       55.4824E+03        -1.03545E-03        3.67419E-03        3.67422E-03        0.                  0.                 0.               225.639E+06          0.                25.5926E+06       734.976E+06       750.088E+06          0.                  -1.03495E-03     -517.477E-06          3.68098E-03        0.              -562.933E-03       -281.467E-03          5.                 0.         
              797.546E-06        -10.2775E+03        -5.13876E+03        0.                 0.                 0.                 0.                 0.                 0.                 1.90653E+06       60.7177E+03         0.                 1.90653E+06       14.5486E+03         1.92644E+06       55.3584E+03        -1.08313E-03        3.97974E-03        3.97983E-03        0.                  0.                 0.               246.093E+06          0.                42.5212E+06       796.096E+06       821.351E+06          0.                  -1.08255E-03     -541.274E-06          3.98773E-03        0.                -1.09103         -545.515E-03          5.                 0.         
              858.896E-06        -10.2829E+03        -5.14145E+03        0.                 0.                 0.                 0.                 0.                 0.                 2.21038E+06       68.328E+03          0.                 2.21038E+06       15.3792E+03         2.23946E+06       54.6277E+03        -1.16952E-03        4.28532E-03        4.28529E-03        0.                  0.                 0.               264.128E+06          0.                44.5422E+06       857.247E+06       883.651E+06          0.                  -1.16882E-03     -584.412E-06          4.29448E-03        0.                -1.72172         -860.859E-03          5.                 0.         
              920.245E-06         -7.08907E+03       -3.54453E+03        0.                 0.                 0.                 0.                 0.                 0.                 2.53356E+06       77.4181E+03         0.                 2.53356E+06       15.7541E+03         2.57322E+06       53.5146E+03        -1.29462E-03        4.59069E-03        4.59069E-03        0.                  0.                 0.               279.898E+06          0.                31.6433E+06       918.344E+06       936.98E+06           0.                  -1.2938E-03      -646.901E-06          4.60123E-03        0.                -2.2546            -1.1273             5.                 0.         
              981.595E-06         -1.81994E+03     -909.969              0.                 0.                 0.                 0.                 0.                 0.                 2.87919E+06       83.025E+03          0.                 2.87919E+06       15.996E+03          2.92546E+06       52.7539E+03        -1.44646E-03        4.89596E-03        4.89598E-03        0.                  0.                 0.               294.256E+06          0.                 8.4494E+06       979.44E+06        984.114E+06          0.                  -1.44546E-03     -722.731E-06          4.90797E-03        0.                -2.52788           -1.26394            5.                 0.         
                1.04294E-03        3.8007E+03         1.90035E+03        0.                 0.                 0.                 0.                 0.                 0.                 3.25014E+06       81.723E+03          0.                 3.25014E+06       16.2384E+03         3.29522E+06       52.8755E+03        -1.60519E-03        5.20114E-03        5.20114E-03        0.                  0.                 0.               308.455E+06          0.               -17.4034E+06         1.0405E+09        1.02963E+09        0.                  -1.60397E-03     -801.985E-06          5.21472E-03        0.                -2.46712           -1.23356            5.                 0.         
                1.10429E-03        8.01004E+03        4.00502E+03        0.                 0.                 0.                 0.                 0.                 0.                 3.64567E+06       74.6171E+03         0.                 3.64567E+06       16.4798E+03         3.68307E+06       53.6931E+03        -1.74973E-03        5.50623E-03        5.5063E-03         0.                  0.                 0.               323.742E+06          0.               -37.7642E+06         1.10157E+09       1.07843E+09        0.                  -1.74818E-03     -874.088E-06          5.52147E-03        0.                -2.10483           -1.05242            5.                 0.         
                1.16564E-03        9.55644E+03        4.77822E+03        0.                 0.                 0.                 0.                 0.                 0.                 4.06246E+06       66.1315E+03         0.                 4.06246E+06       16.812E+03          4.09087E+06       54.5338E+03        -1.86396E-03        5.81134E-03        5.81131E-03        0.                  0.                 0.               340.97E+06           0.               -46.525E+06          1.16263E+09       1.13417E+09        0.                  -1.86223E-03     -931.116E-06          5.82822E-03        0.                -1.56598         -782.991E-03          5.                 0.         
                1.22699E-03        8.06795E+03        4.03398E+03        0.                 0.                 0.                 0.                 0.                 0.                 4.49843E+06       60.1214E+03         0.                 4.49843E+06       17.4848E+03         4.52113E+06       54.9119E+03        -1.94225E-03        6.11624E-03        6.11624E-03        0.                  0.                 0.               360.349E+06          0.               -41.4391E+06         1.22366E+09       1.19819E+09        0.                  -1.94032E-03     -970.16E-06           6.13497E-03        0.                -1.02536         -512.678E-03          5.                 0.         
                1.28834E-03        4.13222E+03        2.06611E+03        0.                 0.                 0.                 0.                 0.                 0.                 4.95496E+06       57.4299E+03         0.                 4.95496E+06       18.6945E+03         4.97619E+06       54.8884E+03        -1.99E-03           6.42105E-03        6.42105E-03        0.                  0.                 0.               381.408E+06          0.               -24.6628E+06         1.28464E+09       1.26922E+09        0.                  -1.98804E-03     -994.021E-06          6.44172E-03        0.              -651.117E-03       -325.559E-03          5.                 0.         
                1.34969E-03     -925.075           -462.536              0.                 0.                 0.                 0.                 0.                 0.                 5.43508E+06       56.9218E+03         0.                 5.43508E+06       20.3342E+03         5.45753E+06       54.8027E+03        -2.02222E-03        6.72577E-03        6.72577E-03        0.                  0.                 0.               403.17E+06           0.                -1.90394E+06        1.34564E+09       1.34381E+09        0.                  -2.02021E-03       -1.01011E-03        6.74846E-03        0.              -552.739E-03       -276.369E-03          5.                 0.         
                1.41104E-03       -5.48269E+03       -2.74134E+03        0.                 0.                 0.                 0.                 0.                 0.                 5.94003E+06       58.0197E+03         0.                 5.94003E+06       22.0055E+03         5.96529E+06       54.768E+03         -2.05794E-03        7.03039E-03        7.03048E-03        0.                  0.                 0.               424.472E+06          0.                19.5019E+06         1.4066E+09        1.41757E+09        0.                  -2.05586E-03       -1.02793E-03        7.05521E-03        0.              -749.296E-03       -374.648E-03          5.                 0.         
                1.47239E-03       -8.14071E+03       -4.07036E+03        0.                 0.                 0.                 0.                 0.                 0.                 6.46809E+06       61.4555E+03         0.                 6.46809E+06       23.3017E+03         6.4983E+06        54.5484E+03        -2.11434E-03        7.33504E-03        7.33495E-03        0.                  0.                 0.               444.34E+06           0.                32.9427E+06         1.46759E+09       1.48654E+09        0.                  -2.11215E-03       -1.05608E-03        7.36196E-03        0.                -1.16719         -583.596E-03          5.                 0.         
                1.53374E-03       -8.1482E+03        -4.0741E+03         0.                 0.                 0.                 0.                 0.                 0.                 7.01682E+06       67.5304E+03         0.                 7.01682E+06       24.0851E+03         7.0545E+06        53.9267E+03        -2.20159E-03        7.63948E-03        7.63954E-03        0.                  0.                 0.               462.275E+06          0.                34.5603E+06         1.52852E+09       1.54839E+09        0.                  -2.19908E-03       -1.09954E-03        7.66871E-03        0.                -1.66685         -833.425E-03          5.                 0.         
                1.59509E-03       -5.61141E+03       -2.8057E+03         0.                 0.                 0.                 0.                 0.                 0.                 7.58586E+06       74.331E+03          0.                 7.58586E+06       24.5017E+03         7.63161E+06       53.0818E+03        -2.31935E-03        7.94382E-03        7.94382E-03        0.                  0.                 0.               478.408E+06          0.                24.3405E+06         1.58947E+09       1.60313E+09        0.                  -2.31667E-03       -1.15834E-03        7.97546E-03        0.                -2.08893           -1.04446            5.                 0.         
                1.65644E-03       -1.42618E+03     -713.091              0.                 0.                 0.                 0.                 0.                 0.                 8.17715E+06       78.4001E+03         0.                 8.17715E+06       24.7734E+03         8.22782E+06       52.507E+03         -2.45843E-03        8.24808E-03        8.24809E-03        0.                  0.                 0.               493.413E+06          0.                 5.96056E+06        1.65036E+09       1.65294E+09        0.                  -2.45539E-03       -1.22769E-03        8.28221E-03        0.                -2.3048            -1.1524             5.                 0.         
                1.71779E-03        3.03385E+03        1.51693E+03        0.                 0.                 0.                 0.                 0.                 0.                 8.79246E+06       77.4353E+03         0.                 8.79246E+06       25.0211E+03         8.84236E+06       52.5501E+03        -2.60285E-03        8.55224E-03        8.55235E-03        0.                  0.                 0.               508.291E+06          0.               -14.5077E+06         1.71125E+09       1.70149E+09        0.                  -2.59947E-03       -1.29973E-03        8.58895E-03        0.                -2.25549           -1.12774            5.                 0.         
                1.77914E-03        6.3653E+03         3.18265E+03        0.                 0.                 0.                 0.                 0.                 0.                 9.43128E+06       72.2124E+03         0.                 9.43128E+06       25.2868E+03         9.47569E+06       53.084E+03         -2.73589E-03        8.85642E-03        8.85639E-03        0.                  0.                 0.               524.037E+06          0.               -30.5902E+06         1.77215E+09       1.75265E+09        0.                  -2.73213E-03       -1.36607E-03        8.8957E-03         0.                -1.96717         -983.585E-03          5.                 0.         
                1.84049E-03        7.57468E+03        3.78734E+03        0.                 0.                 0.                 0.                 0.                 0.                10.0915E+06        65.7795E+03         0.                10.0915E+06        25.6642E+03        10.1293E+06        53.6621E+03        -2.84486E-03        9.1604E-03         9.1604E-03         0.                  0.                 0.               541.327E+06          0.               -37.4481E+06         1.83301E+09       1.80933E+09        0.                  -2.84084E-03       -1.42042E-03        9.20245E-03        0.                -1.53956         -769.781E-03          5.                 0.         
                1.90184E-03        6.37168E+03        3.18584E+03        0.                 0.                 0.                 0.                 0.                 0.                10.7719E+06        60.9136E+03         0.                10.7719E+06        26.3282E+03        10.8052E+06        53.9462E+03        -2.92531E-03        9.46428E-03        9.46428E-03        0.                  0.                 0.               560.327E+06          0.               -33.3228E+06         1.89386E+09       1.87257E+09        0.                  -2.92104E-03       -1.46052E-03        9.5092E-03         0.                -1.11176         -555.88E-03           5.                 0.         
                1.96319E-03        3.23121E+03        1.6156E+03         0.                 0.                 0.                 0.                 0.                 0.                11.4732E+06        58.476E+03          0.                11.4732E+06        27.3952E+03        11.5051E+06        53.9474E+03        -2.98168E-03        9.76807E-03        9.76807E-03        0.                  0.                 0.               580.657E+06          0.               -19.9587E+06         1.9547E+09        1.94134E+09        0.                  -2.97725E-03       -1.48863E-03        9.81595E-03        0.              -817.193E-03       -408.596E-03          5.                 0.         
                2.02454E-03     -785.995           -393.001              0.                 0.                 0.                 0.                 0.                 0.                12.1975E+06        57.9742E+03         0.                12.1975E+06        28.7696E+03        12.2304E+06        53.8587E+03        -3.02593E-03       10.0718E-03        10.0719E-03         0.                  0.                 0.               601.534E+06          0.                -1.91439E+06        2.0155E+09        2.01291E+09        0.                  -3.02131E-03       -1.51065E-03       10.1227E-03         0.              -742.187E-03       -371.093E-03          5.                 0.         
                2.08589E-03       -4.38834E+03       -2.19417E+03        0.                 0.                 0.                 0.                 0.                 0.                12.9456E+06        59.093E+03          0.                12.9456E+06        30.162E+03         12.9811E+06        53.7442E+03        -3.07298E-03       10.3755E-03        10.3755E-03         0.                  0.                 0.               622.03E+06           0.                14.9771E+06         2.0763E+09        2.08376E+09        0.                  -3.06832E-03       -1.53416E-03       10.4294E-03         0.              -900.908E-03       -450.454E-03          5.                 0.         
                2.14724E-03       -6.46649E+03       -3.23324E+03        0.                 0.                 0.                 0.                 0.                 0.                13.7162E+06        62.1424E+03         0.                13.7162E+06        31.2814E+03        13.7562E+06        53.4684E+03        -3.13675E-03       10.679E-03         10.679E-03          0.                  0.                 0.               641.374E+06          0.                25.4843E+06         2.13713E+09       2.15076E+09        0.                  -3.13185E-03       -1.56592E-03       10.7362E-03         0.                -1.23388         -616.939E-03          5.                 0.         
                2.20859E-03       -6.43294E+03       -3.21647E+03        0.                 0.                 0.                 0.                 0.                 0.                14.5079E+06        67.0031E+03         0.                14.5079E+06        32.0204E+03        14.554E+06         52.9261E+03        -3.22486E-03       10.9824E-03        10.9825E-03         0.                  0.                 0.               659.173E+06          0.                26.5875E+06         2.19785E+09       2.2121E+09         0.                  -3.21971E-03       -1.60986E-03       11.0429E-03         0.                -1.62957         -814.783E-03          5.                 0.         
                2.26994E-03       -4.38509E+03       -2.19254E+03        0.                 0.                 0.                 0.                 0.                 0.                15.3206E+06        72.1152E+03         0.                15.3206E+06        32.4682E+03        15.3729E+06        52.2597E+03        -3.33736E-03       11.2858E-03        11.2858E-03         0.                  0.                 0.               675.542E+06          0.                18.3328E+06         2.25862E+09       2.26781E+09        0.                  -3.33179E-03       -1.6659E-03        11.3497E-03         0.                -1.96141         -980.704E-03          5.                 0.         
                2.33129E-03       -1.04678E+03     -523.391              0.                 0.                 0.                 0.                 0.                 0.                16.1553E+06        75.0384E+03         0.                16.1553E+06        32.7792E+03        16.2113E+06        51.809E+03         -3.46636E-03       11.589E-03         11.589E-03          0.                  0.                 0.               691.026E+06          0.                 3.69192E+06        2.31934E+09       2.31967E+09        0.                  -3.46038E-03       -1.73019E-03       11.6564E-03         0.                -2.12803           -1.06401            5.                 0.         
                2.39264E-03        2.48361E+03        1.24181E+03        0.                 0.                 0.                 0.                 0.                 0.                17.0131E+06        74.242E+03          0.                17.0131E+06        33.0572E+03        17.0686E+06        51.7977E+03        -3.59938E-03       11.8921E-03        11.8921E-03         0.                  0.                 0.               706.424E+06          0.               -12.487E+06          2.38007E+09       2.37058E+09        0.                  -3.5929E-03        -1.79645E-03       11.9632E-03         0.                -2.08395           -1.04198            5.                 0.         
                2.45399E-03        5.09267E+03        2.54633E+03        0.                 0.                 0.                 0.                 0.                 0.                17.8937E+06        70.3183E+03         0.                17.8937E+06        33.3628E+03        17.9453E+06        52.1302E+03        -3.72291E-03       12.1953E-03        12.1953E-03         0.                  0.                 0.               722.526E+06          0.               -25.0741E+06         2.44078E+09       2.42364E+09        0.                  -3.71608E-03       -1.85804E-03       12.2699E-03         0.                -1.85155         -925.777E-03          5.                 0.         
                2.51534E-03        6.00116E+03        3.00058E+03        0.                 0.                 0.                 0.                 0.                 0.                18.7957E+06        65.409E+03          0.                18.7957E+06        33.7842E+03        18.8424E+06        52.5085E+03        -3.8275E-03        12.4983E-03        12.4982E-03         0.                  0.                 0.               739.863E+06          0.               -30.2763E+06         2.50145E+09       2.48111E+09        0.                  -3.82009E-03       -1.91004E-03       12.5767E-03         0.                -1.51125         -755.626E-03          5.                 0.         
                2.57669E-03        4.99465E+03        2.49733E+03        0.                 0.                 0.                 0.                 0.                 0.                19.7184E+06        61.5235E+03         0.                19.7184E+06        34.445E+03         19.7617E+06        52.6992E+03        -3.90911E-03       12.8011E-03        12.8011E-03         0.                  0.                 0.               758.555E+06          0.               -26.771E+06          2.5621E+09        2.54378E+09        0.                  -3.90151E-03       -1.95075E-03       12.8834E-03         0.                -1.17396         -586.979E-03          5.                 0.         
                2.63804E-03        2.46755E+03        1.23378E+03        0.                 0.                 0.                 0.                 0.                 0.                20.6624E+06        59.4426E+03         0.                20.6624E+06        35.4105E+03        20.7046E+06        52.6871E+03        -3.97206E-03       13.1039E-03        13.104E-03          0.                  0.                 0.               778.291E+06          0.               -16.0192E+06         2.62279E+09       2.61078E+09        0.                  -3.96413E-03       -1.98206E-03       13.1902E-03         0.              -945.055E-03       -472.528E-03          5.                 0.         
                2.69939E-03     -725.284           -362.64               0.                 0.                 0.                 0.                 0.                 0.                21.6288E+06        59.0215E+03         0.                21.6288E+06        36.5951E+03        21.6719E+06        52.5786E+03        -4.02556E-03       13.4066E-03        13.4066E-03         0.                  0.                 0.               798.435E+06          0.                -1.69277E+06        2.68339E+09       2.67991E+09        0.                  -4.01747E-03       -2.00873E-03       13.4969E-03         0.              -891.611E-03       -445.806E-03          5.                 0.         
                2.76074E-03       -3.55519E+03       -1.77759E+03        0.                 0.                 0.                 0.                 0.                 0.                22.6182E+06        60.1E+03            0.                22.6182E+06        37.7848E+03        22.6637E+06        52.4112E+03        -4.08188E-03       13.7093E-03        13.7093E-03         0.                  0.                 0.               818.254E+06          0.                11.5677E+06         2.74404E+09       2.74838E+09        0.                  -4.07353E-03       -2.03677E-03       13.8037E-03         0.                -1.02291         -511.457E-03          5.                 0.         
                2.82209E-03       -5.14922E+03       -2.5746E+03         0.                 0.                 0.                 0.                 0.                 0.                23.6299E+06        62.7492E+03         0.                23.6299E+06        38.7704E+03        23.6793E+06        52.1011E+03        -4.15154E-03       14.0118E-03        14.0119E-03         0.                  0.                 0.               837.134E+06          0.                19.6482E+06         2.80465E+09       2.81372E+09        0.                  -4.14298E-03       -2.07149E-03       14.1104E-03         0.                -1.28992         -644.96E-03           5.                 0.         
                2.88344E-03       -5.05813E+03       -2.52906E+03        0.                 0.                 0.                 0.                 0.                 0.                24.6628E+06        66.6351E+03         0.                24.6628E+06        39.4704E+03        24.7173E+06        51.6151E+03        -4.24082E-03       14.3142E-03        14.3142E-03         0.                  0.                 0.               854.781E+06          0.                20.23E+06           2.86523E+09       2.87455E+09        0.                  -4.2318E-03        -2.1159E-03        14.4172E-03         0.                -1.60303         -801.514E-03          5.                 0.         
                2.94479E-03       -3.37999E+03       -1.68999E+03        0.                 0.                 0.                 0.                 0.                 0.                25.7169E+06        70.4826E+03         0.                25.7169E+06        39.9412E+03        25.7762E+06        51.0712E+03        -4.34911E-03       14.6166E-03        14.6166E-03         0.                  0.                 0.               871.298E+06          0.                13.4434E+06         2.92581E+09       2.93094E+09        0.                  -4.33967E-03       -2.16983E-03       14.7239E-03         0.                -1.86187         -930.933E-03          5.                 0.         
                3.00613E-03     -707.382           -353.691              0.                 0.                 0.                 0.                 0.                 0.                26.7929E+06        72.5529E+03         0.                26.7929E+06        40.2921E+03        26.855E+06         50.698E+03         -4.47018E-03       14.9188E-03        14.9189E-03         0.                  0.                 0.               887.132E+06          0.                 1.72644E+06        2.98638E+09       2.98435E+09        0.                  -4.46025E-03       -2.23013E-03       15.0307E-03         0.                -1.98725         -993.623E-03          5.                 0.         
                3.06748E-03        2.07906E+03        1.03953E+03        0.                 0.                 0.                 0.                 0.                 0.                27.8914E+06        71.8431E+03         0.                27.8914E+06        40.6104E+03        27.9532E+06        50.643E+03         -4.59401E-03       15.221E-03         15.221E-03          0.                  0.                 0.               902.921E+06          0.               -11.0355E+06         3.04692E+09       3.03711E+09        0.                  -4.5835E-03        -2.29175E-03       15.3374E-03         0.                -1.94517         -972.585E-03          5.                 0.         
                3.12883E-03        4.09924E+03        2.04962E+03        0.                 0.                 0.                 0.                 0.                 0.                29.0122E+06        68.8342E+03         0.                29.0122E+06        40.9611E+03        29.0711E+06        50.8361E+03        -4.71001E-03       15.5231E-03        15.5231E-03         0.                  0.                 0.               919.291E+06          0.               -20.7897E+06         3.10744E+09       3.09167E+09        0.                  -4.69892E-03       -2.34946E-03       15.6442E-03         0.                -1.75565         -877.825E-03          5.                 0.         
                3.19018E-03        4.74992E+03        2.37496E+03        0.                 0.                 0.                 0.                 0.                 0.                30.1543E+06        65.0614E+03         0.                30.1543E+06        41.4227E+03        30.2097E+06        51.0582E+03        -4.8105E-03        15.825E-03         15.825E-03          0.                  0.                 0.               936.652E+06          0.               -24.5961E+06         3.16793E+09       3.14977E+09        0.                  -4.79892E-03       -2.39946E-03       15.9509E-03         0.                -1.48421         -742.102E-03          5.                 0.         
                3.25153E-03        3.88326E+03        1.94162E+03        0.                 0.                 0.                 0.                 0.                 0.                31.3174E+06        61.9899E+03         0.                31.3174E+06        42.0827E+03        31.3703E+06        51.1594E+03        -4.89303E-03       16.1269E-03        16.1269E-03         0.                  0.                 0.               955.087E+06          0.               -21.5065E+06         3.22845E+09       3.21199E+09        0.                  -4.88103E-03       -2.44052E-03       16.2577E-03         0.                -1.21938         -609.691E-03          5.                 0.         
                3.31288E-03        1.83456E+03      917.272              0.                 0.                 0.                 0.                 0.                 0.                32.5018E+06        60.2868E+03         0.                32.5018E+06        42.9738E+03        32.554E+06         51.1158E+03        -4.96084E-03       16.4287E-03        16.4288E-03         0.                  0.                 0.               974.327E+06          0.               -12.7801E+06         3.28892E+09       3.27758E+09        0.                  -4.94854E-03       -2.47427E-03       16.5644E-03         0.                -1.04399         -521.995E-03          5.                 0.         
                3.37423E-03     -702.883           -351.443              0.                 0.                 0.                 0.                 0.                 0.                33.7085E+06        59.9811E+03         0.                33.7085E+06        44.0198E+03        33.7615E+06        50.979E+03         -5.02175E-03       16.7305E-03        16.7305E-03         0.                  0.                 0.               993.864E+06          0.                -1.39679E+06        3.34941E+09       3.34474E+09        0.                  -5.00913E-03       -2.50457E-03       16.8712E-03         0.                -1.00928         -504.638E-03          5.                 0.         
