
                             A:A1 PI: HOST-1 N  A:A2 PI: HOST-1 N  ALLAE Whole Model  ALLCD Whole Model  ALLDMD Whole Mode  ALLFD Whole Model  ALLIE Whole Model  ALLKE Whole Model  ALLPD Whole Model  ALLSE Whole Model  ALLVD Whole Model  ALLWK Whole Model  ETOTAL Whole Mode  LE:LE11 PI: HOST-  LE:LE11 PI: HOST-  LE:LE22 PI: HOST-  LE:LE22 PI: HOST-  RF:RF1 PI: HOST-1  RF:RF2 PI: HOST-1  S:S11 PI: HOST-1   S:S11 PI: HOST-1   S:S22 PI: HOST-1   S:S22 PI: HOST-1   U:U1 PI: HOST-1 N  U:U2 PI: HOST-1 N  V:V1 PI: HOST-1 N  V:V2 PI: HOST-1 N
                  X                 : 1                : 1                 -1                 -1                l-1                 -1                 -1                 -1                 -1                 -1                 -1                 -1                l-1          1 E: 1 Centroid    1 E: 2 Centroid    1 E: 1 Centroid    1 E: 2 Centroid          N: 1               N: 1          E: 1 Centroid      E: 2 Centroid      E: 1 Centroid      E: 2 Centroid           : 1                : 1                : 1                : 1       

                1.02273E-03       10.4115E+03       -41.2834E+03         0.                 0.                 0.                 0.                27.5868E+06         3.71759E+06        0.                27.5868E+06        80.746E+03         31.3802E+06         4.8915E+03        -3.49156E-03       -3.77482E-03       11.008E-03         12.4021E-03         0.                 0.               -74.0417E+06       -22.8252E+06         2.15559E+09        2.46414E+09       -3.51378E-03       23.9704E-03        -2.29507           28.94       
                1.13636E-03        2.96637E+03      -55.1508E+03         0.                 0.                 0.                 0.                36.2612E+06         2.52193E+06        0.                36.2612E+06        93.9522E+03        38.8644E+06        12.7024E+03        -3.82663E-03       -4.43538E-03       12.5137E-03        14.3192E-03         0.                 0.               -29.2888E+06       -55.9697E+06         2.48334E+09        2.82731E+09       -3.70736E-03       26.9925E-03        -1.53496           23.4607     
                1.25E-03          -1.59452E+03      -59.5367E+03         0.                 0.                 0.                 0.                44.08E+06           1.36279E+06        0.                44.08E+06         105.8E+03           45.5305E+06        18.0848E+03        -4.1271E-03        -4.9116E-03        13.9001E-03        15.6875E-03         0.                 0.                15.0423E+06       -81.398E+06          2.78702E+09        3.08553E+09       -3.86263E-03       29.3024E-03        -1.45702           16.9444     
                1.36364E-03        6.79306E+03      -37.1018E+03         0.                 0.                 0.                 0.                49.7977E+06       553.333E+03          0.                49.7977E+06       109.897E+03         50.4523E+06         8.6866E+03        -4.44266E-03       -5.20622E-03       14.8548E-03        16.5883E-03         0.                 0.                 3.77177E+06      -90.8171E+06         2.9711E+09         3.25993E+09       -4.0385E-03        30.8435E-03        -1.16165           11.4536     
                1.47727E-03        7.02248E+03      -13.0116E+03         0.                 0.                 0.                 0.                53.4048E+06       188.881E+03          0.                53.4048E+06       111.535E+03         53.7147E+06        -9.48856E+03       -4.67856E-03       -5.31732E-03       15.5432E-03        17.0304E-03         0.                 0.                -7.55918E+06      -82.5583E+06         3.10194E+09        3.35328E+09       -4.12665E-03       31.9055E-03      -376.672E-03          8.60624    
                1.59091E-03      -12.7923E+03        -6.51454E+03        0.                 0.                 0.                 0.                55.7275E+06       132.322E+03          0.                55.7275E+06       114.135E+03         56.0049E+06       -30.9342E+03        -4.78928E-03       -5.27057E-03       16.2339E-03        17.0737E-03         0.                 0.                29.5392E+06       -59.5991E+06         3.26228E+09        3.37573E+09       -4.12411E-03       32.7994E-03      -704.505E-03          7.4968     
                1.70455E-03      -29.9645E+03         3.02684E+03        0.                 0.                 0.                 0.                57.5345E+06       169.381E+03          0.                57.5345E+06       117.182E+03         57.8557E+06       -34.6312E+03        -4.90873E-03       -5.14232E-03       16.9124E-03        16.947E-03          0.                 0.                61.8616E+06       -24.8691E+06         3.4173E+09         3.37123E+09       -4.28676E-03       33.6093E-03        -3.13387            7.29864    
                1.81818E-03      -23.7108E+03        32.5417E+03         0.                 0.                 0.                 0.                59.6648E+06       251.054E+03          0.                59.6648E+06       118.158E+03         60.0569E+06       -22.8853E+03        -5.1733E-03        -5.02034E-03       17.5692E-03        16.9042E-03         0.                 0.                35.8694E+06        17.1586E+06         3.53302E+09        3.3879E+09        -4.83635E-03       34.4582E-03        -6.1836             9.31958    
                1.93182E-03       -4.3465E+03        61.2943E+03         0.                 0.                 0.                 0.                63.5004E+06       490.319E+03          0.                63.5004E+06       119.299E+03         64.1133E+06        -3.26828E+03       -5.55809E-03       -4.97239E-03       18.4444E-03        17.0921E-03         0.                 0.               -11.1338E+06        57.3122E+06         3.67983E+09        3.44954E+09       -5.69212E-03       35.7274E-03        -7.77776           14.6512     
                2.04545E-03       10.8642E+03        66.0289E+03         0.                 0.                 0.                 0.                70.1984E+06         1.04065E+06        0.                70.1984E+06       122.385E+03         71.3534E+06         8.0349E+03        -5.97589E-03       -5.06506E-03       19.6841E-03        17.6398E-03         0.                 0.               -28.8865E+06        84.8309E+06         3.91702E+09        3.57554E+09       -6.60402E-03       37.788E-03         -7.40744           21.8854     
                2.15909E-03       21.4382E+03        53.2789E+03         0.                 0.                 0.                 0.                79.9123E+06         1.96174E+06        0.                79.9123E+06       128.725E+03         81.9993E+06         3.44297E+03       -6.40573E-03       -5.37037E-03       21.0814E-03        18.7258E-03         0.                 0.               -33.0897E+06        92.6131E+06         4.1938E+09         3.7973E+09        -7.37563E-03       40.7013E-03        -5.57207           28.6643     
                2.27273E-03       28.2598E+03        35.4815E+03         0.                 0.                 0.                 0.                92.4312E+06         3.13008E+06        0.                92.4312E+06       136.524E+03         95.7209E+06       -23.1454E+03        -6.84008E-03       -5.91985E-03       22.4058E-03        20.4345E-03         0.                 0.               -47.4849E+06        78.2341E+06         4.44985E+09        4.13014E+09       -7.87041E-03       44.3027E-03        -2.74832           33.7075     
                2.38636E-03       21.2617E+03         8.179E+03          0.                 0.                 0.                 0.               108.06E+06           4.19184E+06        0.               108.06E+06         146.672E+03        112.457E+06        -58.3716E+03        -7.22968E-03       -6.66848E-03       23.7183E-03        22.6354E-03         0.                 0.               -46.0015E+06        43.848E+06          4.71305E+09        4.54921E+09       -8.00025E-03       48.3621E-03        65.3955E-03        36.1882     
                2.5E-03           -1.06043E+03      -28.578E+03          0.                 0.                 0.                 0.               126.967E+06          4.73787E+06        0.               126.967E+06        161.237E+03        131.952E+06        -86.0336E+03        -7.5679E-03        -7.52028E-03       25.1679E-03        25.0805E-03         0.                 0.                -8.91302E+06       -2.095E+06          5.02501E+09        5.01006E+09       -7.85554E-03       52.5272E-03         1.2132            35.0292     
                2.61364E-03      -20.1944E+03       -54.2358E+03         0.                 0.                 0.                 0.               148.184E+06          4.56953E+06        0.               148.184E+06        178.144E+03        153.031E+06        -99.4834E+03        -7.94046E-03       -8.37231E-03       26.7206E-03        27.5432E-03         0.                 0.                26.8314E+06       -46.1358E+06         5.3568E+09         5.47557E+09       -7.72453E-03       56.3233E-03         5.53262E-03       30.3238     
                2.72727E-03      -20.3213E+03       -53.2865E+03         0.                 0.                 0.                 0.               169.965E+06          3.79229E+06        0.               169.965E+06        192.13E+03         174.055E+06       -106.102E+03         -8.41315E-03       -9.1332E-03        28.2704E-03        29.8205E-03         0.                 0.                23.7004E+06       -76.4259E+06         5.66467E+09        5.91233E+09       -7.85429E-03       59.419E-03         -2.2965            24.2146     
                2.84091E-03       -7.61583E+03      -36.5334E+03         0.                 0.                 0.                 0.               190.691E+06          2.68841E+06        0.               190.691E+06        202.958E+03        193.691E+06       -109.157E+03         -8.93392E-03       -9.73131E-03       29.8015E-03        31.7121E-03         0.                 0.               -69.5577E+03       -88.4559E+06         5.95639E+09        6.28308E+09       -8.24646E-03       61.8266E-03        -3.88384           19.1112     
                2.95455E-03        3.36399E+03      -21.7912E+03         0.                 0.                 0.                 0.               208.845E+06          1.58612E+06        0.               208.845E+06        211.916E+03        210.756E+06       -113.316E+03         -9.40258E-03      -10.1357E-03        31.27E-03          33.0975E-03         0.                 0.               -11.0106E+06       -84.2918E+06         6.24329E+09        6.56246E+09       -8.73698E-03       63.7625E-03        -4.12542           15.7973     
                3.06818E-03        8.02967E+03      -11.2901E+03         0.                 0.                 0.                 0.               222.905E+06        755.945E+03          0.               222.905E+06        218.573E+03        224.003E+06       -123.98E+03          -9.77634E-03      -10.362E-03         32.5027E-03        33.9938E-03         0.                 0.               -12.591E+06        -67.9422E+06         6.48869E+09        6.75147E+09       -9.18405E-03       65.4169E-03        -3.47805           13.9177     
                3.18182E-03        7.34195E+03     -765.768              0.                 0.                 0.                 0.               232.254E+06        307.23E+03           0.               232.254E+06        222.135E+03        232.926E+06       -142.246E+03        -10.0608E-03       -10.4461E-03        33.3861E-03        34.4904E-03         0.                 0.               -20.0669E+06       -42.9924E+06         6.66082E+09        6.86575E+09       -9.52744E-03       66.9256E-03        -2.60466           13.2327     
                3.29545E-03     -472.484              6.30942E+03        0.                 0.                 0.                 0.               238.012E+06        160.906E+03          0.               238.012E+06        224.E+03           238.555E+06       -158.325E+03        -10.265E-03        -10.425E-03         34.0427E-03        34.6735E-03         0.                 0.               -22.911E+06        -13.7318E+06         6.79037E+09        6.91993E+09       -9.77602E-03       68.4244E-03        -2.21435           13.5477     
                3.40909E-03      -12.7434E+03         7.41901E+03        0.                 0.                 0.                 0.               242.384E+06        171.014E+03          0.               242.384E+06        225.723E+03        242.945E+06       -164.519E+03        -10.4226E-03       -10.3477E-03        34.6914E-03        34.6573E-03         0.                 0.                -8.68334E+06       14.1431E+06         6.92857E+09        6.93343E+09      -10.0307E-03        70.0046E-03        -2.96526           14.3277     
                3.52273E-03      -17.7665E+03        10.609E+03          0.                 0.                 0.                 0.               247.477E+06        263.14E+03           0.               247.477E+06        227.789E+03        248.128E+06       -159.4E+03          -10.6056E-03       -10.2861E-03        35.4347E-03        34.6362E-03         0.                 0.                 6.66802E+06       35.3996E+06         7.0864E+09         6.94193E+09      -10.4499E-03        71.6807E-03        -4.69878           15.352      
                3.63636E-03       -8.0501E+03        22.3114E+03         0.                 0.                 0.                 0.               255.053E+06        485.571E+03          0.               255.053E+06        229.682E+03        255.914E+06       -146.148E+03        -10.8637E-03       -10.3163E-03        36.2804E-03        34.8401E-03         0.                 0.                 4.9682E+06        47.3088E+06         7.25451E+09        6.98986E+09      -11.0986E-03        73.4937E-03        -6.16563           17.2225     
                3.75E-03           8.65453E+03       34.9431E+03         0.                 0.                 0.                 0.               266.757E+06        974.885E+03          0.               266.757E+06        232.117E+03        268.097E+06       -133.352E+03        -11.177E-03        -10.4932E-03        37.2615E-03        35.4499E-03         0.                 0.                -2.32478E+06       49.6202E+06         7.44628E+09        7.11318E+09      -11.8512E-03        75.5949E-03        -6.13129           20.4756     
                3.86364E-03       18.9925E+03        37.0907E+03         0.                 0.                 0.                 0.               283.822E+06          1.84368E+06        0.               283.822E+06        237.025E+03        286.039E+06       -136.818E+03        -11.508E-03        -10.8436E-03        38.4161E-03        36.5661E-03         0.                 0.                 3.50291E+06       43.5341E+06         7.68059E+09        7.33269E+09      -12.4921E-03        78.1473E-03        -4.56043           24.5684     
                3.97727E-03       18.4619E+03        28.1341E+03         0.                 0.                 0.                 0.               306.664E+06          3.01879E+06        0.               306.664E+06        245.692E+03        310.094E+06       -165.619E+03        -11.8707E-03       -11.3678E-03        39.7258E-03        38.2095E-03         0.                 0.                15.0212E+06        31.3539E+06         7.94927E+09        7.65378E+09      -12.8877E-03        81.1786E-03        -2.43234           28.2744     
                4.09091E-03       10.7461E+03        14.3461E+03         0.                 0.                 0.                 0.               335.106E+06          4.18315E+06        0.               335.106E+06        257.526E+03        339.759E+06       -212.41E+03         -12.3099E-03       -12.0319E-03        41.1723E-03        40.2967E-03         0.                 0.                12.8145E+06        16.4329E+06         8.23701E+09        8.06184E+09      -13.0449E-03        84.5732E-03      -772.794E-03         30.688      
                4.20455E-03      -38.4821            -1.4424E+03         0.                 0.                 0.                 0.               368.587E+06          4.91677E+06        0.               368.587E+06        271.863E+03        374.036E+06       -260.932E+03        -12.839E-03        -12.771E-03         42.7927E-03        42.6397E-03         0.                 0.                -3.97769E+06        2.09754E+06        8.55075E+09        8.52129E+09      -13.0633E-03        88.1532E-03      -164.407E-03         31.4212     
                4.31818E-03       -9.63822E+03      -17.7055E+03         0.                 0.                 0.                 0.               405.643E+06          4.9292E+06         0.               405.643E+06        287.955E+03        411.159E+06       -299.226E+03        -13.4261E-03       -13.5147E-03        44.587E-03         45.0143E-03         0.                 0.               -22.9815E+06       -10.3451E+06         8.89792E+09        8.98822E+09      -13.0823E-03        91.7144E-03      -714.22E-03          30.3333     
                4.43182E-03      -12.2166E+03       -28.5948E+03         0.                 0.                 0.                 0.               443.445E+06          4.21149E+06        0.               443.445E+06        303.744E+03        448.282E+06       -321.941E+03        -14.0158E-03       -14.2134E-03        46.4126E-03        47.2414E-03         0.                 0.               -39.3043E+06       -22.5191E+06         9.25293E+09        9.42582E+09      -13.2256E-03        95.0471E-03        -1.95597           27.7026     
                4.54545E-03       -6.19051E+03      -29.2523E+03         0.                 0.                 0.                 0.               478.453E+06          3.04107E+06        0.               478.453E+06        316.657E+03        482.142E+06       -332.008E+03        -14.5365E-03       -14.8382E-03        48.0499E-03        49.2001E-03         0.                 0.               -50.7613E+06       -37.1177E+06         9.57327E+09        9.80843E+09      -13.5268E-03        98.0105E-03        -3.00182           24.4158     
                4.65909E-03        1.43202E+03      -22.8696E+03         0.                 0.                 0.                 0.               507.771E+06          1.83805E+06        0.               507.771E+06        326.032E+03        510.276E+06       -340.651E+03        -14.915E-03        -15.3632E-03        49.3574E-03        50.8023E-03         0.                 0.               -45.5338E+06       -54.3845E+06         9.83776E+09       10.1182E+09       -13.9079E-03       100.596E-03         -3.27219           21.4543     
                4.77273E-03        2.18544E+03      -16.1212E+03         0.                 0.                 0.                 0.               530.05E+06         939.622E+03          0.               530.05E+06         332.896E+03        531.68E+06        -357.311E+03        -15.1281E-03       -15.7594E-03        50.3294E-03        51.9879E-03         0.                 0.               -15.3818E+06       -70.0759E+06        10.0502E+09        10.3458E+09       -14.2705E-03       102.886E-03         -3.06665           19.2389     
                4.88636E-03       -4.21268E+03      -10.8946E+03         0.                 0.                 0.                 0.               545.638E+06        452.688E+03          0.               545.638E+06        337.916E+03        546.807E+06       -378.761E+03        -15.2405E-03       -16.0037E-03        51.0598E-03        52.7446E-03         0.                 0.                25.5678E+06       -76.7539E+06        10.2208E+09        10.4931E+09       -14.6048E-03       104.969E-03         -3.18184           17.7039     
                5.E-03           -10.8742E+03        -5.55874E+03        0.                 0.                 0.                 0.               556.423E+06        288.681E+03          0.               556.423E+06        341.074E+03        557.448E+06       -395.316E+03        -15.3688E-03       -16.091E-03         51.7103E-03        53.1155E-03         0.                 0.                51.2609E+06       -67.546E+06         10.3662E+09        10.5728E+09       -14.9936E-03       106.91E-03          -4.03905           16.7691     
                5.11364E-03      -11.6814E+03      -687.393              0.                 0.                 0.                 0.               565.358E+06        296.774E+03          0.               565.358E+06        342.945E+03        566.401E+06       -402.514E+03        -15.6021E-03       -16.0448E-03        52.4666E-03        53.1989E-03         0.                 0.                48.7976E+06       -40.1304E+06        10.5159E+09        10.606E+09        -15.5228E-03       108.78E-03          -5.32061           16.4142     
                5.22727E-03       -4.98499E+03        2.02857E+03        0.                 0.                 0.                 0.               575.486E+06        368.526E+03          0.               575.486E+06        344.471E+03        576.599E+06       -400.898E+03        -15.9601E-03       -15.9265E-03        53.4387E-03        53.1622E-03         0.                 0.                23.323E+06          1.08745E+06       10.6951E+09        10.6233E+09       -16.2028E-03       110.641E-03         -6.26757           16.4904     
                5.34091E-03        7.21012E+03        4.12226E+03        0.                 0.                 0.                 0.               589.003E+06        503.745E+03          0.               589.003E+06        346.326E+03        590.245E+06       -391.551E+03        -16.4015E-03       -15.8323E-03        54.59E-03          53.2347E-03         0.                 0.               -13.5821E+06        45.699E+06         10.9031E+09        10.6646E+09       -16.9473E-03       112.528E-03         -6.14114           16.8399     
                5.45455E-03       19.3272E+03         8.72028E+03        0.                 0.                 0.                 0.               607.16E+06         833.683E+03          0.               607.16E+06         349.059E+03        608.724E+06       -381.618E+03        -16.8524E-03       -15.8663E-03        55.7949E-03        53.651E-03          0.                 0.               -48.0775E+06        80.6441E+06        11.1233E+09        10.7688E+09       -17.5986E-03       114.468E-03         -4.63334           17.5696     
                5.56818E-03       23.5603E+03        15.9466E+03         0.                 0.                 0.                 0.               630.825E+06          1.52059E+06        0.               630.825E+06        353.439E+03        633.084E+06       -385.837E+03        -17.2437E-03       -16.1053E-03        56.9659E-03        54.5712E-03         0.                 0.               -63.5722E+06        94.8291E+06        11.3481E+09        10.9613E+09       -18.0003E-03       116.521E-03         -2.19655           18.9711     
                5.68182E-03       15.7659E+03        23.4373E+03         0.                 0.                 0.                 0.               660.859E+06          2.56749E+06        0.               660.859E+06        360.476E+03        664.2E+06         -412.749E+03        -17.5547E-03       -16.5744E-03        58.1147E-03        56.0367E-03         0.                 0.               -50.735E+06         83.3632E+06        11.5854E+09        11.2473E+09       -18.0978E-03       118.779E-03         37.887E-03         21.2088     
                5.79545E-03      276.734             29.6742E+03         0.                 0.                 0.                 0.               697.876E+06          3.7375E+06         0.               697.876E+06        370.722E+03        702.441E+06       -456.896E+03        -17.8317E-03       -17.243E-03         59.3193E-03        57.9768E-03         0.                 0.               -18.3778E+06        49.7379E+06        11.8456E+09        11.6147E+09       -17.9917E-03       121.341E-03        949.398E-03         24.2265     
                5.90909E-03      -13.3676E+03        33.4123E+03         0.                 0.                 0.                 0.               741.758E+06          4.66793E+06        0.               741.758E+06        383.568E+03        747.318E+06       -507.894E+03        -18.1531E-03       -18.0387E-03        60.6676E-03        60.2408E-03         0.                 0.                13.5426E+06         4.51207E+06       12.1342E+09        12.0399E+09       -17.882E-03        124.285E-03        205.598E-03         27.811      
                6.02273E-03      -18.3956E+03        31.2535E+03         0.                 0.                 0.                 0.               791.295E+06          5.04848E+06        0.               791.295E+06        397.971E+03        797.3E+06         -558.1E+03          -18.5696E-03       -18.8706E-03        62.21E-03          62.6377E-03         0.                 0.                31.2988E+06       -39.341E+06         12.4532E+09        12.4924E+09       -17.9449E-03       127.662E-03         -1.59913           31.4852     
                6.13636E-03      -14.7347E+03        19.5413E+03         0.                 0.                 0.                 0.               843.952E+06          4.74918E+06        0.               843.952E+06        413.062E+03        849.716E+06       -601.32E+03         -19.0746E-03       -19.6568E-03        63.9129E-03        64.9813E-03         0.                 0.                33.4277E+06       -71.7395E+06        12.7948E+09        12.9411E+09       -18.2454E-03       131.441E-03         -3.48153           34.3712     
                6.25E-03          -6.93932E+03       -1.14294E+03        0.                 0.                 0.                 0.               896.017E+06          3.88705E+06        0.               896.017E+06        427.652E+03        900.966E+06       -634.193E+03        -19.6192E-03       -20.3405E-03        65.6481E-03        67.1221E-03         0.                 0.                23.9932E+06       -88.0021E+06        13.1359E+09        13.359E+09        -18.7362E-03       135.473E-03         -4.713             35.4166     
                6.36364E-03     -471.778            -25.2917E+03         0.                 0.                 0.                 0.               943.472E+06          2.7815E+06         0.               943.472E+06        440.298E+03        947.354E+06       -660.779E+03        -20.1428E-03       -20.8886E-03        67.2554E-03        68.953E-03          0.                 0.                 7.83953E+06      -87.7939E+06        13.4474E+09        13.725E+09        -19.3166E-03       139.49E-03          -5.13409           33.9146     
                6.47727E-03        1.26054E+03      -45.9272E+03         0.                 0.                 0.                 0.               983.32E+06           1.76758E+06        0.               983.32E+06         450.154E+03        986.224E+06       -685.614E+03        -20.6008E-03       -21.2826E-03        68.6374E-03        70.396E-03          0.                 0.                -9.01351E+06      -73.0192E+06        13.7135E+09        14.0222E+09       -19.903E-03        143.181E-03         -5.08927           29.8681     
                6.59091E-03     -781.022            -57.3487E+03         0.                 0.                 0.                 0.                 1.01444E+09        1.01952E+06        0.                 1.01444E+09      457.17E+03           1.01663E+09     -706.647E+03        -20.9821E-03       -21.5175E-03        69.7974E-03        71.4045E-03         0.                 0.               -21.8575E+06       -47.0732E+06        13.9376E+09        14.2394E+09       -20.4732E-03       146.279E-03         -5.06203           24.0002     
                6.70455E-03       -1.54745E+03      -55.9805E+03         0.                 0.                 0.                 0.                 1.03754E+09      547.215E+03          0.                 1.03754E+09      461.724E+03          1.03927E+09     -721.916E+03        -21.3083E-03       -21.6087E-03        70.8023E-03        71.986E-03          0.                 0.               -31.3403E+06       -15.088E+06         14.1329E+09        14.3748E+09       -21.0535E-03       148.636E-03         -5.19433           17.561      
                6.81818E-03        3.53854E+03      -41.5411E+03         0.                 0.                 0.                 0.                 1.05459E+09      293.67E+03           0.                 1.05459E+09      464.48E+03           1.05608E+09     -734.464E+03        -21.6088E-03       -21.5973E-03        71.7245E-03        72.2218E-03         0.                 0.               -40.5415E+06        16.483E+06         14.3117E+09        14.4409E+09       -21.6538E-03       150.27E-03          -5.0812            12.02       
                6.93182E-03       13.3008E+03       -18.1466E+03         0.                 0.                 0.                 0.                 1.06839E+09      195.862E+03          0.                 1.06839E+09      466.349E+03          1.0698E+09      -744.239E+03        -21.8916E-03       -21.5468E-03        72.6067E-03        72.2679E-03         0.                 0.               -47.4993E+06        41.2587E+06        14.484E+09         14.465E+09        -22.2083E-03       151.367E-03         -4.12442            8.62866    
                7.04545E-03       20.7016E+03         7.43371E+03        0.                 0.                 0.                 0.                 1.08212E+09      227.715E+03          0.                 1.08212E+09      468.216E+03          1.08356E+09     -744.708E+03        -22.1395E-03       -21.5316E-03        73.4587E-03        72.3309E-03         0.                 0.               -44.6139E+06        54.3461E+06        14.6561E+09        14.4854E+09       -22.5911E-03       152.231E-03         -2.19247            8.01997    
                7.15909E-03       18.4468E+03        29.5828E+03         0.                 0.                 0.                 0.                 1.09893E+09      449.786E+03          0.                 1.09893E+09      470.727E+03          1.10059E+09     -736.334E+03        -22.3385E-03       -21.6223E-03        74.2792E-03        72.6244E-03         0.                 0.               -26.5012E+06        53.3306E+06        14.8309E+09        14.5435E+09       -22.7066E-03       153.19E-03          31.877E-03         10.1232     
                7.27273E-03        4.96369E+03       45.7652E+03         0.                 0.                 0.                 0.                 1.12191E+09      979.24E+03           0.                 1.12191E+09      474.34E+03           1.1241E+09      -730.956E+03        -22.5054E-03       -21.8668E-03        75.0995E-03        73.3165E-03         0.                 0.                 3.92411E+06       39.0789E+06        15.0132E+09        14.6734E+09       -22.5839E-03       154.532E-03          1.36202           14.4043     
                7.38636E-03      -13.9994E+03        55.3018E+03         0.                 0.                 0.                 0.                 1.15393E+09        1.87479E+06        0.                 1.15393E+09      479.648E+03          1.15703E+09     -741.421E+03        -22.6942E-03       -22.2768E-03        76.0152E-03        74.4856E-03         0.                 0.                36.9377E+06        16.1773E+06        15.2161E+09        14.8933E+09       -22.3971E-03       156.464E-03        848.625E-03         20.1468     
                7.5E-03          -28.419E+03         57.7407E+03         0.                 0.                 0.                 0.                 1.19723E+09        3.05373E+06        0.                 1.19723E+09      487.564E+03          1.20154E+09     -775.815E+03        -22.9764E-03       -22.827E-03         77.1605E-03        76.1123E-03         0.                 0.                60.4882E+06        -7.93796E+06       15.4592E+09        15.2039E+09       -22.391E-03        159.11E-03          -1.56151           26.5696     
                7.61364E-03      -29.5891E+03        52.6656E+03         0.                 0.                 0.                 0.                 1.25251E+09        4.27979E+06        0.                 1.25251E+09      498.896E+03          1.25812E+09     -837.299E+03        -23.4089E-03       -23.4699E-03        78.6332E-03        78.1044E-03         0.                 0.                63.9062E+06       -25.6806E+06        15.7556E+09        15.5913E+09       -22.7519E-03       162.502E-03         -4.85743           32.8427     
