
                             A:A1 PI: HOST-1 N  A:A1 PI: TRUSS-1   A:A2 PI: HOST-1 N  A:A2 PI: TRUSS-1   ALLAE Whole Model  ALLCD Whole Model  ALLDMD Whole Mode  ALLFD Whole Model  ALLIE Whole Model  ALLKE Whole Model  ALLPD Whole Model  ALLSE Whole Model  ALLVD Whole Model  ALLWK Whole Model  ETOTAL Whole Mode  LE:LE11 PI: HOST-  LE:LE11 PI: HOST-  LE:LE11 PI: TRUSS  LE:LE22 PI: HOST-  LE:LE22 PI: HOST-  LE:LE22 PI: TRUSS  RF:RF1 PI: HOST-1  RF:RF1 PI: TRUSS-  RF:RF2 PI: HOST-1  RF:RF2 PI: TRUSS-  S:S11 PI: HOST-1   S:S11 PI: HOST-1   S:S11 PI: TRUSS-1  S:S22 PI: HOST-1   S:S22 PI: HOST-1   S:S22 PI: TRUSS-1  U:U1 PI: HOST-1 N  U:U1 PI: TRUSS-1   U:U2 PI: HOST-1 N  U:U2 PI: TRUSS-1   V:V1 PI: HOST-1 N  V:V1 PI: TRUSS-1   V:V2 PI: HOST-1 N  V:V2 PI: TRUSS-1 
                  X                 : 1                N: 1               : 1                N: 1                -1                 -1                l-1                 -1                 -1                 -1                 -1                 -1                 -1                 -1                l-1          1 E: 1 Centroid    1 E: 2 Centroid    -1 E: 1 Centroid   1 E: 1 Centroid    1 E: 2 Centroid    -1 E: 1 Centroid         N: 1              1 N: 1              N: 1              1 N: 1         E: 1 Centroid      E: 2 Centroid       E: 1 Centroid     E: 1 Centroid      E: 2 Centroid       E: 1 Centroid          : 1                N: 1               : 1                N: 1               : 1                N: 1               : 1                N: 1      

                0.                -2.17612E+03     -426.57               0.               853.14               0.                 0.                 0.                 0.                 0.                54.2344E+03         0.                 0.                 0.                 0.                54.2344E+03         0.                 0.                 0.                 0.                29.8023E-09         0.                 0.                 0.                 2.43998E+06        0.                 0.                 0.                 0.                 0.                 0.                 0.                 0.                 0.                 0.                 0.                 0.                 0.                 5.                 0.         
              113.636E-06        -15.1011E+03        -2.94749E+03        0.                14.3502E+03         0.                 0.                 0.                 0.                44.544E+03         63.6487E+03         0.                44.544E+03          5.03432E+03       51.0569E+03        62.1701E+03       -10.6404E-06        -3.69369E-06      422.388E-06        560.829E-06          7.26094E-06        0.                 0.                 0.                42.3614E+06         0.                60.5613E+06      -564.973E+03         84.5038E+06       148.441E+06          1.12991E+06        0.               -14.0504E-06        -2.7542E-06       568.182E-06          5.50839E-06     -981.658E-03       -191.708E-03          5.               863.827E-03  
              227.273E-06         -6.51264E+03       -2.47588E+03        0.                13.2809E+03         0.                 0.                 0.                 0.                97.8583E+03       117.002E+03          0.                97.8583E+03         5.61514E+03      161.433E+03         59.0433E+03      -169.666E-06        -57.9673E-06       721.075E-06        874.175E-06        261.734E-06          0.                 0.                 0.                52.598E+06          0.                35.5635E+06         7.90237E+06      144.225E+06        196.14E+06          57.0815E+06         0.              -223.104E-06        -43.57E-06           1.13636E-03      196.324E-06         -2.20971         -499.854E-03          5.                 2.43378    
              340.909E-06         13.9183E+03       129.463              0.                 1.19948E+03        0.                 0.                 0.                 0.               172.864E+03        152.061E+03          0.               172.864E+03          7.5558E+03       276.659E+03         55.8219E+03      -404.536E-06       -172.56E-06         905.58E-06         959.272E-06        744.571E-06          0.                 0.                 0.                42.5902E+06         0.               -44.9742E+06        19.5034E+06       181.141E+06        164.82E+06         160.588E+06          0.              -516.257E-06       -116.357E-06          1.70455E-03      558.64E-06          -1.78893         -633.173E-03          5.                 3.25653    
              454.545E-06         21.234E+03          1.90989E+03        0.                -7.95497E+03        0.                 0.                 0.                 0.               305.189E+03        128.163E+03          0.               305.189E+03          9.05059E+03      382.033E+03         60.3699E+03      -527.987E-06       -323.258E-06          1.07969E-03        1.02367E-03        1.24787E-03        0.                 0.                 0.                42.5012E+06         0.               -84.9836E+06        19.6056E+06       215.921E+06        153.691E+06        261.272E+06          0.              -629.68E-06        -187.473E-06          2.27273E-03      936.444E-06        208.353E-03       -517.301E-03          5.                 2.87269    
              568.182E-06          5.61306E+03        1.23588E+03        0.                -6.27474E+03        0.                 0.                 0.                 0.               451.312E+03        104.72E+03           0.               451.312E+03          9.72107E+03      510.239E+03         55.5144E+03      -463.8E-06         -473.712E-06          1.32211E-03        1.22486E-03        1.61406E-03        0.                 0.                 0.                67.5257E+06         0.               -37.1215E+06         3.97085E+06      264.455E+06        222.642E+06        325.129E+06          0.              -468.904E-06       -233.926E-06          2.84091E-03        1.21152E-03        1.73375         -338.564E-03          5.                 2.06419    
              681.818E-06        -16.419E+03       -641.909              0.               784.332              0.                 0.                 0.                 0.               653.701E+03         88.0104E+03         0.               653.701E+03         13.453E+03        697.197E+03         57.9677E+03      -342.509E-06       -599.666E-06          1.61851E-03        1.53379E-03        1.87226E-03        0.                 0.                 0.               102.851E+06          0.                45.1816E+06       -14.6601E+06       323.719E+06        333.817E+06        365.6E+06            0.              -235.645E-06       -264.419E-06          3.40909E-03        1.40558E-03        1.11978         -304.815E-03          5.                 1.75223    
              795.455E-06        -21.3817E+03        -1.31869E+03        0.                 3.04722E+03        0.                 0.                 0.                 0.               890.587E+03         95.6777E+03         0.               890.587E+03         15.3573E+03       942.033E+03         59.5895E+03      -358.262E-06       -696.402E-06          1.90803E-03        1.82927E-03        2.14405E-03        0.                 0.                 0.               124.035E+06          0.                73.195E+06        -20.5199E+06       381.634E+06        409.704E+06        416.416E+06          0.              -214.409E-06       -303.202E-06          3.97727E-03        1.60976E-03       -1.02799         -416.213E-03          5.                 1.96993    
              909.091E-06         -5.21839E+03      -60.8313             0.                -1.6109E+03         0.                 0.                 0.                 0.                 1.13695E+06      115.935E+03          0.                 1.13695E+06       15.855E+03          1.21555E+06       53.1882E+03      -560.107E-06       -770.858E-06          2.17118E-03        2.07231E-03        2.46812E-03        0.                 0.                 0.               126.172E+06          0.                23.5909E+06       -11.7917E+06       434.301E+06        428.537E+06        486.437E+06          0.              -469.279E-06       -359.013E-06          4.54545E-03        1.85329E-03       -2.53936         -494.595E-03          5.                 2.05154    
                1.02273E-03       13.4218E+03         1.48806E+03        0.                -5.66399E+03        0.                 0.                 0.                 0.                 1.44702E+06       93.8543E+03         0.                 1.44702E+06       17.2299E+03         1.5012E+06        56.9004E+03      -810.279E-06       -830.437E-06          2.44818E-03        2.34292E-03        2.76424E-03        0.                 0.                 0.               127.714E+06          0.               -41.3943E+06      -549.688E+03        489.697E+06        443.662E+06        552.412E+06          0.              -791.535E-06       -415.61E-06           5.11364E-03        2.07602E-03       -2.07325         -413.503E-03          5.                 1.6382     
                1.13636E-03       15.1706E+03         1.36988E+03        0.                -2.29765E+03        0.                 0.                 0.                 0.                 1.78871E+06       68.585E+03          0.                 1.78871E+06       17.7322E+03         1.81653E+06       58.5023E+03      -944.609E-06       -881.919E-06          2.77373E-03        2.71072E-03        2.96308E-03        0.                 0.                 0.               146.71E+06           0.               -50.6515E+06         2.5964E+06       554.827E+06        511.653E+06        594.071E+06          0.              -940.473E-06       -452.991E-06          5.68182E-03        2.22561E-03     -448.683E-03       -251.12E-03           5.                 1.18583    
                1.25E-03         798.685           -374.927              0.                 5.67728E+03        0.                 0.                 0.                 0.                 2.14849E+06       77.7269E+03         0.                 2.14849E+06       19.7056E+03         2.19044E+06       55.4789E+03      -944.585E-06       -937.288E-06          3.11889E-03        3.11786E-03        3.12251E-03        0.                 0.                 0.               179.256E+06          0.                -3.66298E+06     -307.199E+03        623.863E+06        621.248E+06        624.206E+06          0.              -893.509E-06       -472.683E-06          6.25E-03           2.34553E-03      458.664E-03       -194.589E-03          5.                 1.37786    
                1.36364E-03      -11.9406E+03        -1.79011E+03        0.                 9.04327E+03        0.                 0.                 0.                 0.                 2.55534E+06      105.63E+03           0.                 2.55534E+06       21.9416E+03         2.62618E+06       56.7272E+03      -932.602E-06         -1.01325E-03        3.41535E-03        3.42741E-03        3.37931E-03        0.                 0.                 0.               205.057E+06          0.                36.6364E+06       103.704E+03        683.186E+06        707.318E+06        675.801E+06          0.              -836.231E-06       -497.216E-06          6.81818E-03        2.53876E-03     -174.398E-03       -317.602E-03          5.                 2.21425    
                1.47727E-03       -9.60698E+03       -1.28512E+03        0.                 3.21941E+03        0.                 0.                 0.                 0.                 2.99315E+06      134.192E+03          0.                 2.99315E+06       22.5727E+03         3.09507E+06       54.8446E+03        -1.0179E-03        -1.11835E-03        3.63404E-03        3.58167E-03        3.7912E-03         0.                 0.                 0.               211.838E+06          0.                21.6297E+06         7.18955E+06      726.916E+06        729.167E+06        762.405E+06          0.              -933.144E-06       -544.865E-06          7.38636E-03        2.84876E-03       -1.39869         -492.331E-03          5.                 2.91099    
                1.59091E-03        2.89284E+03      554.352              0.                -6.14491E+03        0.                 0.                 0.                 0.                 3.4758E+06       124.493E+03          0.                 3.4758E+06        23.7684E+03         3.56827E+06       55.7846E+03        -1.17858E-03       -1.24037E-03        3.82502E-03        3.68073E-03        4.25811E-03        0.                 0.                 0.               209.362E+06          0.               -28.7288E+06        14.1192E+06       765.169E+06        718.763E+06        859.921E+06          0.                -1.15412E-03     -609.109E-06          7.95455E-03        3.20035E-03       -1.78018         -533.852E-03          5.                 2.74477    
                1.70455E-03       10.3127E+03         1.67132E+03        0.                -9.43322E+03        0.                 0.                 0.                 0.                 3.99428E+06       88.4693E+03         0.                 3.99428E+06       24.4425E+03         4.04916E+06       58.0301E+03        -1.30699E-03       -1.35148E-03        4.06867E-03        3.88522E-03        4.61947E-03        0.                 0.                 0.               217.471E+06          0.               -54.5382E+06        13.0651E+06       813.904E+06        744.16E+06         931.548E+06          0.                -1.33773E-03     -666.195E-06          8.52273E-03        3.47258E-03       -1.02986         -407.393E-03          5.                 1.85965    
                1.81818E-03        5.56173E+03      872.041              0.                -3.59553E+03        0.                 0.                 0.                 0.                 4.52532E+06       73.1123E+03         0.                 4.52532E+06       25.3427E+03         4.56941E+06       54.367E+03         -1.34709E-03       -1.43189E-03        4.39321E-03        4.25135E-03        4.81904E-03        0.                 0.                 0.               243.458E+06          0.               -27.7303E+06         5.16422E+06      878.823E+06        833.454E+06        966.724E+06          0.                -1.38818E-03     -701.699E-06          9.09091E-03        3.62299E-03     -127.91E-03        -262.884E-03          5.                 1.11938    
                1.93182E-03       -3.42374E+03     -890.243              0.                 5.00006E+03        0.                 0.                 0.                 0.                 5.10417E+06       77.031E+03          0.                 5.10417E+06       27.8574E+03         5.15468E+06       54.3789E+03        -1.35552E-03       -1.48995E-03        4.74838E-03        4.67888E-03        4.95706E-03        0.                 0.                 0.               274.945E+06          0.                18.3527E+06        -1.22288E+06      949.89E+06         946.608E+06        990.483E+06          0.                -1.3668E-03      -725.941E-06          9.65909E-03        3.72698E-03       -6.43325E-03     -263.918E-03          5.                 1.19918    
                2.04545E-03       -4.96168E+03       -1.65581E+03        0.                 7.953E+03          0.                 0.                 0.                 0.                 5.73003E+06       95.611E+03          0.                 5.73003E+06       29.2557E+03         5.79891E+06       55.9869E+03        -1.42321E-03       -1.55648E-03        5.0606E-03         5.02073E-03        5.1806E-03         0.                 0.                 0.               295.009E+06          0.                31.7579E+06        -1.02419E+06        1.0124E+09         1.023E+09          1.03532E+09        0.                -1.38964E-03     -761.68E-06          10.2273E-03         3.89553E-03     -482.878E-03       -408.58E-03           5.                 1.93515    
                2.15909E-03        1.79458E+03     -649.667              0.                 3.5704E+03         0.                 0.                 0.                 0.                 6.38179E+06      117.525E+03          0.                 6.38179E+06       29.7499E+03         6.47403E+06       55.032E+03         -1.56092E-03       -1.65694E-03        5.30467E-03        5.22613E-03        5.54041E-03        0.                 0.                 0.               300.859E+06          0.                 2.49654E+06        1.84688E+06        1.06124E+09        1.04653E+09        1.10898E+09        0.                -1.47655E-03     -818.8E-06           10.7955E-03         4.16679E-03     -662.827E-03       -539.573E-03          5.                 2.58989    
                2.27273E-03        6.4929E+03       960.838              0.                -2.53584E+03        0.                 0.                 0.                 0.                 7.06743E+06      118.468E+03          0.                 7.06743E+06       30.4516E+03         7.16087E+06       55.4723E+03        -1.68784E-03       -1.78679E-03        5.51809E-03        5.3704E-03         5.9611E-03         0.                 0.                 0.               305.062E+06          0.               -29.6944E+06       406.105E+03          1.10394E+09        1.05607E+09        1.19224E+09        0.                -1.54028E-03     -884.31E-06          11.3636E-03         4.48415E-03     -191.947E-03       -521.893E-03          5.                 2.64867    
