
                             A:A1 PI: HOST-1 N  A:A1 PI: TRUSS-1   A:A2 PI: HOST-1 N  A:A2 PI: TRUSS-1   ALLAE Whole Model  ALLCD Whole Model  ALLDMD Whole Mode  ALLFD Whole Model  ALLIE Whole Model  ALLKE Whole Model  ALLPD Whole Model  ALLSE Whole Model  ALLVD Whole Model  ALLWK Whole Model  ETOTAL Whole Mode  LE:LE11 PI: HOST-  LE:LE11 PI: TRUSS  LE:LE22 PI: HOST-  LE:LE22 PI: TRUSS  RF:RF1 PI: HOST-1  RF:RF1 PI: TRUSS-  RF:RF2 PI: HOST-1  RF:RF2 PI: TRUSS-  S:S11 PI: HOST-1   S:S11 PI: TRUSS-1  S:S22 PI: HOST-1   S:S22 PI: TRUSS-1  U:U1 PI: HOST-1 N  U:U1 PI: TRUSS-1   U:U2 PI: HOST-1 N  U:U2 PI: TRUSS-1   V:V1 PI: HOST-1 N  V:V1 PI: TRUSS-1   V:V2 PI: HOST-1 N  V:V2 PI: TRUSS-1 
                  X                 : 1                N: 1               : 1                N: 1                -1                 -1                l-1                 -1                 -1                 -1                 -1                 -1                 -1                 -1                l-1          1 E: 1 Centroid    -1 E: 1 Centroid   1 E: 1 Centroid    -1 E: 1 Centroid         N: 1              1 N: 1              N: 1              1 N: 1         E: 1 Centroid       E: 1 Centroid     E: 1 Centroid       E: 1 Centroid          : 1                N: 1               : 1                N: 1               : 1                N: 1               : 1                N: 1      

                0.                -2.42495E+03       -1.10928E+03        0.                 0.                 0.                 0.                 0.                 0.                 0.                49.374E+03          0.                 0.                 0.                 0.                49.374E+03          0.                 0.               -14.9012E-09         0.                 0.                 0.                 2.43998E+06        0.                 0.                 0.                 0.                 0.                 0.                 0.                 0.                 0.                 0.                 0.                 5.                 0.         
               73.5294E-06       -11.8361E+03        -5.42198E+03        0.                 0.                 0.                 0.                 0.                 0.                18.7487E+03        50.3971E+03         0.                18.7487E+03         3.16242E+03       22.2751E+03        50.0331E+03        -6.22863E-06      367.574E-06        367.604E-06          0.                 0.                 0.                27.8435E+06         0.                39.9912E+06        73.5144E+06        97.4971E+06         0.                -6.55532E-06       -2.99871E-06      367.647E-06          0.              -524.303E-03       -240.12E-03           5.                 0.         
              147.059E-06        -15.1682E+03        -7.02681E+03        0.                 0.                 0.                 0.                 0.                 0.                66.6194E+03        57.9747E+03         0.                66.6194E+03         4.77402E+03       79.1392E+03        50.229E+03        -73.8263E-06       735.013E-06        735.079E-06          0.                 0.                 0.                49.3567E+06         0.                56.3839E+06       147.008E+06        180.808E+06          0.               -77.1034E-06       -35.3117E-06       735.294E-06          0.                -1.51711         -697.796E-03          5.                 0.         
              220.588E-06        -10.6593E+03        -5.12675E+03        0.                 0.                 0.                 0.                 0.                 0.               135.932E+03         72.301E+03          0.               135.932E+03          5.15808E+03      164.297E+03         49.0941E+03      -220.443E-06          1.10232E-03        1.10232E-03        0.                 0.                 0.                65.9798E+06         0.                42.3678E+06       220.48E+06         245.847E+06          0.              -229.66E-06        -105.616E-06          1.10294E-03        0.                -2.46665           -1.14462            5.                 0.         
              294.118E-06       -939.23            -872.743              0.                 0.                 0.                 0.                 0.                 0.               233.408E+03         81.4234E+03         0.               233.408E+03          5.28258E+03      271.996E+03         48.1184E+03      -423.601E-06          1.46949E-03        1.46944E-03        0.                 0.                 0.                79.5127E+06         0.                 6.57195E+06      293.93E+06         297.791E+06          0.              -439.846E-06       -203.638E-06          1.47059E-03        0.                -2.89307           -1.36519            5.                 0.         
              367.647E-06          8.89252E+03        3.49168E+03        0.                 0.                 0.                 0.                 0.                 0.               367.071E+03         76.1364E+03         0.               367.071E+03          5.47623E+03      400.059E+03         48.6245E+03      -634.118E-06          1.83652E-03        1.83653E-03        0.                 0.                 0.                93.2171E+06         0.               -32.0491E+06       367.321E+06        348.013E+06          0.              -655.111E-06       -306.379E-06          1.83824E-03        0.                -2.60067           -1.2689             5.                 0.         
              441.176E-06         13.932E+03          5.8043E+03         0.                 0.                 0.                 0.                 0.                 0.               532.155E+03         62.6554E+03         0.               532.155E+03          5.60766E+03      550.759E+03         49.6594E+03      -801.665E-06          2.20342E-03        2.20347E-03        0.                 0.                 0.               110.121E+06          0.               -54.1794E+06       440.73E+06         408.102E+06          0.              -822.297E-06       -390.241E-06          2.20588E-03        0.                -1.76153         -927.14E-03           5.                 0.         
              514.706E-06         11.8975E+03         5.05177E+03        0.                 0.                 0.                 0.                 0.                 0.               720.079E+03         52.9928E+03         0.               720.079E+03          6.11575E+03      729.431E+03         49.7565E+03      -900.147E-06          2.57018E-03        2.57031E-03        0.                 0.                 0.               131.522E+06          0.               -49.7525E+06       514.117E+06        484.099E+06          0.              -914.159E-06       -442.723E-06          2.57353E-03        0.              -811.912E-03       -528.02E-03           5.                 0.         
