
                             A:A1 PI: HOST-1 N  A:A1 PI: TRUSS-1   A:A2 PI: HOST-1 N  A:A2 PI: TRUSS-1   ALLAE Whole Model  ALLCD Whole Model  ALLDMD Whole Mode  ALLFD Whole Model  ALLIE Whole Model  ALLKE Whole Model  ALLPD Whole Model  ALLSE Whole Model  ALLVD Whole Model  ALLWK Whole Model  ETOTAL Whole Mode  LE:LE11 PI: HOST-  LE:LE11 PI: TRUSS  LE:LE22 PI: HOST-  LE:LE22 PI: TRUSS  RF:RF1 PI: HOST-1  RF:RF1 PI: TRUSS-  RF:RF2 PI: HOST-1  RF:RF2 PI: TRUSS-  S:S11 PI: HOST-1   S:S11 PI: TRUSS-1  S:S22 PI: HOST-1   S:S22 PI: TRUSS-1  U:U1 PI: HOST-1 N  U:U1 PI: TRUSS-1   U:U2 PI: HOST-1 N  U:U2 PI: TRUSS-1   V:V1 PI: HOST-1 N  V:V1 PI: TRUSS-1   V:V2 PI: HOST-1 N  V:V2 PI: TRUSS-1 
                  X                 : 1                N: 1               : 1                N: 1                -1                 -1                l-1                 -1                 -1                 -1                 -1                 -1                 -1                 -1                l-1          1 E: 1 Centroid    -1 E: 1 Centroid   1 E: 1 Centroid    -1 E: 1 Centroid         N: 1              1 N: 1              N: 1              1 N: 1         E: 1 Centroid       E: 1 Centroid     E: 1 Centroid       E: 1 Centroid          : 1                N: 1               : 1                N: 1               : 1                N: 1               : 1                N: 1      

                0.                -1.14815E+03     -574.075              0.                 0.                 0.                 0.                 0.                 0.                 0.               117.E+03             0.                 0.                 0.                 0.               117.E+03             0.                 0.                 0.                 0.                 0.                 0.                 1.34333E+06        0.                 0.                 0.                 0.                 0.                 0.                 0.                 0.                 0.                 0.                 0.                 5.                 0.         
              125.E-06            -7.89E+03          -3.945E+03          0.                 0.                 0.                 0.                 0.                 0.                28.9515E+03       119.738E+03          0.                28.9515E+03         3.5944E+03        33.3083E+03       118.975E+03         -8.97054E-06      312.399E-06        312.488E-06          0.                 0.                 0.                25.3033E+06         0.                32.5964E+06        62.4682E+06        82.0383E+06         0.                -8.96992E-06       -4.48496E-06      625.E-06             0.              -564.884E-03       -282.442E-03          5.                 0.         
              250.E-06            -3.94611E+03       -1.97306E+03        0.                 0.                 0.                 0.                 0.                 0.                95.3238E+03       131.604E+03          0.                95.3238E+03         5.3147E+03       116.062E+03        116.18E+03        -141.154E-06        624.819E-06        624.849E-06          0.                 0.                 0.                40.8997E+06         0.                17.7586E+06       124.937E+06        135.597E+06          0.              -141.221E-06        -70.6105E-06         1.25E-03           0.                -1.30464         -652.321E-03          5.                 0.         
              375.E-06             4.68946E+03        2.34473E+03        0.                 0.                 0.                 0.                 0.                 0.               212.985E+03        130.582E+03          0.               212.985E+03          6.82591E+03      233.898E+03        116.495E+03       -335.161E-06        937.023E-06        937.082E-06          0.                 0.                 0.                53.3691E+06         0.               -20.8229E+06       187.408E+06        174.889E+06          0.              -335.13E-06        -167.565E-06          1.875E-03          0.                -1.25818         -629.091E-03          5.                 0.         
              500.E-06             6.45668E+03        3.22834E+03        0.                 0.                 0.                 0.                 0.                 0.               379.596E+03        119.706E+03          0.               379.596E+03          8.30042E+03      389.415E+03        118.187E+03       -455.886E-06          1.24925E-03        1.24925E-03        0.                 0.                 0.                71.0441E+06         0.               -31.23E+06         249.897E+06        231.067E+06          0.              -455.767E-06       -227.883E-06          2.5E-03            0.              -561.548E-03       -280.774E-03          5.                 0.         
              625.E-06          -249.216           -124.608              0.                 0.                 0.                 0.                 0.                 0.               585.088E+03        117.259E+03          0.               585.088E+03         11.1509E+03       596.635E+03        116.863E+03       -475.646E-06          1.56126E-03        1.56123E-03        0.                 0.                 0.                94.7323E+06         0.                -2.82861E+06      312.28E+06         310.51E+06           0.              -475.517E-06       -237.759E-06          3.125E-03          0.              -173.582E-03        -86.7912E-03         5.                 0.         
              750.E-06            -5.9784E+03        -2.9892E+03         0.                 0.                 0.                 0.                 0.                 0.               845.302E+03        119.718E+03          0.               845.302E+03         14.7135E+03       861.823E+03        117.91E+03        -499.254E-06          1.87329E-03        1.87323E-03        0.                 0.                 0.               117.418E+06          0.                24.0629E+06       374.676E+06        389.028E+06          0.              -499.162E-06       -249.581E-06          3.75E-03           0.              -562.808E-03       -281.404E-03          5.                 0.         
              875.E-06            -3.45169E+03       -1.72584E+03        0.                 0.                 0.                 0.                 0.                 0.                 1.14737E+06      128.39E+03           0.                 1.14737E+06       16.5804E+03         1.17613E+06      116.212E+03       -616.442E-06          2.1851E-03         2.18509E-03        0.                 0.                 0.               134.03E+06           0.                14.9921E+06       437.06E+06         445.949E+06          0.              -616.219E-06       -308.11E-06           4.375E-03          0.                -1.15219         -576.094E-03          5.                 0.         
