
                             A:A1 PI: FIBERS0   A:A1 PI: HOST-1 N  A:A2 PI: FIBERS0   A:A2 PI: HOST-1 N  ALLAE Whole Model  ALLCD Whole Model  ALLDMD Whole Mode  ALLFD Whole Model  ALLIE Whole Model  ALLKE Whole Model  ALLPD Whole Model  ALLSE Whole Model  ALLVD Whole Model  ALLWK Whole Model  ETOTAL Whole Mode  LE:LE11 PI: FIBER  LE:LE11 PI: HOST-  LE:LE22 PI: FIBER  LE:LE22 PI: HOST-  RF:RF1 PI: FIBERS  RF:RF1 PI: HOST-1  RF:RF2 PI: FIBERS  RF:RF2 PI: HOST-1  S:S11 PI: FIBERS0  S:S11 PI: HOST-1   S:S22 PI: FIBERS0  S:S22 PI: HOST-1   U:U1 PI: FIBERS0   U:U1 PI: HOST-1 N  U:U2 PI: FIBERS0   U:U2 PI: HOST-1 N  V:V1 PI: FIBERS0   V:V1 PI: HOST-1 N  V:V2 PI: FIBERS0   V:V2 PI: HOST-1 N
                  X                 N: 1               : 1                N: 1               : 1                 -1                 -1                l-1                 -1                 -1                 -1                 -1                 -1                 -1                 -1                l-1          S0 E: 1 Centroid   1 E: 1 Centroid    S0 E: 1 Centroid   1 E: 1 Centroid         0 N: 1              N: 1              0 N: 1              N: 1           E: 1 Centroid     E: 1 Centroid       E: 1 Centroid     E: 1 Centroid           N: 1               : 1                N: 1               : 1                N: 1               : 1                N: 1               : 1       

              898.876E-06       -863.357            -10.8204E+03         0.                 0.                 0.                 0.                 0.                 0.                 2.86664E+06       80.2672E+03         0.                 2.86664E+06       31.1524E+03         2.91126E+06       66.7914E+03         4.48436E-03       -1.20295E-03        0.                 4.48436E-03        0.                 0.                 0.               327.925E+06        897.074E+06         55.2177E+06         0.               929.991E+06        -95.9209E-06        -1.20224E-03      358.598E-06          4.49438E-03     -133.58E-03          -1.67428          398.94E-03           5.         
                1.01124E-03     -311.428             -3.90275E+03        0.                 0.              -912.811E-06          0.                 0.                 0.                 3.61764E+06       97.5671E+03         0.                 3.61764E+06       33.6078E+03         3.68563E+06       63.1885E+03         5.0434E-03        -1.45971E-03        0.                 5.0434E-03         0.                 0.                 0.               361.26E+06           1.00895E+09       20.8953E+06         0.                 1.02138E+09     -116.38E-06          -1.45866E-03      403.422E-06          5.05618E-03     -199.579E-03         -2.50142          398.94E-03           5.         
                1.1236E-03       481.27               6.03304E+03        0.                 0.               912.804E-06          0.                 0.                 0.                 4.46564E+06       94.6409E+03         0.                 4.46564E+06       35.9464E+03         4.53236E+06       63.8766E+03         5.60225E-03       -1.76589E-03        0.                 5.60225E-03        0.                 0.                 0.               392.324E+06          1.12081E+09      -32.5273E+06         0.                 1.10144E+09     -140.77E-06          -1.76435E-03      448.247E-06          5.61798E-03     -190.037E-03         -2.38174          398.94E-03           5.         
                1.23595E-03      798.017             10.0028E+03         0.                 0.               912.849E-06          0.                 0.                 0.                 5.40609E+06       77.2122E+03         0.                 5.40609E+06       38.3116E+03         5.45477E+06       66.8428E+03         6.16079E-03       -1.99585E-03        0.                 6.16079E-03        0.                 0.                 0.               428.621E+06          1.23259E+09      -56.5647E+06         0.                 1.19895E+09     -159.085E-06         -1.99388E-03      493.072E-06          6.17978E-03     -118.167E-03         -1.48085          398.94E-03           5.         
                1.34831E-03      388.233              4.86529E+03        0.                 0.               456.527E-06          0.                 0.                 0.                 6.42365E+06       68.3152E+03         0.                 6.42365E+06       41.7636E+03         6.46727E+06       66.4572E+03         6.7189E-03        -2.09933E-03        0.                 6.7189E-03         0.                 0.                 0.               472.508E+06          1.34429E+09      -31.7941E+06         0.                 1.32539E+09     -167.324E-06         -2.09713E-03      537.896E-06          6.74157E-03      -51.5237E-03      -645.565E-03        398.94E-03           5.         
                1.46067E-03     -340.523             -4.26789E+03        0.                 0.               685.235E-06          0.                 0.                 0.                 7.53326E+06       68.1037E+03         0.                 7.53326E+06       46.8684E+03         7.58184E+06       66.3903E+03         7.27682E-03       -2.14126E-03        0.                 7.27682E-03        0.                 0.                 0.               519.462E+06          1.45595E+09       16.8112E+06         0.                 1.46592E+09     -170.663E-06         -2.13895E-03      582.721E-06          7.30337E-03      -48.8433E-03      -612.003E-03        398.94E-03           5.         
                1.57303E-03     -719.923             -9.02407E+03        0.                 0.               -57.0403E-06         0.                 0.                 0.                 8.73732E+06       75.4748E+03         0.                 8.73732E+06       51.376E+03          8.79745E+06       66.7238E+03         7.83442E-03       -2.23717E-03        0.                 7.83442E-03        0.                 0.                 0.               562.425E+06          1.56754E+09       44.5256E+06         0.                 1.59396E+09     -178.3E-06           -2.23466E-03      627.546E-06          7.86517E-03     -108.419E-03         -1.35874          398.94E-03           5.         
                1.68539E-03     -433.946             -5.44026E+03        0.                 0.              -456.999E-06          0.                 0.                 0.                10.0219E+06        89.8416E+03         0.                10.0219E+06        54.1913E+03        10.1016E+06        64.305E+03          8.39172E-03       -2.44731E-03        0.                 8.39169E-03        0.                 0.                 0.               598.3E+06            1.67914E+09       28.0111E+06         0.                 1.69571E+09     -195.027E-06         -2.44429E-03      672.371E-06          8.42697E-03     -173.243E-03         -2.17135          398.94E-03           5.         
                1.79775E-03      220.966              2.76932E+03        0.                 0.              -114.263E-06          0.                 0.                 0.                11.3961E+06        93.2175E+03         0.                11.3961E+06        56.5145E+03        11.4822E+06        63.5732E+03         8.94858E-03       -2.72633E-03        0.                 8.94858E-03        0.                 0.                 0.               630.439E+06          1.79059E+09      -15.2282E+06         0.                 1.7816E+09      -217.231E-06         -2.7226E-03       717.195E-06          8.98877E-03     -185.208E-03         -2.3214           398.94E-03           5.         
                1.91011E-03      637.569              7.99089E+03        0.                 0.                 0.                 0.                 0.                 0.                12.8641E+06        80.9906E+03         0.                12.8641E+06        58.8697E+03        12.9381E+06        65.8577E+03         9.50525E-03       -2.97033E-03        0.                 9.50525E-03        0.                 0.                 0.               665.296E+06          1.90206E+09      -44.942E+06          0.                 1.87549E+09     -236.647E-06         -2.96595E-03      762.02E-06           9.55056E-03     -136.976E-03         -1.71689          398.94E-03           5.         
                2.02247E-03      459.977              5.76588E+03        0.                 0.               685.812E-06          0.                 0.                 0.                14.4133E+06        70.6906E+03         0.                14.4133E+06        61.8421E+03        14.4794E+06        66.4225E+03        10.0616E-03        -3.11323E-03        0.                10.0616E-03         0.                 0.                 0.               706.412E+06          2.01349E+09      -35.5419E+06         0.                 1.99247E+09     -248.013E-06         -3.10842E-03      806.845E-06         10.1124E-03       -75.3161E-03      -944.04E-03         398.94E-03           5.         
                2.13483E-03     -116.793             -1.46391E+03        0.                 0.               114.35E-06           0.                 0.                 0.                16.0487E+06        68.6977E+03         0.                16.0487E+06        66.1923E+03        16.1175E+06        66.0955E+03        10.6176E-03        -3.18312E-03        0.                10.6176E-03         0.                 0.                 0.               751.495E+06          2.12478E+09        2.15557E+06        0.                 2.12606E+09     -253.571E-06         -3.1781E-03       851.67E-06          10.6742E-03       -56.0361E-03      -702.356E-03        398.94E-03           5.         
                2.24719E-03     -551.945             -6.91828E+03        0.                 0.               572.268E-06          0.                 0.                 0.                17.7776E+06        73.1211E+03         0.                17.7776E+06        70.6508E+03        17.8549E+06        66.4341E+03        11.1733E-03        -3.27156E-03        0.                11.1733E-03         0.                 0.                 0.               794.819E+06          2.2361E+09        32.6518E+06         0.                 2.25534E+09     -260.605E-06         -3.26625E-03      896.494E-06         11.236E-03        -93.6057E-03        -1.17327          398.94E-03           5.         
                2.35955E-03     -465.095             -5.82722E+03        0.                 0.              -571.918E-06          0.                 0.                 0.                19.5905E+06        84.1057E+03         0.                19.5905E+06        73.8074E+03        19.6834E+06        65.0372E+03        11.7287E-03        -3.44766E-03        0.                11.7287E-03         0.                 0.                 0.               832.52E+06           2.34731E+09       29.1381E+06         0.                 2.36449E+09     -274.607E-06         -3.44175E-03      941.319E-06         11.7978E-03      -150.743E-03         -1.88931          398.94E-03           5.         
                2.47191E-03       33.4116           422.845              0.                 0.                 2.46009E-03        0.                 0.                 0.                21.4891E+06        90.3183E+03         0.                21.4891E+06        76.2219E+03        21.5918E+06        63.7976E+03        12.2837E-03        -3.69761E-03        0.                12.2838E-03         0.                 0.                 0.               865.979E+06          2.45846E+09       -3.09106E+06        0.                 2.45666E+09     -294.48E-06          -3.69082E-03      986.144E-06         12.3596E-03      -174.995E-03         -2.19292          398.94E-03           5.         
                2.58427E-03      471.148              5.90447E+03        0.                 0.                -3.20383E-03        0.                 0.                 0.                23.4798E+06        83.1437E+03         0.                23.4798E+06        78.5893E+03        23.5763E+06        65.1711E+03        12.8386E-03        -3.94232E-03        0.                12.8386E-03         0.                 0.                 0.               900.258E+06          2.56963E+09      -33.3419E+06         0.                 2.55001E+09     -313.931E-06         -3.93454E-03        1.03097E-03       12.9214E-03      -146.649E-03         -1.83745          398.94E-03           5.         
                2.69663E-03      458.425              5.7445E+03         0.                 0.               457.818E-06          0.                 0.                 0.                25.5549E+06        73.2404E+03         0.                25.5549E+06        81.3267E+03        25.6432E+06        66.1947E+03        13.3931E-03        -4.11222E-03        0.                13.3931E-03         0.                 0.                 0.               939.295E+06          2.68068E+09      -34.5674E+06         0.                 2.66038E+09     -327.434E-06         -4.10373E-03        1.07579E-03       13.4831E-03       -94.4254E-03        -1.18302          398.94E-03           5.         
                2.80899E-03       35.917            443.965              0.                 0.               801.47E-06           0.                 0.                 0.                27.7137E+06        69.7229E+03         0.                27.7137E+06        85.1073E+03        27.8025E+06        66.003E+03         13.9473E-03        -4.20931E-03        0.                13.9472E-03         0.                 0.                 0.               982.482E+06          2.7917E+09        -7.55254E+06        0.                 2.78727E+09     -335.15E-06          -4.20039E-03        1.12062E-03       14.0449E-03       -66.6534E-03      -835.351E-03        398.94E-03           5.         
                2.92135E-03     -391.847             -4.9157E+03         0.                 0.              -171.446E-06          0.                 0.                 0.                29.9634E+06        72.1377E+03         0.                29.9634E+06        89.345E+03         30.0587E+06        66.1715E+03        14.5011E-03        -4.30073E-03        0.                14.5011E-03         0.                 0.                 0.                 1.02548E+09        2.90268E+09       21.6808E+06         0.                 2.91539E+09     -342.413E-06         -4.29145E-03        1.16544E-03       14.6067E-03       -86.6494E-03        -1.08657          398.94E-03           5.         
                3.03371E-03     -439.212             -5.50489E+03        0.                 0.              -228.992E-06          0.                 0.                 0.                32.2993E+06        80.2216E+03         0.                32.2993E+06        92.7311E+03        32.4068E+06        65.4345E+03        15.0547E-03        -4.45445E-03        0.                15.0547E-03         0.                 0.                 0.                 1.06433E+09        3.01358E+09       26.6814E+06         0.                 3.02923E+09     -354.622E-06         -4.44456E-03        1.21027E-03       15.1685E-03      -133.338E-03         -1.672            398.94E-03           5.         
                3.14607E-03      -86.8726            -1.08464E+03        0.                 0.               114.603E-06          0.                 0.                 0.                34.7193E+06        87.1082E+03         0.                34.7193E+06        95.2996E+03        34.8375E+06        64.2065E+03        15.6079E-03        -4.67804E-03        0.                15.6079E-03         0.                 0.                 0.                 1.09903E+09        3.12445E+09        4.44995E+06        0.                 3.12705E+09     -372.376E-06         -4.66718E-03        1.25509E-03       15.7303E-03      -162.894E-03         -2.0422           398.94E-03           5.         
                3.25843E-03      321.81               4.03966E+03        0.                 0.               114.588E-06          0.                 0.                 0.                37.229E+06         83.8563E+03         0.                37.229E+06         97.7025E+03        37.3457E+06        64.8233E+03        16.1608E-03        -4.91546E-03        0.                16.1608E-03         0.                 0.                 0.                 1.13326E+09        3.23524E+09      -23.214E+06          0.                 3.22167E+09     -391.227E-06         -4.90348E-03        1.29992E-03       16.2921E-03      -149.695E-03         -1.87619          398.94E-03           5.         
                3.37079E-03      414.344              5.19754E+03        0.                 0.              -687.556E-06          0.                 0.                 0.                39.8247E+06        75.4572E+03         0.                39.8247E+06       100.333E+03         39.9346E+06        65.9058E+03        16.7135E-03        -5.10172E-03        0.                16.7135E-03         0.                 0.                 0.                 1.17086E+09        3.34599E+09      -30.994E+06          0.                 3.32788E+09     -406.016E-06         -5.08879E-03        1.34474E-03       16.8539E-03      -108.338E-03         -1.35724          398.94E-03           5.         
                3.48315E-03      126.804              1.59081E+03        0.                 0.              -802.293E-06          0.                 0.                 0.                42.5036E+06        71.002E+03          0.                42.5036E+06       103.723E+03         42.6124E+06        65.9579E+03        17.2658E-03        -5.22207E-03        0.                17.2658E-03         0.                 0.                 0.                 1.21234E+09        3.45671E+09      -13.1169E+06         0.                 3.44905E+09     -415.573E-06         -5.20848E-03        1.38957E-03       17.4157E-03       -77.9362E-03      -975.873E-03        398.94E-03           5.         
                3.59551E-03     -255.983             -3.21301E+03        0.                 0.              -687.823E-06          0.                 0.                 0.                45.2706E+06        71.9345E+03         0.                45.2706E+06       107.682E+03         45.3842E+06        66.0017E+03        17.8178E-03        -5.32227E-03        0.                17.8179E-03         0.                 0.                 0.                 1.25461E+09        3.56734E+09       12.5776E+06         0.                 3.5747E+09      -423.529E-06         -5.30809E-03        1.43439E-03       17.9775E-03       -85.1935E-03        -1.06701          398.94E-03           5.         
                3.70787E-03     -381.999             -4.79526E+03        0.                 0.              -171.872E-06          0.                 0.                 0.                48.1245E+06        77.7538E+03         0.                48.1245E+06       111.172E+03         48.2479E+06        65.6151E+03        18.3696E-03        -5.46322E-03        0.                18.3696E-03         0.                 0.                 0.                 1.29403E+09        3.67793E+09       22.3725E+06         0.                 3.69099E+09     -434.718E-06         -5.44826E-03        1.47922E-03       18.5393E-03      -121.035E-03         -1.51691          398.94E-03           5.         
                3.82022E-03     -153.11              -1.92262E+03        0.                 0.              -946.336E-06          0.                 0.                 0.                51.0624E+06        84.196E+03          0.                51.0624E+06       113.904E+03         51.1959E+06        64.6053E+03        18.921E-03         -5.66502E-03        0.                18.921E-03          0.                 0.                 0.                 1.32973E+09        3.78848E+09        8.40448E+06        0.                 3.79339E+09     -450.728E-06         -5.64897E-03        1.52404E-03       19.1011E-03      -151.098E-03         -1.89432          398.94E-03           5.         
                3.93258E-03      200.349              2.51139E+03        0.                 0.                56.6069E-09         0.                 0.                 0.                54.0876E+06        83.572E+03          0.                54.0876E+06       116.367E+03         54.2228E+06        64.7223E+03        19.4722E-03        -5.89128E-03        0.                19.4721E-03         0.                 0.                 0.                 1.36422E+09        3.899E+09        -15.1189E+06         0.                 3.89019E+09     -468.672E-06         -5.87395E-03        1.56886E-03       19.6629E-03      -148.444E-03         -1.86124          398.94E-03           5.         
                4.04494E-03      350.205              4.39349E+03        0.                 0.              -458.825E-06          0.                 0.                 0.                57.1993E+06        77.0962E+03         0.                57.1993E+06       118.956E+03         57.3297E+06        65.6452E+03        20.0229E-03        -6.08566E-03        0.                20.0229E-03         0.                 0.                 0.                 1.40089E+09        4.00942E+09      -26.283E+06          0.                 3.99413E+09     -484.086E-06         -6.06722E-03        1.61369E-03       20.2247E-03      -117.514E-03         -1.47333          398.94E-03           5.         
                4.1573E-03       172.687              2.16829E+03        0.                 0.                 1.14787E-03        0.                 0.                 0.                60.3942E+06        72.3394E+03         0.                60.3942E+06       122.092E+03         60.5227E+06        65.8984E+03        20.5734E-03        -6.22431E-03        0.                20.5734E-03         0.                 0.                 0.                 1.44091E+09        4.11979E+09      -15.702E+06          0.                 4.11069E+09     -495.08E-06          -6.20503E-03        1.65851E-03       20.7865E-03       -88.1377E-03        -1.10469          398.94E-03           5.         
                4.26966E-03     -150.229             -1.87789E+03        0.                 0.              -487.806E-06          0.                 0.                 0.                63.6752E+06        72.163E+03          0.                63.6752E+06       125.785E+03         63.8072E+06        65.9062E+03        21.1237E-03        -6.33547E-03        0.                21.1237E-03         0.                 0.                 0.                 1.48229E+09        4.23014E+09        5.61005E+06        0.                 4.23341E+09     -503.893E-06         -6.31547E-03        1.70334E-03       21.3483E-03       -86.876E-03         -1.08837          398.94E-03           5.         
                4.38202E-03     -314.743             -3.9463E+03         0.                 0.              -172.118E-06          0.                 0.                 0.                67.0428E+06        76.2689E+03         0.                67.0428E+06       129.284E+03         67.1827E+06        65.6934E+03        21.6735E-03        -6.47053E-03        0.                21.6735E-03         0.                 0.                 0.                 1.52186E+09        4.34042E+09       17.5523E+06         0.                 4.35061E+09     -514.602E-06         -6.44961E-03        1.74816E-03       21.9101E-03      -112.998E-03         -1.41558          398.94E-03           5.         
                4.49438E-03     -181.458             -2.27763E+03        0.                 0.              -229.726E-06          0.                 0.                 0.                70.4945E+06        81.8383E+03         0.                70.4945E+06       132.153E+03         70.6435E+06        64.9261E+03        22.2231E-03        -6.65574E-03        0.                22.2231E-03         0.                 0.                 0.                 1.55829E+09        4.45067E+09        9.86816E+06        0.                 4.45639E+09     -529.285E-06         -6.63357E-03        1.79299E-03       22.4719E-03      -140.875E-03         -1.76524          398.94E-03           5.         
                4.60674E-03      109.461              1.367E+03          0.                 0.              -229.726E-06          0.                 0.                 0.                74.0318E+06        82.7516E+03         0.                74.0318E+06       134.691E+03         74.1844E+06        64.779E+03         22.7725E-03        -6.8699E-03         0.                22.7725E-03         0.                 0.                 0.                 1.59313E+09        4.56085E+09       -9.18363E+06        0.                 4.55555E+09     -546.26E-06          -6.84629E-03        1.83781E-03       23.0337E-03      -144.919E-03         -1.81639          398.94E-03           5.         
                4.7191E-03       282.205              3.53527E+03        0.                 0.              -459.59E-06           0.                 0.                 0.                77.6551E+06        78.1169E+03         0.                77.6551E+06       137.275E+03         77.8051E+06        65.4655E+03        23.3214E-03        -7.06668E-03        0.                23.3215E-03         0.                 0.                 0.                 1.62924E+09        4.67096E+09      -21.4746E+06         0.                 4.65856E+09     -561.852E-06         -7.04175E-03        1.88264E-03       23.5955E-03      -122.916E-03         -1.54099          398.94E-03           5.         
                4.83146E-03      186.911              2.34401E+03        0.                 0.               344.831E-06          0.                 0.                 0.                81.362E+06         73.5654E+03         0.                81.362E+06        140.253E+03         81.5099E+06        65.8398E+03        23.8701E-03        -7.21854E-03        0.                23.8701E-03         0.                 0.                 0.                 1.6681E+09         4.78105E+09      -16.2391E+06         0.                 4.77165E+09     -573.881E-06         -7.19258E-03        1.92746E-03       24.1573E-03       -96.5609E-03        -1.21069          398.94E-03           5.         
                4.94382E-03      -73.2109          -912.602              0.                 0.                 1.23614E-03        0.                 0.                 0.                85.1534E+06        72.6251E+03         0.                85.1534E+06       143.723E+03         85.3039E+06        65.8624E+03        24.4185E-03        -7.34067E-03        0.                24.4185E-03         0.                 0.                 0.                 1.70855E+09        4.89112E+09      667.264E+03          0.                 4.89148E+09     -583.551E-06         -7.31382E-03        1.97229E-03       24.7191E-03       -90.1732E-03        -1.13027          398.94E-03           5.         
                5.05618E-03     -248.761             -3.1168E+03         0.                 0.              -776.106E-06          0.                 0.                 0.                89.0308E+06        75.4472E+03         0.                89.0308E+06       147.17E+03          89.1877E+06        65.7201E+03        24.9667E-03        -7.47439E-03        0.                24.9667E-03         0.                 0.                 0.                 1.74798E+09        5.00107E+09       12.9856E+06         0.                 5.00857E+09     -594.145E-06         -7.44658E-03        2.01711E-03       25.2809E-03      -108.262E-03         -1.35664          398.94E-03           5.         
                5.16854E-03     -184.006             -2.3058E+03         0.                 0.              -460.044E-06          0.                 0.                 0.                92.9921E+06        80.0533E+03         0.                92.9921E+06       150.133E+03         93.1571E+06        65.1685E+03        25.5144E-03        -7.64784E-03        0.                25.5144E-03         0.                 0.                 0.                 1.78484E+09        5.111E+09          9.6951E+06         0.                 5.11656E+09     -607.879E-06         -7.61868E-03        2.06194E-03       25.8427E-03      -132.574E-03         -1.66128          398.94E-03           5.         
                5.2809E-03        45.6784           572.773              0.                 0.               690.302E-06          0.                 0.                 0.                97.038E+06         81.7218E+03         0.                97.038E+06        152.75E+03          97.2075E+06        64.9118E+03        26.0619E-03        -7.85063E-03        0.                26.0619E-03         0.                 0.                 0.                 1.82001E+09        5.22086E+09       -5.12819E+06        0.                 5.2179E+09      -623.937E-06         -7.8199E-03         2.10676E-03       26.4045E-03      -140.346E-03         -1.75865          398.94E-03           5.         
                5.39326E-03      218.833              2.73969E+03        0.                 0.               863.003E-06          0.                 0.                 0.               101.169E+06         78.6152E+03         0.               101.169E+06        155.35E+03         101.338E+06         65.3741E+03        26.6091E-03        -8.04619E-03        0.                26.6092E-03         0.                 0.                 0.                 1.85583E+09        5.3307E+09       -17.1205E+06         0.                 5.32085E+09     -639.418E-06         -8.01388E-03        2.15159E-03       26.9663E-03      -125.485E-03         -1.57255          398.94E-03           5.         
                5.50562E-03      180.858              2.26245E+03        0.                 0.                -2.41633E-03        0.                 0.                 0.               105.384E+06         74.5809E+03         0.               105.384E+06        158.231E+03        105.551E+06         65.7692E+03        27.156E-03         -8.20691E-03        0.                27.156E-03          0.                 0.                 0.                 1.8938E+09         5.44046E+09      -15.5115E+06         0.                 5.43154E+09     -652.136E-06         -8.17328E-03        2.19641E-03       27.5281E-03      -103.031E-03         -1.29153          398.94E-03           5.         
                5.61798E-03      -20.5714          -258.22               0.                 0.                 1.26633E-03        0.                 0.                 0.               109.682E+06         73.1862E+03         0.               109.682E+06        161.525E+03        109.851E+06         65.8379E+03        27.7026E-03        -8.33879E-03        0.                27.7026E-03         0.                 0.                 0.                 1.93335E+09        5.55019E+09       -2.61466E+06        0.                 5.54868E+09     -662.571E-06         -8.30412E-03        2.24124E-03       28.0899E-03       -94.0259E-03        -1.17894          398.94E-03           5.         
                5.73034E-03     -189.65              -2.37518E+03        0.                 0.                 1.2092E-03         0.                 0.                 0.               114.065E+06         75.0434E+03         0.               114.065E+06        164.893E+03        114.239E+06         65.7403E+03        28.2489E-03        -8.474E-03          0.                28.2489E-03         0.                 0.                 0.                 1.97245E+09        5.65984E+09        8.984E+06          0.                 5.66502E+09     -673.265E-06         -8.43821E-03        2.28606E-03       28.6517E-03      -105.836E-03         -1.32688          398.94E-03           5.         
                5.8427E-03      -172.138             -2.15612E+03        0.                 0.                -1.15126E-03        0.                 0.                 0.               118.532E+06         78.7529E+03         0.               118.532E+06        167.91E+03         118.714E+06         65.3445E+03        28.7948E-03        -8.63947E-03        0.                28.795E-03          0.                 0.                 0.                 2.00954E+09        5.76947E+09        8.65323E+06        0.                 5.77446E+09     -686.354E-06         -8.60229E-03        2.33088E-03       29.2135E-03      -126.161E-03         -1.58145          398.94E-03           5.         
                5.95506E-03        3.66947           48.5581             0.                 0.                -2.13097E-03        0.                 0.                 0.               123.083E+06         80.7003E+03         0.               123.083E+06        170.597E+03        123.269E+06         65.0678E+03        29.3406E-03        -8.83243E-03        0.                29.3406E-03         0.                 0.                 0.                 2.04499E+09        5.87906E+09       -2.52542E+06        0.                 5.8776E+09      -701.616E-06         -8.79359E-03        2.37571E-03       29.7753E-03      -135.626E-03         -1.69985          398.94E-03           5.         
