1.23883e-04 5.89715e+04  5.37651e+04 5.37651e+04 
2.47766e-04 1.17725e+05  9.75341e+04 1.65412e+05 
3.71587e-04 1.24631e+05  1.96987e+05 2.67504e+05 
4.95302e-04 1.00645e+05  3.20766e+05 3.71653e+05 
6.19125e-04 7.79712e+04  5.05190e+05 5.29949e+05 
7.42903e-04 8.40249e+04  7.17803e+05 7.48821e+05 
8.66692e-04 8.91438e+04  9.52701e+05 9.93970e+05 
9.90455e-04 6.13266e+04  1.25432e+06 1.26141e+06 
1.11421e-03 6.86145e+04  1.56788e+06 1.58764e+06 
1.23797e-03 9.57887e+04  1.94070e+06 1.98354e+06 
1.36173e-03 1.21388e+05  2.33607e+06 2.40814e+06 
1.48546e-03 1.00778e+05  2.77948e+06 2.82885e+06 
1.60912e-03 7.10638e+04  3.24989e+06 3.27167e+06 
1.73280e-03 6.40664e+04  3.76794e+06 3.78166e+06 
1.85649e-03 8.25374e+04  4.32615e+06 4.35742e+06 
1.98019e-03 9.91997e+04  4.90966e+06 4.96039e+06 
2.10383e-03 8.64870e+04  5.53938e+06 5.57608e+06 
2.22747e-03 7.51139e+04  6.20400e+06 6.23027e+06 
2.35114e-03 7.80037e+04  6.91529e+06 6.94218e+06 
2.47478e-03 9.29770e+04  7.65215e+06 7.69603e+06 
2.59841e-03 9.37640e+04  8.42649e+06 8.47213e+06 
2.72201e-03 8.12020e+04  9.24646e+06 9.27875e+06 
2.84560e-03 7.77039e+04  1.01077e+07 1.01345e+07 
2.96917e-03 9.01762e+04  1.09942e+07 1.10349e+07 
3.09276e-03 9.27019e+04  1.19152e+07 1.19612e+07 
3.21635e-03 7.09444e+04  1.28927e+07 1.29140e+07 
3.33989e-03 6.37862e+04  1.39007e+07 1.39138e+07 
3.46343e-03 8.57036e+04  1.49323e+07 1.49700e+07 
3.58698e-03 1.01682e+05  1.60112e+07 1.60652e+07 
3.71051e-03 9.40892e+04  1.71367e+07 1.71808e+07 
3.83400e-03 8.40939e+04  1.82868e+07 1.83219e+07 
3.95747e-03 8.08202e+04  1.94721e+07 1.95052e+07 
4.08096e-03 7.71974e+04  2.07062e+07 2.07340e+07 
4.20444e-03 7.63463e+04  2.19710e+07 2.19985e+07 
4.32790e-03 7.53345e+04  2.32697e+07 2.32975e+07 
4.45136e-03 7.50319e+04  2.46151e+07 2.46408e+07 
4.57480e-03 8.83859e+04  2.59918e+07 2.60307e+07 
4.69823e-03 1.04084e+05  2.73984e+07 2.74551e+07 
4.82167e-03 9.75347e+04  2.88534e+07 2.89029e+07 
4.94509e-03 7.85750e+04  3.03491e+07 3.03775e+07 
5.06847e-03 7.30858e+04  3.18658e+07 3.18906e+07 
5.19185e-03 7.27859e+04  3.34227e+07 3.34484e+07 
5.31525e-03 6.77764e+04  3.50311e+07 3.50497e+07 
5.43861e-03 7.33920e+04  3.66695e+07 3.66934e+07 
5.56196e-03 9.36260e+04  3.83340e+07 3.83797e+07 
5.68531e-03 1.08274e+05  4.00416e+07 4.01020e+07 
5.80865e-03 1.02028e+05  4.17944e+07 4.18473e+07 
5.93197e-03 8.25241e+04  4.35785e+07 4.36121e+07 
6.05528e-03 6.48580e+04  4.53934e+07 4.54099e+07 
6.17858e-03 5.95615e+04  4.72468e+07 4.72585e+07 
6.30187e-03 6.68950e+04  4.91448e+07 4.91631e+07 
6.42515e-03 8.46909e+04  5.10779e+07 5.11133e+07 
6.54841e-03 1.04582e+05  5.30383e+07 5.30948e+07 
6.67166e-03 1.08183e+05  5.50384e+07 5.50988e+07 
6.79491e-03 9.16874e+04  5.70827e+07 5.71255e+07 
6.91815e-03 7.22860e+04  5.91588e+07 5.91823e+07 
7.04137e-03 6.23389e+04  6.12667e+07 6.12812e+07 
7.16458e-03 6.33926e+04  6.34174e+07 6.34322e+07 
7.28778e-03 7.93930e+04  6.56030e+07 6.56337e+07 
7.41098e-03 9.82933e+04  6.78215e+07 6.78722e+07 
7.53416e-03 9.93576e+04  7.00831e+07 7.01338e+07 
7.65733e-03 8.82851e+04  7.23782e+07 7.24174e+07 
7.78050e-03 8.01831e+04  7.47005e+07 7.47336e+07 
7.90365e-03 7.24153e+04  7.70689e+07 7.70939e+07 
8.02679e-03 6.93601e+04  7.94816e+07 7.95008e+07 
8.14992e-03 8.31717e+04  8.19139e+07 8.19487e+07 
8.27305e-03 9.55068e+04  8.43798e+07 8.44293e+07 
8.39617e-03 8.62437e+04  8.69009e+07 8.69385e+07 
8.51927e-03 7.42148e+04  8.94543e+07 8.94783e+07 
8.64236e-03 7.67049e+04  9.20262e+07 9.20557e+07 
8.76543e-03 8.09189e+04  9.46428e+07 9.46770e+07 
8.88850e-03 8.31876e+04  9.73077e+07 9.73416e+07 
9.01156e-03 9.18602e+04  9.99982e+07 1.00041e+08 
9.13459e-03 9.53508e+04  1.02718e+08 1.02766e+08 
9.25762e-03 8.25691e+04  1.05482e+08 1.05517e+08 
9.38064e-03 6.69429e+04  1.08284e+08 1.08302e+08 
9.50365e-03 6.38677e+04  1.11118e+08 1.11133e+08 
9.62663e-03 7.40185e+04  1.13987e+08 1.14013e+08 
9.74960e-03 9.09939e+04  1.16892e+08 1.16935e+08 
9.87257e-03 1.03100e+05  1.19833e+08 1.19888e+08 
9.99553e-03 1.00035e+05  1.22811e+08 1.22863e+08 
1.00000e-02 9.96159e+04  1.22920e+08 1.22971e+08 
