1.23266e-04 6.08579e+04  6.11847e+04 6.11847e+04 
2.46531e-04 8.79666e+04  1.88559e+05 2.20595e+05 
3.69763e-04 8.42588e+04  4.18360e+05 4.45698e+05 
4.92945e-04 5.98462e+04  7.41825e+05 7.42650e+05 
6.16098e-04 5.58036e+04  1.14184e+06 1.14198e+06 
7.39250e-04 6.18378e+04  1.65275e+06 1.65573e+06 
8.62397e-04 8.22870e+04  2.23612e+06 2.26283e+06 
9.85513e-04 7.89984e+04  2.91712e+06 2.93976e+06 
1.10858e-03 6.04997e+04  3.68903e+06 3.69189e+06 
1.23163e-03 5.65892e+04  4.54256e+06 4.54351e+06 
1.35467e-03 6.27527e+04  5.49845e+06 5.50361e+06 
1.47770e-03 7.82111e+04  6.53216e+06 6.55501e+06 
1.60070e-03 7.50998e+04  7.66023e+06 7.67932e+06 
1.72366e-03 6.09984e+04  8.87720e+06 8.88142e+06 
1.84659e-03 5.76457e+04  1.01786e+07 1.01807e+07 
1.96952e-03 6.35554e+04  1.15767e+07 1.15835e+07 
2.09243e-03 7.52064e+04  1.30557e+07 1.30757e+07 
2.21532e-03 7.21992e+04  1.46267e+07 1.46431e+07 
2.33817e-03 6.13915e+04  1.62850e+07 1.62902e+07 
2.46099e-03 5.87606e+04  1.80293e+07 1.80325e+07 
2.58381e-03 6.42210e+04  1.98662e+07 1.98742e+07 
2.70661e-03 7.29330e+04  2.17859e+07 2.18036e+07 
2.82938e-03 7.00313e+04  2.37956e+07 2.38099e+07 
2.95212e-03 6.17171e+04  2.58916e+07 2.58975e+07 
3.07483e-03 5.98234e+04  2.80740e+07 2.80783e+07 
3.19754e-03 6.47420e+04  3.03463e+07 3.03551e+07 
3.32022e-03 7.11714e+04  3.27022e+07 3.27181e+07 
3.44288e-03 6.84039e+04  3.51465e+07 3.51593e+07 
3.56551e-03 6.20014e+04  3.76763e+07 3.76826e+07 
3.68812e-03 6.07817e+04  4.02924e+07 4.02976e+07 
3.81071e-03 6.51232e+04  4.29962e+07 4.30057e+07 
3.93328e-03 6.97770e+04  4.57841e+07 4.57987e+07 
4.05583e-03 6.71786e+04  4.86590e+07 4.86706e+07 
4.17835e-03 6.22605e+04  5.16187e+07 5.16254e+07 
4.30084e-03 6.16150e+04  5.46642e+07 5.46703e+07 
4.42332e-03 6.53770e+04  5.77959e+07 5.78058e+07 
4.54578e-03 6.86537e+04  6.10116e+07 6.10251e+07 
4.66822e-03 6.62556e+04  6.43131e+07 6.43239e+07 
4.79063e-03 6.25037e+04  6.76988e+07 6.77058e+07 
4.91302e-03 6.23199e+04  7.11696e+07 7.11764e+07 
5.03539e-03 6.55198e+04  7.47254e+07 7.47355e+07 
5.15774e-03 6.77362e+04  7.83649e+07 7.83773e+07 
5.28006e-03 6.55620e+04  8.20890e+07 8.20991e+07 
5.40236e-03 6.27349e+04  8.58968e+07 8.59041e+07 
5.52464e-03 6.29015e+04  8.97889e+07 8.97963e+07 
5.64690e-03 6.55698e+04  9.37650e+07 9.37751e+07 
5.76914e-03 6.69797e+04  9.78242e+07 9.78359e+07 
5.89135e-03 6.50445e+04  1.01967e+08 1.01977e+08 
6.01354e-03 6.29547e+04  1.06193e+08 1.06201e+08 
6.13571e-03 6.33691e+04  1.10503e+08 1.10511e+08 
6.25786e-03 6.55452e+04  1.14895e+08 1.14905e+08 
6.37999e-03 6.63523e+04  1.19370e+08 1.19381e+08 
6.50210e-03 6.46629e+04  1.23928e+08 1.23938e+08 
6.62418e-03 6.31615e+04  1.28569e+08 1.28576e+08 
6.74624e-03 6.37336e+04  1.33292e+08 1.33300e+08 
6.86828e-03 6.54634e+04  1.38097e+08 1.38107e+08 
6.99030e-03 6.58313e+04  1.42984e+08 1.42995e+08 
7.11230e-03 6.43868e+04  1.47954e+08 1.47963e+08 
7.23427e-03 6.33529e+04  1.53004e+08 1.53012e+08 
7.35622e-03 6.40065e+04  1.58137e+08 1.58146e+08 
7.47816e-03 6.53398e+04  1.63352e+08 1.63362e+08 
7.60007e-03 6.53993e+04  1.68647e+08 1.68657e+08 
7.72196e-03 6.41925e+04  1.74024e+08 1.74033e+08 
7.84382e-03 6.35255e+04  1.79482e+08 1.79490e+08 
7.96567e-03 6.41993e+04  1.85021e+08 1.85029e+08 
8.08749e-03 6.51884e+04  1.90640e+08 1.90650e+08 
8.20929e-03 6.50431e+04  1.96340e+08 1.96350e+08 
8.33107e-03 6.40611e+04  2.02121e+08 2.02130e+08 
8.45283e-03 6.36765e+04  2.07982e+08 2.07990e+08 
8.57457e-03 6.43233e+04  2.13923e+08 2.13932e+08 
8.69629e-03 6.50211e+04  2.19944e+08 2.19954e+08 
8.81798e-03 6.47518e+04  2.26046e+08 2.26055e+08 
8.93965e-03 6.39771e+04  2.32226e+08 2.32235e+08 
9.06131e-03 6.38034e+04  2.38487e+08 2.38495e+08 
9.18294e-03 6.43894e+04  2.44827e+08 2.44836e+08 
9.30455e-03 6.48476e+04  2.51246e+08 2.51256e+08 
9.42613e-03 6.45163e+04  2.57745e+08 2.57754e+08 
9.54770e-03 6.39278e+04  2.64322e+08 2.64331e+08 
9.66925e-03 6.39042e+04  2.70979e+08 2.70987e+08 
9.79077e-03 6.44081e+04  2.77714e+08 2.77723e+08 
9.91227e-03 6.46759e+04  2.84528e+08 2.84537e+08 
1.00000e-02 6.44746e+04  2.89497e+08 2.89506e+08 
