1.23266e-04 6.27428e+04  5.54931e+04 5.54931e+04 
2.46531e-04 1.22973e+05  1.09017e+05 1.76349e+05 
3.69762e-04 1.41305e+05  2.11267e+05 2.95590e+05 
4.92954e-04 1.16270e+05  3.53867e+05 4.13723e+05 
6.16150e-04 9.23576e+04  5.41312e+05 5.79004e+05 
7.39337e-04 8.41872e+04  7.88558e+05 8.12463e+05 
8.62505e-04 1.02068e+05  1.03752e+06 1.08777e+06 
9.85676e-04 8.00870e+04  1.36173e+06 1.38472e+06 
1.10883e-03 6.71551e+04  1.71436e+06 1.72568e+06 
1.23196e-03 8.73876e+04  2.10691e+06 2.13961e+06 
1.35509e-03 1.18274e+05  2.55083e+06 2.61235e+06 
1.47823e-03 1.31252e+05  3.02344e+06 3.10099e+06 
1.60136e-03 1.00925e+05  3.54775e+06 3.59271e+06 
1.72445e-03 7.50109e+04  4.10096e+06 4.12262e+06 
1.84752e-03 7.12089e+04  4.71008e+06 4.72588e+06 
1.97060e-03 9.20933e+04  5.35676e+06 5.39342e+06 
2.09367e-03 1.08785e+05  6.03435e+06 6.09012e+06 
2.21671e-03 9.67094e+04  6.76178e+06 6.80427e+06 
2.33974e-03 8.37108e+04  7.52784e+06 7.55803e+06 
2.46277e-03 8.37700e+04  8.34251e+06 8.37096e+06 
2.58579e-03 9.82683e+04  9.18924e+06 9.23324e+06 
2.70880e-03 1.05317e+05  1.00723e+07 1.01251e+07 
2.83179e-03 9.41131e+04  1.10058e+07 1.10466e+07 
2.95478e-03 8.47822e+04  1.19846e+07 1.20146e+07 
3.07773e-03 9.16327e+04  1.29975e+07 1.30340e+07 
3.20068e-03 1.03330e+05  1.40400e+07 1.40913e+07 
3.32364e-03 9.17760e+04  1.51371e+07 1.51765e+07 
3.44657e-03 7.11981e+04  1.62840e+07 1.62998e+07 
3.56947e-03 7.77466e+04  1.74552e+07 1.74787e+07 
3.69238e-03 1.01936e+05  1.86627e+07 1.87126e+07 
3.81530e-03 1.10799e+05  1.99255e+07 1.99832e+07 
3.93819e-03 1.01246e+05  2.12309e+07 2.12774e+07 
4.06105e-03 9.26994e+04  2.25634e+07 2.26028e+07 
4.18391e-03 8.77695e+04  2.39386e+07 2.39739e+07 
4.30677e-03 8.29079e+04  2.53647e+07 2.53935e+07 
4.42960e-03 8.34393e+04  2.68240e+07 2.68539e+07 
4.55243e-03 8.43906e+04  2.83206e+07 2.83528e+07 
4.67525e-03 8.35925e+04  2.98670e+07 2.98968e+07 
4.79806e-03 9.40901e+04  3.14500e+07 3.14897e+07 
4.92085e-03 1.11624e+05  3.30642e+07 3.31234e+07 
5.04364e-03 1.11552e+05  3.47273e+07 3.47866e+07 
5.16644e-03 9.25423e+04  3.64396e+07 3.64776e+07 
5.28919e-03 8.04349e+04  3.81792e+07 3.82056e+07 
5.41193e-03 8.01005e+04  3.99520e+07 3.99804e+07 
5.53469e-03 7.67302e+04  4.17804e+07 4.18043e+07 
5.65743e-03 7.60836e+04  4.36530e+07 4.36746e+07 
5.78013e-03 9.09211e+04  4.55522e+07 4.55896e+07 
5.90283e-03 1.11504e+05  4.74879e+07 4.75471e+07 
6.02555e-03 1.17910e+05  4.94745e+07 4.95393e+07 
6.14823e-03 1.06087e+05  5.15047e+07 5.15568e+07 
6.27091e-03 8.66354e+04  5.35671e+07 5.36002e+07 
6.39357e-03 7.06138e+04  5.56654e+07 5.56831e+07 
6.51622e-03 6.56433e+04  5.78078e+07 5.78206e+07 
6.63887e-03 7.37959e+04  5.99966e+07 6.00169e+07 
6.76150e-03 9.33155e+04  6.22229e+07 6.22623e+07 
6.88412e-03 1.14679e+05  6.44807e+07 6.45424e+07 
7.00672e-03 1.20130e+05  6.67801e+07 6.68477e+07 
7.12932e-03 1.04501e+05  6.91275e+07 6.91785e+07 
7.25191e-03 8.32512e+04  7.15121e+07 7.15415e+07 
7.37449e-03 7.06940e+04  7.39298e+07 7.39477e+07 
7.49705e-03 6.83578e+04  7.63911e+07 7.64065e+07 
7.61961e-03 7.85945e+04  7.88953e+07 7.89203e+07 
7.74216e-03 9.91905e+04  8.14342e+07 8.14805e+07 
7.86469e-03 1.11463e+05  8.40146e+07 8.40733e+07 
7.98722e-03 1.05590e+05  8.66389e+07 8.66906e+07 
8.10974e-03 9.42621e+04  8.92952e+07 8.93362e+07 
8.23225e-03 8.54453e+04  9.19879e+07 9.20217e+07 
8.35475e-03 7.66520e+04  9.47326e+07 9.47562e+07 
8.47723e-03 7.76179e+04  9.75176e+07 9.75404e+07 
8.59971e-03 9.45295e+04  1.00326e+08 1.00367e+08 
8.72218e-03 1.05094e+05  1.03175e+08 1.03229e+08 
8.84464e-03 9.41752e+04  1.06082e+08 1.06123e+08 
8.96709e-03 8.21931e+04  1.09023e+08 1.09050e+08 
9.08952e-03 8.48548e+04  1.11986e+08 1.12018e+08 
9.21194e-03 8.93348e+04  1.14995e+08 1.15033e+08 
9.33436e-03 9.00273e+04  1.18058e+08 1.18094e+08 
9.45677e-03 9.74578e+04  1.21152e+08 1.21195e+08 
9.57915e-03 1.05405e+05  1.24274e+08 1.24327e+08 
9.70152e-03 9.75615e+04  1.27443e+08 1.27488e+08 
9.82388e-03 7.96084e+04  1.30656e+08 1.30682e+08 
9.94624e-03 6.99708e+04  1.33904e+08 1.33921e+08 
1.00000e-02 7.04290e+04  1.35343e+08 1.35360e+08 
