1.64354e-05 7.80086e+07  1.97966e+06 1.97966e+06 
2.08228e-03 7.91428e+07  1.37173e+10 1.37185e+10 
2.09705e-03 7.88931e+07  1.38928e+10 1.38937e+10 
2.11181e-03 7.87737e+07  1.40693e+10 1.40701e+10 
2.12657e-03 7.87645e+07  1.42469e+10 1.42477e+10 
2.14132e-03 7.88625e+07  1.44255e+10 1.44264e+10 
2.15608e-03 7.90804e+07  1.46051e+10 1.46062e+10 
2.17083e-03 7.94430e+07  1.47857e+10 1.47871e+10 
2.18557e-03 7.99791e+07  1.49671e+10 1.49690e+10 
2.20031e-03 8.07126e+07  1.51493e+10 1.51519e+10 
2.21505e-03 8.16533e+07  1.53321e+10 1.53358e+10 
2.22977e-03 8.27900e+07  1.55157e+10 1.55204e+10 
2.24449e-03 8.40859e+07  1.56998e+10 1.57058e+10 
2.25920e-03 8.54790e+07  1.58845e+10 1.58920e+10 
2.27390e-03 8.68860e+07  1.60698e+10 1.60787e+10 
2.28859e-03 8.82105e+07  1.62558e+10 1.62660e+10 
2.30327e-03 8.93535e+07  1.64424e+10 1.64538e+10 
2.31793e-03 9.02249e+07  1.66298e+10 1.66421e+10 
2.33258e-03 9.07543e+07  1.68180e+10 1.68308e+10 
2.34722e-03 9.08999e+07  1.70070e+10 1.70199e+10 
2.36184e-03 9.06529e+07  1.71968e+10 1.72094e+10 
2.37645e-03 9.00384e+07  1.73874e+10 1.73994e+10 
2.39105e-03 8.91116e+07  1.75787e+10 1.75898e+10 
2.40563e-03 8.79508e+07  1.77707e+10 1.77807e+10 
2.42020e-03 8.66472e+07  1.79634e+10 1.79721e+10 
2.43476e-03 8.52948e+07  1.81568e+10 1.81640e+10 
2.44931e-03 8.39798e+07  1.83507e+10 1.83566e+10 
2.46385e-03 8.27724e+07  1.85452e+10 1.85499e+10 
2.47838e-03 8.17219e+07  1.87402e+10 1.87439e+10 
2.49290e-03 8.08548e+07  1.89359e+10 1.89387e+10 
2.50000e-03 8.04995e+07  1.90319e+10 1.90343e+10 
