1.14474e-04 5.35104e+04  4.67146e+04 4.67146e+04 
2.28949e-04 7.79415e+04  1.37032e+05 1.65143e+05 
3.43394e-04 7.48808e+04  3.02362e+05 3.26724e+05 
4.57754e-04 5.29974e+04  5.35888e+05 5.37168e+05 
5.72132e-04 4.89958e+04  8.22599e+05 8.22818e+05 
6.86507e-04 5.39723e+04  1.19140e+06 1.19396e+06 
8.00878e-04 7.12809e+04  1.61138e+06 1.63322e+06 
9.15223e-04 6.99812e+04  2.10055e+06 2.12084e+06 
1.02951e-03 5.41592e+04  2.65667e+06 2.66035e+06 
1.14380e-03 4.99484e+04  3.27041e+06 3.27160e+06 
1.25807e-03 5.45186e+04  3.95854e+06 3.96280e+06 
1.37234e-03 6.69924e+04  4.70333e+06 4.72115e+06 
1.48659e-03 6.64203e+04  5.51434e+06 5.53150e+06 
1.60080e-03 5.49640e+04  6.39100e+06 6.39621e+06 
1.71499e-03 5.11356e+04  7.32771e+06 7.33009e+06 
1.82917e-03 5.50638e+04  8.33409e+06 8.33956e+06 
1.94334e-03 6.41523e+04  9.39992e+06 9.41508e+06 
2.05749e-03 6.38349e+04  1.05303e+07 1.05451e+07 
2.17160e-03 5.54983e+04  1.17252e+07 1.17314e+07 
2.28570e-03 5.22883e+04  1.29813e+07 1.29849e+07 
2.39978e-03 5.55569e+04  1.43042e+07 1.43106e+07 
2.51385e-03 6.22172e+04  1.56879e+07 1.57012e+07 
2.62790e-03 6.19531e+04  1.71351e+07 1.71481e+07 
2.74192e-03 5.58456e+04  1.86457e+07 1.86525e+07 
2.85592e-03 5.32956e+04  2.02182e+07 2.02227e+07 
2.96991e-03 5.59731e+04  2.18554e+07 2.18624e+07 
3.08388e-03 6.08624e+04  2.35540e+07 2.35660e+07 
3.19783e-03 6.05763e+04  2.53153e+07 2.53270e+07 
3.31176e-03 5.60704e+04  2.71393e+07 2.71464e+07 
3.42567e-03 5.41267e+04  2.90251e+07 2.90305e+07 
3.53956e-03 5.63047e+04  3.09745e+07 3.09818e+07 
3.65343e-03 5.98882e+04  3.29851e+07 3.29962e+07 
3.76729e-03 5.95625e+04  3.50579e+07 3.50687e+07 
3.88112e-03 5.62174e+04  3.71927e+07 3.72001e+07 
3.99493e-03 5.47886e+04  3.93892e+07 3.93953e+07 
4.10872e-03 5.65549e+04  4.16482e+07 4.16559e+07 
4.22250e-03 5.91694e+04  4.39683e+07 4.39787e+07 
4.33626e-03 5.88107e+04  4.63500e+07 4.63600e+07 
4.45000e-03 5.63157e+04  4.87931e+07 4.88007e+07 
4.56371e-03 5.53030e+04  5.12976e+07 5.13041e+07 
4.67741e-03 5.67327e+04  5.38637e+07 5.38717e+07 
4.79109e-03 5.86260e+04  5.64907e+07 5.65006e+07 
4.90476e-03 5.82491e+04  5.91788e+07 5.91882e+07 
5.01840e-03 5.63833e+04  6.19277e+07 6.19353e+07 
5.13202e-03 5.56948e+04  6.47375e+07 6.47445e+07 
5.24562e-03 5.68493e+04  6.76084e+07 6.76165e+07 
5.35921e-03 5.82055e+04  7.05397e+07 7.05491e+07 
5.47278e-03 5.78266e+04  7.35315e+07 7.35406e+07 
5.58633e-03 5.64312e+04  7.65838e+07 7.65915e+07 
5.69985e-03 5.59876e+04  7.96965e+07 7.97037e+07 
5.81336e-03 5.69163e+04  8.28696e+07 8.28777e+07 
5.92686e-03 5.78733e+04  8.61027e+07 8.61118e+07 
6.04033e-03 5.75062e+04  8.93958e+07 8.94046e+07 
6.15378e-03 5.64656e+04  9.27489e+07 9.27566e+07 
6.26721e-03 5.62018e+04  9.61619e+07 9.61694e+07 
