6.16328e-05 2.89170e+04  2.67970e+04 2.67970e+04 
1.23266e-04 5.88409e+04  5.62397e+04 8.77089e+04 
1.84879e-04 7.90000e+04  9.81650e+04 1.51023e+05 
2.46478e-04 6.94046e+04  1.67824e+05 2.09590e+05 
3.08084e-04 5.95407e+04  2.46969e+05 2.80656e+05 
3.69670e-04 5.22696e+04  3.54528e+05 3.80551e+05 
4.31247e-04 5.07790e+04  4.84380e+05 5.07765e+05 
4.92814e-04 5.49294e+04  6.21344e+05 6.50418e+05 
5.54376e-04 4.76641e+04  7.81932e+05 8.03213e+05 
6.15947e-04 3.88268e+04  9.60564e+05 9.73205e+05 
6.77521e-04 3.71428e+04  1.15920e+06 1.17100e+06 
7.39083e-04 4.12687e+04  1.38507e+06 1.39914e+06 
8.00645e-04 5.93483e+04  1.61582e+06 1.64941e+06 
8.62205e-04 6.85463e+04  1.86747e+06 1.91076e+06 
9.23751e-04 6.08276e+04  2.14574e+06 2.17991e+06 
9.85286e-04 5.43168e+04  2.43435e+06 2.46352e+06 
1.04681e-03 4.67278e+04  2.74897e+06 2.76975e+06 
1.10832e-03 4.52019e+04  3.08032e+06 3.09932e+06 
1.16982e-03 4.77608e+04  3.42408e+06 3.44663e+06 
1.23132e-03 4.20648e+04  3.79235e+06 3.80887e+06 
1.29283e-03 3.64291e+04  4.18083e+06 4.19132e+06 
1.35433e-03 4.27583e+04  4.58385e+06 4.60121e+06 
1.41583e-03 5.61520e+04  5.00703e+06 5.03760e+06 
1.47732e-03 6.68484e+04  5.44848e+06 5.48985e+06 
1.53881e-03 6.45460e+04  5.90867e+06 5.94778e+06 
1.60029e-03 5.12697e+04  6.38750e+06 6.41321e+06 
1.66177e-03 3.98071e+04  6.88375e+06 6.89852e+06 
1.72324e-03 3.69134e+04  7.40256e+06 7.41376e+06 
1.78470e-03 4.59865e+04  7.93560e+06 7.95616e+06 
1.84616e-03 5.34347e+04  8.48598e+06 8.51462e+06 
1.90762e-03 4.79357e+04  9.06088e+06 9.08321e+06 
1.96907e-03 4.25627e+04  9.65005e+06 9.66724e+06 
2.03051e-03 4.45206e+04  1.02559e+07 1.02757e+07 
2.09195e-03 4.93941e+04  1.08858e+07 1.09098e+07 
2.15337e-03 5.64939e+04  1.15310e+07 1.15620e+07 
2.21478e-03 5.92194e+04  1.21907e+07 1.22251e+07 
2.27620e-03 5.12792e+04  1.28731e+07 1.28994e+07 
2.33761e-03 4.13054e+04  1.35754e+07 1.35914e+07 
2.39902e-03 3.90588e+04  1.42937e+07 1.43076e+07 
2.46042e-03 4.41500e+04  1.50293e+07 1.50484e+07 
2.52181e-03 5.00637e+04  1.57845e+07 1.58096e+07 
2.58321e-03 5.25258e+04  1.65586e+07 1.65860e+07 
2.64460e-03 5.12076e+04  1.73498e+07 1.73761e+07 
2.70598e-03 4.64959e+04  1.81613e+07 1.81826e+07 
2.76736e-03 4.49425e+04  1.89896e+07 1.90091e+07 
2.82873e-03 4.87859e+04  1.98325e+07 1.98565e+07 
2.89009e-03 4.96022e+04  2.06977e+07 2.07225e+07 
2.95145e-03 4.67051e+04  2.15840e+07 2.16054e+07 
3.01279e-03 4.69549e+04  2.24839e+07 2.25058e+07 
3.07414e-03 4.88391e+04  2.34012e+07 2.34252e+07 
3.13547e-03 4.88555e+04  2.43390e+07 2.43627e+07 
3.19680e-03 4.76653e+04  2.52940e+07 2.53167e+07 
3.25812e-03 4.44882e+04  2.62682e+07 2.62877e+07 
3.31944e-03 4.27099e+04  2.72614e+07 2.72789e+07 
3.38075e-03 4.80755e+04  2.82689e+07 2.82919e+07 
3.44206e-03 5.55515e+04  2.92937e+07 2.93247e+07 
3.50337e-03 5.48665e+04  3.03423e+07 3.03722e+07 
3.56467e-03 4.76977e+04  3.14096e+07 3.14318e+07 
3.62596e-03 4.32639e+04  3.24885e+07 3.25068e+07 
3.68725e-03 4.26213e+04  3.35853e+07 3.36033e+07 
