
                             ALLAE Whole Model  ALLCD Whole Model  ALLIE Whole Model  ALLKE Whole Model  ALLPD Whole Model  ALLSE Whole Model  ALLVD Whole Model  ALLWK Whole Model  ETOTAL Whole Mode
                  X                  -1                -1                 -1                 -1                 -1                 -1                 -1                 -1                l-1       
                                               
               24.5021E-03        -2.26054E-21       0.                11.4485E+06       437.714              0.                11.4485E+06         1.34485E+03       11.4499E+06       371.783      
               25.0171E-03        -5.27503E-21       0.                11.9331E+06       437.683              0.                11.9331E+06         1.3714E+03        11.9346E+06       371.785      
               25.5017E-03        -3.82766E-21       0.                12.3983E+06       437.656              0.                12.3983E+06         1.39638E+03       12.3998E+06       371.787      
               26.0165E-03        -3.01478E-21       0.                12.9021E+06       437.629              0.                12.9021E+06         1.42291E+03       12.9036E+06       371.789      
               26.501E-03          7.10116E-21       0.                13.3853E+06       437.602              0.                13.3853E+06         1.44786E+03       13.3868E+06       371.791      
               27.0157E-03         6.34792E-21       0.                13.9083E+06       437.573              0.                13.9083E+06         1.47436E+03       13.9099E+06       371.794      
               27.5E-03          753.879E-24         0.                14.4096E+06       437.545              0.                14.4096E+06         1.49928E+03       14.4111E+06       371.796      
               28.0146E-03        -8.76943E-21       0.                14.9517E+06       437.516              0.                14.9517E+06         1.52575E+03       14.9533E+06       371.798      
               28.529E-03         10.6155E-21        0.                15.5037E+06       437.487              0.                15.5037E+06         1.5522E+03        15.5054E+06       371.8        
               29.0132E-03        -6.27053E-21       0.                16.0323E+06       437.461              0.                16.0323E+06         1.57708E+03       16.0339E+06       371.802      
               29.5275E-03        -6.80686E-21       0.                16.6034E+06       437.432              0.                16.6034E+06         1.6035E+03        16.605E+06        371.805      
               30.0115E-03         6.728E-21         0.                17.1499E+06       437.404              0.                17.1499E+06         1.62835E+03       17.1516E+06       371.807      
               30.5257E-03       258.032E-24         0.                17.74E+06         437.375              0.                17.74E+06           1.65474E+03       17.7418E+06       371.809      
               31.0096E-03         5.16095E-21       0.                18.3045E+06       437.349              0.                18.3045E+06         1.67957E+03       18.3062E+06       371.811      
               31.5236E-03         7.94054E-21       0.                18.9137E+06       437.32               0.                18.9137E+06         1.70593E+03       18.9154E+06       371.813      
               32.0073E-03       -99.2615E-24        0.                19.496E+06        437.293              0.                19.496E+06          1.73073E+03       19.4978E+06       371.815      
               32.5212E-03      -873.588E-24         0.                20.1242E+06       437.264              0.                20.1242E+06         1.75706E+03       20.126E+06        371.818      
