1.64354e-05 6.62306e+06  1.52172e+05 1.52172e+05 
2.29534e-03 7.30901e+06  1.72424e+09 1.72499e+09 
2.31126e-03 7.44742e+06  1.74727e+09 1.74818e+09 
2.32717e-03 7.59810e+06  1.77043e+09 1.77150e+09 
2.34308e-03 7.75727e+06  1.79370e+09 1.79496e+09 
2.35899e-03 7.92025e+06  1.81710e+09 1.81853e+09 
2.37489e-03 8.08166e+06  1.84062e+09 1.84223e+09 
2.39079e-03 8.23571e+06  1.86427e+09 1.86605e+09 
2.40668e-03 8.37649e+06  1.88805e+09 1.88998e+09 
2.42257e-03 8.49841e+06  1.91196e+09 1.91403e+09 
2.43845e-03 8.59648e+06  1.93600e+09 1.93819e+09 
2.45433e-03 8.66663e+06  1.96019e+09 1.96245e+09 
2.47021e-03 8.70599e+06  1.98452e+09 1.98682e+09 
2.48607e-03 8.71305e+06  2.00899e+09 2.01130e+09 
2.50194e-03 8.68774e+06  2.03360e+09 2.03588e+09 
2.51779e-03 8.63143e+06  2.05835e+09 2.06057e+09 
2.53364e-03 8.54682e+06  2.08324e+09 2.08537e+09 
2.54949e-03 8.43777e+06  2.10827e+09 2.11027e+09 
2.56533e-03 8.30899e+06  2.13343e+09 2.13529e+09 
2.58117e-03 8.16582e+06  2.15872e+09 2.16042e+09 
2.59700e-03 8.01382e+06  2.18413e+09 2.18567e+09 
2.61283e-03 7.85850e+06  2.20967e+09 2.21103e+09 
2.62865e-03 7.70500e+06  2.23533e+09 2.23652e+09 
2.64447e-03 7.55781e+06  2.26110e+09 2.26214e+09 
2.66029e-03 7.42064e+06  2.28700e+09 2.28788e+09 
2.67610e-03 7.29626e+06  2.31301e+09 2.31375e+09 
2.69191e-03 7.18646e+06  2.33914e+09 2.33976e+09 
2.70771e-03 7.09211e+06  2.36539e+09 2.36591e+09 
2.72352e-03 7.01329e+06  2.39177e+09 2.39220e+09 
2.73932e-03 6.94941e+06  2.41827e+09 2.41863e+09 
2.75512e-03 6.89943e+06  2.44491e+09 2.44521e+09 
2.77091e-03 6.86210e+06  2.47168e+09 2.47194e+09 
2.78671e-03 6.83613e+06  2.49858e+09 2.49882e+09 
2.80250e-03 6.82042e+06  2.52562e+09 2.52584e+09 
2.81829e-03 6.81416e+06  2.55281e+09 2.55302e+09 
2.83408e-03 6.81699e+06  2.58013e+09 2.58034e+09 
2.84987e-03 6.82892e+06  2.60759e+09 2.60782e+09 
2.86566e-03 6.85041e+06  2.63519e+09 2.63544e+09 
2.88145e-03 6.88218e+06  2.66292e+09 2.66321e+09 
2.89723e-03 6.92511e+06  2.69079e+09 2.69112e+09 
2.91301e-03 6.98007e+06  2.71878e+09 2.71918e+09 
2.92879e-03 7.04769e+06  2.74690e+09 2.74737e+09 
2.94457e-03 7.12820e+06  2.77514e+09 2.77570e+09 
2.96034e-03 7.22125e+06  2.80350e+09 2.80416e+09 
2.97611e-03 7.32580e+06  2.83197e+09 2.83275e+09 
2.99188e-03 7.44003e+06  2.86056e+09 2.86146e+09 
3.00765e-03 7.56138e+06  2.88926e+09 2.89029e+09 
3.02341e-03 7.68658e+06  2.91807e+09 2.91924e+09 
3.03917e-03 7.81178e+06  2.94700e+09 2.94831e+09 
3.05492e-03 7.93276e+06  2.97604e+09 2.97749e+09 
3.07067e-03 8.04514e+06  3.00520e+09 3.00677e+09 
3.08642e-03 8.14467e+06  3.03448e+09 3.03616e+09 
3.10216e-03 8.22740e+06  3.06388e+09 3.06565e+09 
3.11790e-03 8.29004e+06  3.09340e+09 3.09525e+09 
3.13363e-03 8.33005e+06  3.12305e+09 3.12494e+09 
3.14936e-03 8.34589e+06  3.15283e+09 3.15474e+09 
3.16508e-03 8.33705e+06  3.18273e+09 3.18463e+09 
3.18080e-03 8.30410e+06  3.21276e+09 3.21462e+09 
3.19652e-03 8.24864e+06  3.24292e+09 3.24471e+09 
3.21222e-03 8.17318e+06  3.27319e+09 3.27491e+09 
3.22793e-03 8.08099e+06  3.30359e+09 3.30520e+09 
3.24363e-03 7.97584e+06  3.33411e+09 3.33560e+09 
3.25932e-03 7.86184e+06  3.36474e+09 3.36611e+09 
3.27501e-03 7.74314e+06  3.39548e+09 3.39672e+09 
3.29070e-03 7.62372e+06  3.42634e+09 3.42745e+09 
3.30639e-03 7.50720e+06  3.45731e+09 3.45829e+09 
3.32207e-03 7.39666e+06  3.48839e+09 3.48924e+09 
3.33774e-03 7.29455e+06  3.51958e+09 3.52032e+09 
3.35342e-03 7.20264e+06  3.55088e+09 3.55152e+09 
3.36909e-03 7.12204e+06  3.58229e+09 3.58284e+09 
3.38476e-03 7.05322e+06  3.61382e+09 3.61429e+09 
3.40042e-03 6.99618e+06  3.64546e+09 3.64587e+09 
3.41608e-03 6.95049e+06  3.67722e+09 3.67759e+09 
3.43175e-03 6.91554e+06  3.70911e+09 3.70943e+09 
3.44740e-03 6.89061e+06  3.74111e+09 3.74141e+09 
3.46306e-03 6.87504e+06  3.77324e+09 3.77352e+09 
3.47872e-03 6.86833e+06  3.80550e+09 3.80577e+09 
3.49437e-03 6.87018e+06  3.83788e+09 3.83816e+09 
3.51002e-03 6.88056e+06  3.87039e+09 3.87067e+09 
3.52567e-03 6.89966e+06  3.90302e+09 3.90333e+09 
3.54132e-03 6.92781e+06  3.93577e+09 3.93611e+09 
3.55697e-03 6.96542e+06  3.96864e+09 3.96902e+09 
3.57261e-03 7.01285e+06  4.00163e+09 4.00206e+09 
3.58825e-03 7.07024e+06  4.03474e+09 4.03523e+09 
3.60389e-03 7.13744e+06  4.06795e+09 4.06852e+09 
3.61953e-03 7.21387e+06  4.10128e+09 4.10193e+09 
3.63516e-03 7.29844e+06  4.13471e+09 4.13546e+09 
3.65079e-03 7.38953e+06  4.16825e+09 4.16910e+09 
3.66642e-03 7.48499e+06  4.20190e+09 4.20285e+09 
3.68205e-03 7.58220e+06  4.23565e+09 4.23671e+09 
3.69767e-03 7.67819e+06  4.26951e+09 4.27067e+09 
3.71329e-03 7.76973e+06  4.30347e+09 4.30474e+09 
3.72890e-03 7.85358e+06  4.33754e+09 4.33890e+09 
3.74451e-03 7.92661e+06  4.37173e+09 4.37317e+09 
3.76012e-03 7.98601e+06  4.40602e+09 4.40753e+09 
3.77572e-03 8.02947e+06  4.44043e+09 4.44198e+09 
3.79132e-03 8.05529e+06  4.47495e+09 4.47653e+09 
3.80691e-03 8.06253e+06  4.50958e+09 4.51117e+09 
3.82250e-03 8.05101e+06  4.54433e+09 4.54591e+09 
3.83809e-03 8.02137e+06  4.57919e+09 4.58074e+09 
3.85367e-03 7.97496e+06  4.61416e+09 4.61566e+09 
3.86924e-03 7.91382e+06  4.64925e+09 4.65067e+09 
3.88481e-03 7.84048e+06  4.68444e+09 4.68578e+09 
3.90038e-03 7.75783e+06  4.71974e+09 4.72099e+09 
3.91595e-03 7.66896e+06  4.75515e+09 4.75630e+09 
3.93151e-03 7.57696e+06  4.79066e+09 4.79171e+09 
3.94706e-03 7.48478e+06  4.82627e+09 4.82723e+09 
3.96262e-03 7.39506e+06  4.86199e+09 4.86285e+09 
3.97817e-03 7.31006e+06  4.89781e+09 4.89857e+09 
3.99371e-03 7.23158e+06  4.93374e+09 4.93441e+09 
4.00926e-03 7.16094e+06  4.96977e+09 4.97036e+09 
4.02480e-03 7.09897e+06  5.00590e+09 5.00643e+09 
4.04034e-03 7.04611e+06  5.04214e+09 5.04261e+09 
4.05587e-03 7.00244e+06  5.07849e+09 5.07891e+09 
4.07141e-03 6.96779e+06  5.11495e+09 5.11533e+09 
4.08694e-03 6.94187e+06  5.15152e+09 5.15188e+09 
4.10247e-03 6.92430e+06  5.18821e+09 5.18854e+09 
4.11799e-03 6.91478e+06  5.22500e+09 5.22533e+09 
4.13352e-03 6.91305e+06  5.26191e+09 5.26224e+09 
4.14904e-03 6.91900e+06  5.29894e+09 5.29927e+09 
4.16457e-03 6.93264e+06  5.33607e+09 5.33642e+09 
4.18009e-03 6.95406e+06  5.37332e+09 5.37369e+09 
4.19560e-03 6.98337e+06  5.41068e+09 5.41108e+09 
4.21112e-03 7.02064e+06  5.44814e+09 5.44858e+09 
4.22663e-03 7.06583e+06  5.48572e+09 5.48621e+09 
4.24214e-03 7.11866e+06  5.52339e+09 5.52394e+09 
4.25765e-03 7.17856e+06  5.56117e+09 5.56179e+09 
4.27316e-03 7.24463e+06  5.59905e+09 5.59974e+09 
4.28866e-03 7.31559e+06  5.63703e+09 5.63780e+09 
4.30416e-03 7.38978e+06  5.67511e+09 5.67596e+09 
4.31966e-03 7.46521e+06  5.71329e+09 5.71422e+09 
4.33515e-03 7.53965e+06  5.75157e+09 5.75258e+09 
4.35064e-03 7.61068e+06  5.78995e+09 5.79104e+09 
4.36613e-03 7.67587e+06  5.82842e+09 5.82959e+09 
4.38161e-03 7.73287e+06  5.86700e+09 5.86823e+09 
4.39709e-03 7.77955e+06  5.90568e+09 5.90696e+09 
4.41257e-03 7.81416e+06  5.94446e+09 5.94578e+09 
4.42804e-03 7.83538e+06  5.98335e+09 5.98469e+09 
4.44351e-03 7.84245e+06  6.02234e+09 6.02369e+09 
4.45897e-03 7.83518e+06  6.06143e+09 6.06277e+09 
4.47443e-03 7.81397e+06  6.10062e+09 6.10194e+09 
4.48989e-03 7.77978e+06  6.13992e+09 6.14120e+09 
4.50534e-03 7.73408e+06  6.17932e+09 6.18055e+09 
4.52079e-03 7.67871e+06  6.21882e+09 6.21998e+09 
4.53624e-03 7.61580e+06  6.25842e+09 6.25951e+09 
4.55168e-03 7.54767e+06  6.29811e+09 6.29913e+09 
4.56712e-03 7.47664e+06  6.33791e+09 6.33885e+09 
4.58255e-03 7.40496e+06  6.37780e+09 6.37866e+09 
4.59798e-03 7.33467e+06  6.41778e+09 6.41857e+09 
4.61341e-03 7.26758e+06  6.45787e+09 6.45858e+09 
4.62883e-03 7.20514e+06  6.49805e+09 6.49869e+09 
4.64426e-03 7.14848e+06  6.53832e+09 6.53891e+09 
4.65968e-03 7.09839e+06  6.57870e+09 6.57923e+09 
4.67509e-03 7.05536e+06  6.61917e+09 6.61965e+09 
4.69051e-03 7.01961e+06  6.65975e+09 6.66019e+09 
4.70592e-03 6.99118e+06  6.70043e+09 6.70083e+09 
4.72133e-03 6.96999e+06  6.74120e+09 6.74159e+09 
4.73674e-03 6.95588e+06  6.78208e+09 6.78245e+09 
4.75214e-03 6.94870e+06  6.82307e+09 6.82343e+09 
4.76755e-03 6.94833e+06  6.86416e+09 6.86452e+09 
4.78295e-03 6.95467e+06  6.90535e+09 6.90572e+09 
4.79835e-03 6.96768e+06  6.94664e+09 6.94702e+09 
4.81375e-03 6.98733e+06  6.98804e+09 6.98844e+09 
4.82914e-03 7.01357e+06  7.02954e+09 7.02997e+09 
4.84453e-03 7.04628e+06  7.07113e+09 7.07160e+09 
4.85993e-03 7.08519e+06  7.11282e+09 7.11334e+09 
4.87531e-03 7.12987e+06  7.15462e+09 7.15518e+09 
4.89070e-03 7.17964e+06  7.19650e+09 7.19712e+09 
4.90608e-03 7.23359e+06  7.23848e+09 7.23915e+09 
4.92146e-03 7.29053e+06  7.28055e+09 7.28129e+09 
4.93684e-03 7.34903e+06  7.32272e+09 7.32352e+09 
4.95222e-03 7.40744e+06  7.36498e+09 7.36584e+09 
4.96759e-03 7.46399e+06  7.40733e+09 7.40826e+09 
4.98296e-03 7.51684e+06  7.44977e+09 7.45076e+09 
4.99832e-03 7.56416e+06  7.49231e+09 7.49335e+09 
5.01369e-03 7.60428e+06  7.53494e+09 7.53602e+09 
5.02904e-03 7.63573e+06  7.57766e+09 7.57878e+09 
5.04440e-03 7.65735e+06  7.62048e+09 7.62163e+09 
5.05975e-03 7.66835e+06  7.66340e+09 7.66455e+09 
5.07510e-03 7.66839e+06  7.70640e+09 7.70756e+09 
5.09044e-03 7.65753e+06  7.74951e+09 7.75065e+09 
5.10578e-03 7.63628e+06  7.79270e+09 7.79382e+09 
5.12112e-03 7.60554e+06  7.83599e+09 7.83708e+09 
5.13645e-03 7.56655e+06  7.87938e+09 7.88042e+09 
5.15178e-03 7.52083e+06  7.92285e+09 7.92385e+09 
5.16711e-03 7.47003e+06  7.96642e+09 7.96736e+09 
5.18243e-03 7.41592e+06  8.01008e+09 8.01096e+09 
5.19775e-03 7.36025e+06  8.05383e+09 8.05464e+09 
5.21307e-03 7.30467e+06  8.09767e+09 8.09842e+09 
5.22838e-03 7.25068e+06  8.14160e+09 8.14229e+09 
5.24369e-03 7.19957e+06  8.18562e+09 8.18625e+09 
5.25900e-03 7.15240e+06  8.22973e+09 8.23031e+09 
5.27430e-03 7.10997e+06  8.27393e+09 8.27447e+09 
5.28961e-03 7.07285e+06  8.31822e+09 8.31872e+09 
5.30491e-03 7.04144e+06  8.36261e+09 8.36307e+09 
5.32020e-03 7.01592e+06  8.40709e+09 8.40752e+09 
5.33550e-03 6.99637e+06  8.45166e+09 8.45207e+09 
5.35079e-03 6.98279e+06  8.49633e+09 8.49673e+09 
5.36609e-03 6.97512e+06  8.54109e+09 8.54148e+09 
5.38137e-03 6.97330e+06  8.58595e+09 8.58634e+09 
5.39666e-03 6.97724e+06  8.63090e+09 8.63129e+09 
5.41195e-03 6.98687e+06  8.67595e+09 8.67635e+09 
5.42723e-03 7.00210e+06  8.72109e+09 8.72151e+09 
5.44251e-03 7.02280e+06  8.76632e+09 8.76677e+09 
5.45779e-03 7.04876e+06  8.81165e+09 8.81212e+09 
5.47307e-03 7.07969e+06  8.85707e+09 8.85757e+09 
5.48834e-03 7.11513e+06  8.90258e+09 8.90312e+09 
5.50361e-03 7.15449e+06  8.94817e+09 8.94876e+09 
5.51888e-03 7.19697e+06  8.99386e+09 8.99449e+09 
5.53415e-03 7.24160e+06  9.03963e+09 9.04031e+09 
5.54941e-03 7.28724e+06  9.08549e+09 9.08622e+09 
5.56467e-03 7.33262e+06  9.13143e+09 9.13222e+09 
5.57993e-03 7.37635e+06  9.17747e+09 9.17830e+09 
5.59518e-03 7.41705e+06  9.22359e+09 9.22446e+09 
5.61043e-03 7.45333e+06  9.26979e+09 9.27071e+09 
5.62568e-03 7.48394e+06  9.31608e+09 9.31704e+09 
5.64093e-03 7.50779e+06  9.36246e+09 9.36344e+09 
5.65617e-03 7.52402e+06  9.40893e+09 9.40993e+09 
5.67141e-03 7.53207e+06  9.45549e+09 9.45649e+09 
5.68664e-03 7.53167e+06  9.50213e+09 9.50313e+09 
5.70188e-03 7.52291e+06  9.54886e+09 9.54985e+09 
5.71710e-03 7.50617e+06  9.59567e+09 9.59665e+09 
5.73233e-03 7.48214e+06  9.64258e+09 9.64353e+09 
5.74755e-03 7.45177e+06  9.68957e+09 9.69048e+09 
5.76277e-03 7.41618e+06  9.73664e+09 9.73752e+09 
5.77798e-03 7.37665e+06  9.78380e+09 9.78463e+09 
5.79320e-03 7.33452e+06  9.83105e+09 9.83183e+09 
5.80841e-03 7.29110e+06  9.87838e+09 9.87911e+09 
5.82361e-03 7.24768e+06  9.92579e+09 9.92648e+09 
5.83882e-03 7.20542e+06  9.97329e+09 9.97393e+09 
5.85402e-03 7.16533e+06  1.00209e+10 1.00215e+10 
5.86921e-03 7.12825e+06  1.00685e+10 1.00691e+10 
5.88441e-03 7.09487e+06  1.01163e+10 1.01168e+10 
5.89960e-03 7.06568e+06  1.01641e+10 1.01646e+10 
5.91479e-03 7.04104e+06  1.02121e+10 1.02125e+10 
5.92998e-03 7.02118e+06  1.02601e+10 1.02605e+10 
5.94517e-03 7.00621e+06  1.03082e+10 1.03086e+10 
5.96035e-03 6.99619e+06  1.03564e+10 1.03568e+10 
5.97553e-03 6.99111e+06  1.04046e+10 1.04050e+10 
5.99071e-03 6.99094e+06  1.04530e+10 1.04534e+10 
6.00589e-03 6.99560e+06  1.05014e+10 1.05019e+10 
6.02107e-03 7.00501e+06  1.05500e+10 1.05504e+10 
6.03624e-03 7.01901e+06  1.05986e+10 1.05990e+10 
6.05141e-03 7.03744e+06  1.06473e+10 1.06478e+10 
6.06658e-03 7.06000e+06  1.06961e+10 1.06966e+10 
6.08175e-03 7.08635e+06  1.07450e+10 1.07455e+10 
6.09691e-03 7.11601e+06  1.07940e+10 1.07945e+10 
6.11207e-03 7.14836e+06  1.08430e+10 1.08436e+10 
6.12723e-03 7.18268e+06  1.08921e+10 1.08927e+10 
6.14239e-03 7.21810e+06  1.09413e+10 1.09420e+10 
6.15754e-03 7.25366e+06  1.09906e+10 1.09913e+10 
6.17269e-03 7.28832e+06  1.10400e+10 1.10407e+10 
6.18784e-03 7.32100e+06  1.10895e+10 1.10902e+10 
6.20298e-03 7.35065e+06  1.11390e+10 1.11398e+10 
6.21813e-03 7.37627e+06  1.11886e+10 1.11894e+10 
6.23327e-03 7.39698e+06  1.12383e+10 1.12392e+10 
6.24840e-03 7.41204e+06  1.12881e+10 1.12890e+10 
6.26354e-03 7.42094e+06  1.13379e+10 1.13388e+10 
6.27867e-03 7.42338e+06  1.13879e+10 1.13888e+10 
6.29379e-03 7.41931e+06  1.14379e+10 1.14388e+10 
6.30892e-03 7.40892e+06  1.14880e+10 1.14889e+10 
6.32404e-03 7.39264e+06  1.15382e+10 1.15391e+10 
6.33915e-03 7.37111e+06  1.15885e+10 1.15893e+10 
6.35427e-03 7.34511e+06  1.16388e+10 1.16396e+10 
6.36938e-03 7.31558e+06  1.16892e+10 1.16900e+10 
6.38449e-03 7.28352e+06  1.17397e+10 1.17405e+10 
6.39959e-03 7.24994e+06  1.17903e+10 1.17910e+10 
6.41470e-03 7.21586e+06  1.18410e+10 1.18416e+10 
6.42980e-03 7.18223e+06  1.18917e+10 1.18923e+10 
6.44489e-03 7.14989e+06  1.19425e+10 1.19431e+10 
6.45999e-03 7.11958e+06  1.19934e+10 1.19940e+10 
6.47508e-03 7.09193e+06  1.20444e+10 1.20449e+10 
6.49017e-03 7.06743e+06  1.20955e+10 1.20960e+10 
6.50526e-03 7.04645e+06  1.21466e+10 1.21471e+10 
6.52034e-03 7.02925e+06  1.21979e+10 1.21983e+10 
6.53543e-03 7.01600e+06  1.22492e+10 1.22496e+10 
6.55051e-03 7.00681e+06  1.23005e+10 1.23010e+10 
6.56559e-03 7.00172e+06  1.23520e+10 1.23524e+10 
6.58066e-03 7.00071e+06  1.24036e+10 1.24040e+10 
6.59574e-03 7.00373e+06  1.24552e+10 1.24556e+10 
6.61081e-03 7.01070e+06  1.25069e+10 1.25073e+10 
6.62588e-03 7.02148e+06  1.25587e+10 1.25591e+10 
6.64095e-03 7.03586e+06  1.26106e+10 1.26110e+10 
