4.29978e-09 8.78538e-14
8.59955e-09 2.63267e-13
1.28993e-08 4.38218e-13
1.71991e-08 6.12615e-13
2.14989e-08 7.86368e-13
2.57987e-08 9.59387e-13
3.00984e-08 1.13158e-12
3.43982e-08 1.30288e-12
3.86980e-08 1.47318e-12
4.29978e-08 1.64241e-12
4.72975e-08 1.81049e-12
5.15973e-08 1.97735e-12
5.58971e-08 2.14292e-12
6.01969e-08 2.30712e-12
6.44966e-08 2.46989e-12
6.87964e-08 2.63117e-12
7.30962e-08 2.79090e-12
7.73960e-08 2.94902e-12
8.16958e-08 3.10549e-12
8.59955e-08 3.26024e-12
9.02953e-08 3.41325e-12
9.45951e-08 3.56447e-12
9.88949e-08 3.71385e-12
1.03195e-07 3.86138e-12
1.07494e-07 4.00702e-12
1.11794e-07 4.15074e-12
1.16094e-07 4.29253e-12
1.20394e-07 4.43237e-12
1.24694e-07 4.57024e-12
1.28993e-07 4.70614e-12
1.33293e-07 4.84006e-12
1.37593e-07 4.97200e-12
1.41893e-07 5.10196e-12
1.46192e-07 5.22995e-12
1.50492e-07 5.35598e-12
1.54792e-07 5.48005e-12
1.59092e-07 5.60219e-12
1.63392e-07 5.72242e-12
1.67691e-07 5.84075e-12
1.71991e-07 5.95722e-12
1.76291e-07 6.07184e-12
1.80591e-07 6.18466e-12
1.84890e-07 6.29570e-12
1.89190e-07 6.40500e-12
1.93490e-07 6.51260e-12
1.97790e-07 6.61853e-12
2.02089e-07 6.72284e-12
2.06389e-07 6.82558e-12
2.10689e-07 6.92679e-12
2.14989e-07 7.02651e-12
2.19289e-07 7.12479e-12
2.23588e-07 7.22168e-12
2.27888e-07 7.31724e-12
2.32188e-07 7.41151e-12
2.36488e-07 7.50454e-12
2.40787e-07 7.59638e-12
2.45087e-07 7.68709e-12
2.49387e-07 7.77672e-12
2.53687e-07 7.86532e-12
2.57987e-07 7.95294e-12
2.62286e-07 8.03963e-12
2.66586e-07 8.12545e-12
2.70886e-07 8.21044e-12
2.75186e-07 8.29466e-12
2.79485e-07 8.37814e-12
2.83785e-07 8.46095e-12
2.88085e-07 8.54312e-12
2.92385e-07 8.62470e-12
2.96685e-07 8.70573e-12
3.00984e-07 8.78627e-12
3.05284e-07 8.86634e-12
3.09584e-07 8.94599e-12
3.13884e-07 9.02525e-12
3.18183e-07 9.10417e-12
3.22483e-07 9.18277e-12
3.26783e-07 9.26110e-12
3.31083e-07 9.33917e-12
3.35383e-07 9.41702e-12
3.39682e-07 9.49468e-12
3.43982e-07 9.57216e-12
3.48282e-07 9.64951e-12
