1.07494e-07 3.28272e-05  2.93949e-06 2.93949e-06 8.88998e-08
1.18244e-06 1.31610e-04  1.09528e-04 1.96102e-04 7.14537e-07
2.25738e-06 2.26702e-04  2.45651e-04 4.11912e-04 1.00745e-06
3.33243e-06 2.89872e-04  4.40347e-04 6.63359e-04 1.38278e-06
4.40768e-06 3.40645e-04  6.74227e-04 9.49234e-04 1.76542e-06
5.48302e-06 3.67892e-04  9.56484e-04 1.26675e-03 2.35345e-06
6.55848e-06 4.05643e-04  1.37331e-03 1.70281e-03 2.79334e-06
7.63408e-06 5.15446e-04  1.82682e-03 2.23722e-03 3.55430e-06
