1.23266e-04 5.10231e+04  5.35945e+04 5.35945e+04 
9.66924e-03 5.27088e+04  2.26262e+08 2.26270e+08 
9.79077e-03 5.27038e+04  2.31891e+08 2.31899e+08 
9.91227e-03 5.24429e+04  2.37586e+08 2.37594e+08 
1.00338e-02 5.23526e+04  2.43347e+08 2.43355e+08 
1.01552e-02 5.25416e+04  2.49174e+08 2.49181e+08 
1.02767e-02 5.26681e+04  2.55066e+08 2.55074e+08 
1.03981e-02 5.25212e+04  2.61023e+08 2.61031e+08 
1.05195e-02 5.23504e+04  2.67046e+08 2.67054e+08 
1.06408e-02 5.24135e+04  2.73134e+08 2.73142e+08 
1.07622e-02 5.25719e+04  2.79287e+08 2.79295e+08 
1.08835e-02 5.25484e+04  2.85506e+08 2.85514e+08 
1.10048e-02 5.23853e+04  2.91789e+08 2.91797e+08 
1.11261e-02 5.23429e+04  2.98137e+08 2.98144e+08 
1.12474e-02 5.24610e+04  3.04549e+08 3.04557e+08 
1.13686e-02 5.25203e+04  3.11027e+08 3.11034e+08 
1.14899e-02 5.24173e+04  3.17568e+08 3.17576e+08 
1.16111e-02 5.23199e+04  3.24174e+08 3.24182e+08 
1.17323e-02 5.23682e+04  3.30845e+08 3.30852e+08 
1.18534e-02 5.24555e+04  3.37579e+08 3.37587e+08 
1.19746e-02 5.24232e+04  3.44377e+08 3.44385e+08 
1.20957e-02 5.23215e+04  3.51240e+08 3.51247e+08 
1.22168e-02 5.23063e+04  3.58166e+08 3.58174e+08 
1.23379e-02 5.23783e+04  3.65156e+08 3.65163e+08 
1.24589e-02 5.23985e+04  3.72209e+08 3.72217e+08 
1.25800e-02 5.23255e+04  3.79326e+08 3.79334e+08 
1.27010e-02 5.22724e+04  3.86507e+08 3.86514e+08 
1.28220e-02 5.23080e+04  3.93750e+08 3.93758e+08 
1.29430e-02 5.23514e+04  4.01057e+08 4.01065e+08 
1.30639e-02 5.23175e+04  4.08427e+08 4.08434e+08 
1.31849e-02 5.22550e+04  4.15860e+08 4.15867e+08 
1.33058e-02 5.22533e+04  4.23355e+08 4.23363e+08 
1.34267e-02 5.22945e+04  4.30914e+08 4.30921e+08 
1.35475e-02 5.22933e+04  4.38535e+08 4.38542e+08 
1.36684e-02 5.22419e+04  4.46218e+08 4.46226e+08 
1.37892e-02 5.22147e+04  4.53964e+08 4.53972e+08 
1.39100e-02 5.22387e+04  4.61773e+08 4.61780e+08 
1.40308e-02 5.22556e+04  4.69643e+08 4.69651e+08 
1.41516e-02 5.22245e+04  4.77576e+08 4.77584e+08 
1.42723e-02 5.21869e+04  4.85571e+08 4.85578e+08 
1.43931e-02 5.21902e+04  4.93628e+08 4.93635e+08 
1.45138e-02 5.22106e+04  5.01746e+08 5.01754e+08 
1.46345e-02 5.21990e+04  5.09926e+08 5.09934e+08 
1.47551e-02 5.21636e+04  5.18168e+08 5.18175e+08 
1.48758e-02 5.21504e+04  5.26471e+08 5.26479e+08 
1.49964e-02 5.21644e+04  5.34836e+08 5.34844e+08 
1.51170e-02 5.21659e+04  5.43262e+08 5.43270e+08 
1.52376e-02 5.21397e+04  5.51749e+08 5.51757e+08 
1.53581e-02 5.21175e+04  5.60298e+08 5.60305e+08 
1.54787e-02 5.21210e+04  5.68907e+08 5.68914e+08 
1.55992e-02 5.21277e+04  5.77577e+08 5.77585e+08 
1.57197e-02 5.21123e+04  5.86308e+08 5.86316e+08 
1.58402e-02 5.20884e+04  5.95100e+08 5.95107e+08 
1.59607e-02 5.20820e+04  6.03952e+08 6.03960e+08 
1.60811e-02 5.20878e+04  6.12865e+08 6.12873e+08 
1.62015e-02 5.20810e+04  6.21839e+08 6.21846e+08 
1.63219e-02 5.20602e+04  6.30872e+08 6.30880e+08 
1.64423e-02 5.20471e+04  6.39966e+08 6.39973e+08 
1.65627e-02 5.20484e+04  6.49120e+08 6.49127e+08 
1.66830e-02 5.20466e+04  6.58334e+08 6.58341e+08 
1.68033e-02 5.20310e+04  6.67608e+08 6.67615e+08 
1.69236e-02 5.20149e+04  6.76941e+08 6.76948e+08 
1.70439e-02 5.20109e+04  6.86335e+08 6.86342e+08 
1.71641e-02 5.20105e+04  6.95788e+08 6.95795e+08 
1.72844e-02 5.20001e+04  7.05300e+08 7.05307e+08 
1.74046e-02 5.19842e+04  7.14872e+08 7.14879e+08 
1.75248e-02 5.19757e+04  7.24503e+08 7.24510e+08 
1.76450e-02 5.19741e+04  7.34194e+08 7.34201e+08 
1.77651e-02 5.19675e+04  7.43943e+08 7.43951e+08 
1.78853e-02 5.19536e+04  7.53752e+08 7.53759e+08 
1.80054e-02 5.19424e+04  7.63620e+08 7.63627e+08 
1.81255e-02 5.19384e+04  7.73546e+08 7.73553e+08 
1.82456e-02 5.19337e+04  7.83531e+08 7.83539e+08 
1.83656e-02 5.19224e+04  7.93575e+08 7.93582e+08 
1.84856e-02 5.19103e+04  8.03678e+08 8.03685e+08 
1.86057e-02 5.19038e+04  8.13839e+08 8.13846e+08 
1.87257e-02 5.18994e+04  8.24058e+08 8.24065e+08 
1.88456e-02 5.18905e+04  8.34336e+08 8.34343e+08 
1.89656e-02 5.18788e+04  8.44671e+08 8.44678e+08 
1.90855e-02 5.18703e+04  8.55065e+08 8.55072e+08 
1.92054e-02 5.18653e+04  8.65517e+08 8.65524e+08 
1.93253e-02 5.18581e+04  8.76027e+08 8.76034e+08 
1.94452e-02 5.18473e+04  8.86595e+08 8.86602e+08 
1.95651e-02 5.18378e+04  8.97220e+08 8.97227e+08 
1.96849e-02 5.18316e+04  9.07903e+08 9.07910e+08 
1.98047e-02 5.18252e+04  9.18644e+08 9.18651e+08 
1.99245e-02 5.18157e+04  9.29442e+08 9.29449e+08 
2.00443e-02 5.18058e+04  9.40297e+08 9.40304e+08 
2.01641e-02 5.17986e+04  9.51210e+08 9.51217e+08 
2.02838e-02 5.17923e+04  9.62179e+08 9.62186e+08 
2.04035e-02 5.17839e+04  9.73206e+08 9.73213e+08 
2.05232e-02 5.17742e+04  9.84290e+08 9.84297e+08 
2.06429e-02 5.17661e+04  9.95431e+08 9.95438e+08 
2.07626e-02 5.17596e+04  1.00663e+09 1.00664e+09 
2.08822e-02 5.17519e+04  1.01788e+09 1.01789e+09 
2.10018e-02 5.17427e+04  1.02919e+09 1.02920e+09 
2.11214e-02 5.17342e+04  1.04056e+09 1.04057e+09 
2.12410e-02 5.17272e+04  1.05199e+09 1.05199e+09 
2.13606e-02 5.17200e+04  1.06347e+09 1.06347e+09 
2.14801e-02 5.17113e+04  1.07500e+09 1.07501e+09 
2.15996e-02 5.17026e+04  1.08660e+09 1.08660e+09 
2.17191e-02 5.16951e+04  1.09824e+09 1.09825e+09 
2.18386e-02 5.16880e+04  1.10995e+09 1.10996e+09 
2.19581e-02 5.16799e+04  1.12171e+09 1.12172e+09 
2.20775e-02 5.16712e+04  1.13353e+09 1.13353e+09 
2.21969e-02 5.16635e+04  1.14540e+09 1.14541e+09 
2.23163e-02 5.16563e+04  1.15733e+09 1.15733e+09 
2.24357e-02 5.16485e+04  1.16931e+09 1.16932e+09 
2.25551e-02 5.16401e+04  1.18135e+09 1.18136e+09 
2.26744e-02 5.16321e+04  1.19344e+09 1.19345e+09 
2.27937e-02 5.16248e+04  1.20559e+09 1.20560e+09 
2.29131e-02 5.16173e+04  1.21780e+09 1.21781e+09 
2.30323e-02 5.16091e+04  1.23006e+09 1.23007e+09 
2.31516e-02 5.16010e+04  1.24237e+09 1.24238e+09 
2.32709e-02 5.15936e+04  1.25475e+09 1.25475e+09 
2.33901e-02 5.15862e+04  1.26717e+09 1.26718e+09 
2.35093e-02 5.15782e+04  1.27965e+09 1.27966e+09 
2.36285e-02 5.15702e+04  1.29218e+09 1.29219e+09 
2.37477e-02 5.15626e+04  1.30477e+09 1.30478e+09 
2.38668e-02 5.15552e+04  1.31742e+09 1.31742e+09 
2.39859e-02 5.15475e+04  1.33012e+09 1.33012e+09 
2.41051e-02 5.15396e+04  1.34287e+09 1.34288e+09 
2.42241e-02 5.15319e+04  1.35568e+09 1.35568e+09 
2.43432e-02 5.15245e+04  1.36854e+09 1.36854e+09 
2.44623e-02 5.15169e+04  1.38145e+09 1.38146e+09 
2.45813e-02 5.15091e+04  1.39442e+09 1.39443e+09 
2.47003e-02 5.15014e+04  1.40745e+09 1.40745e+09 
2.48193e-02 5.14940e+04  1.42052e+09 1.42053e+09 
2.49383e-02 5.14865e+04  1.43365e+09 1.43366e+09 
2.50573e-02 5.14788e+04  1.44684e+09 1.44684e+09 
2.51762e-02 5.14711e+04  1.46008e+09 1.46008e+09 
2.52951e-02 5.14637e+04  1.47337e+09 1.47337e+09 
2.54140e-02 5.14563e+04  1.48671e+09 1.48672e+09 
2.55329e-02 5.14487e+04  1.50011e+09 1.50012e+09 
2.56518e-02 5.14411e+04  1.51356e+09 1.51357e+09 
2.57706e-02 5.14336e+04  1.52707e+09 1.52708e+09 
2.58894e-02 5.14262e+04  1.54063e+09 1.54063e+09 
2.60082e-02 5.14187e+04  1.55424e+09 1.55425e+09 
2.61270e-02 5.14112e+04  1.56790e+09 1.56791e+09 
2.62458e-02 5.14037e+04  1.58162e+09 1.58163e+09 
2.63646e-02 5.13964e+04  1.59539e+09 1.59540e+09 
2.64833e-02 5.13890e+04  1.60921e+09 1.60922e+09 
2.66020e-02 5.13815e+04  1.62309e+09 1.62310e+09 
2.67207e-02 5.13740e+04  1.63702e+09 1.63702e+09 
2.68394e-02 5.13667e+04  1.65100e+09 1.65100e+09 
2.69580e-02 5.13594e+04  1.66503e+09 1.66504e+09 
2.70767e-02 5.13520e+04  1.67912e+09 1.67912e+09 
2.71953e-02 5.13446e+04  1.69325e+09 1.69326e+09 
2.73139e-02 5.13373e+04  1.70744e+09 1.70745e+09 
2.74324e-02 5.13300e+04  1.72169e+09 1.72169e+09 
2.75510e-02 5.13226e+04  1.73598e+09 1.73599e+09 
2.76695e-02 5.13153e+04  1.75032e+09 1.75033e+09 
2.77881e-02 5.13080e+04  1.76472e+09 1.76473e+09 
2.79066e-02 5.13007e+04  1.77917e+09 1.77918e+09 
2.80251e-02 5.12935e+04  1.79367e+09 1.79368e+09 
2.81435e-02 5.12862e+04  1.80823e+09 1.80823e+09 
2.82620e-02 5.12789e+04  1.82283e+09 1.82284e+09 
2.83804e-02 5.12717e+04  1.83749e+09 1.83749e+09 
2.84988e-02 5.12645e+04  1.85219e+09 1.85220e+09 
2.86172e-02 5.12572e+04  1.86695e+09 1.86696e+09 
2.87356e-02 5.12500e+04  1.88176e+09 1.88177e+09 
2.88539e-02 5.12429e+04  1.89662e+09 1.89663e+09 
2.89723e-02 5.12357e+04  1.91153e+09 1.91154e+09 
2.90906e-02 5.12285e+04  1.92650e+09 1.92650e+09 
2.92089e-02 5.12213e+04  1.94151e+09 1.94152e+09 
2.93272e-02 5.12142e+04  1.95658e+09 1.95658e+09 
2.94454e-02 5.12071e+04  1.97169e+09 1.97170e+09 
2.95637e-02 5.11999e+04  1.98686e+09 1.98686e+09 
2.96819e-02 5.11928e+04  2.00207e+09 2.00208e+09 
2.98001e-02 5.11857e+04  2.01734e+09 2.01735e+09 
2.99183e-02 5.11786e+04  2.03266e+09 2.03267e+09 
3.00365e-02 5.11716e+04  2.04803e+09 2.04803e+09 
3.01546e-02 5.11645e+04  2.06345e+09 2.06345e+09 
3.02727e-02 5.11574e+04  2.07892e+09 2.07892e+09 
3.03908e-02 5.11504e+04  2.09443e+09 2.09444e+09 
3.05089e-02 5.11433e+04  2.11000e+09 2.11001e+09 
3.06270e-02 5.11363e+04  2.12562e+09 2.12563e+09 
3.07451e-02 5.11293e+04  2.14129e+09 2.14130e+09 
3.08631e-02 5.11223e+04  2.15701e+09 2.15702e+09 
3.09811e-02 5.11153e+04  2.17278e+09 2.17279e+09 
3.10991e-02 5.11083e+04  2.18860e+09 2.18861e+09 
3.12171e-02 5.11014e+04  2.20447e+09 2.20447e+09 
3.13351e-02 5.10944e+04  2.22039e+09 2.22039e+09 
3.14530e-02 5.10875e+04  2.23635e+09 2.23636e+09 
3.15710e-02 5.10805e+04  2.25237e+09 2.25238e+09 
3.16889e-02 5.10736e+04  2.26844e+09 2.26844e+09 
3.18068e-02 5.10667e+04  2.28455e+09 2.28456e+09 
3.19246e-02 5.10598e+04  2.30072e+09 2.30072e+09 
3.20425e-02 5.10529e+04  2.31693e+09 2.31694e+09 
3.21603e-02 5.10460e+04  2.33319e+09 2.33320e+09 
3.22782e-02 5.10392e+04  2.34951e+09 2.34951e+09 
3.23960e-02 5.10323e+04  2.36587e+09 2.36587e+09 
3.25137e-02 5.10255e+04  2.38228e+09 2.38228e+09 
3.26315e-02 5.10186e+04  2.39874e+09 2.39874e+09 
3.27493e-02 5.10118e+04  2.41524e+09 2.41525e+09 
3.28670e-02 5.10050e+04  2.43180e+09 2.43180e+09 
3.29847e-02 5.09982e+04  2.44840e+09 2.44841e+09 
3.31024e-02 5.09914e+04  2.46506e+09 2.46506e+09 
3.32201e-02 5.09846e+04  2.48176e+09 2.48176e+09 
3.33377e-02 5.09779e+04  2.49851e+09 2.49851e+09 
3.34554e-02 5.09711e+04  2.51531e+09 2.51531e+09 
3.35730e-02 5.09643e+04  2.53215e+09 2.53216e+09 
3.36906e-02 5.09576e+04  2.54905e+09 2.54905e+09 
3.38082e-02 5.09509e+04  2.56599e+09 2.56600e+09 
3.39257e-02 5.09442e+04  2.58298e+09 2.58299e+09 
3.40433e-02 5.09375e+04  2.60002e+09 2.60003e+09 
3.41608e-02 5.09308e+04  2.61711e+09 2.61711e+09 
3.42783e-02 5.09241e+04  2.63424e+09 2.63425e+09 
3.43958e-02 5.09174e+04  2.65142e+09 2.65143e+09 
3.45133e-02 5.09108e+04  2.66865e+09 2.66866e+09 
3.46307e-02 5.09041e+04  2.68593e+09 2.68594e+09 
3.47482e-02 5.08975e+04  2.70326e+09 2.70326e+09 
3.48656e-02 5.08908e+04  2.72063e+09 2.72063e+09 
3.49830e-02 5.08842e+04  2.73805e+09 2.73805e+09 
3.51004e-02 5.08776e+04  2.75552e+09 2.75552e+09 
3.52178e-02 5.08710e+04  2.77303e+09 2.77304e+09 
3.53351e-02 5.08644e+04  2.79059e+09 2.79060e+09 
3.54525e-02 5.08578e+04  2.80820e+09 2.80821e+09 
3.55698e-02 5.08513e+04  2.82586e+09 2.82586e+09 
3.56871e-02 5.08447e+04  2.84356e+09 2.84357e+09 
3.58043e-02 5.08382e+04  2.86131e+09 2.86132e+09 
3.59216e-02 5.08316e+04  2.87911e+09 2.87911e+09 
3.60389e-02 5.08251e+04  2.89695e+09 2.89696e+09 
3.61561e-02 5.08186e+04  2.91484e+09 2.91485e+09 
3.62733e-02 5.08121e+04  2.93278e+09 2.93278e+09 
3.63905e-02 5.08056e+04  2.95076e+09 2.95077e+09 
3.65076e-02 5.07991e+04  2.96879e+09 2.96880e+09 
3.66248e-02 5.07926e+04  2.98687e+09 2.98688e+09 
3.67419e-02 5.07862e+04  3.00499e+09 3.00500e+09 
3.68591e-02 5.07797e+04  3.02316e+09 3.02317e+09 
3.69762e-02 5.07733e+04  3.04138e+09 3.04138e+09 
3.70932e-02 5.07669e+04  3.05964e+09 3.05965e+09 
3.72103e-02 5.07604e+04  3.07795e+09 3.07795e+09 
3.73274e-02 5.07540e+04  3.09630e+09 3.09631e+09 
3.74444e-02 5.07476e+04  3.11470e+09 3.11471e+09 
3.75614e-02 5.07412e+04  3.13315e+09 3.13315e+09 
3.76784e-02 5.07349e+04  3.15164e+09 3.15165e+09 
3.77954e-02 5.07285e+04  3.17018e+09 3.17018e+09 
3.79123e-02 5.07221e+04  3.18876e+09 3.18877e+09 
3.80293e-02 5.07158e+04  3.20739e+09 3.20740e+09 
3.81462e-02 5.07094e+04  3.22607e+09 3.22607e+09 
3.82631e-02 5.07031e+04  3.24479e+09 3.24479e+09 
3.83800e-02 5.06968e+04  3.26355e+09 3.26356e+09 
3.84969e-02 5.06905e+04  3.28236e+09 3.28237e+09 
3.86138e-02 5.06842e+04  3.30122e+09 3.30123e+09 
3.87306e-02 5.06779e+04  3.32012e+09 3.32013e+09 
3.88474e-02 5.06716e+04  3.33907e+09 3.33908e+09 
3.89642e-02 5.06653e+04  3.35806e+09 3.35807e+09 
3.90810e-02 5.06591e+04  3.37710e+09 3.37711e+09 
3.91978e-02 5.06528e+04  3.39618e+09 3.39619e+09 
3.93145e-02 5.06466e+04  3.41531e+09 3.41532e+09 
3.94313e-02 5.06404e+04  3.43448e+09 3.43449e+09 
3.95480e-02 5.06341e+04  3.45370e+09 3.45371e+09 
3.96647e-02 5.06279e+04  3.47296e+09 3.47297e+09 
3.97814e-02 5.06217e+04  3.49227e+09 3.49228e+09 
3.98980e-02 5.06155e+04  3.51162e+09 3.51163e+09 
4.00147e-02 5.06094e+04  3.53102e+09 3.53103e+09 
4.01313e-02 5.06032e+04  3.55046e+09 3.55047e+09 
4.02479e-02 5.05970e+04  3.56995e+09 3.56995e+09 
4.03645e-02 5.05909e+04  3.58948e+09 3.58948e+09 
4.04811e-02 5.05847e+04  3.60905e+09 3.60906e+09 
4.05977e-02 5.05786e+04  3.62867e+09 3.62868e+09 
4.07142e-02 5.05725e+04  3.64833e+09 3.64834e+09 
4.08307e-02 5.05664e+04  3.66804e+09 3.66805e+09 
4.09472e-02 5.05603e+04  3.68779e+09 3.68780e+09 
4.10637e-02 5.05542e+04  3.70759e+09 3.70759e+09 
4.11802e-02 5.05481e+04  3.72743e+09 3.72743e+09 
4.12967e-02 5.05420e+04  3.74731e+09 3.74731e+09 
4.14131e-02 5.05360e+04  3.76724e+09 3.76724e+09 
4.15295e-02 5.05299e+04  3.78721e+09 3.78721e+09 
4.16459e-02 5.05239e+04  3.80722e+09 3.80723e+09 
4.17623e-02 5.05178e+04  3.82728e+09 3.82729e+09 
4.18787e-02 5.05118e+04  3.84738e+09 3.84739e+09 
4.19951e-02 5.05058e+04  3.86753e+09 3.86753e+09 
4.21114e-02 5.04998e+04  3.88772e+09 3.88772e+09 
4.22277e-02 5.04938e+04  3.90795e+09 3.90796e+09 
4.23440e-02 5.04878e+04  3.92823e+09 3.92823e+09 
4.24603e-02 5.04818e+04  3.94855e+09 3.94855e+09 
4.25766e-02 5.04759e+04  3.96891e+09 3.96891e+09 
4.26928e-02 5.04699e+04  3.98932e+09 3.98932e+09 
4.28091e-02 5.04640e+04  4.00976e+09 4.00977e+09 
4.29253e-02 5.04580e+04  4.03026e+09 4.03026e+09 
4.30415e-02 5.04521e+04  4.05079e+09 4.05080e+09 
4.31577e-02 5.04462e+04  4.07137e+09 4.07138e+09 
4.32739e-02 5.04403e+04  4.09199e+09 4.09200e+09 
4.33900e-02 5.04344e+04  4.11266e+09 4.11266e+09 
4.35061e-02 5.04285e+04  4.13336e+09 4.13337e+09 
4.36223e-02 5.04226e+04  4.15411e+09 4.15412e+09 
4.37384e-02 5.04167e+04  4.17491e+09 4.17491e+09 
4.38544e-02 5.04109e+04  4.19574e+09 4.19575e+09 
4.39705e-02 5.04050e+04  4.21662e+09 4.21663e+09 
4.40866e-02 5.03992e+04  4.23754e+09 4.23755e+09 
4.42026e-02 5.03933e+04  4.25850e+09 4.25851e+09 
4.43186e-02 5.03875e+04  4.27951e+09 4.27951e+09 
4.44346e-02 5.03817e+04  4.30056e+09 4.30056e+09 
4.45506e-02 5.03759e+04  4.32165e+09 4.32165e+09 
4.46666e-02 5.03701e+04  4.34278e+09 4.34278e+09 
4.47825e-02 5.03643e+04  4.36395e+09 4.36396e+09 
4.48984e-02 5.03585e+04  4.38517e+09 4.38518e+09 
4.50144e-02 5.03527e+04  4.40643e+09 4.40643e+09 
4.51303e-02 5.03470e+04  4.42773e+09 4.42773e+09 
4.52461e-02 5.03412e+04  4.44907e+09 4.44908e+09 
4.53620e-02 5.03355e+04  4.47046e+09 4.47046e+09 
4.54779e-02 5.03297e+04  4.49188e+09 4.49189e+09 
4.55937e-02 5.03240e+04  4.51335e+09 4.51336e+09 
4.57095e-02 5.03183e+04  4.53486e+09 4.53487e+09 
4.58253e-02 5.03126e+04  4.55641e+09 4.55642e+09 
4.59411e-02 5.03069e+04  4.57801e+09 4.57801e+09 
4.60569e-02 5.03012e+04  4.59964e+09 4.59965e+09 
4.61726e-02 5.02955e+04  4.62132e+09 4.62132e+09 
4.62884e-02 5.02899e+04  4.64304e+09 4.64304e+09 
4.64041e-02 5.02842e+04  4.66480e+09 4.66480e+09 
4.65198e-02 5.02785e+04  4.68660e+09 4.68660e+09 
4.66355e-02 5.02729e+04  4.70844e+09 4.70844e+09 
4.67511e-02 5.02673e+04  4.73032e+09 4.73033e+09 
4.68668e-02 5.02616e+04  4.75225e+09 4.75225e+09 
4.69824e-02 5.02560e+04  4.77421e+09 4.77422e+09 
4.70980e-02 5.02504e+04  4.79622e+09 4.79623e+09 
4.72136e-02 5.02448e+04  4.81827e+09 4.81827e+09 
4.73292e-02 5.02392e+04  4.84036e+09 4.84036e+09 
4.74448e-02 5.02336e+04  4.86249e+09 4.86249e+09 
4.75603e-02 5.02281e+04  4.88466e+09 4.88466e+09 
4.76759e-02 5.02225e+04  4.90687e+09 4.90687e+09 
4.77914e-02 5.02170e+04  4.92912e+09 4.92913e+09 
4.79069e-02 5.02114e+04  4.95142e+09 4.95142e+09 
4.80224e-02 5.02059e+04  4.97375e+09 4.97375e+09 
4.81378e-02 5.02003e+04  4.99612e+09 4.99613e+09 
4.82533e-02 5.01948e+04  5.01854e+09 5.01854e+09 
4.83687e-02 5.01893e+04  5.04099e+09 5.04100e+09 
4.84842e-02 5.01838e+04  5.06349e+09 5.06349e+09 
4.85996e-02 5.01783e+04  5.08603e+09 5.08603e+09 
4.87149e-02 5.01728e+04  5.10860e+09 5.10861e+09 
4.88303e-02 5.01674e+04  5.13122e+09 5.13122e+09 
4.89457e-02 5.01619e+04  5.15388e+09 5.15388e+09 
4.90610e-02 5.01564e+04  5.17657e+09 5.17658e+09 
4.91763e-02 5.01510e+04  5.19931e+09 5.19932e+09 
4.92916e-02 5.01455e+04  5.22209e+09 5.22209e+09 
4.94069e-02 5.01401e+04  5.24491e+09 5.24491e+09 
4.95222e-02 5.01347e+04  5.26776e+09 5.26777e+09 
4.96375e-02 5.01293e+04  5.29066e+09 5.29067e+09 
4.97527e-02 5.01238e+04  5.31360e+09 5.31360e+09 
4.98679e-02 5.01185e+04  5.33658e+09 5.33658e+09 
4.99831e-02 5.01131e+04  5.35959e+09 5.35960e+09 
5.00983e-02 5.01077e+04  5.38265e+09 5.38266e+09 
5.02135e-02 5.01023e+04  5.40575e+09 5.40575e+09 
5.03287e-02 5.00969e+04  5.42888e+09 5.42889e+09 
