
                             A:A1 PI: FIBERS0   A:A1 PI: HOST-1 N  A:A2 PI: FIBERS0   A:A2 PI: HOST-1 N  ALLAE Whole Model  ALLCD Whole Model  ALLDMD Whole Mode  ALLFD Whole Model  ALLIE Whole Model  ALLKE Whole Model  ALLPD Whole Model  ALLSE Whole Model  ALLVD Whole Model  ALLWK Whole Model  ETOTAL Whole Mode  LE:LE11 PI: FIBER  LE:LE11 PI: HOST-  LE:LE22 PI: FIBER  LE:LE22 PI: HOST-  RF:RF1 PI: FIBERS  RF:RF1 PI: HOST-1  RF:RF2 PI: FIBERS  RF:RF2 PI: HOST-1  S:S11 PI: FIBERS0  S:S11 PI: HOST-1   S:S22 PI: FIBERS0  S:S22 PI: HOST-1   U:U1 PI: FIBERS0   U:U1 PI: HOST-1 N  U:U2 PI: FIBERS0   U:U2 PI: HOST-1 N
                  X                 N: 1               : 1                N: 1               : 1                 -1                 -1                l-1                 -1                 -1                 -1                 -1                 -1                 -1                 -1                l-1          S0 E: 1 Centroid   1 E: 1 Centroid    S0 E: 1 Centroid   1 E: 1 Centroid         0 N: 1              N: 1              0 N: 1              N: 1           E: 1 Centroid     E: 1 Centroid       E: 1 Centroid     E: 1 Centroid           N: 1               : 1                N: 1               : 1       

                0.              -281.193             -3.52425E+03        0.                 0.                 0.                 0.                 0.                 0.                 0.               264.909E+03          0.                 0.                 0.                 0.               264.909E+03          0.                 0.                 0.                 0.                 0.                 0.                 0.                 4.88005E+06        0.                 0.                 0.                 0.                 0.                 0.                 0.                 0.         
              340.136E-06        -53.884           -675.087              0.                 0.                 0.                 0.                 0.                 0.                 1.63886E+06      426.107E+03          0.                 1.63886E+06       47.1127E+03         1.86427E+06      247.809E+03          3.39563E-03       -1.00401E-03        0.                 3.39563E-03        0.                 0.                 0.               243.018E+06        679.261E+06          5.80541E+06        0.               682.704E+06        -80.0653E-06        -1.0035E-03       271.388E-06          3.40136E-03
              566.893E-06          1.78958E+03       22.43E+03           0.                 0.              -456.014E-06          0.                 0.                 0.                 4.58732E+06      286.176E+03          0.                 4.58732E+06       66.9061E+03         4.6687E+06       271.706E+03          5.65287E-03       -2.03088E-03        0.                 5.65289E-03        0.                 0.                 0.               384.002E+06          1.1309E+09      -128.984E+06          0.                 1.05425E+09     -161.873E-06         -2.02884E-03      452.313E-06          5.66893E-03
              793.651E-06         -1.3837E+03       -17.3422E+03         0.                 0.              -456.734E-06          0.                 0.                 0.                 8.90787E+06      274.287E+03          0.                 8.90787E+06      109.006E+03          9.02172E+06      269.45E+03           7.90515E-03       -2.16432E-03        0.                 7.90515E-03        0.                 0.                 0.               576.224E+06          1.58173E+09       80.9499E+06         0.                 1.62972E+09     -172.498E-06         -2.16196E-03      633.238E-06          7.93651E-03
                1.02041E-03     -439.909             -5.51605E+03        0.                 0.                19.063E-09          0.                 0.                 0.                14.6739E+06       393.535E+03          0.                14.6739E+06       134.725E+03         14.95E+06         252.151E+03         10.1524E-03        -2.97207E-03        0.                10.1524E-03         0.                 0.                 0.               722.746E+06          2.03162E+09       29.7404E+06         0.                 2.04919E+09     -236.785E-06         -2.96765E-03      814.163E-06         10.2041E-03 
                1.36054E-03      555.922              6.96672E+03        0.                 0.                -1.59967E-03        0.                 0.                 0.                26.0213E+06       271.256E+03          0.                26.0213E+06       168.764E+03         26.1957E+06       265.612E+03         13.5138E-03        -4.18584E-03        0.                13.5138E-03         0.                 0.                 0.               948.515E+06          2.70486E+09      -49.0808E+06         0.                 2.67603E+09     -333.281E-06         -4.17708E-03        1.08555E-03       13.6054E-03 
                1.5873E-03        -1.44915E+03      -18.163E+03          0.                 0.              -114.56E-06           0.                 0.                 0.                35.3692E+06       311.697E+03          0.                35.3692E+06       206.409E+03         35.6209E+06       266.452E+03         15.7483E-03        -4.49983E-03        0.                15.7484E-03         0.                 0.                 0.                 1.12453E+09        3.15255E+09       90.2747E+06         0.                 3.20548E+09     -358.226E-06         -4.48972E-03        1.26648E-03       15.873E-03  
                1.81406E-03      733.23               9.18721E+03        0.                 0.               458.617E-06          0.                 0.                 0.                46.0959E+06       363.771E+03          0.                46.0959E+06       226.048E+03         46.4291E+06       256.701E+03         17.978E-03         -5.53102E-03        0.                17.978E-03          0.                 0.                 0.                 1.25613E+09        3.59946E+09      -50.0241E+06         0.                 3.57027E+09     -440.091E-06         -5.51576E-03        1.4474E-03        18.1406E-03 
