
                             A:A1 PI: FIBERS0   A:A1 PI: HOST-1 N  A:A2 PI: FIBERS0   A:A2 PI: HOST-1 N  ALLAE Whole Model  ALLCD Whole Model  ALLDMD Whole Mode  ALLFD Whole Model  ALLIE Whole Model  ALLKE Whole Model  ALLPD Whole Model  ALLSE Whole Model  ALLVD Whole Model  ALLWK Whole Model  ETOTAL Whole Mode  LE:LE11 PI: FIBER  LE:LE11 PI: HOST-  LE:LE22 PI: FIBER  LE:LE22 PI: HOST-  RF:RF1 PI: FIBERS  RF:RF1 PI: HOST-1  RF:RF2 PI: FIBERS  RF:RF2 PI: HOST-1  S:S11 PI: FIBERS0  S:S11 PI: HOST-1   S:S22 PI: FIBERS0  S:S22 PI: HOST-1   U:U1 PI: FIBERS0   U:U1 PI: HOST-1 N  U:U2 PI: FIBERS0   U:U2 PI: HOST-1 N
                  X                 N: 1               : 1                N: 1               : 1                 -1                 -1                l-1                 -1                 -1                 -1                 -1                 -1                 -1                 -1                l-1          S0 E: 1 Centroid   1 E: 1 Centroid    S0 E: 1 Centroid   1 E: 1 Centroid         0 N: 1              N: 1              0 N: 1              N: 1           E: 1 Centroid     E: 1 Centroid       E: 1 Centroid     E: 1 Centroid           N: 1               : 1                N: 1               : 1       

                0.               -28.1193          -352.425              0.                 0.                 0.                 0.                 0.                 0.                 0.                 2.64909E+03        0.                 0.                 0.                 0.                 2.64909E+03        0.                 0.                 0.                 0.                 0.                 0.                 0.               488.005E+03          0.                 0.                 0.                 0.                 0.                 0.                 0.                 0.         
                2.61186E-03       99.5506             1.2474E+03         0.                 0.              -227.954E-06          0.                 0.                 0.               966.995E+03          3.26847E+03        0.               966.995E+03          3.18842E+03      970.841E+03          2.61059E+03        2.60847E-03     -801.288E-06          0.                 2.60847E-03        0.                 0.                 0.               184.103E+06        521.764E+06         -7.13896E+06        0.               517.484E+06        -63.9099E-06      -800.961E-06        208.395E-06          2.61186E-03
                5.11015E-03      -49.0101          -613.985              0.                 0.              -285.229E-06          0.                 0.                 0.                 3.694E+06          3.05263E+03        0.                 3.694E+06          6.02396E+03        3.70047E+06        2.61395E+03        5.09713E-03       -1.52328E-03        0.                 5.09713E-03        0.                 0.                 0.               361.52E+06           1.01972E+09        2.60067E+06        0.                 1.02125E+09     -121.448E-06         -1.52216E-03      407.729E-06          5.11015E-03
                7.60845E-03       22.9355           286.014              0.                 0.              -942.167E-06          0.                 0.                 0.                 8.17307E+06        3.09082E+03        0.                 8.17307E+06        8.71288E+03        8.18227E+06        2.60577E+03        7.57962E-03       -2.28126E-03        0.                 7.57962E-03        0.                 0.                 0.               535.559E+06          1.51652E+09       -2.15824E+06        0.                 1.51528E+09     -181.812E-06         -2.27865E-03      607.063E-06          7.60845E-03
               10.1067E-03       -10.4815          -134.251              0.                 0.              -971.642E-06          0.                 0.                 0.                14.394E+06          3.10376E+03        0.                14.394E+06         11.4183E+03        14.4059E+06         2.60604E+03       10.0561E-03        -3.0196E-03         0.                10.056E-03          0.                 0.                 0.               709.723E+06          2.01234E+09       93.456E+03          0.                 2.0124E+09      -240.564E-06         -3.01504E-03      806.398E-06         10.1067E-03 
               12.605E-03          4.31521           58.8483             0.                 0.              -257.468E-06          0.                 0.                 0.                22.347E+06          3.07679E+03        0.                22.347E+06         14.0907E+03        22.3615E+06         2.60869E+03       12.5263E-03        -3.76495E-03        0.                12.5263E-03         0.                 0.                 0.               882.381E+06          2.50708E+09     -936.376E+03          0.                 2.5065E+09      -299.827E-06         -3.75796E-03        1.00573E-03       12.605E-03  
               15.1033E-03        -2.2413           -26.8817             0.                 0.              -229.087E-06          0.                 0.                 0.                32.0219E+06         3.09212E+03        0.                32.0219E+06        16.7617E+03        32.0392E+06         2.61115E+03       14.9904E-03        -4.5049E-03         0.                14.9904E-03         0.                 0.                 0.                 1.05428E+09        3.00073E+09     -471.504E+03          0.                 3.00043E+09     -358.627E-06         -4.4948E-03         1.20507E-03       15.1033E-03 
               17.6016E-03       286.682E-03          5.70228            0.                 0.               917.256E-06          0.                 0.                 0.                43.4092E+06         3.07679E+03        0.                43.4092E+06        19.4181E+03        43.4291E+06         2.61487E+03       17.4485E-03        -5.24501E-03        0.                17.4485E-03         0.                 0.                 0.                 1.22512E+09        3.49331E+09     -653.952E+03          0.                 3.49293E+09     -417.393E-06         -5.23131E-03        1.4044E-03        17.6016E-03 
