
                             A:A1 PI: HOST-1 N  A:A2 PI: HOST-1 N  ALLAE Whole Model  ALLCD Whole Model  ALLDMD Whole Mode  ALLFD Whole Model  ALLIE Whole Model  ALLKE Whole Model  ALLPD Whole Model  ALLSE Whole Model  ALLVD Whole Model  ALLWK Whole Model                     ETOTAL Whole Mode  LE:LE11 PI: HOST-  LE:LE22 PI: HOST-  RF:RF1 PI: HOST-1  RF:RF2 PI: HOST-1  S:S11 PI: HOST-1   S:S22 PI: HOST-1   U:U1 PI: HOST-1 N  U:U2 PI: HOST-1 N
                  X                 : 1                : 1                 -1                 -1                l-1                 -1                 -1                 -1                 -1                 -1                 -1                 -1          DT Whole Model-1         l-1          1 E: 1 Centroid    1 E: 1 Centroid          N: 1               N: 1          E: 1 Centroid      E: 1 Centroid           : 1                : 1       
                1.10728E-03      -67.4194E+03         0.                 2.96337E-06        0.                 0.                 0.                 1.1402E+09        19.8989E+06         0.                 1.1402E+09         5.86648E+06        1.14617E+09      108.291E-06         19.797E+06        -31.5293E-03       105.016E-03          0.                 5.02091E+09       93.409E+06         21.24E+09         -31.0374E-03       110.728E-03  
                1.21474E-03     -223.334E+03          0.              -178.115E-06          0.                 0.                 0.                 1.36433E+09       22.0831E+06         0.                 1.36433E+09        6.79856E+06        1.37289E+09      107.461E-06         20.324E+06        -33.0538E-03       114.644E-03          0.                 5.52801E+09      682.857E+06         23.5033E+09       -32.5135E-03       121.474E-03  
                1.32147E-03      -47.0829E+03         0.               957.316E-06          0.                 0.                 0.                 1.60285E+09       25.7921E+06         0.                 1.60285E+09        6.88344E+06        1.61571E+09      106.73E-06          19.8152E+06       -37.2163E-03       124.116E-03          0.                 5.84758E+09      147.309E+06         25.1768E+09       -36.5323E-03       132.147E-03  
                1.42776E-03      182.202E+03          0.              -359.027E-06          0.                 0.                 0.                 1.86012E+09       23.7434E+06         0.                 1.86012E+09        6.8825E+06         1.87057E+09      106.291E-06         20.1766E+06       -41.9347E-03       133.461E-03          0.                 6.14138E+09     -646.746E+06         26.7164E+09       -41.0676E-03       142.776E-03  
                1.53367E-03      135.255E+03          0.               843.42E-06           0.                 0.                 0.                 2.13236E+09       20.5205E+06         0.                 2.13236E+09        7.03937E+06        2.13988E+09      105.901E-06         20.0364E+06       -44.5154E-03       142.685E-03          0.                 6.57381E+09     -553.207E+06         28.6687E+09       -43.5391E-03       153.367E-03  
                1.63899E-03      -96.3268E+03         0.              -360.422E-06          0.                 0.                 0.                 2.41945E+09       20.2782E+06         0.                 2.41945E+09        7.81682E+06        2.4276E+09       105.325E-06         19.9483E+06       -45.5127E-03       151.776E-03          0.                 7.0847E+09       205.876E+06         30.9075E+09       -44.4926E-03       163.899E-03  
                1.74357E-03     -163.078E+03          0.              -299.612E-06          0.                 0.                 0.                 2.72184E+09       22.4902E+06         0.                 2.72184E+09        8.37503E+06        2.73256E+09      104.579E-06         20.15E+06         -47.6123E-03       160.721E-03          0.                 7.49564E+09      479.066E+06         32.8891E+09       -46.4966E-03       174.357E-03  
                1.84753E-03       15.0872E+03         0.                 1.39913E-03        0.                 0.                 0.                 3.0372E+09        24.3824E+06         0.                 3.0372E+09         8.42667E+06        3.05012E+09      103.96E-06          19.888E+06        -51.5633E-03       169.534E-03          0.                 7.77763E+09      -69.4565E+06        34.4729E+09       -50.2565E-03       184.753E-03  
                1.95107E-03      157.269E+03          0.                -1.03208E-03        0.                 0.                 0.                 3.36795E+09       22.2304E+06         0.                 3.36795E+09        8.45036E+06        3.37847E+09      103.542E-06         20.162E+06        -55.3427E-03       178.236E-03          0.                 8.07817E+09     -564.013E+06         36.0731E+09       -53.8392E-03       195.107E-03  
                2.05418E-03       60.7426E+03         0.               853.873E-06          0.                 0.                 0.                 3.71096E+09       20.4034E+06         0.                 3.71096E+09        8.71766E+06        3.72012E+09      103.112E-06         19.9599E+06       -57.3446E-03       186.827E-03          0.                 8.48893E+09     -295.216E+06         37.9951E+09       -55.7314E-03       205.418E-03  
                2.15669E-03     -110.922E+03          0.                 2.40293E-03        0.                 0.                 0.                 4.06706E+09       20.7346E+06         0.                 4.06706E+09        9.34284E+06        4.07708E+09      102.51E-06          20.0587E+06       -58.6597E-03       195.295E-03          0.                 8.92225E+09      265.745E+06         40.0199E+09       -56.9724E-03       215.669E-03  
                2.25854E-03      -98.7861E+03         0.                -3.13901E-03        0.                 0.                 0.                 4.4351E+09        22.6614E+06         0.                 4.4351E+09         9.65229E+06        4.44737E+09      101.849E-06         20.0466E+06       -61.1946E-03       203.638E-03          0.                 9.25607E+09      271.126E+06         41.7816E+09       -59.3598E-03       225.854E-03  
                2.35986E-03       60.639E+03          0.                 0.                 0.                 0.                 0.                 4.81499E+09       23.1051E+06         0.                 4.81499E+09        9.69732E+06        4.8278E+09       101.321E-06         19.9997E+06       -64.8069E-03       211.869E-03          0.                 9.51713E+09     -223.609E+06         43.3173E+09       -62.7516E-03       235.986E-03  
                2.46077E-03      117.747E+03          0.                -1.48352E-03        0.                 0.                 0.                 5.20721E+09       21.2866E+06         0.                 5.20721E+09        9.77361E+06        5.21816E+09      100.909E-06         20.116E+06        -67.7553E-03       220.E-03             0.                 9.82501E+09     -437.723E+06         44.9599E+09       -65.5108E-03       246.077E-03  
                2.56121E-03       -1.78082E+03        0.                 0.                 0.                 0.                 0.                 5.60997E+09       20.4466E+06         0.                 5.60997E+09       10.1193E+06         5.62055E+09      100.438E-06         19.9909E+06       -69.4216E-03       228.028E-03          0.                10.2069E+09       -85.6965E+06        46.8168E+09       -67.0666E-03       256.121E-03  
                2.66106E-03     -102.512E+03          0.               688.088E-06          0.                 0.                 0.                 6.02379E+09       21.185E+06          0.                 6.02379E+09       10.572E+06          6.03544E+09       99.8501E-06        20.1025E+06       -71.0999E-03       235.946E-03          0.                10.5688E+09       249.447E+06         48.6457E+09       -68.6311E-03       266.106E-03  
                2.76033E-03      -36.2678E+03         0.              -246.388E-06          0.                 0.                 0.                 6.44746E+09       22.4869E+06         0.                 6.44746E+09       10.7414E+06         6.46066E+09       99.2729E-06        20.0265E+06       -73.8616E-03       243.756E-03          0.                10.8478E+09        74.1749E+06        50.2535E+09       -71.1997E-03       276.033E-03  
                2.85914E-03       80.4417E+03         0.                 1.00381E-03        0.                 0.                 0.                 6.8817E+09        22.0343E+06         0.                 6.8817E+09        10.7996E+06         6.89444E+09       98.8104E-06        20.0867E+06       -77.0013E-03       251.47E-03           0.                11.1026E+09      -291.947E+06         51.7759E+09       -74.1113E-03       285.914E-03  
                2.95753E-03       67.5296E+03         0.                 3.05781E-06        0.                 0.                 0.                 7.32583E+09       20.7936E+06         0.                 7.32583E+09       10.949E+06          7.33749E+09       98.3915E-06        20.0806E+06       -79.2924E-03       259.092E-03          0.                11.4119E+09      -280.583E+06         53.4316E+09       -76.2302E-03       295.753E-03  
                3.05543E-03      -42.1746E+03         0.              -881.325E-06          0.                 0.                 0.                 7.77924E+09       20.6233E+06         0.                 7.77924E+09       11.3069E+06         7.7911E+09        97.8985E-06        20.0626E+06       -80.8734E-03       266.619E-03          0.                11.7557E+09        49.1666E+06        55.1908E+09       -77.6896E-03       305.543E-03  
                3.15278E-03      -72.9094E+03         0.                 3.97134E-03        0.                 0.                 0.                 8.24173E+09       21.4873E+06         0.                 8.24173E+09       11.603E+06          8.25471E+09       97.3465E-06        20.1057E+06       -82.8834E-03       274.048E-03          0.                12.0566E+09       166.184E+06         56.853E+09        -79.5415E-03       315.278E-03  
                3.24962E-03       13.2683E+03         0.                -1.3642E-03         0.                 0.                 0.                 8.71286E+09       22.0284E+06         0.                 8.71286E+09       11.7113E+06         8.72653E+09       96.844E-06         20.0685E+06       -85.6337E-03       281.384E-03          0.                12.3031E+09       -79.7192E+06        58.3685E+09       -82.0695E-03       324.962E-03  
                3.34604E-03       73.1189E+03         0.               255.271E-06          0.                 0.                 0.                 9.19303E+09       21.2689E+06         0.                 9.19303E+09       11.8003E+06         9.20597E+09       96.4191E-06        20.1252E+06       -88.2444E-03       288.635E-03          0.                12.5592E+09      -274.667E+06         59.8924E+09       -84.4628E-03       334.604E-03  
                3.44203E-03       18.4574E+03         0.              -286.709E-06          0.                 0.                 0.                 9.6814E+09        20.6141E+06         0.                 9.6814E+09        12.0147E+06         9.69394E+09       95.988E-06         20.0879E+06       -90.111E-03        295.801E-03          0.                12.8592E+09      -128.779E+06         61.5244E+09       -86.1701E-03       344.203E-03  
                3.53753E-03      -55.0371E+03         0.                -1.116E-03          0.                 0.                 0.                10.1778E+09        20.8562E+06         0.                10.1778E+09        12.3224E+06        10.1909E+09        95.4951E-06        20.1203E+06       -91.7865E-03       302.88E-03           0.                13.1597E+09        97.1766E+06        63.169E+09        -87.7E-03          353.753E-03  
                3.63252E-03      -33.0251E+03         0.              -256.586E-06          0.                 0.                 0.                10.6818E+09        21.5327E+06         0.                10.6818E+09        12.5094E+06        10.6958E+09        94.9927E-06        20.1106E+06       -94.0028E-03       309.873E-03          0.                13.4149E+09        50.9015E+06        64.7057E+09       -89.7197E-03       363.252E-03  
                3.72707E-03       40.2046E+03         0.               966.438E-06          0.                 0.                 0.                11.1935E+09        21.4728E+06         0.                11.1935E+09        12.604E+06         11.2075E+09        94.5479E-06        20.1244E+06       -96.5395E-03       316.784E-03          0.                13.6467E+09      -163.941E+06         66.1746E+09       -92.0259E-03       372.707E-03  
                3.8212E-03        46.5852E+03         0.              -191.307E-06          0.                 0.                 0.                11.7128E+09        20.8212E+06         0.                11.7128E+09        12.7366E+06        11.7262E+09        94.1391E-06        20.1363E+06       -98.6774E-03       323.619E-03          0.                13.9033E+09      -198.412E+06         67.6933E+09       -93.965E-03        382.121E-03  
                3.91491E-03      -16.3379E+03         0.                -1.67901E-03        0.                 0.                 0.                12.239E+09         20.6256E+06         0.                12.239E+09         12.977E+06         12.2525E+09        93.7008E-06        20.1269E+06      -100.357E-03        330.375E-03          0.                14.1826E+09       -20.5724E+06        69.2688E+09       -95.4852E-03       391.491E-03  
                4.00813E-03      -43.8349E+03         0.              -584.306E-06          0.                 0.                 0.                12.7722E+09        21.028E+06          0.                12.7722E+09        13.2085E+06        12.7862E+09        93.2285E-06        20.1466E+06      -102.188E-03        337.053E-03          0.                14.4419E+09        71.6723E+06        70.8033E+09       -97.14E-03         400.813E-03  
                4.10091E-03        2.52259E+03        0.               162.937E-06          0.                 0.                 0.                13.3119E+09        21.3382E+06         0.                13.3119E+09        13.339E+06         13.3264E+09        92.7771E-06        20.1377E+06      -104.433E-03        343.654E-03          0.                14.6684E+09       -52.407E+06         72.2577E+09       -99.1651E-03       410.091E-03  
                4.19317E-03       42.5633E+03         0.              -945.454E-06          0.                 0.                 0.                13.8576E+09        21.0028E+06         0.                13.8576E+09        13.4459E+06        13.8719E+09        92.2556E-06        20.1607E+06      -106.647E-03        350.176E-03          0.                14.8952E+09      -174.67E+06          73.7014E+09      -101.157E-03        419.317E-03  
                4.2849E-03        15.1739E+03         0.              -783.405E-06          0.                 0.                 0.                14.4089E+09        20.6247E+06         0.                14.4089E+09        13.6168E+06        14.423E+09         91.7341E-06        20.1526E+06      -108.453E-03        356.618E-03          0.                15.1445E+09      -106.765E+06         75.1911E+09      -102.779E-03        428.49E-03   
                4.37611E-03      -29.5465E+03         0.              -162.872E-06          0.                 0.                 0.                14.9657E+09        20.7132E+06         0.                14.9657E+09        13.8386E+06        14.9801E+09        91.2126E-06        20.1622E+06      -110.11E-03         362.983E-03          0.                15.3954E+09        23.8185E+06        76.6865E+09      -104.265E-03        437.611E-03  
                4.4668E-03       -20.5778E+03         0.                -2.43167E-03        0.                 0.                 0.                15.5278E+09        21.0461E+06         0.                15.5278E+09        14.0058E+06        15.5427E+09        90.6911E-06        20.1654E+06      -112.034E-03        369.272E-03          0.                15.6213E+09         9.1689E+06        78.126E+09       -105.986E-03        446.681E-03  
                4.55697E-03       21.8843E+03         0.               595.636E-06          0.                 0.                 0.                16.095E+09         21.037E+06          0.                16.095E+09         14.1179E+06        16.11E+09          90.1696E-06        20.1716E+06      -114.138E-03        375.485E-03          0.                15.832E+09       -109.399E+06         79.5238E+09      -107.865E-03        455.697E-03  
                4.64662E-03       28.4121E+03         0.              -986.173E-06          0.                 0.                 0.                16.6669E+09        20.7078E+06         0.                16.6669E+09        14.2471E+06        16.6817E+09        89.6481E-06        20.1788E+06      -116.036E-03        381.625E-03          0.                16.0537E+09      -136.319E+06         80.9369E+09      -109.557E-03        464.662E-03  
                4.73575E-03       -6.7902E+03         0.                 1.32455E-03        0.                 0.                 0.                17.2433E+09        20.5791E+06         0.                17.2433E+09        14.4306E+06        17.2581E+09        89.1266E-06        20.1788E+06      -117.672E-03        387.691E-03          0.                16.2868E+09       -41.4131E+06        82.3722E+09      -111.012E-03        473.575E-03  
                4.82435E-03      -24.698E+03          0.              -795.789E-06          0.                 0.                 0.                17.8241E+09        20.7676E+06         0.                17.8241E+09        14.6131E+06        17.8393E+09        88.6051E-06        20.1872E+06      -119.361E-03        393.686E-03          0.                16.5093E+09        15.1793E+06        83.7846E+09      -112.513E-03        482.435E-03  
                4.91244E-03       78.3164             0.                 1.09924E-03        0.                 0.                 0.                18.4091E+09        20.9246E+06         0.                18.4091E+09        14.7441E+06        18.4246E+09        88.0836E-06        20.188E+06       -121.26E-03         399.611E-03          0.                16.7131E+09       -47.6703E+06        85.153E+09       -114.197E-03        491.244E-03  
                5.E-03            24.4021E+03         0.                34.2069E-06         0.                 0.                 0.                18.9981E+09        20.7693E+06         0.                18.9981E+09        14.8582E+06        19.0135E+09        87.5615E-06        20.1961E+06      -123.151E-03        405.465E-03          0.                16.9147E+09      -118.279E+06         86.5084E+09      -115.87E-03         500.E-03     




