
                             A:A1 PI: HOST-1 N  A:A2 PI: HOST-1 N  ALLAE Whole Model  ALLCD Whole Model  ALLDMD Whole Mode  ALLFD Whole Model  ALLIE Whole Model  ALLKE Whole Model  ALLPD Whole Model  ALLSE Whole Model  ALLVD Whole Model  ALLWK Whole Model                     ETOTAL Whole Mode  LE:LE11 PI: HOST-  LE:LE22 PI: HOST-  RF:RF1 PI: HOST-1  RF:RF2 PI: HOST-1  S:S11 PI: HOST-1   S:S22 PI: HOST-1   U:U1 PI: HOST-1 N  U:U2 PI: HOST-1 N
                  X                 : 1                : 1                 -1                 -1                l-1                 -1                 -1                 -1                 -1                 -1                 -1                 -1          DT Whole Model-1         l-1          1 E: 1 Centroid    1 E: 1 Centroid          N: 1               N: 1          E: 1 Centroid      E: 1 Centroid           : 1                : 1       
              105.042E-03         12.6744             0.                -1.06599E-03        0.                 0.                 0.                 1.02969E+09        2.22722E+03        0.                 1.02969E+09       24.652E+03          1.02971E+09      113.559E-06          1.91204E+03      -30.1955E-03        99.8843E-03         0.                 4.74126E+09     -617.6E+03           20.1451E+09       -29.7442E-03       105.041E-03  
              107.54E-03         -17.6905             0.               -59.2733E-06         0.                 0.                 0.                 1.07757E+09        2.22564E+03        0.                 1.07757E+09       25.1789E+03         1.0776E+09       113.559E-06          1.81989E+03      -30.8809E-03       102.143E-03          0.                 4.84302E+09     -505.024E+03         20.6057E+09       -30.409E-03        107.54E-03   
              110.039E-03         21.2254             0.               860.306E-06          0.                 0.                 0.                 1.12648E+09        2.22485E+03        0.                 1.12648E+09       25.7041E+03         1.1265E+09       113.559E-06          2.09427E+03      -31.5673E-03       104.396E-03          0.                 4.94435E+09     -658.944E+03         21.0657E+09       -31.0742E-03       110.038E-03  
              112.537E-03        -22.0107             0.              -712.564E-06          0.                 0.                 0.                 1.17639E+09        2.2251E+03         0.                 1.17639E+09       26.2273E+03         1.17642E+09      113.559E-06          2.09201E+03      -32.2497E-03       106.644E-03          0.                 5.04523E+09     -483.968E+03         21.5249E+09       -31.7352E-03       112.536E-03  
              115.035E-03         25.447              0.               237.754E-06          0.                 0.                 0.                 1.22731E+09        2.2222E+03         0.                 1.22731E+09       26.7485E+03         1.22734E+09      113.559E-06          2.03052E+03      -32.9331E-03       108.887E-03          0.                 5.14567E+09     -653.44E+03          21.9834E+09       -32.3968E-03       115.035E-03  
              117.534E-03        -20.6588             0.                -1.18971E-03        0.                 0.                 0.                 1.27923E+09        2.22099E+03        0.                 1.27923E+09       27.2677E+03         1.27926E+09      113.559E-06          1.96173E+03      -33.6127E-03       111.125E-03          0.                 5.24566E+09     -491.008E+03         22.4412E+09       -33.0541E-03       117.533E-03  
              120.032E-03         21.0099             0.                -1.33958E-03        0.                 0.                 0.                 1.33215E+09        2.21862E+03        0.                 1.33215E+09       27.7852E+03         1.33218E+09      113.559E-06          2.02636E+03      -34.2933E-03       113.358E-03          0.                 5.34523E+09     -640.448E+03         22.8982E+09       -33.712E-03        120.031E-03  
              122.53E-03         -20.0989             0.                 1.07267E-03        0.                 0.                 0.                 1.38606E+09        2.21818E+03        0.                 1.38606E+09       28.3005E+03         1.38609E+09      113.559E-06          2.08027E+03      -34.97E-03         115.586E-03          0.                 5.44435E+09     -480.384E+03         23.3545E+09       -34.3657E-03       122.53E-03   
              125.028E-03         26.9121             0.                -3.10134E-03        0.                 0.                 0.                 1.44096E+09        2.21582E+03        0.                 1.44096E+09       28.8139E+03         1.44099E+09      113.559E-06          1.93659E+03      -35.6478E-03       117.81E-03           0.                 5.54306E+09     -658.56E+03          23.8101E+09       -35.0199E-03       125.028E-03  
              127.527E-03        -22.6661             0.               238.779E-06          0.                 0.                 0.                 1.49684E+09        2.21405E+03        0.                 1.49684E+09       29.3258E+03         1.49687E+09      113.559E-06          1.89389E+03      -36.3217E-03       120.028E-03          0.                 5.64134E+09     -473.856E+03         24.265E+09        -35.67E-03         127.526E-03  
              130.025E-03         24.316              0.              -358.464E-06          0.                 0.                 0.                 1.55371E+09        2.21232E+03        0.                 1.55371E+09       29.8354E+03         1.55374E+09      113.559E-06          2.08958E+03      -36.9966E-03       122.241E-03          0.                 5.73919E+09     -652.48E+03          24.7192E+09       -36.3206E-03       130.025E-03  
              132.523E-03        -28.4851             0.                 1.67435E-03        0.                 0.                 0.                 1.61155E+09        2.21039E+03        0.                 1.61155E+09       30.3435E+03         1.61158E+09      113.559E-06          2.09919E+03      -37.6677E-03       124.45E-03           0.                 5.83663E+09     -476.416E+03         25.1728E+09       -36.9671E-03       132.523E-03  
              135.022E-03         17.6844             0.              -538.592E-06          0.                 0.                 0.                 1.67036E+09        2.20873E+03        0.                 1.67036E+09       30.8494E+03         1.67039E+09      113.559E-06          2.2515E+03       -38.3397E-03       126.653E-03          0.                 5.93365E+09     -631.616E+03         25.6256E+09       -37.614E-03        135.022E-03  
              137.52E-03          -5.12447            0.               -59.8941E-06         0.                 0.                 0.                 1.73014E+09        2.20776E+03        0.                 1.73014E+09       31.3539E+03         1.73017E+09      113.559E-06          2.06221E+03      -39.0082E-03       128.852E-03          0.                 6.03025E+09     -529.536E+03         26.0777E+09       -38.2573E-03       137.52E-03   
              140.018E-03         24.008              0.              -119.891E-06          0.                 0.                 0.                 1.79088E+09        2.20674E+03        0.                 1.79088E+09       31.8563E+03         1.79091E+09      113.559E-06          2.16891E+03      -39.6773E-03       131.046E-03          0.                 6.12646E+09     -651.904E+03         26.5291E+09       -38.9005E-03       140.018E-03  
              142.516E-03        -11.1506             0.               840.046E-06          0.                 0.                 0.                 1.85258E+09        2.20565E+03        0.                 1.85258E+09       32.3573E+03         1.85261E+09      113.559E-06          2.28151E+03      -40.343E-03        133.235E-03          0.                 6.22226E+09     -501.376E+03         26.9799E+09       -39.5402E-03       142.517E-03  
              145.015E-03          9.27761            0.                -1.77156E-03        0.                 0.                 0.                 1.91524E+09        2.20364E+03        0.                 1.91524E+09       32.8563E+03         1.91527E+09      113.559E-06          2.21327E+03      -41.0091E-03       135.419E-03          0.                 6.31766E+09     -594.432E+03         27.4301E+09       -40.1797E-03       145.015E-03  
              147.513E-03        -14.5575             0.               210.401E-06          0.                 0.                 0.                 1.97885E+09        2.20322E+03        0.                 1.97885E+09       33.3537E+03         1.97888E+09      113.559E-06          2.12198E+03      -41.6723E-03       137.599E-03          0.                 6.41266E+09     -508.928E+03         27.8795E+09       -40.816E-03        147.513E-03  
              150.011E-03         21.6871             0.               180.467E-06          0.                 0.                 0.                 2.0434E+09         2.20107E+03        0.                 2.0434E+09        33.8491E+03         2.04344E+09      113.559E-06          2.26406E+03      -42.3355E-03       139.774E-03          0.                 6.50725E+09     -615.808E+03         28.3283E+09       -41.452E-03        150.012E-03  
              152.51E-03         -10.4914             0.              -120.407E-06          0.                 0.                 0.                 2.1089E+09         2.19975E+03        0.                 2.1089E+09        34.3432E+03         2.10893E+09      113.559E-06          2.22452E+03      -42.9959E-03       141.944E-03          0.                 6.60147E+09     -501.12E+03          28.7765E+09       -42.0849E-03       152.51E-03   
              155.008E-03          3.5778             0.               210.899E-06          0.                 0.                 0.                 2.17534E+09        2.19852E+03        0.                 2.17534E+09       34.8354E+03         2.17537E+09      113.559E-06          2.07701E+03      -43.6563E-03       144.109E-03          0.                 6.69529E+09     -564.864E+03         29.224E+09        -42.7171E-03       155.008E-03  
              157.506E-03         -8.63854            0.              -723.681E-06          0.                 0.                 0.                 2.24271E+09        2.19761E+03        0.                 2.24271E+09       35.3259E+03         2.24275E+09      113.559E-06          1.98482E+03      -44.3141E-03       146.27E-03           0.                 6.78872E+09     -525.056E+03         29.6709E+09       -43.3466E-03       157.507E-03  
              160.005E-03         10.9271             0.               543.249E-06          0.                 0.                 0.                 2.31102E+09        2.19664E+03        0.                 2.31102E+09       35.8147E+03         2.31105E+09      113.559E-06          1.94516E+03      -44.9717E-03       148.426E-03          0.                 6.88177E+09     -591.744E+03         30.1172E+09       -43.9755E-03       160.005E-03  
              162.503E-03        -10.9328             0.               573.915E-06          0.                 0.                 0.                 2.38025E+09        2.19466E+03        0.                 2.38025E+09       36.302E+03          2.38029E+09      113.559E-06          2.192E+03        -45.6268E-03       150.577E-03          0.                 6.97444E+09     -505.472E+03         30.5628E+09       -44.6016E-03       162.503E-03  
              165.001E-03          7.01578            0.               544.173E-06          0.                 0.                 0.                 2.45041E+09        2.19359E+03        0.                 2.45041E+09       36.7875E+03         2.45045E+09      113.559E-06          2.15346E+03      -46.2815E-03       152.724E-03          0.                 7.06673E+09     -570.112E+03         31.0078E+09       -45.2269E-03       165.002E-03  
              167.613E-03          8.77149            0.               695.95E-06           0.                 0.                 0.                 2.52474E+09        2.19114E+03        0.                 2.52474E+09       37.2934E+03         2.52478E+09      113.559E-06          2.35688E+03      -46.9639E-03       154.964E-03          0.                 7.16282E+09     -562.688E+03         31.4723E+09       -45.8783E-03       167.614E-03  
              170.111E-03        -10.9042             0.                90.896E-06          0.                 0.                 0.                 2.59678E+09        2.19081E+03        0.                 2.59678E+09       37.7757E+03         2.59681E+09      113.559E-06          2.12762E+03      -47.6152E-03       157.101E-03          0.                 7.25436E+09     -515.712E+03         31.9161E+09       -46.4994E-03       170.112E-03  
              172.61E-03          10.418              0.               515.252E-06          0.                 0.                 0.                 2.66973E+09        2.19003E+03        0.                 2.66973E+09       38.2563E+03         2.66976E+09      113.559E-06          2.4699E+03       -48.2655E-03       159.234E-03          0.                 7.34551E+09     -582.272E+03         32.3592E+09       -47.1193E-03       172.61E-03   
              175.108E-03          3.88182            0.              -333.639E-06          0.                 0.                 0.                 2.74358E+09        2.18665E+03        0.                 2.74358E+09       38.7354E+03         2.74362E+09      113.559E-06          2.1794E+03       -48.9142E-03       161.362E-03          0.                 7.43631E+09     -568.064E+03         32.8017E+09       -47.7371E-03       175.109E-03  
              177.606E-03          3.03955            0.               364.345E-06          0.                 0.                 0.                 2.81835E+09        2.18575E+03        0.                 2.81835E+09       39.2131E+03         2.81839E+09      113.559E-06          2.08825E+03      -49.5615E-03       163.486E-03          0.                 7.52674E+09     -534.656E+03         33.2437E+09       -48.3535E-03       177.607E-03  
              180.104E-03         -5.97905            0.              -121.507E-06          0.                 0.                 0.                 2.89402E+09        2.18457E+03        0.                 2.89402E+09       39.6892E+03         2.89405E+09      113.559E-06          2.22935E+03      -50.2075E-03       165.606E-03          0.                 7.61682E+09     -524.544E+03         33.685E+09        -48.968E-03        180.106E-03  
              182.603E-03         -5.03106            0.               760.224E-06          0.                 0.                 0.                 2.97058E+09        2.18347E+03        0.                 2.97058E+09       40.1636E+03         2.97062E+09      113.559E-06          2.08797E+03      -50.8522E-03       167.72E-03           0.                 7.70654E+09     -526.08E+03          34.1257E+09       -49.5809E-03       182.604E-03  
              185.101E-03       -107.321E-03          0.                13.6861E-09         0.                 0.                 0.                 3.04804E+09        2.18306E+03        0.                 3.04804E+09       40.6365E+03         3.04808E+09      113.559E-06          2.15316E+03      -51.4957E-03       169.831E-03          0.                 7.7959E+09      -537.088E+03         34.5659E+09       -50.1923E-03       185.102E-03  
              187.599E-03         -1.59067            0.               274.145E-06          0.                 0.                 0.                 3.12639E+09        2.18193E+03        0.                 3.12639E+09       41.1078E+03         3.12643E+09      113.559E-06          2.11687E+03      -52.1376E-03       171.937E-03          0.                 7.8849E+09      -539.392E+03         35.0055E+09       -50.8018E-03       187.601E-03  
              190.098E-03          1.27644            0.              -396.272E-06          0.                 0.                 0.                 3.20563E+09        2.18016E+03        0.                 3.20563E+09       41.5779E+03         3.20567E+09      113.559E-06          1.89544E+03      -52.7783E-03       174.038E-03          0.                 7.97356E+09     -531.712E+03         35.4445E+09       -51.4099E-03       190.099E-03  
              192.596E-03         -5.49686            0.               244.07E-06           0.                 0.                 0.                 3.28575E+09        2.17935E+03        0.                 3.28575E+09       42.0464E+03         3.28579E+09      113.559E-06          2.14707E+03      -53.4176E-03       176.135E-03          0.                 8.06187E+09     -522.624E+03         35.8829E+09       -52.016E-03        192.597E-03  
              195.094E-03          2.97715            0.              -122.126E-06          0.                 0.                 0.                 3.36675E+09        2.17762E+03        0.                 3.36675E+09       42.5133E+03         3.3668E+09       113.559E-06          2.48832E+03      -54.0557E-03       178.228E-03          0.                 8.14984E+09     -538.624E+03         36.3208E+09       -52.6207E-03       195.096E-03  
              197.593E-03         -5.22592            0.              -366.684E-06          0.                 0.                 0.                 3.44863E+09        2.17673E+03        0.                 3.44863E+09       42.9789E+03         3.44868E+09      113.559E-06          2.24121E+03      -54.6922E-03       180.316E-03          0.                 8.23747E+09     -510.464E+03         36.7581E+09       -53.2236E-03       197.594E-03  
              200.091E-03         -1.68557            0.               856.335E-06          0.                 0.                 0.                 3.53139E+09        2.17475E+03        0.                 3.53139E+09       43.443E+03          3.53143E+09      113.559E-06          2.25513E+03      -55.3278E-03       182.4E-03            0.                 8.32476E+09     -533.632E+03         37.1948E+09       -53.825E-03        200.092E-03  
              202.589E-03         -6.8669             0.               612.174E-06          0.                 0.                 0.                 3.61501E+09        2.1737E+03         0.                 3.61501E+09       43.9057E+03         3.61506E+09      113.559E-06          2.06724E+03      -55.9616E-03       184.48E-03           0.                 8.41171E+09     -499.968E+03         37.631E+09        -54.4247E-03       202.591E-03  
              205.087E-03         -5.57907            0.               857.723E-06          0.                 0.                 0.                 3.69951E+09        2.17237E+03        0.                 3.69951E+09       44.367E+03          3.69955E+09      113.559E-06          2.71122E+03      -56.5945E-03       186.555E-03          0.                 8.49833E+09     -525.056E+03         38.0667E+09       -55.0228E-03       205.089E-03  
              207.586E-03         -3.19926            0.                 1.59423E-03        0.                 0.                 0.                 3.78486E+09        2.17301E+03        0.                 3.78486E+09       44.8268E+03         3.78491E+09      113.559E-06          2.64515E+03      -57.2257E-03       188.626E-03          0.                 8.58461E+09     -518.016E+03         38.5018E+09       -55.6191E-03       207.587E-03  
              210.084E-03         18.5822             0.                27.0666E-09         0.                 0.                 0.                 3.87108E+09        2.17057E+03        0.                 3.87108E+09       45.2851E+03         3.87112E+09      113.559E-06          2.61854E+03      -57.8562E-03       190.693E-03          0.                 8.67057E+09     -585.216E+03         38.9363E+09       -56.2145E-03       210.086E-03  
