
                             A:A1 PI: HOST-1 N  A:A2 PI: HOST-1 N  ALLAE Whole Model  ALLCD Whole Model  ALLDMD Whole Mode  ALLFD Whole Model  ALLIE Whole Model  ALLKE Whole Model  ALLPD Whole Model  ALLSE Whole Model  ALLVD Whole Model  ALLWK Whole Model                     ETOTAL Whole Mode  LE:LE11 PI: HOST-  LE:LE22 PI: HOST-  RF:RF1 PI: HOST-1  RF:RF2 PI: HOST-1  S:S11 PI: HOST-1   S:S22 PI: HOST-1   U:U1 PI: HOST-1 N  U:U2 PI: HOST-1 N
                  X                 : 1                : 1                 -1                 -1                l-1                 -1                 -1                 -1                 -1                 -1                 -1                 -1          DT Whole Model-1         l-1          1 E: 1 Centroid    1 E: 1 Centroid          N: 1               N: 1          E: 1 Centroid      E: 1 Centroid           : 1                : 1       
              900.E-06           529.665E+03          0.               723.536E-06          0.                 0.                 0.                 2.89922E+09       93.5729E+06         0.                 2.89922E+09       18.7999E+06         2.93E+09         100.E-06            81.5878E+06       -54.3582E-03       165.514E-03          0.                 7.3591E+09        -1.814E+09         32.8514E+09       -52.9072E-03       180.E-03     
             1000.E-06           323.781E+03          0.              -234.471E-06          0.                 0.                 0.                 3.53269E+09       79.6419E+06         0.                 3.53269E+09       19.4839E+06         3.55182E+09      100.E-06            79.9985E+06       -58.2416E-03       182.322E-03          0.                 8.18638E+09       -1.29211E+09       36.6141E+09       -56.578E-03        200.E-03     
                1.1E-03         -306.151E+03          0.                 2.47054E-03        0.                 0.                 0.                 4.22314E+09       79.5039E+06         0.                 4.22314E+09       23.541E+06          4.24631E+09      100.E-06            79.8718E+06       -58.7006E-03       198.851E-03          0.                 9.17589E+09      731.674E+06         40.9696E+09       -57.0109E-03       220.E-03     
                1.2E-03         -440.773E+03          0.                -1.04614E-03        0.                 0.                 0.                 4.97335E+09       90.6636E+06         0.                 4.97335E+09       25.8498E+06         5.00892E+09      100.E-06            80.9421E+06       -62.4131E-03       215.111E-03          0.                 9.88929E+09        1.30211E+09       44.6429E+09       -60.5053E-03       240.E-03     
                1.3E-03           99.6113E+03         0.              -222.499E-09          0.                 0.                 0.                 5.76964E+09       99.3803E+06         0.                 5.76964E+09       25.7736E+06         5.81558E+09      100.E-06            79.2163E+06       -70.8598E-03       231.112E-03          0.                10.2772E+09      -313.419E+06         47.3854E+09       -68.4075E-03       260.E-03     
                1.39957E-03      459.622E+03          0.                 1.12189E-03        0.                 0.                 0.                 6.62236E+09       86.3247E+06         0.                 6.62236E+09       25.7733E+06         6.6532E+09        99.5662E-06        81.2598E+06       -78.2705E-03       246.792E-03          0.                10.7546E+09        -1.5314E+09        50.2913E+09       -75.2858E-03       279.913E-03  
                1.49852E-03      104.784E+03          0.                -1.92513E-03        0.                 0.                 0.                 7.50822E+09       79.3028E+06         0.                 7.50822E+09       27.0282E+06         7.53514E+09       98.949E-06         79.4112E+06       -80.7841E-03       262.136E-03          0.                11.5281E+09      -545.155E+06         53.9939E+09       -77.6072E-03       299.703E-03  
                1.59627E-03     -366.357E+03          0.              -505.182E-06          0.                 0.                 0.                 8.43604E+09       81.763E+06          0.                 8.43604E+09       30.0549E+06         8.46728E+09       97.7561E-06        80.5753E+06       -82.1794E-03       277.067E-03          0.                12.3103E+09       931.859E+06         57.7937E+09       -78.8933E-03       319.254E-03  
                1.69268E-03     -217.56E+03           0.               609.214E-06          0.                 0.                 0.                 9.39278E+09       91.6732E+06         0.                 9.39278E+09       30.8508E+06         9.43545E+09       96.4137E-06        79.8553E+06       -87.2924E-03       291.577E-03          0.                12.7942E+09       604.435E+06         60.8517E+09       -83.5908E-03       338.537E-03  
                1.78776E-03      260.973E+03          0.              -255.896E-06          0.                 0.                 0.                10.38E+09          90.7366E+06         0.                10.38E+09          30.8339E+06        10.4215E+09        95.0713E-06        80.0902E+06       -94.5342E-03       305.682E-03          0.                13.1346E+09      -816.26E+06          63.4805E+09       -90.2033E-03       357.551E-03  
                1.88148E-03      308.897E+03          0.                 2.06452E-03        0.                 0.                 0.                11.3933E+09        81.6138E+06         0.                11.3933E+09        31.0462E+06        11.4255E+09        93.7289E-06        80.3948E+06       -99.1723E-03       319.396E-03          0.                13.646E+09         -1.05937E+09       66.4659E+09       -94.4134E-03       376.297E-03  
                1.97387E-03     -101.333E+03          0.                -1.27999E-03        0.                 0.                 0.                12.426E+09         79.6958E+06         0.                12.426E+09         32.7877E+06        12.4588E+09        92.3865E-06        79.7063E+06      -100.823E-03        332.733E-03          0.                14.3147E+09       100.169E+06         69.8382E+09       -95.9074E-03       394.774E-03  
                2.06492E-03     -307.291E+03          0.                 6.12665E-06        0.                 0.                 0.                13.4835E+09        84.0708E+06         0.                13.4835E+09        34.5023E+06        13.5217E+09        91.0441E-06        80.4222E+06      -103.391E-03        345.703E-03          0.                14.8712E+09       771.384E+06         72.98E+09         -98.2259E-03       412.983E-03  
                2.15462E-03      -22.9055E+03         0.                 1.44297E-03        0.                 0.                 0.                14.5569E+09        89.4838E+06         0.                14.5569E+09        34.7469E+06        14.6014E+09        89.7017E-06        79.7256E+06      -108.701E-03        358.32E-03           0.                15.2199E+09        25.8752E+06        75.6199E+09      -103.001E-03        430.923E-03  
                2.24298E-03      276.069E+03          0.               198.776E-06          0.                 0.                 0.                15.6496E+09        85.2377E+06         0.                15.6496E+09        34.8045E+06        15.6893E+09        88.3593E-06        80.3438E+06      -114.161E-03        370.594E-03          0.                15.5609E+09      -863.206E+06         78.1785E+09      -107.885E-03        448.595E-03  
                2.32999E-03      152.051E+03          0.                -1.17605E-03        0.                 0.                 0.                16.7538E+09        80.3319E+06         0.                16.7538E+09        35.3563E+06        16.7895E+09        87.0169E-06        79.9871E+06      -117.196E-03        382.537E-03          0.                16.0494E+09      -587.281E+06         81.022E+09       -110.589E-03        465.999E-03  
                2.41567E-03     -168.5E+03            0.                 1.47578E-03        0.                 0.                 0.                17.8707E+09        80.4682E+06         0.                17.8707E+09        36.8757E+06        17.908E+09         85.6745E-06        80.0406E+06      -118.925E-03        394.157E-03          0.                16.5869E+09       311.774E+06         83.976E+09       -112.126E-03        483.134E-03  
                2.5E-03         -204.806E+03          0.                -1.089E-03          0.                 0.                 0.                18.9988E+09        84.5233E+06         0.                18.9988E+09        37.8084E+06        19.0409E+09        84.3322E-06        80.1619E+06      -121.994E-03        405.465E-03          0.                16.9996E+09       481.011E+06         86.6679E+09      -114.846E-03        500.E-03     




