
                             A:A1 PI: FIBERS0   A:A1 PI: HOST-1 N  A:A2 PI: FIBERS0   A:A2 PI: HOST-1 N  ALLAE Whole Model  ALLCD Whole Model  ALLDMD Whole Mode  ALLFD Whole Model  ALLIE Whole Model  ALLKE Whole Model  ALLPD Whole Model  ALLSE Whole Model  ALLVD Whole Model  ALLWK Whole Model  ETOTAL Whole Mode  LE:LE11 PI: FIBER  LE:LE11 PI: HOST-  LE:LE22 PI: FIBER  LE:LE22 PI: HOST-  RF:RF1 PI: FIBERS  RF:RF1 PI: HOST-1  RF:RF2 PI: FIBERS  RF:RF2 PI: HOST-1  S:S11 PI: FIBERS0  S:S11 PI: HOST-1   S:S22 PI: FIBERS0  S:S22 PI: HOST-1   U:U1 PI: FIBERS0   U:U1 PI: HOST-1 N  U:U2 PI: FIBERS0   U:U2 PI: HOST-1 N
                  X                 N: 1               : 1                N: 1               : 1                 -1                 -1                l-1                 -1                 -1                 -1                 -1                 -1                 -1                 -1                l-1          S0 E: 1 Centroid   1 E: 1 Centroid    S0 E: 1 Centroid   1 E: 1 Centroid         0 N: 1              N: 1              0 N: 1              N: 1           E: 1 Centroid     E: 1 Centroid       E: 1 Centroid     E: 1 Centroid           N: 1               : 1                N: 1               : 1       

                0.                -1.40596E+03      -17.6212E+03         0.                 0.                 0.                 0.                 0.                 0.                 0.                 6.62272E+06        0.                 0.                 0.                 0.                 6.62272E+06        0.                 0.                 0.                 0.                 0.                 0.                 0.                24.4002E+06         0.                 0.                 0.                 0.                 0.                 0.                 0.                 0.         
              112.36E-06          -9.89722E+03     -124.044E+03          0.                 0.               915.83E-06           0.                 0.                 0.                 5.41692E+06        6.93998E+06        0.                 5.41692E+06      585.827E+03          6.08576E+06        6.85698E+06        5.60225E-03     -111.228E-06          0.                 5.60225E-03        0.                 0.                 0.               517.232E+06          1.12077E+09      607.152E+06          0.                 1.48307E+09       -8.87491E-06     -111.231E-06        448.247E-06          5.61798E-03
              224.719E-06         -9.29454E+03     -116.49E+03           0.                 0.                 4.05801E-06        0.                 0.                 0.                18.7283E+06         8.93198E+06        0.                18.7283E+06       939.361E+03         21.9769E+06         6.62281E+06       11.1732E-03        -1.7901E-03         0.                11.1733E-03         0.                 0.                 0.               897.077E+06          2.23606E+09      607.835E+06          0.                 2.59566E+09     -142.699E-06         -1.78848E-03      896.494E-06         11.236E-03  
              337.079E-06       -256.615             -3.21618E+03        0.                 0.               917.502E-06          0.                 0.                 0.                39.8257E+06        10.6051E+06         0.                39.8257E+06         1.1638E+06        45.3785E+06         6.21609E+06       16.7134E-03        -4.94862E-03        0.                16.7135E-03         0.                 0.                 0.                 1.18566E+09        3.34597E+09       28.638E+06          0.                 3.36275E+09     -393.863E-06         -4.93637E-03        1.34474E-03       16.8539E-03 
              449.438E-06          8.62237E+03      108.066E+03          0.                 0.              -416.811E-09          0.                 0.                 0.                71.3601E+06         9.11501E+06        0.                71.3601E+06         1.40558E+06       75.2953E+06         6.58537E+06       22.2229E-03        -8.15807E-03        0.                22.2231E-03         0.                 0.                 0.                 1.47694E+09        4.45062E+09     -577.277E+06          0.                 4.11705E+09     -648.268E-06         -8.12488E-03        1.79299E-03       22.4719E-03 
              561.798E-06          9.21563E+03      115.501E+03          0.                 0.              -458.156E-06          0.                 0.                 0.               110.789E+06          7.09854E+06        0.               110.789E+06          1.64614E+06      112.697E+06          6.83639E+06       27.7024E-03        -9.99891E-03        0.                27.7026E-03         0.                 0.                 0.                 1.85183E+09        5.55015E+09     -654.024E+06          0.                 5.17563E+09     -793.817E-06         -9.94909E-03        2.24124E-03       28.0899E-03 
              674.157E-06          1.29686E+03       16.2539E+03         0.                 0.               461.148E-06          0.                 0.                 0.               157.345E+06          6.65025E+06        0.               157.345E+06          2.0935E+06       159.428E+06          6.66017E+06       33.1519E-03       -10.3687E-03         0.                33.1522E-03         0.                 0.                 0.                 2.30722E+09        6.6446E+09      -154.933E+06          0.                 6.55646E+09     -823.022E-06        -10.3151E-03         2.68948E-03       33.7079E-03 
              786.517E-06         -7.41648E+03      -92.9522E+03         0.                 0.              -230.574E-06          0.                 0.                 0.               213.652E+06          6.84445E+06        0.               213.652E+06          2.67987E+06      216.387E+06          6.78978E+06       38.5719E-03       -10.5312E-03         0.                38.5723E-03         0.                 0.                 0.                 2.76209E+09        7.73413E+09      428.085E+06          0.                 7.97657E+09     -835.855E-06        -10.476E-03          3.13773E-03       39.3258E-03 
