
                             A:A1 PI: FIBERS0   A:A1 PI: HOST-1 N  A:A2 PI: FIBERS0   A:A2 PI: HOST-1 N  ALLAE Whole Model  ALLCD Whole Model  ALLDMD Whole Mode  ALLFD Whole Model  ALLIE Whole Model  ALLKE Whole Model  ALLPD Whole Model  ALLSE Whole Model  ALLVD Whole Model  ALLWK Whole Model  ETOTAL Whole Mode  LE:LE11 PI: FIBER  LE:LE11 PI: HOST-  LE:LE22 PI: FIBER  LE:LE22 PI: HOST-  RF:RF1 PI: FIBERS  RF:RF1 PI: HOST-1  RF:RF2 PI: FIBERS  RF:RF2 PI: HOST-1  S:S11 PI: FIBERS0  S:S11 PI: HOST-1   S:S22 PI: FIBERS0  S:S22 PI: HOST-1   U:U1 PI: FIBERS0   U:U1 PI: HOST-1 N  U:U2 PI: FIBERS0   U:U2 PI: HOST-1 N
                  X                 N: 1               : 1                N: 1               : 1                 -1                 -1                l-1                 -1                 -1                 -1                 -1                 -1                 -1                 -1                l-1          S0 E: 1 Centroid   1 E: 1 Centroid    S0 E: 1 Centroid   1 E: 1 Centroid         0 N: 1              N: 1              0 N: 1              N: 1           E: 1 Centroid     E: 1 Centroid       E: 1 Centroid     E: 1 Centroid           N: 1               : 1                N: 1               : 1       

                0.              -140.596             -1.76212E+03        0.                 0.                 0.                 0.                 0.                 0.                 0.                66.2272E+03         0.                 0.                 0.                 0.                66.2272E+03         0.                 0.                 0.                 0.                 0.                 0.                 0.                 2.44002E+06        0.                 0.                 0.                 0.                 0.                 0.                 0.                 0.         
              567.537E-06        891.413             11.172E+03          0.                 0.               455.992E-06          0.                 0.                 0.                 1.15185E+06       71.6127E+03         0.                 1.15185E+06       16.7608E+03         1.17235E+06       67.8685E+03         2.83364E-03       -1.01737E-03        0.                 2.83364E-03        0.                 0.                 0.               192.89E+06         566.798E+06        -64.3764E+06         0.               528.357E+06        -81.1319E-06        -1.01684E-03      226.413E-06          2.83768E-03
                1.02157E-03     -228.573             -2.8651E+03         0.                 0.                 2.0539E-03         0.                 0.                 0.                 3.69126E+06       98.4824E+03         0.                 3.69126E+06       33.8027E+03         3.76057E+06       62.9731E+03         5.09488E-03       -1.48926E-03        0.                 5.09488E-03        0.                 0.                 0.               364.007E+06          1.01925E+09       15.4624E+06         0.                 1.02846E+09     -118.737E-06         -1.48817E-03      407.544E-06          5.10783E-03
                1.5891E-03      -720.349             -9.02981E+03        0.                 0.              -456.727E-06          0.                 0.                 0.                 8.91621E+06       77.6072E+03         0.                 8.91621E+06       51.8599E+03         8.97915E+06       66.53E+03           7.91414E-03       -2.25984E-03        0.                 7.91414E-03        0.                 0.                 0.               567.987E+06          1.58351E+09       45.0105E+06         0.                 1.6102E+09      -180.107E-06         -2.25729E-03      633.957E-06          7.94552E-03
                2.04313E-03      359.645              4.50913E+03        0.                 0.               400.212E-06          0.                 0.                 0.                14.7069E+06        69.7117E+03         0.                14.7069E+06        62.5512E+03        14.7729E+06        66.3091E+03        10.1638E-03        -3.12757E-03        0.                10.1638E-03         0.                 0.                 0.               714.659E+06          2.03393E+09      -29.1925E+06         0.                 2.01668E+09     -249.151E-06         -3.12272E-03      815.087E-06         10.2157E-03 
                2.61067E-03      520.768              6.5233E+03         0.                 0.              -657.953E-06          0.                 0.                 0.                23.9602E+06        80.2021E+03         0.                23.9602E+06        79.1492E+03        24.0539E+06        65.6393E+03        12.9688E-03        -3.99132E-03        0.                12.9689E-03         0.                 0.                 0.               908.881E+06          2.5957E+09       -37.155E+06          0.                 2.57386E+09     -317.829E-06         -3.98331E-03        1.0415E-03        13.0533E-03 
                3.0647E-03      -363.359             -4.54995E+03        0.                 0.               229.187E-06          0.                 0.                 0.                32.958E+06         83.0379E+03         0.                32.958E+06         93.4685E+03        33.0696E+06        64.9789E+03        15.2073E-03        -4.51204E-03        0.                15.2073E-03         0.                 0.                 0.                 1.07411E+09        3.04416E+09       22.1373E+06         0.                 3.05714E+09     -359.192E-06         -4.50196E-03        1.22263E-03       15.3235E-03 
                3.51873E-03      -17.3294          -222.83               0.                 0.               229.433E-06          0.                 0.                 0.                43.3701E+06        70.7463E+03         0.                43.3701E+06       104.984E+03         43.4799E+06        65.9451E+03        17.4406E-03        -5.25029E-03        0.                17.4406E-03         0.                 0.                 0.                 1.22599E+09        3.49173E+09       -3.62522E+06        0.                 3.48963E+09     -417.816E-06         -5.23645E-03        1.40376E-03       17.5936E-03 
