
                             A:A1 PI: HOST-1 N  A:A2 PI: HOST-1 N  ALLAE Whole Model  ALLCD Whole Model  ALLDMD Whole Mode  ALLFD Whole Model  ALLIE Whole Model  ALLKE Whole Model  ALLPD Whole Model  ALLSE Whole Model  ALLVD Whole Model  ALLWK Whole Model                     ETOTAL Whole Mode  LE:LE11 PI: HOST-  LE:LE22 PI: HOST-  RF:RF1 PI: HOST-1  RF:RF2 PI: HOST-1  S:S11 PI: HOST-1   S:S22 PI: HOST-1   U:U1 PI: HOST-1 N  U:U2 PI: HOST-1 N
                  X                 : 1                : 1                 -1                 -1                l-1                 -1                 -1                 -1                 -1                 -1                 -1                 -1          DT Whole Model-1         l-1          1 E: 1 Centroid    1 E: 1 Centroid          N: 1               N: 1          E: 1 Centroid      E: 1 Centroid           : 1                : 1       
                5.10783E-03      716.414              0.               143.764E-06          0.                 0.                 0.                64.0898E+06        55.4212E+03         0.                64.0898E+06        40.7981E+03        64.1372E+06       113.507E-06         48.8797E+03        -7.59921E-03       25.2185E-03         0.                 1.24382E+09       -6.19886E+06        5.04801E+09       -7.57038E-03       25.5392E-03 
                5.56186E-03        1.74302E+03        0.               546.898E-06          0.                 0.                 0.                75.8736E+06        57.0768E+03         0.                75.8736E+06        43.5557E+03        75.9253E+06       113.507E-06         48.9254E+03        -8.27382E-03       27.4297E-03         0.                 1.35065E+09       -9.41597E+06        5.48998E+09       -8.23966E-03       27.8093E-03 
                6.01589E-03      507.469              0.               115.257E-06          0.                 0.                 0.                88.6307E+06        58.1818E+03         0.                88.6307E+06        46.4654E+03        88.6864E+06       113.507E-06         48.9094E+03        -8.92672E-03       29.636E-03          0.                 1.45833E+09       -4.58048E+06        5.93574E+09       -8.88704E-03       30.0795E-03 
                6.58343E-03      465.775              0.              -461.091E-06          0.                 0.                 0.               105.94E+06          57.8203E+03         0.               105.94E+06          49.8698E+03       105.999E+06        113.507E-06         48.9413E+03        -9.75635E-03       32.387E-03          0.                 1.59141E+09       -4.51661E+06        6.48834E+09       -9.70887E-03       32.9171E-03 
                7.03746E-03     -610.983              0.                 1.93359E-03        0.                 0.                 0.               120.872E+06         57.419E+03          0.               120.872E+06         52.6682E+03       120.933E+06        113.507E-06         48.9589E+03       -10.409E-03         34.5824E-03         0.                 1.69795E+09     -680.E+03             6.93167E+09      -10.3551E-03        35.1873E-03 
                7.60499E-03     -418.5                0.              -462.221E-06          0.                 0.                 0.               140.886E+06         57.2826E+03         0.               140.886E+06         56.0168E+03       140.95E+06         113.507E-06         48.9758E+03       -11.2372E-03        37.3199E-03         0.                 1.82956E+09       -1.40173E+06        7.48157E+09      -11.1743E-03        38.025E-03  
                8.05902E-03     -565.979              0.               -57.8076E-06         0.                 0.                 0.               157.971E+06         56.6306E+03         0.               157.971E+06         58.688E+03        158.037E+06        113.507E-06         48.9943E+03       -11.8959E-03        39.5044E-03         0.                 1.9345E+09        -1.04858E+06        7.92112E+09      -11.8254E-03        40.2951E-03 
                8.51305E-03      -81.0789             0.               492.06E-06           0.                 0.                 0.               176.006E+06         56.3363E+03         0.               176.006E+06         61.3014E+03       176.075E+06        113.507E-06         48.9999E+03       -12.5589E-03        41.6843E-03         0.                 2.0386E+09        -2.85882E+06        8.35867E+09      -12.4804E-03        42.5653E-03 
                9.08059E-03     -117.929              0.               695.399E-06          0.                 0.                 0.               199.879E+06         56.3893E+03         0.               199.879E+06         64.6291E+03       199.951E+06        113.507E-06         49.0476E+03       -13.3798E-03        44.4025E-03         0.                 2.16844E+09       -2.68493E+06        8.90588E+09      -13.2907E-03        45.4029E-03 
                9.53462E-03      209.93               0.              -550.828E-06          0.                 0.                 0.               220.036E+06         56.4782E+03         0.               220.036E+06         67.2485E+03       220.111E+06        113.507E-06         49.0424E+03       -14.0383E-03        46.5716E-03         0.                 2.27159E+09       -3.82643E+06        9.34206E+09      -13.9402E-03        47.6731E-03 
               10.1022E-03       130.722              0.               696.686E-06          0.                 0.                 0.               246.549E+06         56.4396E+03         0.               246.549E+06         70.5462E+03       246.627E+06        113.507E-06         49.0674E+03       -14.8553E-03        49.2765E-03         0.                 2.40017E+09       -3.52614E+06        9.88717E+09      -14.7455E-03        50.5108E-03 
               10.5562E-03       192.698              0.               639.173E-06          0.                 0.                 0.               268.807E+06         56.57E+03           0.               268.807E+06         73.1677E+03       268.887E+06        113.507E-06         49.1059E+03       -15.5085E-03        51.4352E-03         0.                 2.50246E+09       -3.68742E+06       10.3222E+09       -15.3889E-03        52.7809E-03 
               11.0102E-03        73.8165             0.               930.524E-06          0.                 0.                 0.               291.992E+06         56.6286E+03         0.               291.992E+06         75.7916E+03       292.075E+06        113.507E-06         49.1293E+03       -16.159E-03         53.5892E-03         0.                 2.6044E+09        -3.22413E+06       10.7568E+09       -16.0292E-03        55.0511E-03 
               11.5778E-03        70.3926             0.                58.2057E-06         0.                 0.                 0.               322.27E+06          56.5364E+03         0.               322.27E+06          79.0367E+03       322.357E+06        113.507E-06         49.1378E+03       -16.9719E-03        56.2752E-03         0.                 2.73112E+09       -3.22278E+06       11.2987E+09       -16.8287E-03        57.8888E-03 
               12.0318E-03       -17.3853             0.               233.608E-06          0.                 0.                 0.               347.527E+06         56.4901E+03         0.               347.527E+06         81.6307E+03       347.616E+06        113.507E-06         49.1425E+03       -17.6199E-03        58.4188E-03         0.                 2.83205E+09       -2.90742E+06       11.7316E+09       -17.4656E-03        60.1589E-03 
               12.5993E-03         2.6428             0.                -1.45803E-03        0.                 0.                 0.               380.382E+06         56.4246E+03         0.               380.382E+06         84.8471E+03       380.474E+06        113.507E-06         49.1914E+03       -18.4295E-03        61.0919E-03         0.                 2.95754E+09       -2.97446E+06       12.2714E+09       -18.2607E-03        62.9966E-03 
               13.0533E-03       -35.3717             0.              -466.434E-06          0.                 0.                 0.               407.69E+06          56.3535E+03         0.               407.69E+06          87.4125E+03       407.784E+06        113.507E-06         49.1872E+03       -19.0753E-03        63.2252E-03         0.                 3.05747E+09       -2.83827E+06       12.7025E+09       -18.8946E-03        65.2668E-03 
               13.5074E-03       -25.5475             0.              -467.316E-06          0.                 0.                 0.               435.903E+06         56.284E+03          0.               435.903E+06         89.9645E+03       436.E+06           113.507E-06         49.1867E+03       -19.7204E-03        65.354E-03          0.                 3.15695E+09       -2.88563E+06       13.1328E+09       -19.5272E-03        67.5369E-03 
               14.0749E-03       -12.8078             0.              -350.854E-06          0.                 0.                 0.               472.436E+06         56.2464E+03         0.               472.436E+06         93.1425E+03       472.536E+06        113.507E-06         49.2086E+03       -20.5248E-03        68.0086E-03         0.                 3.2807E+09        -2.90221E+06       13.6697E+09       -20.3157E-03        70.3746E-03 
               14.5289E-03       859.505E-03          0.                -2.8678E-03         0.                 0.                 0.               502.672E+06         56.2056E+03         0.               502.672E+06         95.6733E+03       502.775E+06        113.507E-06         49.2446E+03       -21.1672E-03        70.1273E-03         0.                 3.37923E+09       -2.95168E+06       14.0985E+09       -20.9448E-03        72.6448E-03 
               15.0965E-03        -2.90922            0.              -175.647E-06          0.                 0.                 0.               541.722E+06         56.1669E+03         0.               541.722E+06         98.8258E+03       541.827E+06        113.507E-06         49.2418E+03       -21.9682E-03        72.7693E-03         0.                 3.50181E+09       -2.94022E+06       14.6334E+09       -21.7286E-03        75.4825E-03 
               15.5505E-03         6.42071            0.              -146.488E-06          0.                 0.                 0.               573.961E+06         56.1241E+03         0.               573.961E+06        101.336E+03        574.069E+06        113.507E-06         49.2566E+03       -22.6077E-03        74.8779E-03         0.                 3.5994E+09        -2.95546E+06       15.0606E+09       -22.3541E-03        77.7526E-03 
               16.0045E-03        15.9977             0.               234.852E-06          0.                 0.                 0.               607.085E+06         56.0908E+03         0.               607.085E+06        103.837E+03        607.195E+06        113.507E-06         49.3011E+03       -23.246E-03         76.9821E-03         0.                 3.69658E+09       -2.99315E+06       15.4871E+09       -22.9779E-03        80.0228E-03 
               16.5721E-03        10.1347             0.              -234.828E-06          0.                 0.                 0.               649.728E+06         56.0468E+03         0.               649.728E+06        106.952E+03        649.841E+06        113.507E-06         49.3505E+03       -24.0421E-03        79.606E-03          0.                 3.8175E+09        -2.96416E+06       16.0193E+09       -23.7554E-03        82.8605E-03 
               17.0261E-03        14.7889             0.                -1.88141E-03        0.                 0.                 0.               684.828E+06         56.0124E+03         0.               684.828E+06        109.433E+03        684.944E+06        113.507E-06         49.3367E+03       -24.6776E-03        81.7002E-03         0.                 3.91377E+09       -2.9696E+06        16.4442E+09       -24.3756E-03        85.1307E-03 
               17.5936E-03        11.0284             0.              -176.219E-06          0.                 0.                 0.               729.929E+06         55.9552E+03         0.               729.929E+06        112.521E+03        730.048E+06        113.507E-06         49.3217E+03       -25.4703E-03        84.3119E-03         0.                 4.03356E+09       -2.95277E+06       16.9745E+09       -25.1487E-03        87.9684E-03 
               18.0477E-03        18.6105             0.                -2.65052E-03        0.                 0.                 0.               766.987E+06         55.9249E+03         0.               766.987E+06        114.982E+03        767.109E+06        113.507E-06         49.3451E+03       -26.1031E-03        86.3963E-03         0.                 4.12894E+09       -2.96307E+06       17.398E+09        -25.7655E-03        90.2385E-03 
               18.5017E-03         7.64618            0.               117.933E-06          0.                 0.                 0.               804.91E+06          55.8942E+03         0.               804.91E+06         117.435E+03        805.034E+06        113.507E-06         49.3504E+03       -26.7347E-03        88.4764E-03         0.                 4.22393E+09       -2.92813E+06       17.8208E+09       -26.3805E-03        92.5087E-03 
               19.0692E-03         8.24513            0.               413.156E-06          0.                 0.                 0.               853.523E+06         55.85E+03           0.               853.523E+06        120.488E+03        853.65E+06         113.507E-06         49.4354E+03       -27.5225E-03        91.0704E-03         0.                 4.34212E+09       -2.91846E+06       18.3484E+09       -27.1472E-03        95.3464E-03 
               19.5233E-03         8.73225            0.                -1.29927E-03        0.                 0.                 0.               893.377E+06         55.8127E+03         0.               893.377E+06        122.92E+03         893.506E+06        113.507E-06         49.3373E+03       -28.1515E-03        93.1408E-03         0.                 4.43623E+09       -2.91386E+06       18.7698E+09       -27.7589E-03        97.6166E-03 
               20.0908E-03         3.77091            0.              -591.213E-06          0.                 0.                 0.               944.394E+06         55.7713E+03         0.               944.394E+06        125.95E+03         944.526E+06        113.507E-06         49.428E+03        -28.9359E-03        95.7228E-03         0.                 4.55334E+09       -2.88006E+06       19.2956E+09       -28.5214E-03       100.454E-03  
               20.5448E-03        -2.0456             0.               295.882E-06          0.                 0.                 0.               986.162E+06         55.7336E+03         0.               986.162E+06        128.363E+03        986.297E+06        113.507E-06         49.3931E+03       -29.5621E-03        97.7836E-03         0.                 4.6466E+09        -2.85709E+06       19.7156E+09       -29.1295E-03       102.724E-03  
               21.1124E-03         8.5577             0.                -1.18453E-03        0.                 0.                 0.                 1.03956E+09       55.6878E+03         0.                 1.03956E+09      131.367E+03          1.0397E+09       113.507E-06         49.4552E+03       -30.3433E-03       100.354E-03          0.                 4.76263E+09       -2.88621E+06       20.2396E+09       -29.8877E-03       105.562E-03  
               21.5664E-03         3.80595            0.               -59.1527E-06         0.                 0.                 0.                 1.08323E+09       55.6581E+03         0.                 1.08323E+09      133.762E+03          1.08337E+09      113.507E-06         49.4258E+03       -30.9669E-03       102.405E-03          0.                 4.85504E+09       -2.88026E+06       20.6581E+09       -30.4924E-03       107.832E-03  
               22.0204E-03        10.6906             0.              -237.135E-06          0.                 0.                 0.                 1.12773E+09       55.6209E+03         0.                 1.12773E+09      136.147E+03          1.12787E+09      113.507E-06         49.4885E+03       -31.5893E-03       104.452E-03          0.                 4.94708E+09       -2.88077E+06       21.076E+09        -31.0957E-03       110.102E-03  
               22.588E-03         18.1128             0.                -1.06882E-03        0.                 0.                 0.                 1.18453E+09       55.575E+03          0.                 1.18453E+09      139.118E+03          1.18467E+09      113.507E-06         49.6048E+03       -32.3657E-03       107.005E-03          0.                 5.06161E+09       -2.90637E+06       21.5975E+09       -31.8476E-03       112.94E-03   
               23.042E-03         12.6919             0.               594.404E-06          0.                 0.                 0.                 1.2309E+09        55.5462E+03         0.                 1.2309E+09       141.486E+03          1.23105E+09      113.507E-06         49.6114E+03       -32.9854E-03       109.043E-03          0.                 5.15283E+09       -2.8937E+06        22.0141E+09       -32.4473E-03       115.21E-03   
               23.6095E-03        26.3078             0.              -237.965E-06          0.                 0.                 0.                 1.29003E+09       55.4955E+03         0.                 1.29003E+09      144.433E+03          1.29018E+09      113.507E-06         49.5921E+03       -33.7585E-03       111.584E-03          0.                 5.26633E+09       -2.92269E+06       22.5339E+09       -33.1952E-03       118.048E-03  
               24.0636E-03        22.4812             0.               714.486E-06          0.                 0.                 0.                 1.33826E+09       55.4673E+03         0.                 1.33826E+09      146.783E+03          1.33842E+09      113.507E-06         49.5949E+03       -34.3756E-03       113.612E-03          0.                 5.35674E+09       -2.91072E+06       22.9491E+09       -33.7915E-03       120.318E-03  
               24.5176E-03        22.4293             0.                 1.07258E-03        0.                 0.                 0.                 1.38731E+09       55.4379E+03         0.                 1.38731E+09      149.126E+03          1.38747E+09      113.507E-06         49.6103E+03       -34.9915E-03       115.637E-03          0.                 5.44678E+09       -2.89446E+06       23.3637E+09       -34.3865E-03       122.588E-03  
               25.0851E-03        24.9671             0.                -1.69979E-03        0.                 0.                 0.                 1.44977E+09       55.3877E+03         0.                 1.44977E+09      152.042E+03          1.44993E+09      113.507E-06         49.62E+03         -35.7597E-03       118.161E-03          0.                 5.55885E+09       -2.90099E+06       23.8811E+09       -35.128E-03        125.426E-03  
               25.5392E-03         9.70261            0.              -656.545E-06          0.                 0.                 0.                 1.50065E+09       55.3649E+03         0.                 1.50065E+09      154.368E+03          1.50081E+09      113.507E-06         49.749E+03        -36.373E-03        120.176E-03          0.                 5.64811E+09       -2.84602E+06       24.2944E+09       -35.7195E-03       127.696E-03  
               26.1067E-03         7.43723            0.                 2.3903E-03         0.                 0.                 0.                 1.56539E+09       55.3188E+03         0.                 1.56539E+09      157.263E+03          1.56555E+09      113.507E-06         49.7436E+03       -37.1379E-03       122.69E-03           0.                 5.75919E+09       -2.83629E+06       24.8102E+09       -36.4569E-03       130.534E-03  
               26.5607E-03        -2.83663            0.                 2.03329E-03        0.                 0.                 0.                 1.61809E+09       55.285E+03          0.                 1.61809E+09      159.571E+03          1.61825E+09      113.507E-06         49.6446E+03       -37.7485E-03       124.696E-03          0.                 5.84767E+09       -2.79379E+06       25.2222E+09       -37.045E-03        132.804E-03  
               27.0148E-03       -12.1702             0.              -718.155E-06          0.                 0.                 0.                 1.67159E+09       55.25E+03           0.                 1.67159E+09      161.872E+03          1.67175E+09      113.507E-06         49.7171E+03       -38.3579E-03       126.698E-03          0.                 5.93581E+09       -2.75597E+06       25.6336E+09       -37.6316E-03       135.074E-03  
               27.5823E-03      -118.445E-03          0.              -539.072E-06          0.                 0.                 0.                 1.73958E+09       55.2175E+03         0.                 1.73958E+09      164.736E+03          1.73975E+09      113.507E-06         49.6723E+03       -39.1183E-03       129.195E-03          0.                 6.0455E+09        -2.78592E+06       26.1471E+09       -38.3632E-03       137.912E-03  
               28.0363E-03        -1.00181            0.              -119.794E-06          0.                 0.                 0.                 1.79487E+09       55.1794E+03         0.                 1.79487E+09      167.019E+03          1.79505E+09      113.507E-06         49.7075E+03       -39.7251E-03       131.188E-03          0.                 6.13287E+09       -2.7744E+06        26.5573E+09       -38.9465E-03       140.182E-03  
               28.6039E-03        -1.39989            0.               120.05E-06           0.                 0.                 0.                 1.8651E+09        55.1378E+03         0.                 1.8651E+09       169.862E+03          1.86528E+09      113.507E-06         49.8454E+03       -40.4822E-03       133.673E-03          0.                 6.24162E+09       -2.77914E+06       27.0692E+09       -39.6739E-03       143.02E-03   
               29.0579E-03        -1.1633             0.              -600.485E-06          0.                 0.                 0.                 1.92217E+09       55.1017E+03         0.                 1.92217E+09      172.129E+03          1.92235E+09      113.507E-06         49.6413E+03       -41.0864E-03       135.657E-03          0.                 6.32825E+09       -2.7657E+06        27.4781E+09       -40.254E-03        145.29E-03   
               29.5119E-03        -5.54668            0.              -360.523E-06          0.                 0.                 0.                 1.98002E+09       55.0705E+03         0.                 1.98002E+09      174.389E+03          1.9802E+09       113.507E-06         49.7216E+03       -41.6897E-03       137.638E-03          0.                 6.41455E+09       -2.76365E+06       27.8865E+09       -40.8327E-03       147.56E-03   
               30.0795E-03        -1.32812            0.               992.792E-06          0.                 0.                 0.                 2.05344E+09       55.0362E+03         0.                 2.05344E+09      177.204E+03          2.05362E+09      113.507E-06         49.7601E+03       -42.442E-03        140.107E-03          0.                 6.52196E+09       -2.75251E+06       28.3962E+09       -41.5541E-03       150.398E-03  
               30.5335E-03         3.39339            0.                30.1171E-06         0.                 0.                 0.                 2.11305E+09       55.0003E+03         0.                 2.11305E+09      179.447E+03          2.11323E+09      113.507E-06         49.8006E+03       -43.0426E-03       142.079E-03          0.                 6.60752E+09       -2.75942E+06       28.8034E+09       -42.1296E-03       152.668E-03  
               31.101E-03          2.7484             0.              -542.264E-06          0.                 0.                 0.                 2.18865E+09       54.961E+03          0.                 2.18865E+09      182.242E+03          2.18884E+09      113.507E-06         49.7372E+03       -43.7918E-03       144.538E-03          0.                 6.71403E+09       -2.7607E+06        29.3116E+09       -42.8469E-03       155.506E-03  
               31.555E-03       -405.843E-03          0.               603.197E-06          0.                 0.                 0.                 2.25E+09          54.9286E+03         0.                 2.25E+09         184.471E+03          2.25019E+09      113.507E-06         49.8493E+03       -44.3897E-03       146.5E-03            0.                 6.79887E+09       -2.74291E+06       29.7176E+09       -43.4191E-03       157.776E-03  
               32.0091E-03         5.92782            0.               965.78E-06           0.                 0.                 0.                 2.31212E+09       54.8999E+03         0.                 2.31212E+09      186.692E+03          2.31231E+09      113.507E-06         49.9798E+03       -44.9867E-03       148.459E-03          0.                 6.8834E+09        -2.75661E+06       30.123E+09        -43.9899E-03       160.046E-03  
               32.5766E-03        10.0475             0.                60.4189E-06         0.                 0.                 0.                 2.39085E+09       54.8627E+03         0.                 2.39085E+09      189.458E+03          2.39104E+09      113.507E-06         49.8543E+03       -45.7313E-03       150.902E-03          0.                 6.98862E+09       -2.76659E+06       30.6291E+09       -44.7015E-03       162.884E-03  
               33.0306E-03        16.3515             0.              -816.069E-06          0.                 0.                 0.                 2.45469E+09       54.8346E+03         0.                 2.45469E+09      191.664E+03          2.45489E+09      113.507E-06         49.6792E+03       -46.3256E-03       152.853E-03          0.                 7.07244E+09       -2.77734E+06       31.0334E+09       -45.2691E-03       165.154E-03  
               33.5982E-03        20.3874             0.               484.225E-06          0.                 0.                 0.                 2.53556E+09       54.7921E+03         0.                 2.53556E+09      194.412E+03          2.53576E+09      113.507E-06         50.1267E+03       -47.067E-03        155.285E-03          0.                 7.17678E+09       -2.78336E+06       31.538E+09        -45.9767E-03       167.992E-03  
               34.0522E-03        14.1982             0.                60.6599E-06         0.                 0.                 0.                 2.6011E+09        54.7648E+03         0.                 2.6011E+09       196.604E+03          2.6013E+09       113.507E-06         49.8301E+03       -47.6588E-03       157.227E-03          0.                 7.25992E+09       -2.76992E+06       31.9412E+09       -46.5411E-03       170.262E-03  
               34.5062E-03        12.8343             0.               125.932E-09          0.                 0.                 0.                 2.6674E+09        54.7324E+03         0.                 2.6674E+09       198.789E+03          2.6676E+09       113.507E-06         49.9356E+03       -48.2494E-03       159.165E-03          0.                 7.34275E+09       -2.74458E+06       32.3438E+09       -47.1041E-03       172.532E-03  
               35.0738E-03        14.6505             0.              -545.939E-06          0.                 0.                 0.                 2.75133E+09       54.6877E+03         0.                 2.75133E+09      201.51E+03           2.75153E+09      113.507E-06         49.6672E+03       -48.9862E-03       161.582E-03          0.                 7.44586E+09       -2.74995E+06       32.8464E+09       -47.8059E-03       175.37E-03   
               35.5278E-03        12.9359             0.               -60.6942E-06         0.                 0.                 0.                 2.81931E+09       54.6565E+03         0.                 2.81931E+09      203.68E+03           2.81952E+09      113.507E-06         49.654E+03        -49.5744E-03       163.512E-03          0.                 7.52801E+09       -2.75904E+06       33.2479E+09       -48.3657E-03       177.64E-03   
               36.0953E-03         1.56748            0.               364.668E-06          0.                 0.                 0.                 2.90534E+09       54.6216E+03         0.                 2.90534E+09      206.385E+03          2.90555E+09      113.507E-06         49.7157E+03       -50.3079E-03       165.918E-03          0.                 7.63029E+09       -2.6967E+06        33.7492E+09       -49.0636E-03       180.477E-03  
               36.5494E-03         4.8916             0.                91.3776E-06         0.                 0.                 0.                 2.97499E+09       54.5963E+03         0.                 2.97499E+09      208.541E+03          2.97521E+09      113.507E-06         49.71E+03         -50.8936E-03       167.84E-03           0.                 7.71178E+09       -2.70669E+06       34.1496E+09       -49.6204E-03       182.748E-03  
               37.0034E-03         5.41113            0.               547.969E-06          0.                 0.                 0.                 3.04539E+09       54.5679E+03         0.                 3.04539E+09      210.69E+03           3.0456E+09       113.507E-06         49.903E+03        -51.4782E-03       169.757E-03          0.                 7.79297E+09       -2.71795E+06       34.5496E+09       -50.1757E-03       185.018E-03  
               37.5709E-03         4.09096            0.              -426.307E-06          0.                 0.                 0.                 3.13442E+09       54.5324E+03         0.                 3.13442E+09      213.369E+03          3.13463E+09      113.507E-06         49.8783E+03       -52.2073E-03       172.149E-03          0.                 7.89405E+09       -2.69606E+06       35.0488E+09       -50.868E-03        187.855E-03  
               38.025E-03         14.0943             0.              -121.89E-06           0.                 0.                 0.                 3.20646E+09       54.5049E+03         0.                 3.20646E+09      215.503E+03          3.20668E+09      113.507E-06         50.0735E+03       -52.7894E-03       174.058E-03          0.                 7.97459E+09       -2.71219E+06       35.4477E+09       -51.4204E-03       190.126E-03  
               38.5925E-03         6.19715            0.                -1.40332E-03        0.                 0.                 0.                 3.29755E+09       54.4729E+03         0.                 3.29755E+09      218.165E+03          3.29777E+09      113.507E-06         49.7671E+03       -53.5154E-03       176.44E-03           0.                 8.07486E+09       -2.70016E+06       35.9456E+09       -52.1088E-03       192.963E-03  
               39.0465E-03       377.089E-03          0.              -244.165E-06          0.                 0.                 0.                 3.37123E+09       54.4461E+03         0.                 3.37123E+09      220.287E+03          3.37146E+09      113.507E-06         50.1305E+03       -54.0949E-03       178.341E-03          0.                 8.15477E+09       -2.66483E+06       36.3435E+09       -52.658E-03        195.234E-03  
               39.5006E-03         1.98829            0.               489.122E-06          0.                 0.                 0.                 3.44564E+09       54.4147E+03         0.                 3.44564E+09      222.403E+03          3.44587E+09      113.507E-06         49.6689E+03       -54.6734E-03       180.238E-03          0.                 8.23439E+09       -2.65075E+06       36.7408E+09       -53.2059E-03       197.504E-03  
               40.0681E-03         6.04293            0.                91.802E-06          0.                 0.                 0.                 3.53967E+09       54.3793E+03         0.                 3.53967E+09      225.039E+03          3.5399E+09       113.507E-06         49.4573E+03       -55.395E-03        182.605E-03          0.                 8.33351E+09       -2.68326E+06       37.2368E+09       -53.8888E-03       200.341E-03  
               40.5221E-03         5.77826            0.              -244.843E-06          0.                 0.                 0.                 3.6157E+09        54.3496E+03         0.                 3.6157E+09       227.141E+03          3.61593E+09      113.507E-06         49.6921E+03       -55.971E-03        184.495E-03          0.                 8.4125E+09        -2.66701E+06       37.6332E+09       -54.4337E-03       202.612E-03  
               41.0897E-03         7.87465            0.               919.079E-06          0.                 0.                 0.                 3.71174E+09       54.3186E+03         0.                 3.71174E+09      229.761E+03          3.71198E+09      113.507E-06         50.121E+03        -56.6895E-03       186.851E-03          0.                 8.51086E+09       -2.65779E+06       38.1279E+09       -55.1129E-03       205.449E-03  
               41.5437E-03       640.953E-03          0.                -1.65527E-03        0.                 0.                 0.                 3.78938E+09       54.2933E+03         0.                 3.78938E+09      231.851E+03          3.78962E+09      113.507E-06         49.6851E+03       -57.2631E-03       188.733E-03          0.                 8.58923E+09       -2.65152E+06       38.5232E+09       -55.6546E-03       207.719E-03  
