1.42052e-07 2.90244e-12
2.84104e-07 5.77099e-12
4.26156e-07 8.28002e-12
5.68207e-07 1.07687e-11
7.10259e-07 1.32099e-11
8.52311e-07 1.65360e-11
9.94362e-07 2.06899e-11
1.13641e-06 2.31851e-11
1.27846e-06 2.42353e-11
1.42052e-06 2.58947e-11
1.56257e-06 2.76967e-11
1.70462e-06 3.01064e-11
1.84667e-06 3.30233e-11
1.98872e-06 3.49880e-11
2.13077e-06 3.56867e-11
2.27282e-06 3.65306e-11
2.41487e-06 3.79657e-11
2.55693e-06 3.96465e-11
2.69898e-06 4.16517e-11
2.84103e-06 4.30704e-11
2.98308e-06 4.34995e-11
3.12513e-06 4.38893e-11
3.26718e-06 4.48603e-11
3.40923e-06 4.61458e-11
3.55128e-06 4.75047e-11
3.69333e-06 4.85836e-11
3.83538e-06 4.90138e-11
3.97743e-06 4.93735e-11
