1.35971e-04 3.32025e-04
2.71942e-04 9.95311e-04
4.07913e-04 1.65722e-03
5.43883e-04 2.31728e-03
6.79854e-04 2.97506e-03
8.15824e-04 3.63011e-03
9.51794e-04 4.28199e-03
1.08776e-03 4.93029e-03
1.22373e-03 5.57459e-03
1.35970e-03 6.21451e-03
1.49567e-03 6.84967e-03
1.63164e-03 7.47970e-03
1.76760e-03 8.10426e-03
1.90357e-03 8.72304e-03
2.03953e-03 9.33571e-03
2.17549e-03 9.94201e-03
2.31146e-03 1.05417e-02
2.44742e-03 1.11344e-02
2.58338e-03 1.17200e-02
2.71934e-03 1.22984e-02
2.85529e-03 1.28692e-02
2.99125e-03 1.34324e-02
3.12720e-03 1.39878e-02
3.26315e-03 1.45353e-02
3.39911e-03 1.50748e-02
3.53505e-03 1.56063e-02
3.67100e-03 1.61296e-02
3.80695e-03 1.66448e-02
3.94289e-03 1.71518e-02
4.07883e-03 1.76507e-02
4.21477e-03 1.81415e-02
4.35071e-03 1.86241e-02
4.48664e-03 1.90987e-02
4.62258e-03 1.95653e-02
4.75851e-03 2.00241e-02
4.89444e-03 2.04750e-02
5.03037e-03 2.09183e-02
5.16629e-03 2.13539e-02
5.30221e-03 2.17822e-02
5.43813e-03 2.22031e-02
5.57405e-03 2.26168e-02
5.70997e-03 2.30235e-02
5.84588e-03 2.34234e-02
5.98179e-03 2.38165e-02
6.11770e-03 2.42031e-02
6.25361e-03 2.45834e-02
6.38952e-03 2.49574e-02
6.52542e-03 2.53253e-02
6.66132e-03 2.56874e-02
6.79722e-03 2.60438e-02
6.93312e-03 2.63946e-02
7.06901e-03 2.67400e-02
7.20490e-03 2.70803e-02
7.34079e-03 2.74154e-02
7.47668e-03 2.77457e-02
7.61257e-03 2.80712e-02
7.74845e-03 2.83922e-02
