6.16328e-05 3.70794e+04  2.67971e+04 2.67971e+04 
1.23266e-04 5.65899e+04  5.62399e+04 8.77091e+04 
1.84879e-04 7.09007e+04  9.81654e+04 1.51023e+05 
2.46478e-04 6.83227e+04  1.67825e+05 2.09591e+05 
3.08084e-04 6.43330e+04  2.46970e+05 2.80657e+05 
3.69670e-04 5.73305e+04  3.54529e+05 3.80552e+05 
4.31247e-04 5.28568e+04  4.84382e+05 5.07768e+05 
4.92814e-04 5.40187e+04  6.21346e+05 6.50421e+05 
5.54376e-04 4.88389e+04  7.81936e+05 8.03217e+05 
6.15947e-04 4.31430e+04  9.60568e+05 9.73210e+05 
6.77521e-04 4.23735e+04  1.15920e+06 1.17101e+06 
7.39083e-04 4.60607e+04  1.38508e+06 1.39915e+06 
8.00645e-04 5.99859e+04  1.61583e+06 1.64942e+06 
8.62205e-04 6.72495e+04  1.86748e+06 1.91077e+06 
9.23751e-04 6.25038e+04  2.14575e+06 2.17992e+06 
9.85286e-04 5.79653e+04  2.43436e+06 2.46353e+06 
1.04681e-03 5.06817e+04  2.74899e+06 2.76976e+06 
1.10832e-03 4.74364e+04  3.08034e+06 3.09934e+06 
1.16982e-03 4.91142e+04  3.42410e+06 3.44665e+06 
1.23132e-03 4.58911e+04  3.79237e+06 3.80889e+06 
1.29283e-03 4.24288e+04  4.18085e+06 4.19134e+06 
1.35433e-03 4.74042e+04  4.58387e+06 4.60124e+06 
1.41583e-03 5.71590e+04  5.00706e+06 5.03762e+06 
1.47732e-03 6.46255e+04  5.44850e+06 5.48987e+06 
1.53881e-03 6.29451e+04  5.90870e+06 5.94781e+06 
1.60029e-03 5.35992e+04  6.38753e+06 6.41324e+06 
1.66177e-03 4.55110e+04  6.88379e+06 6.89856e+06 
1.72324e-03 4.28474e+04  7.40259e+06 7.41380e+06 
1.78470e-03 4.76830e+04  7.93564e+06 7.95620e+06 
1.84616e-03 5.23488e+04  8.48602e+06 8.51466e+06 
1.90762e-03 4.98896e+04  9.06092e+06 9.08325e+06 
1.96907e-03 4.77078e+04  9.65009e+06 9.66729e+06 
2.03051e-03 4.97927e+04  1.02559e+07 1.02757e+07 
2.09195e-03 5.31221e+04  1.08858e+07 1.09098e+07 
2.15337e-03 5.70427e+04  1.15310e+07 1.15621e+07 
2.21478e-03 5.79192e+04  1.21907e+07 1.22251e+07 
2.27620e-03 5.25467e+04  1.28732e+07 1.28994e+07 
2.33761e-03 4.60294e+04  1.35755e+07 1.35915e+07 
2.39902e-03 4.41226e+04  1.42938e+07 1.43076e+07 
2.46042e-03 4.72478e+04  1.50293e+07 1.50485e+07 
2.52181e-03 5.13647e+04  1.57846e+07 1.58096e+07 
2.58321e-03 5.32815e+04  1.65587e+07 1.65860e+07 
2.64460e-03 5.29103e+04  1.73499e+07 1.73762e+07 
2.70598e-03 5.03735e+04  1.81613e+07 1.81827e+07 
2.76736e-03 4.95226e+04  1.89896e+07 1.90092e+07 
2.82873e-03 5.15619e+04  1.98325e+07 1.98566e+07 
2.89009e-03 5.13081e+04  2.06978e+07 2.07226e+07 
2.95145e-03 4.93957e+04  2.15842e+07 2.16055e+07 
3.01279e-03 5.01202e+04  2.24840e+07 2.25059e+07 
3.07414e-03 5.10851e+04  2.34013e+07 2.34253e+07 
3.13547e-03 5.05835e+04  2.43391e+07 2.43628e+07 
3.19680e-03 5.03769e+04  2.52941e+07 2.53168e+07 
3.25812e-03 4.90548e+04  2.62683e+07 2.62878e+07 
3.31944e-03 4.77810e+04  2.72616e+07 2.72790e+07 
3.38075e-03 5.07664e+04  2.82691e+07 2.82920e+07 
3.44206e-03 5.52498e+04  2.92939e+07 2.93248e+07 
3.50337e-03 5.47132e+04  3.03424e+07 3.03723e+07 
3.56467e-03 5.02282e+04  3.14097e+07 3.14319e+07 
3.62596e-03 4.75121e+04  3.24887e+07 3.25069e+07 
3.68725e-03 4.71222e+04  3.35854e+07 3.36034e+07 
3.74854e-03 4.78648e+04  3.47052e+07 3.47241e+07 
3.80981e-03 5.06701e+04  3.58421e+07 3.58659e+07 
3.87108e-03 5.28105e+04  3.69951e+07 3.70228e+07 
3.93235e-03 5.09512e+04  3.81680e+07 3.81920e+07 
3.99359e-03 4.86395e+04  3.93564e+07 3.93758e+07 
4.05484e-03 4.86719e+04  4.05606e+07 4.05798e+07 
4.11609e-03 4.89845e+04  4.17880e+07 4.18076e+07 
4.17734e-03 5.07273e+04  4.30346e+07 4.30571e+07 
4.23857e-03 5.50272e+04  4.42930e+07 4.43229e+07 
4.29980e-03 5.63234e+04  4.55688e+07 4.56011e+07 
4.36104e-03 5.13968e+04  4.68676e+07 4.68922e+07 
4.42226e-03 4.58592e+04  4.81837e+07 4.82002e+07 
4.48347e-03 4.44419e+04  4.95152e+07 4.95295e+07 
4.54468e-03 4.60550e+04  5.08656e+07 5.08817e+07 
4.60589e-03 4.96810e+04  5.22331e+07 5.22547e+07 
4.66709e-03 5.38510e+04  5.36164e+07 5.36445e+07 
4.72828e-03 5.46795e+04  5.50204e+07 5.50491e+07 
4.78948e-03 5.23040e+04  5.64444e+07 5.64687e+07 
4.85066e-03 5.05598e+04  5.78819e+07 5.79042e+07 
4.91183e-03 4.92744e+04  5.93359e+07 5.93573e+07 
4.97300e-03 4.75325e+04  6.08107e+07 6.08298e+07 
5.03416e-03 4.77037e+04  6.23026e+07 6.23222e+07 
5.09531e-03 4.92472e+04  6.38111e+07 6.38336e+07 
5.15647e-03 4.96219e+04  6.53395e+07 6.53622e+07 
5.21761e-03 5.03097e+04  6.68837e+07 6.69064e+07 
5.27875e-03 5.19726e+04  6.84429e+07 6.84670e+07 
5.33989e-03 5.18661e+04  7.00233e+07 7.00463e+07 
