
                             A:A1 PI: FIBERS0   A:A1 PI: HOST-1 N  A:A2 PI: FIBERS0   A:A2 PI: HOST-1 N  ALLAE Whole Model  ALLCD Whole Model  ALLDMD Whole Mode  ALLFD Whole Model  ALLIE Whole Model  ALLKE Whole Model  ALLPD Whole Model  ALLSE Whole Model  ALLVD Whole Model  ALLWK Whole Model  ETOTAL Whole Mode  LE:LE11 PI: FIBER  LE:LE11 PI: HOST-  LE:LE22 PI: FIBER  LE:LE22 PI: HOST-  RF:RF1 PI: HOST-1  RF:RF2 PI: HOST-1  RF:RF2 PI: FIBERS  RF:RF2 PI: HOST-1  S:S11 PI: FIBERS0  S:S11 PI: HOST-1   S:S22 PI: FIBERS0  S:S22 PI: HOST-1   U:U1 PI: FIBERS0   U:U1 PI: HOST-1 N  U:U2 PI: FIBERS0   U:U2 PI: HOST-1 N
                  X                 N: 1               : 1                N: 1               : 1                 -1                 -1                l-1                 -1                 -1                 -1                 -1                 -1                 -1                 -1                l-1          S0 E: 1 Centroid   1 E: 1 Centroid    S0 E: 1 Centroid   1 E: 1 Centroid          N: 8               N: 8                0 N: 1              N: 1           E: 1 Centroid     E: 1 Centroid       E: 1 Centroid     E: 1 Centroid           N: 1               : 1                N: 1               : 1       
                                                                                                                                                                                                                                                                                                                                                                                                      
              898.876E-06        879.107             11.0191E+03        -1.92326E+03      -24.1035E+03      -654.751E-06          0.                 0.                 0.                 6.83929E+06       55.6788E+03         0.                 6.83929E+06       72.6324E+03         6.96298E+06        4.618E+03          6.9274E-03        -2.26468E-03        0.                 6.9274E-03        15.2559E+06      -482.816E+06            0.                 0.                 1.38599E+09      -71.513E+06          0.                 1.34355E+09     -180.491E-06         -2.26213E-03      554.641E-06          6.95146E-03
                1.01124E-03     -816.677            -10.2385E+03      -980.871            -12.2956E+03      -228.191E-06          0.                 0.                 0.                 7.48859E+06       21.0182E+03         0.                 7.48859E+06       81.6345E+03         7.58914E+06        2.10142E+03        7.25291E-03       -2.05867E-03        0.                 7.25291E-03      -14.1749E+06      -522.642E+06            0.                 0.                 1.45117E+09       45.972E+06          0.                 1.47844E+09     -164.09E-06          -2.05656E-03      580.795E-06          7.27929E-03
                1.1236E-03        -1.44929E+03      -18.165E+03          1.23534E+03       15.4785E+03       542.712E-06          0.                 0.                 0.                 7.86479E+06       15.9164E+03         0.                 7.86479E+06       84.3973E+03         7.95762E+06        7.48382E+03        7.42415E-03       -1.98221E-03        0.                 7.42426E-03      -25.1535E+06      -540.359E+06            0.                 0.                 1.48542E+09       95.4756E+06         0.                 1.54212E+09     -157.999E-06         -1.98024E-03      594.566E-06          7.4519E-03 
                1.23595E-03       -1.15148E+03      -14.4286E+03         3.1714E+03        39.7483E+03       285.681E-06          0.                 0.                 0.                 8.6484E+06       104.023E+03          0.                 8.6484E+06        85.2902E+03         8.82603E+06       11.6779E+03         7.78947E-03       -2.1355E-03         0.                 7.78947E-03      -19.9831E+06      -562.938E+06            0.                 0.                 1.55856E+09       78.6468E+06         0.                 1.60521E+09     -170.204E-06         -2.13326E-03      623.933E-06          7.81992E-03
                1.34831E-03     -749.282             -9.38925E+03        3.09269E+03       38.7632E+03       657.175E-06          0.                 0.                 0.                10.6587E+06       322.38E+03           0.                10.6587E+06        89.5947E+03        11.074E+06         -3.28214E+03        8.65222E-03       -2.47145E-03        0.                 8.65222E-03      -13.0015E+06      -620.484E+06            0.                 0.                 1.73126E+09       48.9902E+06         0.                 1.76029E+09     -196.947E-06         -2.46843E-03      693.338E-06          8.68974E-03
                1.46067E-03     -518.744             -6.50115E+03      953.107             11.9478E+03       228.762E-06          0.                 0.                 0.                14.2329E+06       528.987E+03          0.                14.2329E+06       102.691E+03         14.892E+06        -27.3645E+03         9.99883E-03       -2.9264E-03         0.                 9.99883E-03       -9.00107E+06     -713.797E+06            0.                 0.                 2.00091E+09       29.5752E+06         0.                 2.01837E+09     -233.149E-06         -2.92214E-03      801.787E-06         10.0489E-03 
                1.57303E-03      -17.8618          -224.203             -1.55268E+03      -19.4604E+03      -857.532E-06          0.                 0.                 0.                18.8071E+06       518.284E+03          0.                18.8071E+06       121.161E+03         19.473E+06        -26.4353E+03        11.4927E-03        -3.4639E-03         0.                11.4927E-03      -310.288E+03       -813.464E+06            0.                 0.                 2.30004E+09       -4.69971E+06        0.                 2.29728E+09     -275.901E-06         -3.45792E-03      922.268E-06         11.559E-03  
                1.68539E-03      965.211             12.0954E+03        -2.71762E+03      -34.0611E+03         4.57618E-03        0.                 0.                 0.                23.1363E+06       315.838E+03          0.                23.1363E+06       134.731E+03         23.5928E+06        -5.96004E+03       12.7418E-03        -4.00456E-03        0.                12.7418E-03        16.7492E+06      -889.862E+06            0.                 0.                 2.55022E+09      -68.794E+06          0.                 2.50977E+09     -318.877E-06         -3.99653E-03        1.02315E-03       12.8233E-03 
                1.79775E-03        1.7811E+03        22.3196E+03        -2.25559E+03      -28.2719E+03        -1.51579E-03        0.                 0.                 0.                26.2535E+06       114.086E+03          0.                26.2535E+06       141.22E+03          26.4989E+06         9.90856E+03       13.5653E-03        -4.39209E-03        0.                13.5653E-03        30.9083E+06      -938.023E+06            0.                 0.                 2.71518E+09     -123.192E+06          0.                 2.64285E+09     -349.669E-06         -4.38244E-03        1.08972E-03       13.6577E-03 
                1.91011E-03        1.52907E+03       19.1626E+03        -1.03923E+03      -13.0232E+03      -772.209E-06          0.                 0.                 0.                28.0994E+06        32.8877E+03         0.                28.0994E+06       144.088E+03         28.2692E+06         7.24116E+03       14.0362E-03        -4.49666E-03        0.                14.0362E-03        26.5358E+06      -973.092E+06            0.                 0.                 2.80952E+09     -108.842E+06          0.                 2.74564E+09     -357.974E-06         -4.48658E-03        1.12781E-03       14.1351E-03 
                2.02247E-03      155.123              1.94524E+03      138.725              1.74004E+03     -400.54E-06           0.                 0.                 0.                29.3196E+06        30.9623E+03         0.                29.3196E+06       148.524E+03         29.5001E+06        -1.01857E+03       14.3448E-03        -4.35824E-03        0.                14.3448E-03         2.69269E+06       -1.00883E+09          0.                 0.                 2.87136E+09      -18.9573E+06         0.                 2.86023E+09     -346.976E-06         -4.34879E-03        1.15279E-03       14.4481E-03 
                2.13483E-03       -1.34501E+03      -16.852E+03          1.15715E+03       14.5052E+03       315.101E-06          0.                 0.                 0.                30.7038E+06        39.4144E+03         0.                30.7038E+06       155.123E+03         30.8926E+06         5.76594E+03       14.6748E-03        -4.19517E-03        0.                14.6749E-03       -23.341E+06         -1.04733E+09          0.                 0.                 2.93746E+09       83.0838E+06         0.                 2.98624E+09     -334.019E-06         -4.18644E-03        1.17951E-03       14.7831E-03 
                2.24719E-03       -1.87826E+03      -23.5371E+03         2.03274E+03       25.4759E+03         1.57616E-03        0.                 0.                 0.                32.9007E+06       112.421E+03          0.                32.9007E+06       159.843E+03         33.1628E+06        10.1377E+03        15.1852E-03        -4.2458E-03         0.                15.1852E-03       -32.596E+06         -1.08832E+09          0.                 0.                 3.03973E+09      123.161E+06          0.                 3.11198E+09     -338.042E-06         -4.23685E-03        1.22085E-03       15.3012E-03 
                2.35955E-03       -1.2526E+03       -15.6996E+03         2.3153E+03        29.0137E+03      -458.399E-06          0.                 0.                 0.                36.562E+06        298.699E+03          0.                36.562E+06        164.492E+03         37.0311E+06        -5.82085E+03       16.0119E-03        -4.59492E-03        0.                16.0119E-03       -21.739E+06         -1.1396E+09           0.                 0.                 3.20541E+09       84.1491E+06         0.                 3.25468E+09     -365.778E-06         -4.5844E-03         1.28784E-03       16.1409E-03 
                2.47191E-03     -158.138             -1.98322E+03        1.41433E+03       17.7239E+03        -1.0318E-03         0.                 0.                 0.                42.1703E+06       488.122E+03          0.                42.1703E+06       173.615E+03         42.8579E+06       -25.8848E+03        17.1981E-03        -5.14338E-03        0.                17.1981E-03        -2.74587E+06       -1.21141E+09          0.                 0.                 3.44313E+09        9.58477E+06        0.                 3.44873E+09     -409.327E-06         -5.13016E-03        1.38407E-03       17.3469E-03 
                2.58427E-03      667.546              8.36435E+03     -512.842             -6.43033E+03      487.405E-06          0.                 0.                 0.                49.3609E+06       511.423E+03          0.                49.3609E+06       187.954E+03         50.0872E+06       -26.9893E+03        18.6026E-03        -5.71729E-03        0.                18.6026E-03        11.5834E+06        -1.30104E+09          0.                 0.                 3.72466E+09      -49.3777E+06         0.                 3.69588E+09     -454.873E-06         -5.70096E-03        1.49815E-03       18.7767E-03 
                2.69663E-03        1.03902E+03       13.0188E+03        -2.33786E+03      -29.3003E+03       516.342E-06          0.                 0.                 0.                56.6562E+06       342.35E+03           0.                56.6562E+06       203.338E+03         57.2092E+06        -7.39499E+03       19.9254E-03        -6.18527E-03        0.                19.9254E-03        18.0311E+06        -1.38889E+09          0.                 0.                 3.98988E+09      -76.6204E+06         0.                 3.94533E+09     -491.991E-06         -6.16615E-03        1.60576E-03       20.1253E-03 
                2.80899E-03        1.12725E+03       14.1275E+03        -2.82814E+03      -35.4402E+03       -57.3437E-06         0.                 0.                 0.                62.2553E+06       137.382E+03          0.                62.2553E+06       213.466E+03         62.5977E+06         8.40126E+03       20.8845E-03        -6.48802E-03        0.                20.8844E-03        19.5637E+06        -1.45358E+09          0.                 0.                 4.1822E+09       -82.1459E+06         0.                 4.13448E+09     -515.992E-06         -6.46699E-03        1.68385E-03       21.104E-03  
                2.92135E-03      953.771             11.9543E+03        -1.70966E+03      -21.4246E+03       287.016E-06          0.                 0.                 0.                65.3969E+06        33.7851E+03         0.                65.3969E+06       217.597E+03         65.6421E+06         6.17486E+03       21.4046E-03        -6.61128E-03        0.                21.4046E-03        16.5539E+06        -1.49034E+09          0.                 0.                 4.28647E+09      -69.1191E+06         0.                 4.2464E+09      -525.762E-06         -6.58948E-03        1.72624E-03       21.6352E-03 
                3.03371E-03      343.104              4.30244E+03      179.844              2.2581E+03      -171.787E-06          0.                 0.                 0.                66.959E+06         17.0955E+03         0.                66.959E+06        219.654E+03         67.195E+06        766.836             21.6598E-03        -6.58266E-03        0.                21.6598E-03         5.95592E+06       -1.51373E+09          0.                 0.                 4.33766E+09      -27.8999E+06         0.                 4.3215E+09      -523.491E-06         -6.56104E-03        1.74705E-03       21.896E-03  
                3.14607E-03     -648.944             -8.13327E+03        1.69693E+03       21.2695E+03         1.60822E-03        0.                 0.                 0.                68.7263E+06        38.0249E+03         0.                68.7263E+06       222.68E+03          68.9824E+06         4.60699E+03       21.9428E-03        -6.49938E-03        0.                21.9428E-03       -11.2618E+06        -1.54358E+09          0.                 0.                 4.39444E+09       37.9797E+06         0.                 4.41647E+09     -516.888E-06         -6.47829E-03        1.77012E-03       22.1853E-03 
                3.25843E-03       -1.4875E+03       -18.6435E+03         2.24309E+03       28.11E+03        -919.099E-06          0.                 0.                 0.                72.214E+06        120.934E+03          0.                72.214E+06        227.84E+03          72.5545E+06         8.28937E+03       22.4882E-03        -6.51942E-03        0.                22.4883E-03       -25.8159E+06        -1.59029E+09          0.                 0.                 4.50383E+09       94.4544E+06         0.                 4.55861E+09     -518.478E-06         -6.49822E-03        1.81462E-03       22.7431E-03 
                3.37079E-03       -1.5298E+03       -19.1748E+03         1.88859E+03       23.6642E+03       229.978E-06          0.                 0.                 0.                78.0727E+06       292.872E+03          0.                78.0727E+06       235.073E+03         78.6047E+06        -4.0827E+03        23.3802E-03        -6.77641E-03        0.                23.3803E-03       -26.5506E+06        -1.65262E+09          0.                 0.                 4.68276E+09       99.0879E+06         0.                 4.74014E+09     -538.847E-06         -6.75351E-03        1.88744E-03       23.6558E-03 
                3.48315E-03     -661.179             -8.28519E+03      929.537             11.6463E+03       718.874E-06          0.                 0.                 0.                86.1718E+06       466.338E+03          0.                86.1718E+06       245.071E+03         86.9079E+06       -24.6659E+03        24.5629E-03        -7.27728E-03        0.                24.563E-03        -11.4759E+06        -1.72544E+09          0.                 0.                 4.92006E+09       42.5367E+06         0.                 4.94464E+09     -578.529E-06         -7.25088E-03        1.9841E-03        24.8673E-03 
                3.59551E-03      544.708              6.82881E+03     -383.141             -4.80423E+03     -229.981E-06          0.                 0.                 0.                95.7449E+06       494.076E+03          0.                95.7449E+06       257.869E+03         96.5243E+06       -27.4254E+03        25.8876E-03        -7.88382E-03        0.                25.8877E-03         9.45354E+06       -1.8044E+09           0.                 0.                 5.18588E+09      -38.7274E+06         0.                 5.16359E+09     -626.559E-06         -7.85285E-03        2.09249E-03       26.2257E-03 
                3.70787E-03        1.32326E+03       16.5863E+03        -1.69131E+03      -21.1976E+03      -345.068E-06          0.                 0.                 0.               105.371E+06        351.374E+03          0.               105.371E+06        270.796E+03        106.003E+06         -9.68699E+03       27.1516E-03        -8.40381E-03        0.                27.1516E-03        22.9664E+06        -1.88328E+09          0.                 0.                 5.43959E+09      -93.337E+06          0.                 5.38591E+09     -667.711E-06         -8.36861E-03        2.19605E-03       27.5236E-03 
                3.82022E-03        1.3314E+03        16.6871E+03        -2.39033E+03      -29.9526E+03       633.009E-06          0.                 0.                 0.               113.319E+06        164.507E+03          0.               113.319E+06        281.078E+03        113.759E+06          5.90807E+03       28.1538E-03        -8.71281E-03        0.                28.1538E-03        23.1082E+06        -1.9516E+09           0.                 0.                 5.64078E+09      -96.101E+06          0.                 5.5856E+09      -692.158E-06         -8.67497E-03        2.27825E-03       28.5538E-03 
                3.93258E-03      774.798              9.7102E+03        -1.94019E+03      -24.3153E+03      -460.37E-06           0.                 0.                 0.               118.48E+06          52.6331E+03         0.               118.48E+06         287.617E+03        118.814E+06          6.0385E+03        28.7876E-03        -8.80935E-03        0.                28.7876E-03        13.4469E+06        -1.99996E+09          0.                 0.                 5.76799E+09      -58.9774E+06         0.                 5.73418E+09     -699.797E-06         -8.77066E-03        2.33028E-03       29.2058E-03 
                4.04494E-03       45.388            564.814           -411.682             -5.15558E+03        2.30376E-03        0.                 0.                 0.               121.256E+06         20.8646E+03         0.               121.256E+06        291.171E+03        121.568E+06        916.959             29.1228E-03        -8.78224E-03        0.                29.1228E-03       787.071E+03         -2.02962E+09          0.                 0.                 5.83534E+09       -8.60674E+06        0.                 5.83038E+09     -697.653E-06         -8.74377E-03        2.35782E-03       29.5509E-03 
                4.1573E-03      -616.966             -7.73533E+03        1.38119E+03       17.3088E+03      -921.388E-06          0.                 0.                 0.               123.542E+06         31.8789E+03         0.               123.542E+06        293.583E+03        123.864E+06          3.86276E+03       29.3946E-03        -8.7479E-03         0.                29.3946E-03       -10.7092E+06        -2.05468E+09          0.                 0.                 5.8899E+09        37.1242E+06         0.                 5.91119E+09     -694.937E-06         -8.70974E-03        2.38015E-03       29.8309E-03 
                4.26966E-03       -1.09398E+03      -13.7118E+03         2.41284E+03       30.2408E+03      -345.682E-06          0.                 0.                 0.               127.667E+06        108.674E+03          0.               127.667E+06        296.749E+03        128.065E+06          7.45215E+03       29.8786E-03        -8.8121E-03         0.                29.8786E-03       -18.9872E+06        -2.09296E+09          0.                 0.                 5.98708E+09       69.3103E+06         0.                 6.0268E+09      -700.01E-06          -8.77337E-03        2.41993E-03       30.3295E-03 
                4.38202E-03       -1.20809E+03      -15.1418E+03         2.1854E+03        27.3893E+03      -115.268E-06          0.                 0.                 0.               135.098E+06        276.553E+03          0.               135.098E+06        303.062E+03        135.681E+06         -2.9601E+03        30.7326E-03        -9.05091E-03        0.                30.7326E-03       -20.9669E+06        -2.15309E+09          0.                 0.                 6.15858E+09       76.7197E+06         0.                 6.20248E+09     -718.894E-06         -9.01011E-03        2.49016E-03       31.2098E-03 
                4.49438E-03     -773.378             -9.68741E+03      977.074             12.2433E+03         1.35547E-03        0.                 0.                 0.               145.777E+06        451.341E+03          0.               145.777E+06        313.907E+03        146.564E+06        -21.5091E+03        31.9208E-03        -9.48277E-03        0.                31.9209E-03       -13.4223E+06        -2.23024E+09          0.                 0.                 6.39728E+09       47.8676E+06         0.                 6.42461E+09     -753.029E-06         -9.438E-03          2.58799E-03       32.4359E-03 
                4.60674E-03      132.542              1.66584E+03     -509.334             -6.38338E+03     -922.787E-06          0.                 0.                 0.               158.282E+06        492.543E+03          0.               158.282E+06        327.614E+03        159.129E+06        -27.0519E+03        33.2573E-03       -10.0384E-03         0.                33.2573E-03         2.30073E+06       -2.31221E+09          0.                 0.                 6.66576E+09      -12.2029E+06         0.                 6.65882E+09     -796.929E-06         -9.9882E-03         2.69815E-03       33.8165E-03 
                4.7191E-03         1.04609E+03       13.1128E+03        -1.65376E+03      -20.7291E+03      -346.082E-06          0.                 0.                 0.               170.535E+06        365.932E+03          0.               170.535E+06        340.562E+03        171.254E+06        -12.6587E+03        34.514E-03        -10.573E-03          0.                34.514E-03         18.1554E+06        -2.38825E+09          0.                 0.                 6.91831E+09      -73.5704E+06         0.                 6.87652E+09     -839.155E-06        -10.5174E-03         2.80188E-03       35.1166E-03 
                4.83146E-03        1.40977E+03       17.6686E+03        -2.10676E+03      -26.4053E+03        -3.34666E-03        0.                 0.                 0.               180.64E+06         184.669E+03          0.               180.64E+06         350.059E+03        181.171E+06          3.67675E+03       35.5166E-03       -10.9406E-03         0.                35.5167E-03        24.4665E+06        -2.45229E+09          0.                 0.                 7.11983E+09      -99.2911E+06         0.                 7.06352E+09     -868.174E-06        -10.881E-03          2.88473E-03       36.155E-03  
                4.94382E-03        1.01547E+03       12.7254E+03        -1.72924E+03      -21.674E+03       -288.615E-06          0.                 0.                 0.               187.643E+06         69.1923E+03         0.               187.643E+06        356.309E+03        188.063E+06          5.74814E+03       36.1969E-03       -11.0828E-03         0.                36.1969E-03        17.6227E+06        -2.50192E+09          0.                 0.                 7.25658E+09      -74.3698E+06         0.                 7.21444E+09     -879.396E-06        -11.0215E-03         2.94098E-03       36.86E-03   
                5.05618E-03      151.476              1.89412E+03     -589.597             -7.38906E+03      115.684E-06          0.                 0.                 0.               191.986E+06         31.4726E+03         0.               191.986E+06        360.853E+03        192.377E+06          1.13743E+03       36.6129E-03       -11.0625E-03         0.                36.6129E-03         2.62807E+06       -2.53832E+09          0.                 0.                 7.34021E+09      -16.7307E+06         0.                 7.33074E+09     -877.797E-06        -11.0015E-03         2.97541E-03       37.2914E-03 
                5.16854E-03     -675.055             -8.46374E+03      913.573             11.4515E+03      -635.37E-06           0.                 0.                 0.               195.437E+06         35.3777E+03         0.               195.437E+06        364.382E+03        195.834E+06          2.83366E+03       36.9388E-03       -11.018E-03          0.                36.9388E-03       -11.7163E+06        -2.56841E+09          0.                 0.                 7.40574E+09       39.7698E+06         0.                 7.42827E+09     -874.286E-06        -10.9575E-03         3.00239E-03       37.6295E-03 
                5.2809E-03        -1.10925E+03      -13.9043E+03         2.07945E+03       26.0643E+03      -173.342E-06          0.                 0.                 0.               200.42E+06          96.8918E+03         0.               200.42E+06         367.62E+03         200.878E+06          6.42841E+03       37.404E-03        -11.0815E-03         0.                37.4039E-03       -19.2509E+06        -2.60436E+09          0.                 0.                 7.49927E+09       70.1988E+06         0.                 7.53899E+09     -879.298E-06        -11.0203E-03         3.0409E-03        38.1121E-03 
                5.39326E-03       -1.07312E+03      -13.449E+03          2.26307E+03       28.3684E+03         2.19755E-03        0.                 0.                 0.               208.921E+06        247.441E+03          0.               208.921E+06        372.71E+03         209.542E+06         -1.4687E+03        38.1855E-03       -11.3226E-03         0.                38.1855E-03       -18.6233E+06        -2.65735E+09          0.                 0.                 7.65644E+09       68.2554E+06         0.                 7.69502E+09     -898.313E-06        -11.2587E-03         3.10567E-03       38.9239E-03 
                5.50562E-03     -645.903             -8.09506E+03        1.33206E+03       16.696E+03       -809.326E-06          0.                 0.                 0.               221.467E+06        424.909E+03          0.               221.467E+06        382.184E+03        222.292E+06        -18.6437E+03        39.3109E-03       -11.7355E-03         0.                39.3109E-03       -11.2087E+06        -2.72969E+09          0.                 0.                 7.88278E+09       39.3544E+06         0.                 7.90498E+09     -930.877E-06        -11.6669E-03         3.199E-03         40.0937E-03 
                5.61798E-03       35.3988           445.278           -212.404             -2.66372E+03     -925.459E-06          0.                 0.                 0.               236.735E+06        492.482E+03          0.               236.735E+06        395.849E+03        237.65E+06         -26.2118E+03        40.6373E-03       -12.252E-03          0.                40.6373E-03       615.043E+03         -2.81267E+09          0.                 0.                 8.14961E+09       -6.57046E+06        0.                 8.1459E+09      -971.594E-06        -12.1772E-03         3.30916E-03       41.4744E-03 
                5.73034E-03      750.53               9.40708E+03       -1.57308E+03      -19.7185E+03       405.117E-06          0.                 0.                 0.               252.118E+06        392.305E+03          0.               252.118E+06        409.876E+03        252.936E+06        -15.2565E+03        41.9298E-03       -12.763E-03          0.                41.9299E-03        13.0258E+06        -2.89247E+09          0.                 0.                 8.4097E+09       -54.4533E+06         0.                 8.3791E+09        -1.01186E-03      -12.682E-03          3.41663E-03       42.8214E-03 
                5.8427E-03         1.18217E+03       14.8173E+03        -2.13946E+03      -26.8199E+03       781.602E-06          0.                 0.                 0.               265.009E+06        214.946E+03          0.               265.009E+06        420.365E+03        265.644E+06        732.855             42.9822E-03       -13.1541E-03         0.                42.9823E-03        20.5171E+06        -2.95848E+09          0.                 0.                 8.62146E+09      -83.5054E+06         0.                 8.57468E+09       -1.04266E-03      -13.068E-03          3.50424E-03       43.9195E-03 
                5.95506E-03        1.06448E+03       13.3452E+03        -1.75294E+03      -21.9687E+03       145.062E-06          0.                 0.                 0.               274.097E+06         86.0978E+03         0.               274.097E+06        426.709E+03        274.604E+06          5.56939E+03       43.7096E-03       -13.3556E-03         0.                43.7096E-03        18.4747E+06        -3.00795E+09          0.                 0.                 8.76789E+09      -76.3098E+06         0.                 8.72515E+09       -1.05853E-03      -13.2669E-03         3.56484E-03       44.679E-03  
                6.06742E-03      408.303              5.12115E+03     -651.591             -8.16476E+03     -346.825E-06          0.                 0.                 0.               279.933E+06         38.9116E+03         0.               279.933E+06        430.902E+03        280.401E+06          1.71679E+03       44.1711E-03       -13.3865E-03         0.                44.1711E-03         7.08629E+06       -3.04501E+09          0.                 0.                 8.86078E+09      -33.1843E+06         0.                 8.84222E+09       -1.06096E-03      -13.2973E-03         3.60331E-03       45.1611E-03 
                6.17978E-03     -450.767             -5.64799E+03      702.432              8.80824E+03      203.248E-06          0.                 0.                 0.               284.571E+06         39.6449E+03         0.               284.571E+06        434.647E+03        285.044E+06          1.87232E+03       44.5337E-03       -13.3519E-03         0.                44.5337E-03        -7.8234E+06        -3.0777E+09           0.                 0.                 8.9338E+09        24.1769E+06         0.                 8.94733E+09       -1.05824E-03      -13.2631E-03         3.63356E-03       45.5402E-03 
                6.29213E-03       -1.05798E+03      -13.2628E+03         1.7757E+03        22.2529E+03      -521.289E-06          0.                 0.                 0.               290.636E+06         89.27E+03           0.               290.636E+06        438.492E+03        291.158E+06          5.4303E+03        45.0024E-03       -13.3896E-03         0.                45.0024E-03       -18.3636E+06        -3.11525E+09          0.                 0.                 9.02817E+09       65.5606E+06         0.                 9.06485E+09       -1.06121E-03      -13.3002E-03         3.67267E-03       46.0304E-03 
                6.40449E-03       -1.13527E+03      -14.2359E+03         2.10367E+03       26.3619E+03       406.079E-06          0.                 0.                 0.               300.287E+06        218.86E+03           0.               300.287E+06        443.564E+03        300.95E+06          66.2343            45.7394E-03       -13.5969E-03         0.                45.7394E-03       -19.7053E+06        -3.16574E+09          0.                 0.                 9.17658E+09       71.7437E+06         0.                 9.21667E+09       -1.07753E-03      -13.5048E-03         3.73421E-03       46.8016E-03 
