
                             A:A1 PI: HOST-1 N  A:A2 PI: HOST-1 N  ALLAE Whole Model  ALLCD Whole Model  ALLDMD Whole Mode  ALLFD Whole Model  ALLIE Whole Model  ALLKE Whole Model  ALLPD Whole Model  ALLSE Whole Model  ALLVD Whole Model  ALLWK Whole Model                     ETOTAL Whole Mode  LE:LE11 PI: HOST-  LE:LE22 PI: HOST-  RF:RF1 PI: HOST-1  RF:RF2 PI: HOST-1  S:S11 PI: HOST-1   S:S22 PI: HOST-1   U:U1 PI: HOST-1 N  U:U2 PI: HOST-1 N
                  X                 : 1                : 1                 -1                 -1                l-1                 -1                 -1                 -1                 -1                 -1                 -1                 -1          DT Whole Model-1         l-1          1 E: 1 Centroid    1 E: 1 Centroid          N: 8               N: 8          E: 1 Centroid      E: 1 Centroid           : 1                : 1       
                8.65168E-03       12.8583E+03       -31.0655E+03       295.115E-06          0.                 0.                 0.               862.013E+06        888.725E+03          0.               862.013E+06        255.519E+03        863.141E+06        112.36E-06          16.0039E+03       -27.7857E-03        91.5152E-03        12.5403E+06        -4.35613E+09      -55.6935E+06        18.4116E+09       -27.4032E-03        95.8334E-03 
                8.76405E-03       20.9987E+03       -53.8892E+03       177.724E-06          0.                 0.                 0.               897.191E+06        493.203E+03          0.               897.191E+06        260.523E+03        897.913E+06        112.36E-06          31.4617E+03       -28.4096E-03        93.3355E-03        20.469E+06         -4.43456E+09      -84.9585E+06        18.7671E+09       -28.0098E-03        97.83E-03   
                8.8764E-03        19.9076E+03       -52.5302E+03       915.576E-06          0.                 0.                 0.               920.734E+06        164.146E+03          0.               920.734E+06        264.465E+03        921.133E+06        112.36E-06          30.0783E+03       -28.761E-03         94.5338E-03        19.4053E+06        -4.48942E+09      -79.8018E+06        19.0138E+09       -28.3513E-03        99.1462E-03 
                8.98876E-03       10.3494E+03       -27.5472E+03      -443.055E-06          0.                 0.                 0.               932.511E+06         35.6566E+03         0.               932.511E+06        267.215E+03        932.8E+06          112.36E-06          14.2389E+03       -28.8538E-03        95.1278E-03        10.0901E+06        -4.52124E+09      -43.6374E+06        19.1534E+09       -28.4415E-03        99.7993E-03 
                9.10112E-03       -3.72333E+03        9.68441E+03      -29.4236E-06         0.                 0.                 0.               938.042E+06         20.8274E+03         0.               938.042E+06        269.285E+03        938.323E+06        112.36E-06           8.99144E+03      -28.8121E-03        95.4053E-03        -3.62802E+06       -4.54112E+09        8.39866E+06       19.2368E+09       -28.401E-03        100.105E-03  
                9.21348E-03      -16.3957E+03        42.4277E+03         1.597E-03          0.                 0.                 0.               945.826E+06         78.429E+03          0.               945.826E+06        271.344E+03        946.153E+06        112.36E-06          22.4806E+03       -28.8188E-03        95.7939E-03       -15.9862E+06        -4.56537E+09       54.4143E+06        19.3396E+09       -28.4075E-03       100.532E-03  
                9.32584E-03      -21.8772E+03        56.4145E+03        -1.21257E-03        0.                 0.                 0.               963.463E+06        307.045E+03          0.               963.463E+06        273.975E+03        964.01E+06         112.36E-06          33.7683E+03       -29.0386E-03        96.6687E-03       -21.3297E+06        -4.60792E+09       73.4899E+06        19.5276E+09       -28.621E-03        101.495E-03  
                9.4382E-03       -17.4026E+03        45.8552E+03       177.804E-06          0.                 0.                 0.               994.488E+06        707.37E+03           0.               994.488E+06        277.589E+03        995.448E+06        112.36E-06          25.0132E+03       -29.5428E-03        98.1886E-03       -16.9702E+06        -4.6744E+09        56.029E+06         19.8283E+09       -29.1107E-03       103.171E-03  
                9.55056E-03       -5.12875E+03       15.4356E+03       -59.1339E-06         0.                 0.                 0.                 1.03696E+09        1.02424E+06        0.                 1.03696E+09      282.312E+03          1.03825E+09      112.36E-06          10.396E+03        -30.2738E-03       100.23E-03          -5.00159E+06       -4.76023E+09       10.3255E+06        20.2211E+09       -29.8201E-03       105.425E-03  
                9.66292E-03        9.0491E+03       -21.7067E+03       533.497E-06          0.                 0.                 0.                 1.08405E+09      984.556E+03          0.                 1.08405E+09      287.827E+03          1.08531E+09      112.36E-06          12.8611E+03       -31.0721E-03       102.443E-03          8.82667E+06       -4.85262E+09      -41.734E+06         20.6462E+09       -30.5943E-03       107.874E-03  
                9.77528E-03       18.8414E+03       -49.3326E+03      -118.334E-06          0.                 0.                 0.                 1.1267E+09       626.904E+03          0.                 1.1267E+09       293.285E+03          1.12759E+09      112.36E-06          28.3663E+03       -31.753E-03        104.405E-03         18.3716E+06        -4.93574E+09      -76.958E+06         21.0288E+09       -31.2542E-03       110.049E-03  
                9.88764E-03       20.4079E+03       -55.1432E+03      -652.43E-06           0.                 0.                 0.                 1.1576E+09       250.559E+03          0.                 1.1576E+09       297.721E+03          1.15812E+09      112.36E-06          33.1038E+03       -32.1888E-03       105.802E-03         19.8974E+06        -4.99758E+09      -81.5071E+06        21.312E+09        -31.6762E-03       111.602E-03  
               10.E-03            13.4127E+03       -36.5127E+03       860.752E-06          0.                 0.                 0.                 1.1748E+09        62.4393E+03         0.                 1.1748E+09       300.807E+03          1.17514E+09      112.359E-06         19.5667E+03       -32.3585E-03       106.572E-03         13.0761E+06        -5.0356E+09       -54.7548E+06        21.4829E+09       -31.8406E-03       112.458E-03  




