1.23266e-04 5.48619e+04  5.35941e+04 5.35941e+04 
4.05582e-03 5.60731e+04  4.05869e+07 4.05940e+07 
4.17834e-03 5.99097e+04  4.30567e+07 4.30678e+07 
4.30085e-03 5.91484e+04  4.55981e+07 4.56084e+07 
4.42332e-03 5.55619e+04  4.82107e+07 4.82174e+07 
4.54578e-03 5.49470e+04  5.08944e+07 5.09006e+07 
4.66821e-03 5.77195e+04  5.36498e+07 5.36586e+07 
4.79063e-03 5.95171e+04  5.64754e+07 5.64862e+07 
4.91302e-03 5.73160e+04  5.93722e+07 5.93807e+07 
5.03538e-03 5.52035e+04  6.23393e+07 6.23457e+07 
5.15773e-03 5.61397e+04  6.53774e+07 6.53847e+07 
5.28006e-03 5.85170e+04  6.84858e+07 6.84955e+07 
5.40236e-03 5.83970e+04  7.16644e+07 7.16740e+07 
5.52464e-03 5.62086e+04  7.49131e+07 7.49205e+07 
5.64690e-03 5.55821e+04  7.82319e+07 7.82387e+07 
5.76913e-03 5.71965e+04  8.16209e+07 8.16293e+07 
5.89135e-03 5.84243e+04  8.50794e+07 8.50891e+07 
6.01354e-03 5.72517e+04  8.86077e+07 8.86161e+07 
6.13571e-03 5.58378e+04  9.22053e+07 9.22124e+07 
6.25786e-03 5.62925e+04  9.58727e+07 9.58802e+07 
6.37999e-03 5.77480e+04  9.96093e+07 9.96183e+07 
6.50209e-03 5.77986e+04  1.03415e+08 1.03424e+08 
6.62418e-03 5.64824e+04  1.07290e+08 1.07298e+08 
6.74624e-03 5.60005e+04  1.11234e+08 1.11241e+08 
6.86828e-03 5.69506e+04  1.15246e+08 1.15255e+08 
6.99030e-03 5.77351e+04  1.19328e+08 1.19337e+08 
7.11230e-03 5.70807e+04  1.23478e+08 1.23486e+08 
7.23427e-03 5.61802e+04  1.27696e+08 1.27703e+08 
7.35622e-03 5.64161e+04  1.31983e+08 1.31990e+08 
7.47815e-03 5.72996e+04  1.36338e+08 1.36346e+08 
7.60007e-03 5.73592e+04  1.40761e+08 1.40769e+08 
7.72195e-03 5.65639e+04  1.45252e+08 1.45260e+08 
7.84382e-03 5.62428e+04  1.49811e+08 1.49818e+08 
7.96567e-03 5.68131e+04  1.54437e+08 1.54445e+08 
8.08749e-03 5.72892e+04  1.59132e+08 1.59140e+08 
8.20929e-03 5.68985e+04  1.63894e+08 1.63902e+08 
8.33107e-03 5.63422e+04  1.68723e+08 1.68730e+08 
8.45283e-03 5.64825e+04  1.73619e+08 1.73627e+08 
8.57457e-03 5.70145e+04  1.78583e+08 1.78591e+08 
8.69629e-03 5.70414e+04  1.83614e+08 1.83622e+08 
8.81798e-03 5.65546e+04  1.88711e+08 1.88719e+08 
8.93965e-03 5.63617e+04  1.93876e+08 1.93884e+08 
9.06130e-03 5.67120e+04  1.99107e+08 1.99115e+08 
9.18294e-03 5.69858e+04  2.04405e+08 2.04413e+08 
9.30454e-03 5.67354e+04  2.09769e+08 2.09777e+08 
9.42613e-03 5.63997e+04  2.15200e+08 2.15208e+08 
9.54770e-03 5.64964e+04  2.20697e+08 2.20705e+08 
9.66924e-03 5.68127e+04  2.26260e+08 2.26268e+08 
9.79077e-03 5.68070e+04  2.31889e+08 2.31897e+08 
9.91227e-03 5.65050e+04  2.37584e+08 2.37592e+08 
1.00338e-02 5.64005e+04  2.43345e+08 2.43352e+08 
1.01552e-02 5.66193e+04  2.49171e+08 2.49179e+08 
1.02767e-02 5.67656e+04  2.55063e+08 2.55071e+08 
1.03981e-02 5.65956e+04  2.61021e+08 2.61029e+08 
1.05195e-02 5.63980e+04  2.67044e+08 2.67051e+08 
1.06408e-02 5.64709e+04  2.73132e+08 2.73139e+08 
1.07622e-02 5.66542e+04  2.79285e+08 2.79293e+08 
1.08835e-02 5.66271e+04  2.85503e+08 2.85511e+08 
1.10048e-02 5.64383e+04  2.91786e+08 2.91794e+08 
1.11261e-02 5.63892e+04  2.98134e+08 2.98142e+08 
1.12474e-02 5.65259e+04  3.04547e+08 3.04554e+08 
1.13686e-02 5.65946e+04  3.11024e+08 3.11032e+08 
1.14899e-02 5.64753e+04  3.17565e+08 3.17573e+08 
1.16111e-02 5.63626e+04  3.24171e+08 3.24179e+08 
1.17323e-02 5.64185e+04  3.30841e+08 3.30849e+08 
1.18534e-02 5.65195e+04  3.37576e+08 3.37584e+08 
1.19746e-02 5.64822e+04  3.44374e+08 3.44382e+08 
1.20957e-02 5.63645e+04  3.51236e+08 3.51244e+08 
1.22168e-02 5.63470e+04  3.58163e+08 3.58170e+08 
1.23379e-02 5.64303e+04  3.65152e+08 3.65160e+08 
1.24589e-02 5.64536e+04  3.72206e+08 3.72213e+08 
1.25800e-02 5.63691e+04  3.79323e+08 3.79330e+08 
1.27010e-02 5.63077e+04  3.86503e+08 3.86510e+08 
1.28220e-02 5.63488e+04  3.93746e+08 3.93754e+08 
1.29430e-02 5.63991e+04  4.01053e+08 4.01061e+08 
1.30639e-02 5.63599e+04  4.08423e+08 4.08431e+08 
1.31849e-02 5.62875e+04  4.15856e+08 4.15863e+08 
1.33058e-02 5.62856e+04  4.23351e+08 4.23359e+08 
1.34267e-02 5.63333e+04  4.30910e+08 4.30917e+08 
1.35475e-02 5.63318e+04  4.38531e+08 4.38538e+08 
1.36684e-02 5.62724e+04  4.46214e+08 4.46222e+08 
1.37892e-02 5.62408e+04  4.53960e+08 4.53968e+08 
1.39100e-02 5.62687e+04  4.61768e+08 4.61776e+08 
1.40308e-02 5.62882e+04  4.69639e+08 4.69647e+08 
1.41516e-02 5.62522e+04  4.77572e+08 4.77579e+08 
1.42723e-02 5.62087e+04  4.85566e+08 4.85574e+08 
1.43931e-02 5.62126e+04  4.93623e+08 4.93630e+08 
1.45138e-02 5.62362e+04  5.01741e+08 5.01749e+08 
1.46345e-02 5.62227e+04  5.09921e+08 5.09929e+08 
1.47551e-02 5.61817e+04  5.18163e+08 5.18171e+08 
1.48758e-02 5.61665e+04  5.26466e+08 5.26474e+08 
1.49964e-02 5.61827e+04  5.34831e+08 5.34839e+08 
1.51170e-02 5.61844e+04  5.43257e+08 5.43264e+08 
1.52376e-02 5.61541e+04  5.51744e+08 5.51752e+08 
1.53581e-02 5.61284e+04  5.60292e+08 5.60300e+08 
1.54787e-02 5.61325e+04  5.68902e+08 5.68909e+08 
1.55992e-02 5.61403e+04  5.77572e+08 5.77579e+08 
1.57197e-02 5.61224e+04  5.86303e+08 5.86310e+08 
1.58402e-02 5.60947e+04  5.95095e+08 5.95102e+08 
1.59607e-02 5.60873e+04  6.03947e+08 6.03954e+08 
1.60811e-02 5.60940e+04  6.12860e+08 6.12867e+08 
1.62015e-02 5.60862e+04  6.21833e+08 6.21840e+08 
1.63219e-02 5.60621e+04  6.30866e+08 6.30874e+08 
1.64423e-02 5.60469e+04  6.39960e+08 6.39967e+08 
1.65627e-02 5.60484e+04  6.49114e+08 6.49121e+08 
1.66830e-02 5.60463e+04  6.58328e+08 6.58335e+08 
1.68033e-02 5.60283e+04  6.67601e+08 6.67609e+08 
1.69236e-02 5.60097e+04  6.76935e+08 6.76942e+08 
1.70439e-02 5.60051e+04  6.86328e+08 6.86335e+08 
1.71641e-02 5.60045e+04  6.95781e+08 6.95788e+08 
1.72844e-02 5.59925e+04  7.05294e+08 7.05301e+08 
1.74046e-02 5.59741e+04  7.14865e+08 7.14873e+08 
1.75248e-02 5.59644e+04  7.24497e+08 7.24504e+08 
1.76450e-02 5.59625e+04  7.34187e+08 7.34194e+08 
1.77651e-02 5.59548e+04  7.43936e+08 7.43944e+08 
1.78853e-02 5.59387e+04  7.53745e+08 7.53752e+08 
1.80054e-02 5.59258e+04  7.63613e+08 7.63620e+08 
1.81255e-02 5.59212e+04  7.73539e+08 7.73546e+08 
1.82456e-02 5.59157e+04  7.83524e+08 7.83531e+08 
1.83656e-02 5.59026e+04  7.93568e+08 7.93575e+08 
1.84856e-02 5.58886e+04  8.03670e+08 8.03677e+08 
1.86057e-02 5.58811e+04  8.13831e+08 8.13838e+08 
1.87257e-02 5.58761e+04  8.24050e+08 8.24058e+08 
1.88456e-02 5.58658e+04  8.34328e+08 8.34335e+08 
1.89656e-02 5.58521e+04  8.44664e+08 8.44671e+08 
1.90855e-02 5.58424e+04  8.55057e+08 8.55064e+08 
1.92054e-02 5.58366e+04  8.65509e+08 8.65516e+08 
1.93253e-02 5.58282e+04  8.76019e+08 8.76026e+08 
1.94452e-02 5.58157e+04  8.86586e+08 8.86594e+08 
1.95651e-02 5.58047e+04  8.97212e+08 8.97219e+08 
1.96849e-02 5.57976e+04  9.07895e+08 9.07902e+08 
1.98047e-02 5.57902e+04  9.18635e+08 9.18642e+08 
1.99245e-02 5.57792e+04  9.29433e+08 9.29440e+08 
2.00443e-02 5.57677e+04  9.40288e+08 9.40295e+08 
2.01641e-02 5.57593e+04  9.51201e+08 9.51208e+08 
2.02838e-02 5.57521e+04  9.62170e+08 9.62177e+08 
2.04035e-02 5.57423e+04  9.73197e+08 9.73204e+08 
2.05232e-02 5.57311e+04  9.84281e+08 9.84288e+08 
2.06429e-02 5.57218e+04  9.95422e+08 9.95429e+08 
2.07626e-02 5.57142e+04  1.00662e+09 1.00663e+09 
2.08822e-02 5.57054e+04  1.01787e+09 1.01788e+09 
2.10018e-02 5.56947e+04  1.02918e+09 1.02919e+09 
2.11214e-02 5.56848e+04  1.04055e+09 1.04056e+09 
2.12410e-02 5.56767e+04  1.05198e+09 1.05198e+09 
2.13606e-02 5.56683e+04  1.06346e+09 1.06346e+09 
2.14801e-02 5.56583e+04  1.07499e+09 1.07500e+09 
2.15996e-02 5.56482e+04  1.08659e+09 1.08659e+09 
2.17191e-02 5.56396e+04  1.09823e+09 1.09824e+09 
2.18386e-02 5.56314e+04  1.10994e+09 1.10995e+09 
2.19581e-02 5.56220e+04  1.12170e+09 1.12171e+09 
2.20775e-02 5.56120e+04  1.13352e+09 1.13352e+09 
2.21969e-02 5.56030e+04  1.14539e+09 1.14540e+09 
2.23163e-02 5.55947e+04  1.15732e+09 1.15732e+09 
2.24357e-02 5.55857e+04  1.16930e+09 1.16931e+09 
2.25551e-02 5.55759e+04  1.18134e+09 1.18135e+09 
2.26744e-02 5.55667e+04  1.19343e+09 1.19344e+09 
2.27937e-02 5.55582e+04  1.20558e+09 1.20559e+09 
2.29131e-02 5.55495e+04  1.21779e+09 1.21780e+09 
2.30323e-02 5.55401e+04  1.23005e+09 1.23006e+09 
2.31516e-02 5.55307e+04  1.24236e+09 1.24237e+09 
2.32709e-02 5.55221e+04  1.25473e+09 1.25474e+09 
2.33901e-02 5.55135e+04  1.26716e+09 1.26717e+09 
2.35093e-02 5.55043e+04  1.27964e+09 1.27965e+09 
2.36285e-02 5.54950e+04  1.29217e+09 1.29218e+09 
2.37477e-02 5.54863e+04  1.30476e+09 1.30477e+09 
2.38668e-02 5.54777e+04  1.31741e+09 1.31741e+09 
2.39859e-02 5.54688e+04  1.33010e+09 1.33011e+09 
2.41051e-02 5.54596e+04  1.34286e+09 1.34286e+09 
2.42241e-02 5.54507e+04  1.35566e+09 1.35567e+09 
2.43432e-02 5.54422e+04  1.36852e+09 1.36853e+09 
2.44623e-02 5.54334e+04  1.38144e+09 1.38145e+09 
2.45813e-02 5.54243e+04  1.39441e+09 1.39442e+09 
2.47003e-02 5.54154e+04  1.40743e+09 1.40744e+09 
2.48193e-02 5.54068e+04  1.42051e+09 1.42052e+09 
2.49383e-02 5.53982e+04  1.43364e+09 1.43365e+09 
2.50573e-02 5.53893e+04  1.44683e+09 1.44683e+09 
2.51762e-02 5.53804e+04  1.46006e+09 1.46007e+09 
2.52951e-02 5.53718e+04  1.47336e+09 1.47336e+09 
2.54140e-02 5.53632e+04  1.48670e+09 1.48671e+09 
2.55329e-02 5.53544e+04  1.50010e+09 1.50011e+09 
2.56518e-02 5.53456e+04  1.51355e+09 1.51356e+09 
2.57706e-02 5.53369e+04  1.52706e+09 1.52706e+09 
2.58894e-02 5.53284e+04  1.54061e+09 1.54062e+09 
2.60082e-02 5.53198e+04  1.55423e+09 1.55423e+09 
2.61270e-02 5.53110e+04  1.56789e+09 1.56790e+09 
2.62458e-02 5.53024e+04  1.58161e+09 1.58161e+09 
2.63646e-02 5.52939e+04  1.59538e+09 1.59538e+09 
2.64833e-02 5.52853e+04  1.60920e+09 1.60921e+09 
2.66020e-02 5.52766e+04  1.62307e+09 1.62308e+09 
2.67207e-02 5.52680e+04  1.63700e+09 1.63701e+09 
2.68394e-02 5.52595e+04  1.65098e+09 1.65099e+09 
2.69580e-02 5.52511e+04  1.66502e+09 1.66502e+09 
2.70767e-02 5.52425e+04  1.67910e+09 1.67911e+09 
2.71953e-02 5.52339e+04  1.69324e+09 1.69325e+09 
2.73139e-02 5.52255e+04  1.70743e+09 1.70743e+09 
2.74324e-02 5.52170e+04  1.72167e+09 1.72168e+09 
2.75510e-02 5.52085e+04  1.73596e+09 1.73597e+09 
2.76695e-02 5.52000e+04  1.75031e+09 1.75032e+09 
2.77881e-02 5.51916e+04  1.76471e+09 1.76471e+09 
2.79066e-02 5.51832e+04  1.77916e+09 1.77916e+09 
2.80251e-02 5.51748e+04  1.79366e+09 1.79366e+09 
2.81435e-02 5.51663e+04  1.80821e+09 1.80822e+09 
2.82620e-02 5.51579e+04  1.82281e+09 1.82282e+09 
2.83804e-02 5.51496e+04  1.83747e+09 1.83748e+09 
2.84988e-02 5.51412e+04  1.85218e+09 1.85218e+09 
2.86172e-02 5.51328e+04  1.86694e+09 1.86694e+09 
2.87356e-02 5.51245e+04  1.88174e+09 1.88175e+09 
2.88539e-02 5.51162e+04  1.89661e+09 1.89661e+09 
2.89723e-02 5.51079e+04  1.91152e+09 1.91152e+09 
2.90906e-02 5.50996e+04  1.92648e+09 1.92649e+09 
2.92089e-02 5.50913e+04  1.94149e+09 1.94150e+09 
2.93272e-02 5.50830e+04  1.95656e+09 1.95656e+09 
2.94454e-02 5.50748e+04  1.97167e+09 1.97168e+09 
2.95637e-02 5.50665e+04  1.98684e+09 1.98685e+09 
2.96819e-02 5.50583e+04  2.00206e+09 2.00206e+09 
2.98001e-02 5.50501e+04  2.01732e+09 2.01733e+09 
2.99183e-02 5.50419e+04  2.03264e+09 2.03265e+09 
3.00365e-02 5.50337e+04  2.04801e+09 2.04802e+09 
3.01546e-02 5.50255e+04  2.06343e+09 2.06344e+09 
3.02727e-02 5.50173e+04  2.07890e+09 2.07890e+09 
3.03908e-02 5.50092e+04  2.09442e+09 2.09442e+09 
3.05089e-02 5.50010e+04  2.10999e+09 2.10999e+09 
3.06270e-02 5.49929e+04  2.12560e+09 2.12561e+09 
3.07451e-02 5.49848e+04  2.14127e+09 2.14128e+09 
3.08631e-02 5.49767e+04  2.15699e+09 2.15700e+09 
3.09811e-02 5.49686e+04  2.17276e+09 2.17277e+09 
3.10991e-02 5.49605e+04  2.18858e+09 2.18859e+09 
3.12171e-02 5.49525e+04  2.20445e+09 2.20445e+09 
3.13351e-02 5.49444e+04  2.22037e+09 2.22037e+09 
3.14530e-02 5.49364e+04  2.23633e+09 2.23634e+09 
3.15710e-02 5.49284e+04  2.25235e+09 2.25236e+09 
3.16889e-02 5.49203e+04  2.26842e+09 2.26842e+09 
3.18068e-02 5.49124e+04  2.28453e+09 2.28454e+09 
3.19246e-02 5.49044e+04  2.30070e+09 2.30070e+09 
3.20425e-02 5.48964e+04  2.31691e+09 2.31692e+09 
3.21603e-02 5.48884e+04  2.33317e+09 2.33318e+09 
3.22782e-02 5.48805e+04  2.34949e+09 2.34949e+09 
3.23960e-02 5.48726e+04  2.36585e+09 2.36585e+09 
3.25137e-02 5.48646e+04  2.38226e+09 2.38226e+09 
3.26315e-02 5.48567e+04  2.39871e+09 2.39872e+09 
3.27493e-02 5.48488e+04  2.41522e+09 2.41523e+09 
3.28670e-02 5.48409e+04  2.43178e+09 2.43178e+09 
3.29847e-02 5.48331e+04  2.44838e+09 2.44839e+09 
3.31024e-02 5.48252e+04  2.46504e+09 2.46504e+09 
3.32201e-02 5.48174e+04  2.48174e+09 2.48174e+09 
3.33377e-02 5.48095e+04  2.49849e+09 2.49849e+09 
3.34554e-02 5.48017e+04  2.51528e+09 2.51529e+09 
3.35730e-02 5.47939e+04  2.53213e+09 2.53214e+09 
3.36906e-02 5.47861e+04  2.54903e+09 2.54903e+09 
3.38082e-02 5.47783e+04  2.56597e+09 2.56597e+09 
3.39257e-02 5.47705e+04  2.58296e+09 2.58297e+09 
3.40433e-02 5.47628e+04  2.60000e+09 2.60000e+09 
3.41608e-02 5.47550e+04  2.61708e+09 2.61709e+09 
3.42783e-02 5.47473e+04  2.63422e+09 2.63422e+09 
3.43958e-02 5.47396e+04  2.65140e+09 2.65141e+09 
3.45133e-02 5.47319e+04  2.66863e+09 2.66864e+09 
3.46307e-02 5.47242e+04  2.68591e+09 2.68591e+09 
3.47482e-02 5.47165e+04  2.70323e+09 2.70324e+09 
3.48656e-02 5.47088e+04  2.72061e+09 2.72061e+09 
3.49830e-02 5.47012e+04  2.73803e+09 2.73803e+09 
3.51004e-02 5.46935e+04  2.75549e+09 2.75550e+09 
3.52178e-02 5.46859e+04  2.77301e+09 2.77301e+09 
3.53351e-02 5.46782e+04  2.79057e+09 2.79057e+09 
3.54525e-02 5.46706e+04  2.80818e+09 2.80818e+09 
3.55698e-02 5.46630e+04  2.82583e+09 2.82584e+09 
3.56871e-02 5.46554e+04  2.84354e+09 2.84354e+09 
3.58043e-02 5.46479e+04  2.86129e+09 2.86129e+09 
3.59216e-02 5.46403e+04  2.87908e+09 2.87909e+09 
3.60389e-02 5.46328e+04  2.89693e+09 2.89693e+09 
3.61561e-02 5.46252e+04  2.91482e+09 2.91482e+09 
3.62733e-02 5.46177e+04  2.93275e+09 2.93276e+09 
3.63905e-02 5.46102e+04  2.95074e+09 2.95074e+09 
3.65076e-02 5.46027e+04  2.96877e+09 2.96877e+09 
3.66248e-02 5.45952e+04  2.98684e+09 2.98685e+09 
3.67419e-02 5.45877e+04  3.00497e+09 3.00497e+09 
3.68591e-02 5.45802e+04  3.02314e+09 3.02314e+09 
3.69762e-02 5.45728e+04  3.04135e+09 3.04136e+09 
3.70932e-02 5.45653e+04  3.05961e+09 3.05962e+09 
3.72103e-02 5.45579e+04  3.07792e+09 3.07793e+09 
3.73274e-02 5.45505e+04  3.09628e+09 3.09628e+09 
3.74444e-02 5.45431e+04  3.11468e+09 3.11468e+09 
3.75614e-02 5.45357e+04  3.13312e+09 3.13313e+09 
3.76784e-02 5.45283e+04  3.15161e+09 3.15162e+09 
3.77954e-02 5.45209e+04  3.17015e+09 3.17016e+09 
3.79123e-02 5.45136e+04  3.18874e+09 3.18874e+09 
3.80293e-02 5.45062e+04  3.20736e+09 3.20737e+09 
3.81462e-02 5.44989e+04  3.22604e+09 3.22605e+09 
3.82631e-02 5.44916e+04  3.24476e+09 3.24477e+09 
3.83800e-02 5.44842e+04  3.26353e+09 3.26353e+09 
3.84969e-02 5.44769e+04  3.28234e+09 3.28234e+09 
3.86138e-02 5.44697e+04  3.30119e+09 3.30120e+09 
3.87306e-02 5.44624e+04  3.32010e+09 3.32010e+09 
3.88474e-02 5.44551e+04  3.33904e+09 3.33905e+09 
3.89642e-02 5.44479e+04  3.35804e+09 3.35804e+09 
3.90810e-02 5.44406e+04  3.37707e+09 3.37708e+09 
3.91978e-02 5.44334e+04  3.39616e+09 3.39616e+09 
3.93145e-02 5.44262e+04  3.41528e+09 3.41529e+09 
3.94313e-02 5.44189e+04  3.43446e+09 3.43446e+09 
3.95480e-02 5.44117e+04  3.45367e+09 3.45368e+09 
3.96647e-02 5.44046e+04  3.47294e+09 3.47294e+09 
3.97814e-02 5.43974e+04  3.49224e+09 3.49225e+09 
3.98980e-02 5.43902e+04  3.51159e+09 3.51160e+09 
4.00147e-02 5.43831e+04  3.53099e+09 3.53100e+09 
4.01313e-02 5.43759e+04  3.55043e+09 3.55044e+09 
4.02479e-02 5.43688e+04  3.56992e+09 3.56992e+09 
4.03645e-02 5.43617e+04  3.58945e+09 3.58945e+09 
4.04811e-02 5.43546e+04  3.60902e+09 3.60903e+09 
4.05977e-02 5.43475e+04  3.62864e+09 3.62865e+09 
4.07142e-02 5.43404e+04  3.64830e+09 3.64831e+09 
4.08307e-02 5.43333e+04  3.66801e+09 3.66801e+09 
4.09472e-02 5.43263e+04  3.68776e+09 3.68777e+09 
4.10637e-02 5.43192e+04  3.70756e+09 3.70756e+09 
4.11802e-02 5.43122e+04  3.72739e+09 3.72740e+09 
4.12967e-02 5.43052e+04  3.74728e+09 3.74728e+09 
4.14131e-02 5.42981e+04  3.76720e+09 3.76721e+09 
4.15295e-02 5.42911e+04  3.78718e+09 3.78718e+09 
4.16459e-02 5.42841e+04  3.80719e+09 3.80720e+09 
4.17623e-02 5.42772e+04  3.82725e+09 3.82725e+09 
4.18787e-02 5.42702e+04  3.84735e+09 3.84736e+09 
4.19951e-02 5.42632e+04  3.86750e+09 3.86750e+09 
4.21114e-02 5.42563e+04  3.88769e+09 3.88769e+09 
4.22277e-02 5.42493e+04  3.90792e+09 3.90792e+09 
4.23440e-02 5.42424e+04  3.92819e+09 3.92820e+09 
4.24603e-02 5.42355e+04  3.94851e+09 3.94852e+09 
4.25766e-02 5.42286e+04  3.96888e+09 3.96888e+09 
4.26928e-02 5.42217e+04  3.98928e+09 3.98929e+09 
4.28091e-02 5.42148e+04  4.00973e+09 4.00974e+09 
4.29253e-02 5.42079e+04  4.03022e+09 4.03023e+09 
4.30415e-02 5.42011e+04  4.05076e+09 4.05076e+09 
4.31577e-02 5.41942e+04  4.07134e+09 4.07134e+09 
4.32739e-02 5.41874e+04  4.09196e+09 4.09196e+09 
4.33900e-02 5.41806e+04  4.11262e+09 4.11263e+09 
4.35061e-02 5.41737e+04  4.13333e+09 4.13334e+09 
4.36223e-02 5.41669e+04  4.15408e+09 4.15409e+09 
4.37384e-02 5.41601e+04  4.17487e+09 4.17488e+09 
4.38544e-02 5.41533e+04  4.19571e+09 4.19571e+09 
4.39705e-02 5.41466e+04  4.21659e+09 4.21659e+09 
4.40866e-02 5.41398e+04  4.23751e+09 4.23751e+09 
4.42026e-02 5.41331e+04  4.25847e+09 4.25847e+09 
4.43186e-02 5.41263e+04  4.27947e+09 4.27948e+09 
4.44346e-02 5.41196e+04  4.30052e+09 4.30053e+09 
4.45506e-02 5.41129e+04  4.32161e+09 4.32162e+09 
4.46666e-02 5.41062e+04  4.34274e+09 4.34275e+09 
4.47825e-02 5.40995e+04  4.36392e+09 4.36392e+09 
4.48984e-02 5.40928e+04  4.38513e+09 4.38514e+09 
4.50144e-02 5.40861e+04  4.40639e+09 4.40640e+09 
4.51303e-02 5.40794e+04  4.42769e+09 4.42770e+09 
4.52461e-02 5.40728e+04  4.44904e+09 4.44904e+09 
4.53620e-02 5.40661e+04  4.47042e+09 4.47043e+09 
4.54779e-02 5.40595e+04  4.49185e+09 4.49185e+09 
4.55937e-02 5.40529e+04  4.51331e+09 4.51332e+09 
4.57095e-02 5.40462e+04  4.53482e+09 4.53483e+09 
4.58253e-02 5.40396e+04  4.55638e+09 4.55638e+09 
4.59411e-02 5.40330e+04  4.57797e+09 4.57798e+09 
4.60569e-02 5.40265e+04  4.59960e+09 4.59961e+09 
4.61726e-02 5.40199e+04  4.62128e+09 4.62129e+09 
4.62884e-02 5.40133e+04  4.64300e+09 4.64300e+09 
4.64041e-02 5.40068e+04  4.66476e+09 4.66476e+09 
4.65198e-02 5.40002e+04  4.68656e+09 4.68656e+09 
4.66355e-02 5.39937e+04  4.70840e+09 4.70841e+09 
4.67511e-02 5.39872e+04  4.73028e+09 4.73029e+09 
4.68668e-02 5.39807e+04  4.75221e+09 4.75221e+09 
4.69824e-02 5.39742e+04  4.77417e+09 4.77418e+09 
4.70980e-02 5.39677e+04  4.79618e+09 4.79619e+09 
4.72136e-02 5.39612e+04  4.81823e+09 4.81823e+09 
4.73292e-02 5.39547e+04  4.84032e+09 4.84032e+09 
4.74448e-02 5.39483e+04  4.86245e+09 4.86245e+09 
4.75603e-02 5.39418e+04  4.88462e+09 4.88462e+09 
4.76759e-02 5.39354e+04  4.90683e+09 4.90684e+09 
4.77914e-02 5.39289e+04  4.92908e+09 4.92909e+09 
4.79069e-02 5.39225e+04  4.95138e+09 4.95138e+09 
4.80224e-02 5.39161e+04  4.97371e+09 4.97371e+09 
4.81378e-02 5.39097e+04  4.99608e+09 4.99609e+09 
4.82533e-02 5.39033e+04  5.01850e+09 5.01850e+09 
4.83687e-02 5.38970e+04  5.04095e+09 5.04096e+09 
4.84842e-02 5.38906e+04  5.06345e+09 5.06345e+09 
4.85996e-02 5.38842e+04  5.08598e+09 5.08599e+09 
4.87149e-02 5.38779e+04  5.10856e+09 5.10857e+09 
4.88303e-02 5.38715e+04  5.13118e+09 5.13118e+09 
4.89457e-02 5.38652e+04  5.15384e+09 5.15384e+09 
4.90610e-02 5.38589e+04  5.17653e+09 5.17654e+09 
4.91763e-02 5.38526e+04  5.19927e+09 5.19927e+09 
4.92916e-02 5.38463e+04  5.22205e+09 5.22205e+09 
4.94069e-02 5.38400e+04  5.24486e+09 5.24487e+09 
4.95222e-02 5.38337e+04  5.26772e+09 5.26773e+09 
4.96375e-02 5.38275e+04  5.29062e+09 5.29062e+09 
4.97527e-02 5.38212e+04  5.31356e+09 5.31356e+09 
4.98679e-02 5.38149e+04  5.33653e+09 5.33654e+09 
4.99831e-02 5.38087e+04  5.35955e+09 5.35956e+09 
5.00983e-02 5.38025e+04  5.38261e+09 5.38261e+09 
5.02135e-02 5.37963e+04  5.40570e+09 5.40571e+09 
5.03287e-02 5.37901e+04  5.42884e+09 5.42885e+09 
